APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-x_p_w,APPVAL_RECS_bert-x_p_w,FOA_RECS_bert-x_p_w
9291533,m,w,"7906765,7676017,7906058,7907542,7907544","216000.0,219000.0,216000.0,216000.0,216000.0","RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010"
9259581,f,w,"8253758,7618033,8247107,7802963,7808807","342500.0,365000.0,342500.0,360000.0,360000.0","RFA-CA-07-046,RFA-CA-07-046,RFA-CA-07-046,RFA-CA-07-046,RFA-CA-07-046"
8053246,m,w,"8134494,7741763,8136378,8717596,8721907","350000.0,365000.0,360000.0,332500.0,332500.0","RFA-CA-08-024,RFA-CA-08-024,RFA-CA-08-024,RFA-CA-08-024,RFA-CA-08-024"
8929191,m,w,"9553371,8929195,9564845,8934566,8936670","937500.0,997500.0,937500.0,997500.0,997500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
9020439,m,w,"9061770,8464192,8662295,8670764,8670765","484700.0,499500.00000000006,492100.0,492100.0,492100.0","RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005"
9086676,m,w,"9994531,9552703,9995112,9468571,9467959","307500.0,312500.0,307500.0,312500.0,312500.0","RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008"
10343839,m,w,"10261086,10673883,10488669,10489314,10490866","812000.0,721000.0,749000.0,749000.0,749000.0","RFA-RM-20-011,RFA-RM-20-011,RFA-RM-20-011,RFA-RM-20-011,RFA-RM-20-011"
9385963,m,w,"8058788,7797453,7797452,7797451,7600579","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021"
8656315,m,a,"9925728,10376919,9986704,10463886,9772878","307500.0,290000.0,307500.0,290000.0,307500.0","RFA-CA-14-014,RFA-CA-14-014,RFA-CA-16-009,RFA-CA-16-009,RFA-CA-16-009"
8718939,f,w,"8468969,8267131,8266870,8534028,8653558","1012500.0,1027500.0,1027500.0,1012500.0,997500.0","RFA-DA-12-004,RFA-DA-12-004,RFA-DA-12-004,RFA-DA-12-004,RFA-DA-12-003"
10215201,m,w,"8449693,7847386,8244481,8242797,8448215","675000.0,720000.0,685000.0,685000.0,675000.0","RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002"
8597683,m,w,"9124872,9759920,9759916,9754813,9316598","458500.0,430500.0,430500.0,430500.0,437500.0","RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004"
10645172,f,w,"10457901,10190909,10046142,10046143,10178883","160500.0,174000.0,184500.0,184500.0,174000.0","RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002"
8448229,m,w,"8197474,7992459,7994756,7845330,7847079","75350.0,77000.0,77000.0,80300.0,80300.0","RFA-ES-06-009,RFA-ES-06-009,RFA-ES-06-009,RFA-ES-06-009,RFA-ES-06-009"
10393005,m,w,"10588247,10390405,10197294,10600115,10596089","309000.0,321000.0,348000.0,309000.0,309000.0","RFA-AI-19-073,RFA-AI-19-073,RFA-AI-19-073,RFA-AI-19-073,RFA-AI-19-073"
8734390,m,w,"10452743,10206112,9592891,9592094,9593310","802500.0,869999.9999999999,937500.0,937500.0,937500.0","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
8774929,f,w,"8974185,9482675,9196267,9187498,9387324","327500.0,312500.0,312500.0,312500.0,312500.0","RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002"
8471054,m,w,"9936155,10013122,9975697,9975095,9948568","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
7943860,m,w,"8433122,8433150,8433134,8433149,8432962","685000.0,675000.0,675000.0,685000.0,685000.0","RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004"
10686920,f,h,"9916702,10159178,10630245,10611978,10608163","307500.0,290000.0,257500.0,257500.0,257500.0","RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003"
8378288,m,w,"10687248,10493382,10340783,10658457,10095572","800310.0,831390.0,901320.0,412000.0,615000.0","RFA-AG-21-027,RFA-AG-21-027,RFA-AG-21-027,RFA-AG-23-005,RFA-AG-20-033"
10595344,m,w,"9543931,9765572,8838000,8837999,8824991","1250000.0,1250000.0,1330000.0,1330000.0,1330000.0","RFA-DK-13-020,RFA-DK-13-020,RFA-DK-13-020,RFA-DK-13-020,RFA-DK-13-020"
9970279,m,w,"9381121,9377558,10481929,9381398,9382509","312500.0,312500.0,290000.0,312500.0,312500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
8364939,m,w,"10206685,10821572,10359831,7666132,8076285","348000.0,309000.0,321000.0,438000.0,420000.0","RFA-AI-20-003,RFA-AI-20-003,RFA-AI-20-003,RFA-AI-06-022,RFA-AI-06-022"
8378013,f,w,"8723763,8720863,8544420,8539338,8544801","1995000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
10459314,f,w,"8897166,9114398,8722354,8724963,8729423","399000.0,393000.0,399000.0,399000.0,399000.0","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
9150629,m,w,"7595239,7799854,7600623,7595212,7595237","202940.0,200160.0,202940.0,202940.0,202940.0","RFA-TW-05-002,RFA-TW-05-002,RFA-TW-05-002,RFA-TW-05-002,RFA-TW-05-002"
10360921,f,w,"10708553,10708438,10506215,10508307,10676306","206000.0,206000.0,214000.0,214000.0,206000.0","RFA-ES-21-006,RFA-ES-21-006,RFA-ES-21-006,RFA-ES-21-006,RFA-ES-21-006"
9850249,f,w,"8788949,8986799,9529663,9195132,9198246","332500.0,327500.0,312500.0,312500.0,312500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
8056651,m,w,"7919077,7846463,10144931,10170222,9918856","292000.0,292000.0,869999.9999999999,869999.9999999999,922500.0","RFA-AI-06-021,RFA-AI-06-021,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017"
7672297,m,w,"10141077,9901363,9654469,9783891,10180770","522000.0,553500.0,562500.0,553500.0,553500.0","RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002"
7858205,m,h,"8688327,8096749,8715844,8670010,8625821","141312.5,148750.0,141312.5,141312.5,141312.5","RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013"
9523407,m,w,"10681283,10500864,9826629,9824222,9823404","143170.0,148730.0,246000.0,246000.0,246000.0","RFA-AG-22-009,RFA-AG-22-009,RFA-MH-19-511,RFA-MH-19-511,RFA-MH-19-511"
9497758,m,a,"9894712,9679466,9679464,9679463,9679461","615000.0,615000.0,615000.0,615000.0,615000.0","RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002"
9321528,m,w,"7875425,7875387,7940949,7940935,9317535","10950000.0,10950000.0,10800000.0,10800000.0,875000.0","RFA-RR-09-009,RFA-RR-09-009,RFA-RR-09-009,RFA-RR-09-009,RFA-RM-13-006"
8735867,m,w,"10440591,10632121,9764289,9210303,9355142","588500.0,566500.0,830250.0,884250.0,843750.0","RFA-CA-21-024,RFA-CA-21-024,RFA-CA-15-023,RFA-CA-15-023,RFA-CA-15-023"
10676787,m,w,"8381420,8381416,8475566,8532647,8532646","548000.0,548000.0,540000.0,540000.0,540000.0","RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011"
8711442,m,w,"10058113,10425321,10634606,10636644,10640195","861000.0,749000.0,721000.0,721000.0,721000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
8173895,m,w,"8655563,8102117,8173917,8173916,8066120","6650000.0,7000000.0,7200000.0,7200000.0,7200000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
8260384,m,w,"8468110,8061597,8070452,8468982,8461902","607500.0,648000.0,648000.0,607500.0,607500.0","RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010"
9691125,f,w,"9731061,10159851,9903229,9916702,10608163","307500.0,290000.0,307500.0,307500.0,257500.0","RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003"
8527645,m,w,"9546463,9691088,9346002,9156542,9926797","156250.0,153750.0,156250.0,163750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9569595,m,w,"10828665,10829180,7896707,7666647,8992199","206000.0,206000.0,720000.0,730000.0,465500.0","RFA-DE-23-014,RFA-DE-23-014,RFA-AI-05-029,RFA-AI-05-029,RFA-OD-15-001"
7789568,m,w,"8015132,8015841,8013680,8013756,8015851","720000.0,720000.0,720000.0,720000.0,720000.0","RFA-HS-10-009,RFA-HS-10-009,RFA-HS-10-009,RFA-HS-10-009,RFA-HS-10-009"
10724152,m,w,"7692191,7892940,7893043,7691831,8064562","365000.0,360000.0,360000.0,365000.0,360000.0","RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040"
8510633,m,w,"7903518,8074967,7797509,8063852,8063853","1095000.0,1050000.0,1080000.0,1080000.0,1080000.0","RFA-DK-06-009,RFA-DK-06-009,RFA-DK-06-009,RFA-DK-06-009,RFA-DK-06-009"
9198798,m,w,"8789627,9137719,8922059,7938708,8063540","299250.0,281250.0,299250.0,648000.0,630000.0","RFA-MH-14-212,RFA-MH-14-212,RFA-MH-14-212,RFA-MH-09-090,RFA-MH-09-090"
9057934,f,h,"9264468,9075536,9077610,9264452,9276547","62500.0,65500.0,65500.0,62500.0,312500.0","RFA-AG-16-003,RFA-AG-16-003,RFA-AG-16-003,RFA-AG-16-003,RFA-AG-15-008"
8301496,m,w,"8895787,9110030,8895786,8897885,8334478","6650000.0,6550000.0,6650000.0,6650000.0,6850000.000000001","RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006"
8441158,f,h,"10589156,10372186,10602529,10589163,10589162","978500.0,1016500.0,978500.0,978500.0,978500.0","RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001"
8840235,f,a,"8135869,7851106,7629122,7629783,7627362","612000.0,612000.0,620500.0,620500.0,620500.0","RFA-ES-06-013,RFA-ES-06-013,RFA-ES-06-013,RFA-ES-06-013,RFA-ES-06-013"
10599995,f,w,"9707646,9707463,9707647,9707462,9707461","492000.0,492000.0,492000.0,492000.0,492000.0","RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044"
7960757,m,w,"7777011,8368814,7943132,7943139,7943136","584000.0,548000.0,576000.0,576000.0,576000.0","RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001"
8912699,m,w,"7939696,8188797,7787103,7786896,7786621","288000.0,288000.0,292000.0,292000.0,292000.0","RFA-AG-09-011,RFA-AG-09-011,RFA-AG-09-011,RFA-AG-09-011,RFA-AG-09-011"
9067904,m,w,"8812777,9226035,9223655,9268701,9226033","1995000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9726443,m,w,"10661667,10657684,10626842,10626843,10626844","515000.0,515000.0,515000.0,515000.0,515000.0","RFA-AI-20-007,RFA-AI-20-007,RFA-AI-20-007,RFA-AI-20-007,RFA-AI-20-007"
8606518,m,h,"8333652,8520413,8819584,8624725,8585129","342500.0,337500.0,332500.0,332500.0,332500.0","RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005"
9848611,m,w,"9311237,9330377,9327025,9882460,9763175","3275000.0,3275000.0,3125000.0,3075000.0,3125000.0","RFA-HG-14-027,RFA-HG-14-027,RFA-HG-14-027,RFA-HG-14-027,RFA-HG-14-027"
7932234,m,w,"10369127,10369379,10552062,10552680,10563166","428000.0,428000.0,412000.0,412000.0,412000.0","RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015"
8832733,m,w,"10162593,10169445,10150002,10150001,10150000","1160000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8507791,m,w,"9762068,10001458,10001483,9316774,9245839","184500.0,184500.0,184500.0,196500.0,196500.0","RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009"
9737805,m,w,"9334045,9320966,9344529,9153169,9152898","250000.0,250000.0,250000.0,262000.0,262000.0","RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013"
7858006,m,w,"7896707,7666647,10224151,9771328,9369130","720000.0,730000.0,580000.0,615000.0,625000.0","RFA-AI-05-029,RFA-AI-05-029,RFA-OD-16-013,RFA-OD-16-013,RFA-OD-16-013"
9304418,f,w,"7842150,7691793,7902106,7902043,7917445","730000.0,730000.0,720000.0,720000.0,720000.0","RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006"
8381763,m,w,"10742425,10740137,10645584,10743051,10743626","618000.0,618000.0,309000.0,309000.0,206000.0","RFA-CA-22-023,RFA-CA-22-023,RFA-CA-22-022,RFA-CA-22-022,RFA-CA-22-021"
8441494,f,w,"8268140,8081056,8288323,8140620,8011156","479500.00000000006,490000.0,479500.00000000006,504000.0,504000.0","RFA-DK-06-018,RFA-DK-06-018,RFA-DK-06-018,RFA-DK-06-018,RFA-DK-06-018"
9145097,m,w,"9736733,9532270,9145724,9145769,9145097","922500.0,937500.0,982500.0,982500.0,982500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
9546668,m,w,"10443762,10207602,10443587,9590771,9591450","695500.0,754000.0,695500.0,812500.0,812500.0","RFA-DK-17-505,RFA-DK-17-505,RFA-DK-17-505,RFA-DK-17-505,RFA-DK-17-505"
9985131,m,w,"8857464,8584670,8723828,8743206,8691778","532000.0,540000.0,532000.0,532000.0,532000.0","RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008"
8060627,m,w,"7885148,7691839,7692188,7691402,8543117","365000.0,365000.0,365000.0,365000.0,342500.0","RFA-RM-08-008,RFA-RM-08-008,RFA-RM-08-008,RFA-RM-08-008,RFA-RM-08-008"
7797253,m,w,"9339517,9340059,9339461,9337320,9264744","250000.0,250000.0,250000.0,250000.0,262000.0","RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009"
7891390,m,a,"10141332,9728070,9899336,9547954,9547950","290000.0,307500.0,307500.0,312500.0,312500.0","RFA-TW-16-003,RFA-TW-16-003,RFA-TW-16-003,RFA-TW-16-003,RFA-TW-16-003"
9305529,m,w,"7779493,7782591,7943004,7943002,7935205","219000.0,219000.0,216000.0,216000.0,216000.0","RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003"
8181979,m,w,"8661328,8516613,8725249,8676962,8134497","332500.0,337500.0,332500.0,332500.0,350000.0","RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005"
9303517,m,w,"8242797,7847959,8207355,8064424,8064733","685000.0,720000.0,700000.0,700000.0,700000.0","RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002"
9308687,m,h,"10213065,10091112,10616381,10247475,10472522","1160000.0,1230000.0,535000.0,580000.0,535000.0","RFA-FD-20-004,RFA-FD-20-004,RFA-FD-22-025,RFA-FD-19-022,RFA-FD-19-022"
10486031,m,a,"7681785,7924518,7886896,8094480,8137313","365000.0,360000.0,360000.0,350000.0,350000.0","RFA-AA-07-020,RFA-AA-07-020,RFA-AA-07-020,RFA-AA-07-020,RFA-AA-07-020"
10435463,m,w,"7880349,7908145,7665031,7662466,7668684","219000.0,219000.0,219000.0,219000.0,219000.0","RFA-HL-07-007,RFA-HL-07-007,RFA-HL-07-007,RFA-HL-07-007,RFA-HL-07-007"
8496713,f,h,"8088115,8105468,8083260,8083296,8110298","420000.0,420000.0,432000.0,432000.0,432000.0","RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026"
8321219,m,w,"8321219,8459402,7383982,8027564,7678535","411000.00000000006,405000.0,365000.0,360000.0,360000.0","RFA-DA-12-007,RFA-DA-12-007,RFA-DA-07-007,RFA-DA-07-007,RFA-DA-07-007"
8875062,m,a,"8401406,8726499,8918034,8850915,9052459","171250.0,166250.0,166250.0,166250.0,166250.0","RFA-NS-12-002,RFA-NS-12-002,RFA-NS-12-002,RFA-NS-12-002,RFA-NS-12-002"
10441633,f,h,"9917263,10075862,9917261,9917260,10310697","1476000.0,1392000.0,1476000.0,1476000.0,1284000.0","RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003"
10136016,m,a,"9258540,9260377,9259329,9259575,9255140","2187500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8860220,f,w,"9250087,8827252,8661712,9029284,8486530","4525000.0,4814600.0,4814600.0,4742200.0,4887000.0","RFA-CA-12-503,RFA-CA-12-503,RFA-CA-12-503,RFA-CA-12-503,RFA-CA-12-503"
9593829,f,w,"10512708,10659220,10656563,10511349,10512706","428000.0,412000.0,206000.0,214000.0,214000.0","RFA-DA-22-031,RFA-DA-22-031,RFA-DA-22-032,RFA-DA-22-032,RFA-DA-22-032"
8259483,m,w,"7626484,7896496,7680023,7664978,7651178","438000.0,432000.0,438000.0,438000.0,438000.0","RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041"
8251931,m,w,"8898857,8081370,8903981,8081510,8081493","266000.0,280000.0,266000.0,280000.0,280000.0","RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008"
9687712,f,w,"9016112,9016471,9019375,9183876,9657766","299250.0,299250.0,299250.0,1250000.0,1230000.0","RFA-ES-15-005,RFA-ES-15-005,RFA-ES-15-005,RFA-ES-15-016,RFA-ES-15-016"
9402325,m,w,"9196040,9971597,9355255,9356334,9355254","1310000.0,1230000.0,1250000.0,1250000.0,1250000.0","RFA-NS-16-002,RFA-NS-16-002,RFA-NS-16-002,RFA-NS-16-002,RFA-NS-16-002"
8132250,m,w,"7938406,8216662,8068435,7900055,7886881","511000.0,490000.0,504000.0,504000.0,504000.0","RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010"
7983097,m,a,"10488079,10023258,10662510,10465297,9870148","535000.0,615000.0,515000.0,580000.0,615000.0","RFA-CA-19-012,RFA-CA-19-012,RFA-CA-19-012,RFA-CA-19-012,RFA-CA-19-012"
8733607,m,w,"8323624,8378019,8378214,8378210,8378010","175000.0,171250.0,171250.0,171250.0,171250.0","RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503"
9393659,f,h,"8446342,8266844,8653558,8266870,8534028","1012500.0,1027500.0,997500.0,1027500.0,1012500.0","RFA-DA-12-003,RFA-DA-12-003,RFA-DA-12-003,RFA-DA-12-004,RFA-DA-12-004"
10674718,m,w,"8789627,9137719,8922059,9985203,9827920","299250.0,281250.0,299250.0,246000.0,246000.0","RFA-MH-14-212,RFA-MH-14-212,RFA-MH-14-212,RFA-MH-19-240,RFA-MH-19-240"
8444625,f,h,"9948568,10013122,9823754,9823598,9823381","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
9753835,m,w,"8379352,8688103,8380570,8380925,8381375","1164500.0,1130500.0,1164500.0,1164500.0,1164500.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
10465217,m,w,"10693848,10021639,10251988,10247727,10247725","618000.0,738000.0,696000.0,696000.0,696000.0","RFA-CA-19-005,RFA-CA-19-005,RFA-CA-19-005,RFA-CA-19-005,RFA-CA-19-005"
8452197,m,a,"8640226,9129753,8878978,8894616,8925935","337500.0,327500.0,332500.0,332500.0,332500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
10225536,m,a,"10677598,10429878,8774345,9103083,9544926","283250.0,294250.0,2992500.0,2947500.0,2812500.0","RFA-HL-22-002,RFA-HL-22-002,RFA-DK-13-503,RFA-DK-13-503,RFA-DK-13-503"
9882694,m,w,"10549791,10055949,10056014,10056013,10056012","1184500.0,1334000.0,1334000.0,1334000.0,1334000.0","RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001"
9119739,m,w,"9532081,9089977,9501685,8960218,8960275","375000.0,393000.0,375000.0,399000.0,399000.0","RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015"
8830367,m,w,"8913586,9669066,8912671,8913347,9459899","124147.52,114813.12,124147.52,124147.52,116680.0","RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004"
7828742,m,w,"8055766,8145275,8314100,7936363,7888129","288000.0,280000.0,342500.0,360000.0,360000.0","RFA-DA-10-007,RFA-DA-10-007,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021"
7708096,m,w,"7782686,7643632,7919317,8212117,8232157","360000.0,365000.0,360000.0,342500.0,342500.0","RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012"
10060353,m,w,"9755429,9534619,9540887,9535329,9536561","861000.0,875000.0,875000.0,875000.0,875000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
9472296,m,a,"7677672,7677176,7677162,7677161,7677160","584000.0,584000.0,584000.0,584000.0,584000.0","RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002"
10466939,f,w,"10706936,10686983,10680502,10514949,10005250","412000.0,412000.0,412000.0,428000.0,984000.0","RFA-CA-21-020,RFA-CA-21-020,RFA-CA-21-020,RFA-CA-21-020,RFA-CA-17-033"
8829832,m,w,"9149273,9221318,9020144,9301840,9130927","294750.0,281250.0,294750.0,294750.0,294750.0","RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006"
9593516,m,w,"8853366,8067722,8151051,8146155,8151108","532000.0,576000.0,560000.0,560000.0,560000.0","RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002"
10134353,m,w,"10693558,10470342,10497336,10531974,10559817","206000.0,214000.0,214000.0,214000.0,214000.0","RFA-ES-19-011,RFA-ES-19-011,RFA-ES-19-011,RFA-ES-19-011,RFA-ES-19-011"
8827241,m,w,"7746288,7793539,8070389,8070388,7812265","2190000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
8377494,m,w,"7686380,7533499,7920804,7786287,7591224","182500.0,182500.0,180000.0,180000.0,182500.0","RFA-RR-06-004,RFA-RR-06-004,RFA-RR-06-004,RFA-RR-06-004,RFA-RR-06-004"
10436229,f,w,"9571254,9472109,9472656,9568054,10656213","500000.0,500000.0,500000.0,500000.0,154500.0","RFA-TR-17-007,RFA-TR-17-007,RFA-TR-17-007,RFA-TR-17-007,RFA-TR-21-015"
9104230,m,w,"7924227,7676781,7807900,8069144,7937816","288000.0,292000.0,288000.0,280000.0,288000.0","RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009"
9520365,f,w,"10221087,10228888,9834654,9834655,9834656","1968000.0,1968000.0,1968000.0,1968000.0,1968000.0","RFA-CA-19-016,RFA-CA-19-016,RFA-CA-19-016,RFA-CA-19-016,RFA-CA-19-016"
8959582,m,a,"9330761,9162248,9345987,9162091,9162029","93750.0,98250.0,93750.0,98250.0,98250.0","RFA-AG-16-015,RFA-AG-16-015,RFA-AG-16-015,RFA-AG-16-015,RFA-AG-16-015"
7609082,f,b,"9542390,9549142,9763656,9694731,9403965","281250.0,281250.0,276750.0,276750.0,281250.0","RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560"
8900971,m,w,"8754186,8912367,9519544,9293252,9101967","465500.0,465500.0,437500.0,437500.0,458500.0","RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005"
9534499,m,w,"9938912,10197747,10196912,10196913,10196914","670350.0,632200.0,632200.0,632200.0,632200.0","RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001"
10573188,f,w,"9675279,9257607,9260651,9256999,9260655","2152500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8173836,m,w,"8219232,8219360,8217664,8218380,8699878","700000.0,700000.0,675000.0,700000.0,3192000.0","RFA-RR-11-001,RFA-RR-11-001,RFA-RR-11-001,RFA-RR-11-001,RFA-AI-13-010"
8490528,m,w,"8402948,7943136,8368814,8595178,7938487","540000.0,576000.0,548000.0,532000.0,576000.0","RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001"
8712343,m,w,"9262604,8948928,9054565,9165581,9262719","937500.0,997500.0,982500.0,982500.0,937500.0","RFA-HL-15-008,RFA-HL-15-008,RFA-HL-15-008,RFA-HL-15-008,RFA-HL-15-008"
8136397,m,w,"9462654,9905322,10142033,9204978,9205320","218750.0,215250.0,215250.0,229250.0,229250.0","RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008"
9720633,m,w,"9545015,8899195,8935888,8935892,8935910","3750000.0,3990000.0,3990000.0,3990000.0,3990000.0","RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016"
