APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bluebert_o_w,APPVAL_RECS_bluebert_o_w,FOA_RECS_bluebert_o_w
10197932,f,w,"8121759,7871510,7882149,7629098,7630530","612000.0,612000.0,620500.0,620500.0,620500.0","RFA-ES-06-011,RFA-ES-06-011,RFA-ES-06-011,RFA-ES-06-011,RFA-ES-06-011"
9728934,m,h,"9385114,9963204,9728929,9728931,9728932","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031"
9878236,f,a,"9091419,8960218,8959800,8959735,9099754","393000.0,399000.0,399000.0,399000.0,393000.0","RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015"
9233914,m,a,"8897071,9269978,9064713,9057434,9064712","159600.0,150000.0,157200.0,157200.0,157200.0","RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028"
8794399,m,w,"8794402,8468299,8465479,8468483,8462368","1330000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006"
7578322,f,a,"8782592,9186941,9391174,8975583,9828646","24605000.0,23125000.0,23125000.0,24235000.0,22755000.0","RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011"
9486981,m,w,"8686476,9066203,9268660,9486981,8870424","665000.0,655000.0,625000.0,625000.0,665000.0","RFA-HL-14-008,RFA-HL-14-008,RFA-HL-14-008,RFA-HL-14-008,RFA-HL-14-008"
9360024,m,w,"9563631,9292168,9292170,9292166,9292164","1875000.0,1965000.0,1965000.0,1965000.0,1965000.0","RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023"
8787144,f,w,"8985610,8588993,9198032,9198036,9197911","301300.0,305900.0,287500.0,287500.0,287500.0","RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001"
9574625,m,w,"10684883,10700081,10281473,10684886,10685564","515000.0,515000.0,580000.0,515000.0,515000.0","RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002"
9246392,f,a,"10450011,10227133,10038023,10038236,10038237","802500.0,869999.9999999999,922500.0,922500.0,922500.0","RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023"
8927590,m,w,"8926065,9336695,9336705,9333098,9336707","997500.0,937500.0,937500.0,937500.0,937500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
9962011,m,w,"10755053,10709530,10754746,10754742,10754425","59740.0,59740.0,59740.0,59740.0,59740.0","RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012"
10385709,f,h,"10379285,10133522,9912132,9916741,9925215","856000.0,928000.0,984000.0,984000.0,984000.0","RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025"
9322575,m,b,"9313927,9477768,9509503,9335971,9089463","562500.0,562500.0,562500.0,562500.0,589500.0","RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001"
8360404,f,w,"7959742,8360039,8167778,8167777,8167776","292000.0,280000.0,288000.0,288000.0,288000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
7919801,m,w,"7900119,8173801,8173803,8173804,7879523","73000.0,72000.0,72000.0,72000.0,72000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
9123622,m,w,"7791636,8137977,8326183,8330298,8529703","365000.0,350000.0,342500.0,342500.0,342500.0","RFA-GM-09-005,RFA-GM-09-005,RFA-GM-09-005,RFA-GM-09-005,RFA-GM-09-005"
10045031,f,w,"10425457,10665562,10438859,10670094,10670091","856000.0,824000.0,856000.0,824000.0,824000.0","RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020"
9932839,m,w,"10244945,9519556,9769389,9519557,9769503","522000.0,562500.0,562500.0,562500.0,553500.0","RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022"
8706785,m,w,"8433768,8551400,8879486,8554311,8646447","1370000.0,1350000.0,1330000.0,1350000.0,1350000.0","RFA-HD-12-210,RFA-HD-12-210,RFA-HD-12-210,RFA-HD-12-210,RFA-HD-12-210"
9749114,m,w,"10218165,10059767,10058976,10058977,10058978","696000.0,738000.0,738000.0,738000.0,738000.0","RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010"
8296529,m,w,"10211120,9546495,10197774,10179308,10179307","869999.9999999999,937500.0,869999.9999999999,869999.9999999999,869999.9999999999","RFA-AI-16-034,RFA-AI-16-034,RFA-AI-16-034,RFA-AI-16-034,RFA-AI-16-034"
10626886,f,w,"9914831,10392985,10151613,9735301,9527943","492000.0,412000.0,464000.0,492000.0,500000.0","RFA-ES-17-005,RFA-ES-17-005,RFA-ES-17-005,RFA-ES-17-005,RFA-ES-17-005"
10749379,f,b,"9447471,9956614,9939315,9939313,9939311","625000.0,615000.0,615000.0,615000.0,615000.0","RFA-MD-17-003,RFA-MD-17-003,RFA-MD-17-003,RFA-MD-17-003,RFA-MD-17-003"
10227205,m,w,"9119008,9323437,8965394,8965636,8964640","917000.0,875000.0,931000.0,931000.0,931000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
10442673,f,w,"7657333,7849039,7658184,7617881,7912258","365000.0,360000.0,365000.0,365000.0,365000.0","RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004"
10641979,f,w,"8910627,9088359,9088362,9095162,9088361","3990000.0,3930000.0,3930000.0,3930000.0,3930000.0","RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023"
8232069,m,w,"8819584,8624725,8787806,8333799,8331708","332500.0,332500.0,332500.0,342500.0,342500.0","RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005"
10403983,f,w,"10430120,10646273,9814449,10176493,10176491","749000.0,721000.0,861000.0,812000.0,812000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
8320678,m,w,"8279452,8478082,8685245,8685246,7991535","1027500.0,1012500.0,997500.0,997500.0,1080000.0","RFA-DK-09-009,RFA-DK-09-009,RFA-DK-09-009,RFA-DK-09-009,RFA-DK-09-009"
8777971,m,b,"8633053,8036071,8036065,8036061,8035958","89110.0,93800.0,93800.0,93800.0,93800.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
8267057,m,w,"8085763,7588955,7880027,7851196,7860521","350000.0,365000.0,360000.0,360000.0,360000.0","RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016"
8206093,m,w,"10308108,10106861,9961945,10151651,10171620","53500.0,57999.99999999999,61500.0,57999.99999999999,57999.99999999999","RFA-MH-20-421,RFA-MH-20-421,RFA-MH-19-101,RFA-MH-19-101,RFA-MH-19-100"
9804382,f,w,"9804384,10254384,10251203,10251205,9804639","1230000.0,1160000.0,1160000.0,1160000.0,1230000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
9986603,f,w,"9531830,10231026,10450000,10448423,10448422","2812500.0,2610000.0,2407500.0,2407500.0,2407500.0","RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
8230652,f,w,"9620023,9388981,9823878,9022088,9387509","492000.0,500000.0,492000.0,524000.0,500000.0","RFA-DC-14-001,RFA-DC-14-001,RFA-DC-14-001,RFA-DC-14-001,RFA-DC-14-001"
10260453,m,h,"10553632,10540404,9879440,9879380,9879361","154500.0,154500.0,184500.0,184500.0,184500.0","RFA-CA-19-009,RFA-CA-19-009,RFA-CA-19-009,RFA-CA-19-009,RFA-CA-19-009"
10491357,m,w,"10662975,10657882,7935141,8144822,8144812","412000.0,412000.0,432000.0,420000.0,420000.0","RFA-RM-22-011,RFA-RM-22-011,RFA-RM-09-006,RFA-RM-09-006,RFA-RM-09-006"
9126623,m,w,"10744965,7630538,8258305,7851516,7802948","1339000.0,1095000.0,1027500.0,1080000.0,1080000.0","RFA-NS-22-030,RFA-MH-08-021,RFA-MH-08-021,RFA-MH-08-021,RFA-MH-08-021"
8103235,m,w,"9739109,9484911,9693078,9693079,9693080","1168500.0,1187500.0,1168500.0,1168500.0,1168500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
7906677,m,w,"8072915,8327018,8524700,8696864,8151106","7920000.0,7535000.000000001,7535000.000000001,7425000.000000001,7699999.999999999","RFA-HG-10-004,RFA-HG-10-004,RFA-HG-10-004,RFA-HG-10-004,RFA-HG-10-004"
10684945,m,w,"8144939,7943167,8379002,8330246,8545225","1750000.0,1825000.0,1712500.0000000002,1712500.0000000002,1687500.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
7959528,m,w,"8131111,7960410,7960408,7685346,7959523","280000.0,292000.0,292000.0,292000.0,292000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
8661328,f,w,"8676962,8725249,8308332,8322566,8310152","332500.0,332500.0,342500.0,342500.0,342500.0","RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005"
9694680,m,w,"9841256,10120687,10128465,10128462,10128461","2152500.0,2030000.0,2030000.0,2030000.0,2030000.0","RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002"
8862488,m,w,"9252260,9084548,9084558,9068119,9084553","1000000.0,1048000.0,1048000.0,1048000.0,1048000.0","RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002"
7882592,f,b,"10707394,10707514,10707523,10707971,10707977","257500.0,257500.0,257500.0,257500.0,257500.0","RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002"
8379321,m,h,"9902085,9657404,9902788,9902838,9902839","184500.0,184500.0,184500.0,184500.0,184500.0","RFA-CA-19-027,RFA-CA-18-008,RFA-CA-19-025,RFA-CA-19-025,RFA-CA-19-025"
10480957,m,w,"10290747,10661790,10480947,10480949,10480955","464000.0,412000.0,428000.0,428000.0,428000.0","RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002"
7678117,f,w,"10477235,10232691,10663984,10663986,10676779","535000.0,580000.0,515000.0,515000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
9297332,m,w,"9063073,9301625,8517888,8517352,8519711","537100.0,512500.0,553500.0,553500.0,553500.0","RFA-HD-13-006,RFA-HD-13-006,RFA-HD-13-006,RFA-HD-13-006,RFA-HD-13-006"
8723806,m,w,"8545808,8545812,8545679,8545815,8723808","1350000.0,1350000.0,1350000.0,1350000.0,1330000.0","RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011"
8538775,f,w,"8535670,8381137,8547015,8529246,8539327","2055000.0,2055000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
10153659,m,w,"8119509,7797489,7701554,7701555,7701556","1440000.0,1440000.0,1460000.0,1460000.0,1460000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
10217977,f,a,"9335929,9140707,9142466,9140955,9143009","312500.0,327500.0,327500.0,327500.0,327500.0","RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003"
10481511,m,h,"8462809,8463781,8464336,8464474,8464401","1027500.0,1027500.0,1027500.0,1370000.0,1370000.0","RFA-OD-12-004,RFA-OD-12-004,RFA-OD-12-004,RFA-OD-12-003,RFA-OD-12-003"
9780530,f,w,"10104548,10238874,10238866,10238867,10238868","1624000.0,1624000.0,1624000.0,1624000.0,1624000.0","RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006"
9879567,m,w,"10549792,9667871,10330419,10086984,9853019","412000.0,492000.0,428000.0,464000.0,492000.0","RFA-ES-18-005,RFA-ES-18-005,RFA-ES-18-005,RFA-ES-18-005,RFA-ES-18-005"
9966934,f,w,"9813586,10411438,10167649,9971486,9590338","246000.0,232000.0,232000.0,246000.0,400000.0","RFA-RM-18-037,RFA-RM-18-037,RFA-RM-18-037,RFA-RM-18-037,RFA-RM-17-030"
8131111,m,w,"8291251,8360523,8360205,8360206,8360209","274000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007"
8360530,m,w,"8168191,8359576,8359581,8359582,8129510","288000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
7673464,m,w,"10236315,9413675,9413177,9413620,9413676","580000.0,625000.0,625000.0,625000.0,625000.0","RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002"
8351383,m,w,"8351383,8535990,8355427,8631147,8724108","205500.00000000003,205500.00000000003,205500.00000000003,205500.00000000003,202500.0","RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036"
9912074,f,w,"8472824,8477355,8658196,8477358,8412142","342500.0,342500.0,342500.0,342500.0,342500.0","RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046"
7820109,m,w,"7936867,7815640,7820291,7827241,7818686","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
9884722,m,w,"10386775,10579869,10592414,10592413,10592410","160500.0,154500.0,154500.0,154500.0,154500.0","RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040"
8308797,m,w,"7919935,7908852,7658957,7909706,7666009","1022000.0,1022000.0,1022000.0,1022000.0,292000.0","RFA-ES-07-004,RFA-ES-07-004,RFA-ES-07-004,RFA-ES-07-004,RFA-ES-08-001"
8511707,m,w,"10176529,9660586,9277002,9276995,9275751","869999.9999999999,922500.0,937500.0,937500.0,937500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
7868944,m,a,"10491227,10491230,10375150,10375151,9912572","214000.0,214000.0,232000.0,232000.0,246000.0","RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-033,RFA-DK-18-028"
8869744,m,h,"9685291,9686298,9772547,9785484,9786823","250000.0,250000.0,246000.0,246000.0,246000.0","RFA-MD-18-006,RFA-MD-18-006,RFA-MD-18-006,RFA-MD-18-006,RFA-MD-18-006"
9462110,f,a,"10430118,10430120,10015282,10015284,10646273","749000.0,749000.0,861000.0,861000.0,721000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
7919789,m,h,"10713291,10644738,10728925,10727192,8528703","77250.0,77250.0,77250.0,77250.0,337500.0","RFA-HL-23-018,RFA-HL-23-018,RFA-HL-23-018,RFA-HL-23-018,RFA-HL-10-024"
9532551,m,w,"10451807,9986620,10232383,10232139,10232138","2407500.0,2767500.0,2610000.0,2610000.0,2610000.0","RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
9462078,f,w,"7843500,8066756,7797454,8058787,8058788","1095000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021"
8916315,f,a,"7643493,7641181,8233505,8249464,8465905","328500.0,328500.0,308250.0,308250.0,303750.0","RFA-MH-09-021,RFA-MH-09-021,RFA-MH-09-021,RFA-MH-09-021,RFA-MH-09-021"
8068507,m,w,"9627724,9627275,10441646,9627727,9627418","2000000.0,2000000.0,1856000.0,2000000.0,2000000.0","RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035"
9134644,m,b,"9091824,9134633,9101733,9100131,9095889","502740.0,495180.0,502740.0,502740.0,502740.0","RFA-FD-15-019,RFA-FD-15-019,RFA-FD-15-019,RFA-FD-15-019,RFA-FD-15-019"
8432094,m,w,"10427408,10019094,10242787,10242786,10427410","1284000.0,1476000.0,1392000.0,1392000.0,1284000.0","RFA-AI-19-043,RFA-AI-19-043,RFA-AI-19-043,RFA-AI-19-043,RFA-AI-19-043"
8376088,f,w,"8970990,8971383,9333417,9132288,9128650","199500.0,199500.0,187500.0,196500.0,196500.0","RFA-GM-15-006,RFA-GM-15-006,RFA-GM-15-006,RFA-GM-15-006,RFA-GM-15-006"
10581161,m,h,"8135034,7568114,8078964,8033191,8098158","560000.0,584000.0,560000.0,560000.0,560000.0","RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001"
9229287,m,w,"8729887,8380415,8381883,8381876,8381880","997500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
10465118,m,w,"9989540,10023971,10465121,10020811,10020808","369000.0,1230000.0,1030000.0,1230000.0,1230000.0","RFA-FD-19-029,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
10608163,f,w,"10398188,10398218,10630245,10158411,10159178","267500.0,267500.0,257500.0,290000.0,290000.0","RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003"
8501019,m,w,"8509016,8045900,8737919,8697114,8697119","3145500.0,3355200.0,3098900.0,3098900.0,3098900.0","RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002"
8182432,m,w,"9764289,9355142,9210303,9999317,9544872","830250.0,843750.0,884250.0,830250.0,843750.0","RFA-CA-15-023,RFA-CA-15-023,RFA-CA-15-023,RFA-CA-15-023,RFA-CA-15-023"
8049267,f,w,"10657882,10662975,7742096,7942895,7942856","412000.0,412000.0,730000.0,720000.0,720000.0","RFA-RM-22-011,RFA-RM-22-011,RFA-DK-08-004,RFA-DK-08-004,RFA-DK-08-004"
8919209,m,w,"9521840,8768418,9107333,9091398,9064689","250000.0,266000.0,262000.0,262000.0,262000.0","RFA-AG-14-014,RFA-AG-14-014,RFA-AG-14-014,RFA-AG-14-014,RFA-AG-14-014"
9133118,m,w,"9804082,9803947,9803974,9803973,9803971","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
10686835,m,w,"10202604,10116058,9285008,9551348,9352753","290000.0,307500.0,655000.0,625000.0,625000.0","RFA-FD-20-019,RFA-FD-20-019,RFA-FD-16-028,RFA-FD-16-028,RFA-FD-16-028"
10450885,m,w,"10450885,9831543,10205060,10655524,9966987","53500.0,61500.0,57999.99999999999,51500.0,61500.0","RFA-DK-17-026,RFA-DK-17-026,RFA-DK-17-026,RFA-DK-17-026,RFA-DK-17-026"
10007631,f,w,"10454989,10277293,10700078,10700079,10700081","535000.0,580000.0,515000.0,515000.0,515000.0","RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002"
10144437,m,w,"9174711,10411883,9723090,9323398,9323413","982500.0,869999.9999999999,922500.0,937500.0,937500.0","RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010"
8542745,f,w,"8901853,8716619,8853216,8424847,8426694","665000.0,665000.0,665000.0,685000.0,685000.0","RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008"
10459708,m,w,"9119327,9118611,9339899,9340044,9339963","262000.0,262000.0,250000.0,250000.0,250000.0","RFA-ES-15-008,RFA-ES-15-008,RFA-ES-16-006,RFA-ES-16-006,RFA-ES-16-006"
10681220,m,w,"8605291,8988580,8605628,8605657,8603715","332500.0,312500.0,332500.0,332500.0,332500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
8976499,m,w,"8441494,8893058,8293699,8450721,8450724","202500.0,199500.0,205500.00000000003,202500.0,202500.0","RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003"
10234078,f,w,"8605657,8605628,8802881,8791700,8808770","332500.0,332500.0,332500.0,332500.0,332500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
7989838,m,w,"8813382,8971447,8974925,7899346,7912360","1596000.0,3325000.0,3325000.0,1131500.0,1131500.0","RFA-DK-13-016,RFA-DK-14-015,RFA-DK-14-015,RFA-RR-05-003,RFA-RR-05-003"
10260725,m,a,"10661667,10262870,10260780,10260729,10260728","515000.0,580000.0,580000.0,580000.0,580000.0","RFA-AI-20-007,RFA-AI-20-007,RFA-AI-20-007,RFA-AI-20-007,RFA-AI-20-007"
10244952,f,w,"9699500,9938629,9939568,9939573,9939616","307500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003"
9824290,m,w,"10259887,10657491,10654706,10654709,10654712","928000.0,824000.0,824000.0,824000.0,824000.0","RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001"
9520083,m,w,"8548348,8548344,8463192,8461585,8548340","2430000.0,2430000.0,2430000.0,2430000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8114367,m,w,"8730616,8545802,8730615,8928142,8928141","399000.0,405000.0,399000.0,399000.0,399000.0","RFA-DK-10-502,RFA-DK-10-502,RFA-DK-10-502,RFA-DK-10-502,RFA-DK-10-502"
8776074,m,w,"9344670,9151629,9015857,9546829,9755478","187500.0,196500.0,199500.0,187500.0,184500.0","RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031"
9591114,m,a,"9605073,9186487,9186979,9188043,9182863","369000.0,375000.0,375000.0,375000.0,375000.0","RFA-AI-14-066,RFA-AI-14-066,RFA-AI-14-066,RFA-AI-14-066,RFA-AI-14-066"
9631896,m,b,"10625174,10625579,10625692,10625691,10625690","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001"
7760837,m,w,"8103842,8500161,8471050,8284461,8492023","210000.0,202500.0,202500.0,205500.00000000003,202500.0","RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024"
9059552,m,w,"9731152,10611978,10396550,10398188,10398218","307500.0,257500.0,267500.0,267500.0,267500.0","RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003"
7675905,m,w,"7802325,7900052,8136416,7914356,8104173","432000.0,432000.0,432000.0,432000.0,420000.0","RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001"
7984990,f,w,"7983281,8724783,8146982,8463530,8463532","576000.0,540000.0,560000.0,540000.0,540000.0","RFA-ES-09-007,RFA-ES-09-007,RFA-ES-09-007,RFA-ES-09-007,RFA-ES-09-007"
7864222,f,w,"8837520,9044592,9250647,9244669,9250646","99750.0,98250.0,93750.0,93750.0,93750.0","RFA-HD-14-017,RFA-HD-14-017,RFA-HD-14-017,RFA-HD-14-017,RFA-HD-14-017"
8306773,m,a,"8306773,8895762,8667522,8795862,8181198","411000.00000000006,399000.0,405000.0,405000.0,420000.0","RFA-DC-11-002,RFA-DC-11-002,RFA-DC-11-002,RFA-DC-11-002,RFA-DC-11-002"
9170246,f,w,"9961481,9491692,9730345,9724341,9718100","430500.0,437500.0,430500.0,430500.0,430500.0","RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023"
9748857,f,w,"9748858,9551345,9336711,9336710,9336162","184500.0,187500.0,187500.0,187500.0,187500.0","RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023"
8168250,m,w,"7959517,8360174,8359578,8359581,8359582","292000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9971416,f,w,"9533974,8877930,9537408,9533973,9534498","1000000.0,1064000.0,1000000.0,1000000.0,1000000.0","RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003"
7630596,m,w,"9301094,9303539,8889479,8659470,8063735","2358000.0,2358000.0,2394000.0,2394000.0,2520000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
10560381,f,w,"9429474,9429378,10085704,9428316,9429408","625000.0,625000.0,625000.0,625000.0,625000.0","RFA-AG-17-055,RFA-AG-17-055,RFA-AG-17-055,RFA-AG-17-055,RFA-AG-17-055"
7982613,m,w,"8726316,7984070,7983110,7983111,7975810","4256000.0,4608000.0,4608000.0,4608000.0,4608000.0","RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012"
8930202,m,w,"9804285,10001432,9991940,9991941,10001427","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
8380618,m,w,"9320707,8735212,8846541,8846546,8846545","1250000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
9088207,m,w,"8876517,8295022,8492000,8501176,8501189","1130500.0,1190000.0,1147500.0,1147500.0,1147500.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
8721834,m,w,"8743311,8867051,8743831,9087048,9091301","465500.0,465500.0,465500.0,458500.0,458500.0","RFA-NR-13-002,RFA-NR-13-002,RFA-NR-13-002,RFA-NR-13-002,RFA-NR-13-002"
