APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-x_o_w,APPVAL_RECS_bert-x_o_w,FOA_RECS_bert-x_o_w
8068021,m,w,"10631693,10644944,10710201,9484500,10150477","1070000.0,1070000.0,1030000.0,1187500.0,1102000.0","RFA-MD-22-006,RFA-MD-22-006,RFA-MD-22-006,RFA-MD-17-005,RFA-MD-17-005"
8573792,f,w,"8381244,8379348,8380904,8381242,8380566","1164500.0,1164500.0,1164500.0,1164500.0,1164500.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
7903662,m,w,"8249499,8055002,8055044,8053904,7903621","602800.0,616000.0,616000.0,616000.0,633600.0","RFA-HD-09-026,RFA-HD-09-026,RFA-HD-09-026,RFA-HD-09-026,RFA-HD-09-026"
10460076,m,w,"8897539,9689068,9262299,8897541,8899037","1995000.0,1845000.0,1875000.0,1995000.0,1995000.0","RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004"
8554927,m,h,"8117100,8536847,8254452,8478219,8471795","350000.0,337500.0,342500.0,337500.0,337500.0","RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009"
9888512,m,w,"8611912,8474135,8889668,8889671,8889670","997500.0,1012500.0,997500.0,997500.0,997500.0","RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022"
8167975,m,w,"8360538,8360037,8360039,8360040,8360042","280000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9693721,f,w,"7860470,8096655,7860471,7898680,8116573","1095000.0,1050000.0,1095000.0,1080000.0,1080000.0","RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013"
8410036,m,w,"10477046,10020988,10693324,10251172,9841250","535000.0,615000.0,515000.0,580000.0,615000.0","RFA-CA-18-027,RFA-CA-18-027,RFA-CA-18-027,RFA-CA-18-027,RFA-CA-18-027"
8141176,m,h,"9293385,9308005,9308003,9318599,9308002","500000.0,500000.0,500000.0,500000.0,500000.0","RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004"
10212851,m,w,"10212847,10426145,9593884,9593254,9593259","2610000.0,2407500.0,2812500.0,2812500.0,2812500.0","RFA-AG-18-012,RFA-AG-18-012,RFA-AG-18-012,RFA-AG-18-012,RFA-AG-18-012"
7936981,f,w,"7936336,7816451,7820696,7827158,7830131","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
10488746,m,w,"9627420,9627576,9627419,9627377,9627417","2000000.0,2000000.0,2000000.0,2000000.0,2000000.0","RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035"
9129437,f,h,"10818740,10817423,8824449,8564760,8565707","772500.0,772500.0,498750.0,506250.00000000006,506250.00000000006","RFA-MD-23-008,RFA-MD-23-008,RFA-MD-13-001,RFA-MD-13-001,RFA-MD-13-001"
9673713,f,w,"7922880,8115467,7666750,7665378,7847080","292000.0,288000.0,292000.0,292000.0,292000.0","RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006"
10727503,m,w,"10837461,10837481,9989540,10559603,8234288","412000.0,412000.0,369000.0,309000.0,420000.0","RFA-FD-23-028,RFA-FD-23-028,RFA-FD-19-029,RFA-TR-21-008,RFA-NS-11-006"
9771325,f,w,"9965924,9152359,9308980,9730476,9518902","615000.0,655000.0,625000.0,615000.0,625000.0","RFA-ES-15-012,RFA-ES-15-012,RFA-ES-15-012,RFA-ES-15-012,RFA-ES-15-012"
8705607,m,a,"8822874,9044785,8842641,8828698,8812861","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-EY-11-001,RFA-EY-11-001,RFA-EY-11-001,RFA-EY-11-001,RFA-EY-11-001"
8378811,m,w,"10168130,10583460,10583463,10583468,10583470","1739999.9999999998,1545000.0,1545000.0,1545000.0,1545000.0","RFA-AI-20-001,RFA-AI-20-001,RFA-AI-20-001,RFA-AI-20-001,RFA-AI-20-001"
8659449,m,w,"10693826,10698050,10353532,10353533,10700830","1802500.0,1802500.0,1872500.0,1872500.0,1802500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
9098766,m,w,"8921226,8703980,9281782,9306882,9102137","665000.0,665000.0,625000.0,625000.0,655000.0","RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007"
8723736,m,w,"8400641,8402064,8401990,8538931,8542814","1335750.0,1335750.0,1335750.0,1316250.0,1316250.0","RFA-HL-12-037,RFA-HL-12-037,RFA-HL-12-037,RFA-HL-12-037,RFA-HL-12-037"
10213703,m,w,"9788281,10369638,9927601,10152525,9591641","307500.0,267500.0,307500.0,290000.0,312500.0","RFA-CA-17-031,RFA-CA-17-031,RFA-CA-17-031,RFA-CA-17-031,RFA-CA-17-031"
10003183,m,w,"9999547,9998903,9795724,9795162,9794266","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002"
8694876,f,w,"7898551,8101260,7640748,7656630,7890472","720000.0,700000.0,730000.0,730000.0,720000.0","RFA-AI-07-025,RFA-AI-07-025,RFA-AI-07-025,RFA-AI-07-025,RFA-AI-07-025"
8607479,m,w,"8509786,8852011,8448612,9011387,9002863","337500.0,332500.0,337500.0,327500.0,327500.0","RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001"
10002120,f,b,"8037863,8307194,8034425,8037229,8037518","720000.0,700000.0,720000.0,720000.0,720000.0","RFA-OD-10-009,RFA-OD-10-009,RFA-OD-10-009,RFA-OD-10-009,RFA-OD-10-009"
8468491,m,w,"9208122,8465479,8699865,8468299,8468489","1250000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006"
8513359,m,w,"7938819,8516368,8521309,8492192,8518286","720000.0,675000.0,675000.0,675000.0,675000.0","RFA-RM-09-001,RFA-RM-09-001,RFA-RM-09-001,RFA-RM-09-001,RFA-RM-09-001"
9455787,m,a,"9126612,8975055,8749104,8755142,9131470","655000.0,665000.0,665000.0,665000.0,655000.0","RFA-MH-15-850,RFA-MH-15-850,RFA-MH-14-080,RFA-MH-14-080,RFA-MH-14-080"
9605470,f,w,"9321975,9675113,9675119,9675123,9675132","1500000.0,1476000.0,1476000.0,1476000.0,1476000.0","RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010"
8915901,m,w,"7891155,8314079,8099764,8112655,8323155","936000.0,890500.0000000001,910000.0,910000.0,890500.0000000001","RFA-HL-08-003,RFA-HL-08-003,RFA-HL-08-003,RFA-HL-08-003,RFA-HL-08-003"
9565980,m,w,"10528347,10694919,10707966,10707960,10707948","535000.0,515000.0,515000.0,515000.0,515000.0","RFA-DK-21-024,RFA-DK-21-024,RFA-DK-21-024,RFA-DK-21-024,RFA-DK-21-024"
9375911,m,w,"9838824,9962706,10532469,10460764,9387180","307500.0,307500.0,267500.0,290000.0,312500.0","RFA-NS-16-013,RFA-NS-16-013,RFA-NS-16-013,RFA-NS-16-013,RFA-NS-16-013"
10707371,m,a,"8687423,8686986,8721904,8922703,8715746","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-CA-12-020,RFA-CA-12-020,RFA-CA-12-020,RFA-CA-12-020,RFA-CA-12-020"
8449134,m,w,"9263867,9054751,9686538,9686539,9686542","1250000.0,1310000.0,1230000.0,1230000.0,1230000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
8380242,f,w,"9515732,8768691,8768694,8765704,8769378","3750000.0,3990000.0,3990000.0,3990000.0,3990000.0","RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023"
8294455,f,b,"10150479,9570698,9482282,9483498,10150482","1102000.0,1187500.0,1187500.0,1187500.0,1102000.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
8664391,m,w,"10382452,10189587,9918116,9918115,9918114","1070000.0,1160000.0,1230000.0,1230000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8448146,f,w,"9514735,9706079,9266786,9267086,9266787","1250000.0,1230000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
8626073,m,w,"10707894,10339955,10481844,10149118,10700949","412000.0,428000.0,160500.0,184500.0,154500.0","RFA-DK-20-506,RFA-DK-20-506,RFA-DK-19-034,RFA-DK-19-034,RFA-DK-19-034"
10921909,f,w,"10002145,9828435,10463994,10229484,10921909","430500.0,430500.0,406000.0,406000.0,360500.0","RFA-DK-18-508,RFA-DK-18-508,RFA-DK-18-508,RFA-DK-18-508,RFA-DK-18-508"
9901508,m,w,"10657781,10512733,10512735,10512736,10512737","154500.0,160500.0,160500.0,160500.0,160500.0","RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015"
7961408,m,w,"7893721,7896944,8173804,8173803,8173802","72000.0,73000.0,72000.0,72000.0,72000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
9932869,m,w,"9936112,9787107,9654946,10706583,10549216","615000.0,615000.0,625000.0,1030000.0,1070000.0","RFA-AG-18-024,RFA-AG-18-024,RFA-AG-18-024,RFA-AG-22-030,RFA-AG-22-030"
7959851,m,w,"8360446,8360174,8359578,8359581,8359582","280000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
10913910,f,b,"9606262,9926402,9751398,9759771,9767106","250000.0,246000.0,246000.0,246000.0,246000.0","RFA-RM-17-028,RFA-RM-17-028,RFA-RM-17-028,RFA-RM-17-028,RFA-RM-17-028"
7933884,m,w,"8644874,9041010,8451833,8281251,8877436","465500.0,458500.0,472500.00000000006,479500.00000000006,465500.0","RFA-HL-12-007,RFA-HL-12-007,RFA-HL-12-007,RFA-HL-12-007,RFA-HL-12-007"
8656788,m,w,"9061782,8464242,8391978,8401643,8250544","196500.0,202500.0,205500.00000000003,205500.00000000003,205500.00000000003","RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008"
10264100,f,w,"10170349,9832401,9993519,9949706,9689765","580000.0,615000.0,615000.0,615000.0,625000.0","RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031"
8543040,f,w,"8728236,8728858,8598612,8599113,8904013","266000.0,266000.0,270000.0,270000.0,266000.0","RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007"
9928487,m,a,"9999437,9763440,8773824,8880119,8771920","2152500.0,2152500.0,2327500.0,2327500.0,2327500.0","RFA-AI-13-006,RFA-AI-13-006,RFA-AI-13-006,RFA-AI-13-006,RFA-AI-13-006"
8725931,m,w,"9136766,8444001,8437291,8436629,8536209","524000.0,548000.0,548000.0,548000.0,540000.0","RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002"
7935209,m,w,"9394525,9743693,9762886,9564864,9525284","625000.0,615000.0,615000.0,625000.0,625000.0","RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038"
8663601,m,w,"8466745,8239666,8239673,8469037,8466737","1620000.0,1680000.0,1680000.0,1620000.0,1620000.0","RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006"
7929915,f,w,"7843443,8127161,8067008,8371489,8188446","1460000.0,1440000.0,1400000.0,1400000.0,1400000.0","RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005"
9782986,f,w,"8876086,8875343,8876120,7648226,7858062","266000.0,266000.0,266000.0,1387000.0,1387000.0","RFA-MD-14-003,RFA-MD-14-003,RFA-MD-14-003,RFA-MD-06-003,RFA-MD-06-003"
8413862,m,w,"7570702,8197722,7584204,7559639,7576134","292000.0,274000.0,292000.0,292000.0,292000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
9404695,m,a,"7759219,7617631,8197130,8196977,8197128","576000.0,584000.0,548000.0,548000.0,548000.0","RFA-HD-07-010,RFA-HD-07-010,RFA-HD-07-010,RFA-HD-07-010,RFA-HD-07-010"
10113371,f,w,"9851000,9625166,9515968,10152382,9692798","615000.0,615000.0,625000.0,535000.0,615000.0","RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300"
7626248,f,w,"8032889,8033868,8322868,8323622,8136703","2160000.0,2160000.0,2100000.0,2100000.0,2100000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8693901,m,w,"10198661,9737786,9737809,9737808,9737807","957000.0,1014750.0,1014750.0,1014750.0,1014750.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
10556716,m,b,"9913390,9484496,9484404,9484500,9484495","1168500.0,1187500.0,1187500.0,1187500.0,1187500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
8204482,m,w,"8928912,8197097,8599782,7797818,8010139","4681600.0,4822400.0,4681600.0,5068800.0,4928000.0","RFA-HD-08-027,RFA-HD-08-027,RFA-HD-08-027,RFA-HD-08-027,RFA-HD-08-027"
10454365,f,w,"9979941,9406614,10216322,10221034,10221035","307500.0,312500.0,290000.0,290000.0,290000.0","RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009"
9336886,m,w,"10231259,10058128,10455720,10455721,10456638","696000.0,738000.0,642000.0,642000.0,642000.0","RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010"
8846763,m,w,"9811099,9993205,9986597,9812052,9812039","92250.0,92250.0,87000.0,92250.0,92250.0","RFA-AG-19-021,RFA-AG-19-021,RFA-AG-19-021,RFA-AG-19-021,RFA-AG-19-021"
9739101,f,a,"9306895,8792751,9330894,9529679,9491864","625000.0,665000.0,625000.0,625000.0,625000.0","RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013"
10242367,m,w,"9741972,10242367,10418825,10418826,9741973","3936000.0,3936000.0,3424000.0,3424000.0,3936000.0","RFA-DE-19-001,RFA-DE-19-001,RFA-DE-19-001,RFA-DE-19-001,RFA-DE-19-001"
10610207,m,w,"10150000,10606506,10606503,10606502,10606501","1160000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8322678,f,w,"7923836,7877864,7686727,7687923,7673584","864000.0,864000.0,876000.0,876000.0,876000.0","RFA-HL-07-005,RFA-HL-07-005,RFA-HL-07-005,RFA-HL-07-005,RFA-HL-07-005"
8381867,m,w,"10146359,9532321,9762895,9762894,9762893","869999.9999999999,937500.0,922500.0,922500.0,922500.0","RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019"
8765706,f,w,"8432558,8991061,8432715,8432653,8604138","4725000.0,4585000.0,4725000.0,4725000.0,4655000.0","RFA-AI-12-002,RFA-AI-12-002,RFA-AI-12-002,RFA-AI-12-002,RFA-AI-12-002"
8601381,f,w,"7921482,8318751,8318750,7690954,8137471","360000.0,342500.0,342500.0,365000.0,360000.0","RFA-AA-08-009,RFA-AA-08-009,RFA-AA-08-009,RFA-AA-08-009,RFA-AA-08-009"
8063556,f,h,"8063554,8053890,7701562,7701563,7701564","1440000.0,1440000.0,1460000.0,1460000.0,1460000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
9474479,f,h,"10328020,10328173,10479062,10632081,10686097","261000.0,261000.0,240750.0,231750.0,231750.0","RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150"
9248352,m,w,"7586207,9975693,9609262,9748426,10423663","292000.0,615000.0,625000.0,615000.0,580000.0","RFA-DE-08-004,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013"
9380694,f,w,"10216303,9382443,9382622,9382260,9381896","290000.0,312500.0,312500.0,312500.0,312500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
9194005,m,w,"9849920,9849380,9849925,9849922,9849919","1014750.0,1014750.0,1014750.0,1014750.0,1014750.0","RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026"
8378844,m,w,"7851507,8102121,8121773,7851430,7851429","1188000.0,1188000.0,1188000.0,1204500.0,1204500.0","RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012"
9744629,m,w,"9147742,9330132,9487205,9036835,9035651","393000.0,375000.0,375000.0,393000.0,393000.0","RFA-CA-15-003,RFA-CA-15-003,RFA-CA-15-003,RFA-CA-15-003,RFA-CA-15-003"
9064040,m,w,"9280770,8849044,8849139,8849216,8848706","1250000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
9020613,m,w,"10447354,10449027,10054508,10629436,10214064","321000.0,321000.0,369000.0,309000.0,348000.0","RFA-HL-20-022,RFA-HL-20-022,RFA-HL-20-022,RFA-HL-20-022,RFA-HL-20-022"
9989215,f,w,"10468802,9730429,9730458,9730460,9730461","802500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007"
10559544,f,w,"8548344,8461592,8289723,9355304,8723402","2430000.0,2430000.0,2466000.0,2358000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8068355,m,w,"9851000,9625166,9515968,9468430,9692798","615000.0,615000.0,625000.0,625000.0,615000.0","RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300"
8468489,m,w,"8325192,9750891,9038223,9037572,9038228","1918000.0,1750000.0,1834000.0,1834000.0,1834000.0","RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013"
10222437,m,h,"10688378,10688396,10688384,10688385,10688388","1605000.0,1605000.0,1605000.0,1605000.0,1605000.0","RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038"
9973053,f,w,"9781467,9390020,10006152,10006150,10003930","4305000.0,4375000.0,4305000.0,4305000.0,4305000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
9323220,m,w,"9672786,9788258,10150811,10147840,9975082","625000.0,615000.0,580000.0,580000.0,615000.0","RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027"
10450034,m,w,"10003929,9390021,10003930,10006150,10006152","4305000.0,4375000.0,4305000.0,4305000.0,4305000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
8889316,m,w,"8139441,8009167,8607320,8268752,7994507","432000.0,432000.0,405000.0,420000.0,432000.0","RFA-DK-08-001,RFA-DK-08-001,RFA-DK-08-001,RFA-DK-08-001,RFA-DK-08-001"
9672435,m,w,"10162598,10598509,10598489,10598481,10598480","1160000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
7929534,m,h,"8094511,8214671,8500881,8433411,8434038","1050000.0,1027500.0,1027500.0,1012500.0,1012500.0","RFA-DA-10-010,RFA-DA-10-010,RFA-DA-10-010,RFA-DA-10-010,RFA-DA-10-010"
9745244,f,w,"7633416,8062134,7759769,7932572,7749723","1460000.0,1400000.0,1460000.0,1460000.0,1460000.0","RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005"
10691324,f,w,"9917266,10310689,10075866,10075865,10075864","1476000.0,1284000.0,1392000.0,1392000.0,1392000.0","RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003"
9542215,m,w,"10236869,10232687,10676790,10676785,10676780","580000.0,580000.0,515000.0,515000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
10203749,m,w,"7936276,8331007,8331005,8331004,8289782","365000.0,350000.0,350000.0,350000.0,350000.0","RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026"
7770832,m,w,"7770832,8422981,7898717,7791286,7787067","360000.0,337500.0,360000.0,360000.0,360000.0","RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012"
8033409,f,w,"8734923,8338897,8380415,8379372,8381883","997500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
7687462,f,w,"10231234,10225619,10626886,10620639,10066724","348000.0,348000.0,309000.0,309000.0,369000.0","RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003"
9464396,m,w,"9321970,9910436,9910433,9910432,9910425","1500000.0,1476000.0,1476000.0,1476000.0,1476000.0","RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010"
9350342,m,w,"8330801,8337824,8181332,8181241,8894597","274000.0,274000.0,280000.0,280000.0,332500.0","RFA-RM-10-016,RFA-RM-10-016,RFA-RM-10-016,RFA-RM-10-016,RFA-LM-11-002"
8748717,m,a,"10320642,10479093,10479039,10479136,10689241","435000.0,401250.0,401250.0,401250.0,386250.0","RFA-AT-21-003,RFA-AT-21-003,RFA-AT-21-003,RFA-AT-21-003,RFA-AT-21-003"
9916276,f,w,"8866015,9736640,9509365,9517757,9509364","1662500.0,1537500.0,1562500.0,1562500.0,1562500.0","RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001"
9321515,f,b,"9892887,10367988,9899756,9926730,10129211","430500.0,374500.0,430500.0,406000.0,406000.0","RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003"
10615675,m,w,"7915875,7678038,7666812,7900269,7673749","584000.0,584000.0,584000.0,584000.0,584000.0","RFA-ES-05-005,RFA-ES-05-005,RFA-ES-05-005,RFA-ES-05-005,RFA-ES-05-005"
7660318,f,w,"7667937,7683829,7672466,7924714,7936099","730000.0,730000.0,730000.0,720000.0,720000.0","RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005"
9732555,f,w,"9690775,9900841,9893724,9894651,9895829","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
8033712,m,w,"8853001,8851786,8849086,8852388,8852457","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8842991,m,w,"9043069,8258405,8833289,8828189,9085872","2358000.0,2466000.0,2394000.0,2394000.0,2394000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8036016,m,w,"7675839,8070316,8070314,8070313,7803697","438000.0,432000.0,432000.0,432000.0,432000.0","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
9514114,m,w,"10512735,10512738,10512184,10512185,10512187","160500.0,160500.0,160500.0,160500.0,160500.0","RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015"
7696523,m,w,"8375938,8485521,8475542,8452141,8468626","1370000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
8382101,f,a,"8531865,8925777,8539463,8544778,8539465","1350000.0,1330000.0,1350000.0,1350000.0,1350000.0","RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002"
10377360,f,h,"9015857,9546829,9755478,9344670,9151629","199500.0,187500.0,184500.0,187500.0,196500.0","RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031"
8791171,m,w,"9043721,9320947,9099841,9147593,9147595","53200.0,50000.0,52400.0,52400.0,52400.0","RFA-HG-14-007,RFA-HG-14-007,RFA-HG-14-007,RFA-HG-14-007,RFA-HG-14-007"
10610939,m,w,"8773596,8442242,8780638,8780639,8282403","532000.0,540000.0,532000.0,532000.0,548000.0","RFA-HD-12-189,RFA-HD-12-189,RFA-HD-12-189,RFA-HD-12-189,RFA-HD-12-189"
10207300,f,w,"10631693,10644944,10710201,8308878,8897885","1070000.0,1070000.0,1030000.0,7000000.0,6650000.0","RFA-MD-22-006,RFA-MD-22-006,RFA-MD-22-006,RFA-MD-11-006,RFA-MD-11-006"
9988327,m,a,"9558641,9413012,9558600,9414391,9934086","4125000.0,4125000.0,4125000.0,4125000.0,4059000.0","RFA-AG-17-057,RFA-AG-17-057,RFA-AG-17-057,RFA-AG-17-057,RFA-AG-18-021"
8573090,m,w,"8737312,8735148,8600431,8599835,8599509","199500.0,199500.0,202500.0,202500.0,202500.0","RFA-LM-12-002,RFA-LM-12-002,RFA-LM-12-002,RFA-LM-12-002,RFA-LM-12-002"
8132958,m,a,"8920547,8729479,8627692,8627413,9132246","332500.0,332500.0,337500.0,337500.0,327500.0","RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003"
8913893,f,w,"9293252,8754186,9101967,9519544,8912367","437500.0,465500.0,458500.0,437500.0,465500.0","RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005"
9811922,f,w,"9927973,9597601,9753104,10165449,10413034","861000.0,875000.0,861000.0,812000.0,749000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
