APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_biomedbert_r_w,APPVAL_RECS_biomedbert_r_w,FOA_RECS_biomedbert_r_w
7669830,f,w,"8036035,8037178,8037180,8037181,8037182","420000.0,432000.0,432000.0,432000.0,432000.0","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
10172832,m,w,"9765552,9307520,9728831,9733869,9743059","1500000.0,1500000.0,1476000.0,1476000.0,1476000.0","RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003"
8392987,m,h,"9733765,9745324,9485641,9752278,9751661","1168500.0,1168500.0,1187500.0,1168500.0,1168500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
9546722,m,a,"9762066,9316774,9358696,9358698,10001483","184500.0,196500.0,187500.0,187500.0,184500.0","RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009"
9494497,m,h,"10704325,10704819,8468987,8663177,7902985","772500.0,772500.0,675000.0,665000.0,720000.0","RFA-AI-22-037,RFA-AI-22-037,RFA-AI-09-016,RFA-AI-09-016,RFA-AI-09-016"
10620819,m,h,"8259491,8461114,8468110,8477117,8470123","616500.0,607500.0,607500.0,607500.0,607500.0","RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010"
9675108,f,w,"9242664,9039467,8510090,8494787,8498720","93750.0,98250.0,101250.0,101250.0,101250.0","RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005"
9590470,m,a,"7931490,7931147,7931155,7931618,9551751","486180.0,486180.0,486180.0,486180.0,625000.0","RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071,RFA-CA-14-010"
9728829,m,w,"9066551,9263869,9280776,9256418,9318387","1310000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
8360217,m,w,"8258627,8359696,8129471,8360538,8360539","274000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9840936,f,w,"9675066,9673950,10083222,10075973,9856461","307500.0,307500.0,290000.0,290000.0,307500.0","RFA-HL-19-011,RFA-HL-19-011,RFA-HL-19-011,RFA-HL-19-011,RFA-HL-19-011"
9600091,m,w,"7996282,7848683,7555050,8074235,8099324","288000.0,292000.0,135185.78,1440000.0,1440000.0","RFA-EY-07-001,RFA-EY-07-001,RFA-AG-07-004,RFA-ES-07-003,RFA-ES-07-003"
10001657,m,w,"10293808,10294555,7686950,7684197,7676200","290000.0,290000.0,292000.0,292000.0,292000.0","RFA-CA-20-044,RFA-CA-20-044,RFA-CA-08-005,RFA-CA-08-005,RFA-CA-08-005"
8200205,m,w,"10687817,10470383,9918124,10241399,10019446","360500.0,374500.0,430500.0,406000.0,430500.0","RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006"
8459512,f,a,"8742023,8640226,9120848,8639766,8640299","332500.0,337500.0,327500.0,337500.0,337500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
9764272,f,a,"10281471,10469677,10486144,10486145,10486146","580000.0,535000.0,535000.0,535000.0,535000.0","RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002"
10473864,f,w,"10450851,10319735,10452676,10626025,10641777","267500.0,290000.0,267500.0,257500.0,257500.0","RFA-DK-20-021,RFA-DK-20-021,RFA-DK-20-021,RFA-DK-20-021,RFA-DK-20-021"
9627115,m,w,"9627115,9627669,9627116,9627670,9627117","1000000.0,1000000.0,1000000.0,1000000.0,1000000.0","RFA-CA-17-032,RFA-CA-17-032,RFA-CA-17-032,RFA-CA-17-032,RFA-CA-17-032"
8458625,f,h,"7674794,9881355,10608963,10591569,10579874","365000.0,276750.0,231750.0,231750.0,231750.0","RFA-MH-07-051,RFA-MH-18-706,RFA-MH-18-706,RFA-MH-18-706,RFA-MH-18-706"
8402557,m,w,"9276572,8910626,8875601,8910628,8875607","3750000.0,3990000.0,3990000.0,3990000.0,3990000.0","RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023"
10701064,m,w,"8102153,8287682,7676680,7588955,7880027","350000.0,342500.0,365000.0,365000.0,360000.0","RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016"
7631353,f,w,"7654129,7631353,7896848,7901634,8825531","730000.0,730000.0,720000.0,720000.0,3192000.0","RFA-HL-06-002,RFA-HL-06-002,RFA-HL-06-002,RFA-HL-06-002,RFA-HL-13-013"
8145048,m,w,"8508881,8681354,9088316,9296226,9089824","25650000.0,25270000.0,24890000.0,24890000.0,24890000.0","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
9570634,m,w,"10454989,10277291,10700081,10700079,10700078","535000.0,580000.0,515000.0,515000.0,515000.0","RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002"
8309790,m,w,"8306239,8914988,8305420,8311566,8307975","294550.0,285950.0,294550.0,294550.0,294550.0","RFA-HD-10-002,RFA-HD-10-002,RFA-HD-10-002,RFA-HD-10-002,RFA-HD-10-002"
10698151,m,a,"10520457,10108885,10696233,10294431,10295716","214000.0,246000.0,206000.0,232000.0,232000.0","RFA-OD-20-004,RFA-OD-20-004,RFA-OD-20-004,RFA-OD-20-004,RFA-OD-20-004"
9257881,m,w,"8659473,8063735,8064130,8098330,8063731","2394000.0,2520000.0,2520000.0,2520000.0,2520000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
10271483,f,w,"8052291,8145569,8528702,8322168,8548633","360000.0,350000.0,337500.0,342500.0,342500.0","RFA-HL-10-015,RFA-HL-10-015,RFA-HL-10-015,RFA-HL-10-015,RFA-HL-10-015"
8901324,f,w,"8541890,8585105,8544504,8458913,8551699","270000.0,266000.0,270000.0,270000.0,270000.0","RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140"
8373725,f,w,"9474576,9307516,9939449,9948556,9964650","1500000.0,1500000.0,1476000.0,1476000.0,1476000.0","RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003"
7901210,m,h,"10514944,9959042,10683293,10219354,10727983","579940.0,666660.0,558260.0,628720.0,103000.0","RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-014,RFA-TR-22-030"
8757366,f,w,"9194214,9193853,9505865,9524762,9332380","655000.0,655000.0,625000.0,625000.0,625000.0","RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006"
9039810,m,w,"10481844,10264946,10700949,10149118,10260579","160500.0,174000.0,154500.0,184500.0,232000.0","RFA-DK-19-034,RFA-DK-19-034,RFA-DK-19-034,RFA-DK-19-034,RFA-DK-19-033"
7942238,m,w,"10085946,10685984,10682407,10682398,10682391","984000.0,824000.0,824000.0,824000.0,824000.0","RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016"
8402101,m,h,"7713129,8133498,8134229,7741503,7900664","219000.0,210000.0,210000.0,219000.0,219000.0","RFA-HD-08-007,RFA-HD-08-007,RFA-HD-08-007,RFA-HD-08-007,RFA-HD-08-007"
8914673,f,w,"9213331,9432560,9214114,9628865,9729064","281250.0,281250.0,281250.0,276750.0,276750.0","RFA-MH-17-200,RFA-MH-17-200,RFA-MH-17-200,RFA-MH-17-200,RFA-MH-17-200"
8132888,f,a,"8132888,7906833,7922538,8132901,7901327","210000.0,216000.0,216000.0,210000.0,219000.0","RFA-DA-07-002,RFA-DA-07-002,RFA-DA-07-002,RFA-DA-07-002,RFA-DA-07-002"
8328777,m,w,"7919244,7869229,8137945,8099721,7926024","360000.0,360000.0,350000.0,350000.0,365000.0","RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011"
8539388,m,w,"8545224,7943167,8150047,7938718,8144938","1687500.0,1825000.0,1800000.0,1800000.0,1800000.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
8318269,m,w,"8103157,7996647,8135952,7996595,7530812","698600.0,698600.0,718560.0,698600.0,728540.0","RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018"
7925613,f,w,"8293683,8174032,8502597,8502590,8501183","1190000.0,1190000.0,1147500.0,1147500.0,1147500.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
8065704,m,w,"8319434,8526221,8146918,8065704,8146167","685000.0,675000.0,700000.0,720000.0,5739998.6","RFA-HL-10-018,RFA-HL-10-018,RFA-HL-10-018,RFA-HL-10-018,RFA-HL-10-008"
8714038,f,b,"7884302,7816331,7646502,7658862,7881422","972000.0,985500.0,985500.0,985500.0,972000.0","RFA-HL-06-007,RFA-HL-06-007,RFA-HL-06-007,RFA-HL-06-007,RFA-HL-06-007"
10556323,m,w,"9181455,8442735,8629792,8605558,8600322","5000000.0,5400000.0,5320000.0,5320000.0,5320000.0","RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010"
10696183,m,w,"10488201,10689801,10492771,10492774,10492775","321000.0,309000.0,321000.0,321000.0,321000.0","RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047"
9926785,f,w,"8758050,10260535,10222564,10222561,10681318","332500.0,290000.0,290000.0,290000.0,257500.0","RFA-AG-14-012,RFA-AG-20-025,RFA-AG-20-025,RFA-AG-20-025,RFA-AG-20-025"
10196932,f,a,"9767656,10326785,10449341,10451579,9841903","922500.0,802500.0,802500.0,802500.0,922500.0","RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081"
10062648,f,w,"8256773,7902936,8055044,8053904,7903621","602800.0,633600.0,616000.0,616000.0,633600.0","RFA-HD-09-026,RFA-HD-09-026,RFA-HD-09-026,RFA-HD-09-026,RFA-HD-09-026"
10669056,m,h,"8120620,7755169,7929569,7925749,8127725","350000.0,365000.0,360000.0,360000.0,350000.0","RFA-HL-09-012,RFA-HL-09-012,RFA-HL-09-012,RFA-HL-09-012,RFA-HL-09-012"
10155543,m,a,"9145754,9736733,9740943,9740942,9740941","982500.0,922500.0,922500.0,922500.0,922500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
7942234,m,w,"10085551,10677569,10673835,10673836,10673848","984000.0,824000.0,824000.0,824000.0,824000.0","RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016"
9229239,m,w,"8505513,8379435,8379372,8381883,8381876","1012500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
9201319,m,w,"10229465,10186722,10005595,10004385,10465033","812000.0,812000.0,861000.0,861000.0,749000.0","RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055"
9733869,m,w,"9474585,9939449,9765552,9474096,9476919","1500000.0,1476000.0,1500000.0,1500000.0,1500000.0","RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003"
9663872,f,w,"8662694,8370442,8469390,9060879,9087140","332500.0,342500.0,337500.0,327500.0,327500.0","RFA-AI-11-033,RFA-AI-11-033,RFA-AI-11-033,RFA-AI-11-033,RFA-AI-11-033"
8657035,m,w,"8228170,8436322,8050090,7789337,8607541","685000.0,675000.0,700000.0,720000.0,665000.0","RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009"
8673943,m,w,"9737815,9978672,10198688,10198687,10198686","1014750.0,1014750.0,957000.0,957000.0,957000.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
7939674,m,w,"8386593,8123379,8264973,7992853,8299916","540000.0,576000.0,548000.0,576000.0,137000.0","RFA-DK-09-012,RFA-DK-09-012,RFA-DK-09-012,RFA-DK-09-012,RFA-HL-12-020"
8787145,m,w,"10139007,10087166,9198036,8600721,9197911","580000.0,615000.0,287500.0,305900.0,287500.0","RFA-FD-20-005,RFA-FD-20-005,RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001"
8461449,m,w,"9933445,9932566,9933416,9928721,9929063","369000.0,369000.0,369000.0,369000.0,369000.0","RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018"
7993174,m,w,"8964641,9753240,10002847,10015544,10017638","931000.0,861000.0,861000.0,861000.0,861000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8914613,m,w,"8330246,8545225,8545224,8734648,7943167","1712500.0000000002,1687500.0,1687500.0,1687500.0,1825000.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
7901583,m,w,"7835730,7905771,7901589,7835722,7901580","180000.0,180000.0,180000.0,180000.0,180000.0","RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001"
7895082,m,w,"9114794,7622684,7907725,8306714,7934641","465500.0,1168000.0,1152000.0,308250.0,324000.0","RFA-MH-15-400,RFA-MH-07-041,RFA-MH-07-041,RFA-MH-09-161,RFA-MH-09-161"
8544772,m,w,"7848533,7673872,7796669,7640704,7582243","292000.0,365000.0,360000.0,365000.0,365000.0","RFA-NS-07-002,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001"
10626077,m,a,"10583248,10588836,10588656,10588655,10588654","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029"
9180272,m,w,"9180272,9750703,9548494,9548491,9548493","851500.0,799500.0,812500.0,812500.0,812500.0","RFA-DK-15-021,RFA-DK-15-021,RFA-DK-15-021,RFA-DK-15-021,RFA-DK-15-021"
8278099,m,w,"7961361,7827994,8173706,8173707,8173708","6935000.0,6840000.0,6840000.0,6840000.0,6840000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
8534738,m,b,"9994739,9627009,9787407,9787408,9787411","984000.0,1000000.0,984000.0,984000.0,984000.0","RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033"
9677064,f,w,"9702832,9489085,9540015,9502981,9540012","1230000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
10265521,f,w,"10562309,10563243,10564073,10565802,7934798","515000.0,515000.0,515000.0,515000.0,365000.0","RFA-AI-21-075,RFA-AI-21-075,RFA-AI-21-075,RFA-AI-21-075,RFA-AI-08-005"
9288183,f,w,"10017222,9831503,10219251,10218051,10586087","246000.0,246000.0,232000.0,1102000.0,978500.0","RFA-AG-19-023,RFA-AG-19-023,RFA-AG-19-023,RFA-MD-20-001,RFA-MD-20-001"
8501599,m,w,"9748872,9356536,9544716,9548127,9858880","984000.0,1000000.0,1000000.0,1000000.0,1000000.0","RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013"
10592342,f,w,"9493477,9702833,9702820,9702821,9702825","1250000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
9061068,m,w,"9062179,9062192,9062053,9062051,9061070","10640000.0,10640000.0,10640000.0,10640000.0,10640000.0","RFA-ES-15-009,RFA-ES-15-009,RFA-ES-15-009,RFA-ES-15-009,RFA-ES-15-009"
8121479,f,w,"7904052,7556691,7904765,7905975,7905078","720000.0,730000.0,720000.0,720000.0,720000.0","RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009"
10569080,f,h,"8538094,8382295,8027428,8033545,8033547","2055000.0,2055000.0,2160000.0,2160000.0,2160000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
9440349,f,w,"8668582,9037622,8839220,8842112,8829799","1596000.0,1572000.0,1596000.0,1596000.0,1596000.0","RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007"
9249640,m,w,"8643284,8081377,8828733,8833301,8828739","266000.0,280000.0,266000.0,266000.0,266000.0","RFA-HD-10-003,RFA-HD-10-003,RFA-HD-10-003,RFA-HD-10-003,RFA-HD-10-003"
10141198,m,w,"9459843,9691847,9312412,9312529,9312525","1250000.0,1230000.0,1250000.0,1250000.0,1250000.0","RFA-AI-16-022,RFA-AI-16-022,RFA-AI-16-022,RFA-AI-16-022,RFA-AI-16-022"
9562112,m,w,"7852463,7853988,7848626,7853987,7855815","438000.0,438000.0,438000.0,438000.0,438000.0","RFA-RM-09-003,RFA-RM-09-003,RFA-RM-09-003,RFA-RM-09-003,RFA-RM-09-003"
9429344,m,h,"9674261,9784662,9788258,9672786,10150811","625000.0,625000.0,615000.0,625000.0,580000.0","RFA-AG-18-025,RFA-AG-18-025,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027"
7937605,m,a,"9813825,9832170,9222505,10073465,10071077","369000.0,369000.0,375000.0,348000.0,348000.0","RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054"
10689720,f,w,"9860144,10020310,10164692,10636787,10397125","307500.0,307500.0,290000.0,257500.0,267500.0","RFA-AG-19-016,RFA-AG-19-016,RFA-AG-19-016,RFA-AG-19-016,RFA-AG-19-016"
10551227,m,w,"8833562,8478028,8715948,8537599,8268868","997500.0,1012500.0,1012500.0,1027500.0,1027500.0","RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014"
10178881,m,w,"9980371,9385964,10190902,10190903,10190904","184500.0,187500.0,174000.0,174000.0,174000.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
7928723,m,w,"8729479,8627692,8920543,8920547,9132205","332500.0,337500.0,332500.0,332500.0,327500.0","RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003"
8705384,m,w,"9403567,9542390,9694731,9763656,9549142","281250.0,281250.0,276750.0,276750.0,281250.0","RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560"
9767653,m,w,"9767654,10238912,10238908,10238907,10238906","246000.0,232000.0,232000.0,232000.0,232000.0","RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050"
8843483,m,w,"7535432,7743015,7747945,7750575,8011832","365000.0,360000.0,360000.0,360000.0,360000.0","RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005"
7893562,m,w,"8770611,9116620,8995282,9301512,9505854","665000.0,655000.0,665000.0,625000.0,625000.0","RFA-DA-14-011,RFA-DA-14-011,RFA-DA-14-011,RFA-DA-14-011,RFA-DA-14-011"
10681292,f,w,"10532119,10676907,7740575,7932151,7931910","534998.93,514998.97,365000.0,360000.0,360000.0","RFA-HD-22-020,RFA-HD-22-020,RFA-HD-08-004,RFA-HD-08-004,RFA-HD-08-004"
9884815,m,w,"8495729,8867285,8495045,8494891,8726491","303750.0,294750.0,303750.0,303750.0,299250.0","RFA-MH-13-061,RFA-MH-13-061,RFA-MH-13-061,RFA-MH-13-061,RFA-MH-13-061"
8533654,m,w,"8754078,9514157,9060376,9058063,8757218","465500.0,437500.0,458500.0,458500.0,465500.0","RFA-ES-13-006,RFA-ES-13-006,RFA-ES-13-006,RFA-ES-13-006,RFA-ES-13-006"
10482348,m,w,"9292169,9791006,9791008,9791011,10011934","1965000.0,1845000.0,1845000.0,1845000.0,1845000.0","RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023"
7683457,m,w,"8367341,8870325,8367340,8367338,8366610","1027500.0,997500.0,1027500.0,1027500.0,1027500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
7911709,m,h,"10592315,10612457,10640998,10673930,10698112","309000.0,309000.0,309000.0,309000.0,309000.0","RFA-CA-21-004,RFA-CA-21-004,RFA-CA-21-004,RFA-CA-21-004,RFA-CA-21-004"
9291533,m,w,"9432740,9433160,9723232,9723229,9723226","375000.0,375000.0,369000.0,369000.0,369000.0","RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011"
9259581,f,w,"8828203,8377314,8097850,8097851,8097853","2394000.0,2466000.0,2520000.0,2520000.0,2520000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
8053246,m,w,"10089469,9410527,9403239,9968573,9615012","348000.0,375000.0,375000.0,369000.0,369000.0","RFA-HL-17-008,RFA-HL-17-008,RFA-HL-17-008,RFA-HL-17-008,RFA-HL-17-008"
8929191,m,w,"10598377,10598939,10598376,10598374,10598770","824000.0,824000.0,824000.0,824000.0,824000.0","RFA-CA-22-011,RFA-CA-22-011,RFA-CA-22-011,RFA-CA-22-011,RFA-CA-22-011"
9020439,m,w,"10601679,10747623,10722847,10685290,10369394","360500.0,360500.0,360500.0,360500.0,374500.0","RFA-HL-23-011,RFA-HL-23-011,RFA-HL-20-023,RFA-HL-20-023,RFA-HL-20-023"
9086676,m,w,"10643963,9903221,10700039,10700038,10415107","515000.0,615000.0,515000.0,515000.0,535000.0","RFA-AR-19-001,RFA-AR-19-001,RFA-AR-19-001,RFA-AR-19-001,RFA-AR-19-001"
10343839,m,w,"9059044,8850252,8323848,8839733,8874159","982500.0,997500.0,1027500.0,997500.0,997500.0","RFA-CA-11-010,RFA-CA-11-010,RFA-CA-11-010,RFA-CA-11-010,RFA-CA-11-010"
9385963,m,w,"8486416,8390340,8486415,8486420,8486417","202500.0,205500.00000000003,202500.0,202500.0,202500.0","RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012"
8656315,m,a,"8547790,8901076,8722504,8723136,8723135","405000.0,399000.0,399000.0,399000.0,399000.0","RFA-CA-12-003,RFA-CA-12-003,RFA-CA-12-003,RFA-CA-12-003,RFA-CA-12-003"
8718939,f,w,"9260550,9348578,8151078,9526226,8526294","327500.0,312500.0,1960000.0,1750000.0,1890000.0","RFA-AA-16-007,RFA-AA-16-007,RFA-AA-10-005,RFA-AA-10-005,RFA-AA-10-005"
10215201,m,w,"10033596,10410498,10025551,10625462,10665013","492000.0,428000.0,492000.0,412000.0,412000.0","RFA-HL-20-016,RFA-HL-20-016,RFA-HL-20-016,RFA-HL-20-016,RFA-HL-20-016"
8597683,m,w,"10491227,10491230,10375150,10375151,9658237","214000.0,214000.0,232000.0,232000.0,250000.0","RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-033,RFA-DK-17-033"
10645172,f,w,"8133630,8146745,7894551,7937512,7930256","432000.0,432000.0,432000.0,438000.0,438000.0","RFA-DK-05-012,RFA-DK-05-012,RFA-DK-05-012,RFA-DK-05-012,RFA-DK-05-012"
8448229,m,w,"8490588,9040171,8490589,8490590,8554439","1485000.0,1441000.0,1485000.0,1485000.0,1485000.0","RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001"
10393005,m,w,"10396087,10596089,10390405,10393005,10393013","321000.0,309000.0,321000.0,321000.0,321000.0","RFA-AI-19-073,RFA-AI-19-073,RFA-AI-19-073,RFA-AI-19-073,RFA-AI-19-073"
8734390,m,w,"9752528,9750265,9750263,9750259,10450914","922500.0,922500.0,922500.0,922500.0,869999.9999999999","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
8774929,f,w,"8870190,8499062,8278847,8278811,8278852","997500.0,1012500.0,1050000.0,1050000.0,1050000.0","RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005"
8471054,m,w,"9829072,9222222,9813830,9813825,9813824","369000.0,375000.0,369000.0,369000.0,369000.0","RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054"
7943860,m,w,"9051168,9150569,10424549,10025551,10033596","266000.0,262000.0,428000.0,492000.0,492000.0","RFA-RM-15-002,RFA-RM-15-002,RFA-HL-20-016,RFA-HL-20-016,RFA-HL-20-016"
10686920,f,h,"7862568,7897916,7912258,7617881,7657333","360000.0,360000.0,365000.0,365000.0,365000.0","RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004"
8378288,m,w,"7624801,8449625,8449623,8449627,8448155","1460000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001"
10595344,m,w,"10339955,10707894,7868944,7693823,7924598","428000.0,412000.0,1095000.0,1095000.0,1080000.0","RFA-DK-20-506,RFA-DK-20-506,RFA-DK-07-004,RFA-DK-07-004,RFA-DK-07-004"
9970279,m,w,"9294977,9462031,9278001,9319107,9437638","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-AI-13-013,RFA-AI-13-013,RFA-AI-13-013,RFA-AI-13-013,RFA-AI-13-013"
8364939,m,w,"7959560,8360502,8360491,8360490,8360488","292000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001"
8378013,f,w,"8065802,8378210,8294991,8381984,8378016","180000.0,171250.0,171250.0,171250.0,171250.0","RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503"
10459314,f,w,"8897166,8460323,9114393,9114399,8722867","399000.0,411000.00000000006,393000.0,393000.0,399000.0","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
9150629,m,w,"8965938,8549345,8786413,8976073,8786414","196500.0,205500.00000000003,199500.0,196500.0,199500.0","RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020"
