APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_deberta_r_w,APPVAL_RECS_deberta_r_w,FOA_RECS_deberta_r_w
9277346,m,w,"9925783,10163762,10449365,9580260,9737783","430500.0,406000.0,374500.0,437500.0,430500.0","RFA-AG-18-008,RFA-AG-18-008,RFA-AG-18-008,RFA-AG-18-008,RFA-AG-18-008"
7942068,m,w,"9113058,9517964,9745313,9747101,9751091","412650.0,393750.0,387450.0,387450.0,387450.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
8402640,f,w,"9122852,8595325,8142301,8070154,7804336","89110.0,89110.0,96480.0,96480.0,96480.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
9351194,m,w,"9181365,9328144,8880786,8882628,8881787","655000.0,625000.0,199500.0,1330000.0,1330000.0","RFA-HL-15-019,RFA-HL-15-019,RFA-HL-15-007,RFA-HL-15-003,RFA-HL-15-003"
8724190,f,w,"8717761,8541757,8545115,8381145,8535676","2025000.0,2025000.0,2025000.0,2055000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
7935226,f,w,"7936891,7815640,7820291,7827241,7818686","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
10494162,m,h,"8390436,8402555,8152817,8152889,8333572","337500.0,337500.0,350000.0,350000.0,350000.0","RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001"
10301870,m,w,"10265509,10093706,10265545,10095390,10091228","290000.0,307500.0,464000.0,492000.0,492000.0","RFA-AG-20-038,RFA-AG-20-038,RFA-AG-20-037,RFA-AG-20-037,RFA-AG-20-037"
9932830,m,w,"8999126,8662246,9050849,9233920,9281647","331170.0,331170.0,331170.0,311250.0,311250.0","RFA-HS-12-007,RFA-HS-12-007,RFA-HS-12-007,RFA-HS-12-007,RFA-HS-12-007"
7795752,m,w,"8853184,8851180,8851211,8852809,8852884","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8288226,m,w,"7754885,7531931,8066264,7886830,7778237","718560.0,728540.0,718560.0,718560.0,718560.0","RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018"
8052894,m,w,"8997188,8997390,9144844,9145766,9323560","332500.0,332500.0,327500.0,327500.0,312500.0","RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024"
9809019,f,w,"10700877,10314540,10479165,9969342,10762656","695250.0,783000.0,722250.0,615000.0,515000.0","RFA-HL-21-001,RFA-HL-21-001,RFA-HL-21-001,RFA-FD-19-002,RFA-FD-19-002"
8090447,m,w,"10217972,9961477,9532527,9532354,9532457","2610000.0,2767500.0,2812500.0,2812500.0,2812500.0","RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
8433425,m,w,"8073660,7714778,7727188,7727430,7727346","350000.0,365000.0,365000.0,365000.0,365000.0","RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008"
8683138,m,w,"10815147,10815392,8402064,8542814,8538931","206000.0,206000.0,1335750.0,1316250.0,1316250.0","RFA-MH-23-116,RFA-MH-23-116,RFA-HL-12-037,RFA-HL-12-037,RFA-HL-12-037"
9736568,m,h,"10231193,9436110,10021024,9805684,9786234","87000.0,93750.0,92250.0,92250.0,92250.0","RFA-HL-17-022,RFA-HL-17-022,RFA-HL-17-022,RFA-HL-17-022,RFA-HL-17-022"
8900547,m,w,"10698051,10354268,10353539,10353538,10353537","1802500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
7886742,m,b,"8693014,9017816,8484318,8805745,9054673","332500.0,327500.0,337500.0,332500.0,327500.0","RFA-MD-12-004,RFA-MD-12-004,RFA-MD-12-004,RFA-MD-12-004,RFA-MD-13-008"
9742869,f,w,"8209365,8210288,8333352,8210246,8210341","274000.0,274000.0,274000.0,280000.0,280000.0","RFA-AG-11-010,RFA-AG-11-010,RFA-AG-11-010,RFA-AG-11-010,RFA-AG-11-010"
8513254,m,w,"9363096,9522096,10438220,9950980,9965720","937500.0,937500.0,869999.9999999999,922500.0,922500.0","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
10120692,f,a,"8758156,9284475,8756564,8758202,8757453","199500.0,187500.0,199500.0,199500.0,199500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
8309520,m,w,"9488393,9274140,9700035,9697755,9691140","500000.0,500000.0,492000.0,492000.0,492000.0","RFA-AI-14-027,RFA-AI-14-027,RFA-AI-14-027,RFA-AI-14-027,RFA-AI-14-027"
9453871,m,w,"9784805,9045340,9044100,9045261,9045205","332100.0,359100.0,359100.0,359100.0,359100.0","RFA-DK-14-027,RFA-DK-14-027,RFA-DK-14-027,RFA-DK-14-027,RFA-DK-14-027"
9980408,m,w,"10285667,10683209,10476573,10289786,10289785","464000.0,412000.0,428000.0,464000.0,464000.0","RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002"
7675504,m,w,"7645296,8521060,7645313,7645398,7645264","438000.0,405000.0,438000.0,438000.0,438000.0","RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001"
9445413,m,w,"7790611,7918510,7908083,7618024,7618247","360000.0,365000.0,365000.0,365000.0,292000.0","RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-033"
10037512,f,w,"10289496,10488792,10488795,10491100,10491106","928000.0,856000.0,856000.0,856000.0,856000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
9474831,m,w,"7692693,8294476,8128554,8122622,7630038","1095000.0,1027500.0,1050000.0,1080000.0,1095000.0","RFA-CA-08-012,RFA-CA-08-012,RFA-CA-08-012,RFA-CA-08-012,RFA-CA-08-011"
8074160,f,h,"8584670,8743206,8721417,9036982,9084547","540000.0,532000.0,532000.0,524000.0,524000.0","RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008"
9491814,m,a,"9820153,10294955,10394335,10429909,9815611","307500.0,267500.0,267500.0,267500.0,307500.0","RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009"
8701239,f,w,"8691506,8904331,10639265,10356642,10461825","675000.0,665000.0,267500.0,290000.0,267500.0","RFA-FD-13-016,RFA-FD-13-016,RFA-FD-22-020,RFA-FD-21-013,RFA-FD-21-013"
7902764,m,w,"7933670,7797631,8121471,8067056,7656766","50400.0,50400.0,49000.0,49000.0,51100.0","RFA-HD-06-018,RFA-HD-06-018,RFA-HD-06-018,RFA-HD-06-018,RFA-HD-06-018"
9557555,m,b,"10263265,10200508,10473543,7989059,8493985","464000.0,464000.0,428000.0,432000.0,405000.0","RFA-FD-20-032,RFA-FD-20-032,RFA-FD-20-032,RFA-AI-09-026,RFA-AI-09-026"
10460115,f,w,"9113735,8520161,8527517,8520172,8531128","399000.0,405000.0,405000.0,405000.0,405000.0","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
8898076,m,w,"8898076,8769410,8898804,8770165,8768943","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-ES-13-011,RFA-ES-13-011,RFA-ES-13-011,RFA-ES-13-011,RFA-ES-13-011"
10231084,f,w,"10714530,10712608,10714535,10712610,10712611","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014"
8293402,m,w,"10217030,10091323,10091568,10250532,10213689","261000.0,276750.0,615000.0,580000.0,580000.0","RFA-MH-20-521,RFA-MH-20-521,RFA-MH-20-520,RFA-MH-20-520,RFA-MH-20-520"
7799198,m,w,"9702434,10356795,9705211,10087427,10057267","615000.0,535000.0,615000.0,580000.0,580000.0","RFA-MD-18-005,RFA-MD-18-005,RFA-MD-18-005,RFA-MD-18-005,RFA-MD-18-005"
10200485,m,w,"8520413,8787806,8826195,8820298,8333652","337500.0,332500.0,332500.0,332500.0,342500.0","RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005"
7871444,m,w,"8066264,7778237,7996595,8196881,8392296","718560.0,718560.0,698600.0,683630.0,673650.0","RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018"
9142818,m,w,"7928795,7932428,7681554,7677949,8099486","1440000.0,1460000.0,1460000.0,511000.0,490000.0","RFA-GM-06-003,RFA-GM-06-003,RFA-GM-06-003,RFA-RM-06-010,RFA-RM-06-010"
8378823,f,w,"10704325,10704819,10356728,10364966,10364965","772500.0,772500.0,85600.0,85600.0,85600.0","RFA-AI-22-037,RFA-AI-22-037,RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056"
10701744,m,w,"8002313,7841137,7841368,7842833,7844258","648000.0,657000.0,657000.0,657000.0,657000.0","RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173"
9335480,m,w,"9335721,8902966,9540746,9748221,9540744","875000.0,931000.0,875000.0,875000.0,875000.0","RFA-TW-13-001,RFA-TW-13-001,RFA-TW-13-001,RFA-TW-13-001,RFA-TW-13-001"
9972763,f,w,"9344670,9015857,9546829,9755478,9151629","187500.0,199500.0,187500.0,184500.0,196500.0","RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031"
9207744,m,w,"7997476,8007177,8007179,7998335,8007074","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001"
9522188,f,w,"8540020,8710116,8539883,8540075,8539193","270000.0,266000.0,270000.0,270000.0,270000.0","RFA-AI-12-033,RFA-AI-12-033,RFA-AI-12-033,RFA-AI-12-033,RFA-AI-12-033"
9700150,m,b,"8111234,7845954,8129592,8115914,8129631","350000.0,360000.0,350000.0,350000.0,350000.0","RFA-RM-09-005,RFA-RM-09-005,RFA-RM-09-005,RFA-RM-09-005,RFA-RM-09-005"
8446545,m,w,"10382283,10646143,10129363,10694229,10694224","1070000.0,1030000.0,1160000.0,1030000.0,1030000.0","RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020"
7728693,m,a,"10335850,10112083,10111277,10112054,8229848","259694.93,292471.96,292471.96,292471.96,280000.0","RFA-ES-20-008,RFA-ES-20-008,RFA-ES-20-008,RFA-ES-20-008,RFA-ES-11-005"
8296525,m,w,"10177832,10149892,9785855,9575409,9574030","290000.0,290000.0,312500.0,312500.0,312500.0","RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009"
10215196,f,a,"7896848,7901634,7631353,7654129,8825531","720000.0,720000.0,730000.0,730000.0,3192000.0","RFA-HL-06-002,RFA-HL-06-002,RFA-HL-06-002,RFA-HL-06-002,RFA-HL-13-013"
9772226,m,w,"8460350,9116625,8528518,8528510,8525114","411000.00000000006,393000.0,405000.0,405000.0,405000.0","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
7982871,m,w,"9024440,9226031,9257270,9242600,9317412","1965000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
10438919,f,w,"10663034,10670613,10662977,10358069,10358379","515000.0,515000.0,515000.0,802500.0,802500.0","RFA-AI-22-016,RFA-AI-22-016,RFA-AI-22-016,RFA-AI-20-057,RFA-AI-20-057"
8927475,m,w,"7931618,7931147,7931155,7931490,9980310","486180.0,486180.0,486180.0,486180.0,676500.0","RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071,RFA-CA-17-025"
9961762,f,h,"9691312,9691310,9691308,9691307,9691306","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020"
7820252,m,w,"7934499,7937010,7938588,7937915,7937913","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
8502700,m,w,"8935787,9135441,8831966,8832139,8831085","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
9519158,f,w,"9015857,9546829,9755478,9344670,9151629","199500.0,187500.0,184500.0,187500.0,196500.0","RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031"
8544783,m,w,"9994218,10001107,9902711,9333233,9346618","553500.0,553500.0,553500.0,562500.0,562500.0","RFA-AT-16-001,RFA-AT-16-001,RFA-AT-16-001,RFA-AT-16-001,RFA-AT-16-001"
10672408,m,w,"8740571,8379526,8932819,8932818,8932824","1330000.0,1370000.0,1330000.0,1330000.0,1330000.0","RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004"
10621257,m,w,"10330584,10376779,9930311,9930703,10569629","267500.0,267500.0,307500.0,307500.0,257500.0","RFA-ES-19-001,RFA-ES-19-001,RFA-ES-19-001,RFA-ES-19-001,RFA-ES-19-001"
8469083,m,a,"10454677,10454619,10663338,10663332,10663327","856000.0,856000.0,824000.0,824000.0,824000.0","RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029"
7923917,m,w,"10113817,9847939,10536594,10534661,10451560","922500.0,922500.0,772500.0,772500.0,772500.0","RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026"
10003410,m,w,"8727211,8727769,8727778,8727190,8726033","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-HS-14-001,RFA-HS-14-001,RFA-HS-14-001,RFA-HS-14-001,RFA-HS-14-001"
7822888,f,w,"8687994,8037446,8288659,8280153,8288634","332500.0,360000.0,342500.0,342500.0,342500.0","RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003"
7840548,m,b,"10159133,10215247,9484516,9485644,9484910","1102000.0,1102000.0,1187500.0,1187500.0,1187500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
7862608,f,w,"8126244,8101283,8101285,8101286,7908691","1368000.0,1368000.0,1368000.0,1368000.0,1368000.0","RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027"
9352733,m,w,"8690708,8890019,8502588,8501177,8501201","1130500.0,1130500.0,1147500.0,1147500.0,1147500.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
8515270,m,h,"8959735,9480206,8960275,8959902,8959800","399000.0,375000.0,399000.0,399000.0,399000.0","RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015"
8105554,f,w,"8723685,8134838,8723686,8326709,8374608","1330000.0,1400000.0,1330000.0,1370000.0,1370000.0","RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013"
7676891,m,w,"9107924,8935951,8827925,8828404,8826908","393000.0,399000.0,399000.0,399000.0,399000.0","RFA-MH-14-217,RFA-MH-14-217,RFA-MH-14-217,RFA-MH-14-217,RFA-MH-14-217"
9278001,m,w,"8513910,8514507,8698265,8707348,8712345","405000.0,405000.0,399000.0,399000.0,399000.0","RFA-AI-10-017,RFA-AI-10-017,RFA-AI-10-017,RFA-AI-10-017,RFA-AI-10-017"
8733071,m,w,"10238635,10455675,10678894,10669151,10669147","928000.0,856000.0,824000.0,824000.0,824000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
7911714,m,w,"10001323,10005291,9549013,9763504,9210974","405900.0,405900.0,412500.0,405900.0,432300.0","RFA-CA-15-020,RFA-CA-15-020,RFA-CA-15-020,RFA-CA-15-020,RFA-CA-15-020"
9298053,m,w,"10542732,10529294,10025548,10025851,10026360","82400.0,82400.0,92800.0,92800.0,92800.0","RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007"
9301421,f,w,"10339189,10689107,10338869,10337961,10339935","261000.0,231750.0,261000.0,261000.0,261000.0","RFA-AG-21-020,RFA-AG-21-020,RFA-AG-21-020,RFA-AG-21-020,RFA-AG-21-020"
7841512,m,a,"7935205,7943002,7943004,7779493,7782591","216000.0,216000.0,216000.0,219000.0,219000.0","RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003"
9518443,f,w,"9732317,9297319,9109463,9113413,9297316","387450.0,393750.0,412650.0,412650.0,393750.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
9811716,f,w,"9937535,10259671,10013216,10865202,9296605","819795.0,773140.0,819795.0,1030000.0,532000.0","RFA-HS-19-002,RFA-HS-19-002,RFA-HS-19-002,RFA-HS-23-012,RFA-HS-14-007"
10359139,m,w,"9769736,9998950,9554612,9552161,9552163","369000.0,369000.0,375000.0,375000.0,375000.0","RFA-ES-15-013,RFA-ES-15-013,RFA-ES-15-013,RFA-ES-15-013,RFA-ES-15-013"
8875487,f,w,"10524698,10705314,10267188,10092581,10092711","1070000.0,1030000.0,580000.0,615000.0,615000.0","RFA-NS-22-009,RFA-NS-22-009,RFA-AG-20-050,RFA-AG-20-050,RFA-AG-20-050"
10485955,m,w,"10338172,9657044,9691314,9691313,9691312","1070000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020"
8295033,m,w,"10035016,10247592,10229542,10229541,10227136","922500.0,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023"
7939698,m,w,"9785855,10383697,10406885,10425373,9902280","312500.0,267500.0,267500.0,267500.0,307500.0","RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009"
9269122,m,w,"9270591,9019642,9145745,9145748,9269122","625000.0,665000.0,655000.0,655000.0,625000.0","RFA-HD-15-030,RFA-HD-15-030,RFA-HD-15-030,RFA-HD-15-030,RFA-HD-15-030"
9293375,m,w,"8241362,8547118,9293398,9293375,9293407","280000.0,270000.0,250000.0,250000.0,250000.0","RFA-NS-11-008,RFA-NS-11-008,RFA-NS-11-008,RFA-NS-11-008,RFA-NS-11-008"
9024439,m,w,"9257273,9233910,9233915,9226031,9233913","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
7791636,f,w,"7684744,8114154,7882658,7884268,7687367","365000.0,350000.0,360000.0,360000.0,365000.0","RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004"
9097487,m,w,"9265281,9264346,9265633,9264744,9337320","262000.0,262000.0,262000.0,262000.0,250000.0","RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009"
9918904,f,w,"9478163,8913146,9268731,9270542,9268732","250000.0,266000.0,250000.0,250000.0,250000.0","RFA-DK-13-010,RFA-DK-13-010,RFA-DK-13-010,RFA-DK-13-010,RFA-DK-13-010"
8897260,m,a,"10126805,10576343,9950456,10361516,8500129","869999.9999999999,772500.0,922500.0,802500.0,405000.0","RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-08-001"
8503591,m,w,"9571022,9988920,10454345,10454365,10454802","312500.0,307500.0,267500.0,267500.0,267500.0","RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009"
10292872,m,w,"8509157,7691828,7691831,7893043,7892941","342500.0,365000.0,365000.0,360000.0,360000.0","RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040"
8173835,m,w,"7674819,7961412,8173801,8173800,7907600","73000.0,73000.0,72000.0,72000.0,72000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
8625205,m,w,"9769651,9342714,9145163,10253260,9145167","615000.0,625000.0,655000.0,615000.0,655000.0","RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010"
7961413,f,w,"10828665,10829180,9496938,10468020,10009332","206000.0,206000.0,1250000.0,1070000.0,1230000.0","RFA-DE-23-014,RFA-DE-23-014,RFA-RM-16-019,RFA-RM-16-019,RFA-RM-16-019"
9750228,f,w,"10021728,9185059,9328180,9785636,7759244","123000.0,131000.0,125000.0,123000.0,1095000.0","RFA-NS-16-003,RFA-NS-16-003,RFA-NS-16-003,RFA-NS-16-003,RFA-HD-08-016"
8300115,m,h,"9117747,8544801,8540838,8527733,8536745","1995000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8875808,m,w,"9062030,9062025,9062050,9062195,9062028","10640000.0,10640000.0,10640000.0,10640000.0,10640000.0","RFA-ES-15-009,RFA-ES-15-009,RFA-ES-15-009,RFA-ES-15-009,RFA-ES-15-009"
8379417,m,w,"10703789,10703733,10615091,10595574,10588237","515000.0,515000.0,1545000.0,1545000.0,1545000.0","RFA-AI-22-034,RFA-AI-22-034,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
7961436,m,w,"8365247,8473972,8869065,8869066,8636506","2800000.0,2700000.0,2660000.0,2660000.0,2660000.0","RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001"
10612068,m,a,"10865202,10828665,10829180,8903647,9061566","1030000.0,206000.0,206000.0,199500.0,196500.0","RFA-HS-23-012,RFA-DE-23-014,RFA-DE-23-014,RFA-HS-14-010,RFA-HS-14-010"
9060549,f,w,"10217030,10091323,10680594,10250532,10213689","261000.0,276750.0,515000.0,580000.0,580000.0","RFA-MH-20-521,RFA-MH-20-521,RFA-MH-20-520,RFA-MH-20-520,RFA-MH-20-520"
8470154,m,w,"10604912,10059242,9252208,9537912,9824459","515000.0,551000.0,593750.0,593750.0,584250.0","RFA-DC-23-002,RFA-DC-17-001,RFA-DC-17-001,RFA-DC-17-001,RFA-DC-17-001"
10592369,f,a,"10318909,10025548,10026360,10026575,10542732","85600.0,92800.0,92800.0,92800.0,82400.0","RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007"
9393534,m,w,"9340059,9265633,9265281,9337320,9339461","250000.0,262000.0,262000.0,250000.0,250000.0","RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009"
8459492,m,w,"9674261,9784662,10706583,10549216,9789168","625000.0,625000.0,1030000.0,1070000.0,430500.0","RFA-AG-18-025,RFA-AG-18-025,RFA-AG-22-030,RFA-AG-22-030,RFA-AG-18-026"
9481528,m,w,"9895790,9687710,9683914,9683915,9683916","2152500.0,2152500.0,2152500.0,2152500.0,2152500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
7681103,m,w,"8110833,7919246,8274909,7681103,7687568","360000.0,360000.0,342500.0,365000.0,365000.0","RFA-AA-07-015,RFA-AA-07-015,RFA-AA-07-015,RFA-AA-07-015,RFA-AA-07-015"
10054955,m,a,"9053028,9220846,9827572,9827576,9833527","524000.0,500000.0,492000.0,492000.0,492000.0","RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
9922932,f,w,"10351931,10698020,10688012,10688002,10687992","1872500.0,1802500.0,1802500.0,1802500.0,1802500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8731065,m,w,"8725046,8382105,8135919,8135926,8090733","1330000.0,1370000.0,1400000.0,1400000.0,1400000.0","RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002"
8449643,m,a,"8051838,7624885,7650816,7624034,7620491","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001"
9626784,m,w,"9764289,9544872,9355142,9210303,9999317","830250.0,843750.0,843750.0,884250.0,830250.0","RFA-CA-15-023,RFA-CA-15-023,RFA-CA-15-023,RFA-CA-15-023,RFA-CA-15-023"
10120614,f,w,"10112825,9870748,10329926,10335848,10349434","348000.0,369000.0,321000.0,321000.0,321000.0","RFA-AI-18-045,RFA-AI-18-045,RFA-AI-18-045,RFA-AI-18-045,RFA-AI-18-045"
9900726,m,w,"9900729,10615096,10103765,10103766,10103767","1845000.0,1545000.0,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
8016139,m,w,"8016132,8016144,8016139,8015838,8016134","1224000.0,1224000.0,1224000.0,1224000.0,1224000.0","RFA-HS-10-007,RFA-HS-10-007,RFA-HS-10-007,RFA-HS-10-007,RFA-HS-10-007"
10170970,m,w,"10673319,10674221,10674274,10674294,10170971","669500.0,669500.0,669500.0,669500.0,1739999.9999999998","RFA-AI-22-028,RFA-AI-22-028,RFA-AI-22-028,RFA-AI-22-028,RFA-AI-20-001"
7894640,f,w,"10529294,10026360,10026575,10025548,10542732","82400.0,92800.0,92800.0,92800.0,82400.0","RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007"
8075539,m,w,"8485417,8391445,8333568,8147013,8147016","337500.0,350000.0,350000.0,350000.0,350000.0","RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003"
8427259,m,w,"8867961,8428627,8546294,8546293,8428900","2660000.0,2700000.0,2700000.0,2700000.0,2700000.0","RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007"
