APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-base(para)_r_wi,APPVAL_RECS_bert-base(para)_r_wi,FOA_RECS_bert-base(para)_r_wi
9928487,m,a,"9130492,8492009,8712344,8690747,8712343","1463000.0,1485000.0,1463000.0,1463000.0,1463000.0","RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041"
8725931,m,w,"8900947,8536205,8535607,9554219,9554220","532000.0,540000.0,540000.0,500000.0,500000.0","RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002"
7935209,m,w,"10138398,10136373,10297863,10299633,10304202","232000.0,232000.0,214000.0,214000.0,214000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
8663601,m,w,"8335408,8229227,8229848,8335406,8514610","274000.0,280000.0,280000.0,274000.0,270000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
7929915,f,w,"9696976,9785563,10188522,9667461,9910421","625000.0,615000.0,580000.0,615000.0,615000.0","RFA-DK-17-025,RFA-DK-17-025,RFA-DK-17-025,RFA-HD-18-002,RFA-HD-18-002"
9782986,f,w,"10150479,9484564,9484512,9484591,9484909","1102000.0,1187500.0,1187500.0,1187500.0,1187500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
8413862,m,w,"7928730,7761183,7760473,7761618,8526357","216000.0,219000.0,219000.0,219000.0,202500.0","RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053"
9404695,m,a,"9217660,9389516,9827572,9827576,9833527","500000.0,500000.0,492000.0,492000.0,492000.0","RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
10113371,f,w,"10746646,10879238,10746527,10879351,9515968","154500.0,154500.0,154500.0,154500.0,625000.0","RFA-DA-23-037,RFA-DA-23-037,RFA-DA-23-037,RFA-DA-23-037,RFA-MH-17-300"
7626248,f,w,"10552185,10551936,10551646,10372530,10371944","749000.0,749000.0,749000.0,749000.0,749000.0","RFA-CA-20-051,RFA-CA-20-051,RFA-CA-20-051,RFA-CA-20-051,RFA-CA-20-051"
8693901,m,w,"9588953,9737773,9737807,9737806,9737805","1031250.0,1014750.0,1014750.0,1014750.0,1014750.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
10556716,m,b,"7888661,7887230,7936971,7936966,8600900","547500.0,547500.0,540000.0,540000.0,332500.0","RFA-MD-09-006,RFA-MD-09-006,RFA-MD-09-006,RFA-MD-09-006,RFA-MD-12-001"
8204482,m,w,"8990854,9395915,8848554,9187879,10056253","1703000.0,1625000.0,1729000.0,1625000.0,1599000.0","RFA-HD-14-020,RFA-HD-14-020,RFA-HD-14-020,RFA-HD-14-020,RFA-HD-14-020"
10454365,f,w,"8102973,7755519,7900897,7903201,7900938","1960000.0,2044000.0,2016000.0,2016000.0,2016000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
9336886,m,w,"10169416,9728936,10169418,9386541,9385117","869999.9999999999,922500.0,869999.9999999999,937500.0,937500.0","RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031"
8846763,m,w,"8551693,8444926,8445018,8551692,7691244","540000.0,548000.0,548000.0,540000.0,949000.0","RFA-HL-12-034,RFA-HL-12-034,RFA-HL-12-034,RFA-HL-12-034,RFA-HL-08-003"
9739101,f,a,"9812105,10470432,10483185,9975112,10220991","799500.0,754000.0,695500.0,799500.0,290000.0","RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-027,RFA-GM-17-004"
10242367,m,w,"10738080,9001772,9001699,9380259,9380284","309000.0,166250.0,166250.0,187500.0,187500.0","RFA-DE-23-009,RFA-DE-15-005,RFA-DE-15-005,RFA-DE-17-008,RFA-DE-17-008"
10610207,m,w,"10401934,10164781,10159261,10136598,10669134","53500.0,57999.99999999999,57999.99999999999,57999.99999999999,51500.0","RFA-ES-19-010,RFA-ES-19-010,RFA-ES-19-010,RFA-ES-19-010,RFA-ES-19-010"
8322678,f,w,"8813382,9530644,9303345,9530650,9166919","1596000.0,250000.0,250000.0,250000.0,262000.0","RFA-DK-13-016,RFA-DK-15-013,RFA-DK-15-013,RFA-DK-15-013,RFA-DK-15-013"
8381867,m,w,"9786055,9677816,10455344,10465740,10490394","615000.0,625000.0,580000.0,580000.0,535000.0","RFA-RM-18-016,RFA-RM-18-016,RFA-RM-18-016,RFA-RM-18-016,RFA-RM-18-016"
8765706,f,w,"8660269,8079550,8660270,8660273,8660271","1596000.0,1680000.0,1596000.0,1596000.0,1596000.0","RFA-AI-08-057,RFA-AI-08-057,RFA-AI-08-057,RFA-AI-08-057,RFA-AI-08-057"
8601381,f,w,"7691362,7586877,7904946,8426694,8734305","365000.0,365000.0,360000.0,685000.0,665000.0","RFA-AA-08-008,RFA-AA-08-008,RFA-AA-08-008,RFA-AA-12-008,RFA-AA-12-008"
8063556,f,h,"9625439,9624888,9852954,9847939,9846199","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026"
9474479,f,h,"10327920,10479062,10328173,10328020,10686097","261000.0,240750.0,261000.0,261000.0,231750.0","RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150"
9248352,m,w,"7614319,7603097,7788202,7879439,10703511","365000.0,365000.0,360000.0,360000.0,1854000.0","RFA-DE-06-001,RFA-DE-06-001,RFA-DE-06-001,RFA-DE-06-001,RFA-DE-22-003"
9380694,f,w,"10011969,10687195,10012551,10618888,10657507","861000.0,721000.0,861000.0,721000.0,721000.0","RFA-RM-19-005,RFA-RM-19-005,RFA-RM-19-005,RFA-RM-19-005,RFA-RM-19-005"
9194005,m,w,"10479451,10481324,10252441,10265818,9837381","321000.0,321000.0,348000.0,348000.0,369000.0","RFA-EB-20-001,RFA-EB-20-001,RFA-EB-20-001,RFA-EB-20-001,RFA-EB-17-003"
8378844,m,w,"9778989,9279139,8758156,8756564,8758202","187500.0,187500.0,199500.0,199500.0,199500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
9744629,m,w,"10330342,10330219,10700076,10690696,10492637","579998.84,579998.84,514998.97,514998.97,534998.93","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
9064040,m,w,"9291406,8605381,9065464,8847623,10658457","62500.0,66500.0,65500.0,66500.0,412000.0","RFA-AG-13-014,RFA-AG-13-014,RFA-AG-13-014,RFA-AG-13-014,RFA-AG-23-005"
9020613,m,w,"8206029,8206084,8326533,8326149,8325693","350000.0,350000.0,342500.0,342500.0,342500.0","RFA-MH-09-130,RFA-MH-09-130,RFA-MH-09-130,RFA-MH-09-130,RFA-MH-09-130"
9989215,f,w,"10691523,10485283,10240591,10241579,10241580","772500.0,802500.0,869999.9999999999,869999.9999999999,869999.9999999999","RFA-DK-19-003,RFA-DK-19-003,RFA-DK-19-003,RFA-DK-19-003,RFA-DK-19-003"
10559544,f,w,"8335406,8229848,8229227,8514610,8514609","274000.0,280000.0,280000.0,270000.0,270000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
8068355,m,w,"9625166,9982445,9468430,10152382,9851000","615000.0,615000.0,625000.0,535000.0,615000.0","RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300"
8468489,m,w,"7877661,8044151,7869772,7873387,7874959","288000.0,280000.0,288000.0,288000.0,288000.0","RFA-AI-09-011,RFA-AI-09-011,RFA-AI-09-011,RFA-AI-09-011,RFA-AI-09-011"
10222437,m,h,"10680631,10680628,10688389,10222437,10688360","1605000.0,1605000.0,1605000.0,1845000.0,1605000.0","RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038"
9973053,f,w,"10654946,10684333,10302989,10302137,10301870","1070000.0,1030000.0,1160000.0,1160000.0,1160000.0","RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025"
9323220,m,w,"9555305,9787281,10425329,9674162,9782789","375000.0,615000.0,535000.0,625000.0,625000.0","RFA-AG-17-056,RFA-AG-18-022,RFA-AG-18-022,RFA-AG-18-022,RFA-AG-18-022"
10450034,m,w,"9782697,9205080,9562020,9781467,9781466","4305000.0,4585000.0,4375000.0,4305000.0,4305000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
8889316,m,w,"8438460,8068666,8065382,8034326,8034213","837000.0,868000.0,868000.0,868000.0,868000.0","RFA-DK-08-504,RFA-DK-08-504,RFA-DK-08-504,RFA-DK-08-504,RFA-DK-08-504"
9672435,m,w,"10190947,10137237,10617828,10617829,10617830","1160000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
7929534,m,h,"8820238,8895833,9433510,9420513,9507759","665000.0,665000.0,625000.0,625000.0,625000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
9745244,f,w,"10398873,10463547,10615696,10615692,10615691","1070000.0,1070000.0,1030000.0,1030000.0,1030000.0","RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012"
10691324,f,w,"10134969,9206212,10003117,9670043,9757648","232000.0,262000.0,246000.0,246000.0,246000.0","RFA-AA-16-002,RFA-AA-16-002,RFA-AA-16-002,RFA-AA-16-002,RFA-AA-16-002"
9542215,m,w,"10477227,10477228,10663979,10663977,10615221","535000.0,535000.0,515000.0,515000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
10203749,m,w,"7672527,8330511,8330512,7890853,7879037","365000.0,350000.0,350000.0,365000.0,365000.0","RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026"
7770832,m,w,"8429436,7643067,8232157,8501832,8233491","337500.0,365000.0,342500.0,342500.0,342500.0","RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012"
8033409,f,w,"8137225,7932047,7931483,7664962,7885416","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030"
7687462,f,w,"10225619,10231234,10626886,10620639,10066724","348000.0,348000.0,309000.0,309000.0,369000.0","RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003"
9464396,m,w,"10137293,10005466,10260433,10260432,10005429","1392000.0,1476000.0,1284000.0,1284000.0,1476000.0","RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017"
9350342,m,w,"9350342,8803992,8932703,8928062,9348608","1250000.0,1330000.0,1330000.0,1330000.0,1250000.0","RFA-HS-14-005,RFA-HS-14-005,RFA-HS-14-005,RFA-HS-14-005,RFA-HS-14-005"
8748717,m,a,"7875387,7875425,7940949,7940935,10489516","10950000.0,10950000.0,10800000.0,10800000.0,214000.0","RFA-RR-09-009,RFA-RR-09-009,RFA-RR-09-009,RFA-RR-09-009,RFA-DA-22-008"
9916276,f,w,"10200690,9916572,10661699,10661729,10661732","1392000.0,1476000.0,1236000.0,1236000.0,1236000.0","RFA-OD-19-001,RFA-OD-19-001,RFA-OD-19-001,RFA-OD-19-001,RFA-OD-19-001"
9321515,f,b,"10328020,10327920,10686097,10632081,10479062","261000.0,261000.0,231750.0,231750.0,240750.0","RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150"
10615675,m,w,"10379210,10377742,10378934,10379613,9439849","274540.60000000003,274540.60000000003,274540.60000000003,274540.60000000003,437500.0","RFA-ES-21-003,RFA-ES-21-002,RFA-ES-21-002,RFA-ES-21-002,RFA-ES-17-001"
7660318,f,w,"7689759,8144601,7691326,7921125,7913492","438000.0,432000.0,438000.0,438000.0,438000.0","RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005"
9732555,f,w,"8544456,8868954,8414034,8413975,8517895","1012500.0,997500.0,1027500.0,1027500.0,1027500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
8033712,m,w,"8852336,8851991,8849086,8852388,8852457","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8842991,m,w,"10700798,10351934,10354693,10354692,10354691","1802500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8036016,m,w,"9034536,8511238,8511042,8511008,8511268","393000.0,405000.0,405000.0,405000.0,405000.0","RFA-AI-12-020,RFA-AI-12-020,RFA-AI-12-020,RFA-AI-12-020,RFA-AI-12-020"
9514114,m,w,"9085266,8851575,8390235,8415367,8390233","196500.0,199500.0,205500.00000000003,205500.00000000003,205500.00000000003","RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012"
7696523,m,w,"10686113,9985745,9625439,9624888,9625016","772500.0,922500.0,937500.0,922500.0,922500.0","RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026"
8382101,f,a,"10197344,9658441,9526088,9524992,10232590","307500.0,307500.0,312500.0,312500.0,580000.0","RFA-AR-17-009,RFA-AR-17-009,RFA-AR-17-009,RFA-AR-17-009,RFA-AR-21-004"
10377360,f,h,"10466580,10572302,10619007,8883692,8515521","164780.0,158620.0,158620.0,99750.0,101250.0","RFA-HL-22-012,RFA-HL-22-012,RFA-HL-22-012,RFA-HL-12-030,RFA-HL-12-030"
8791171,m,w,"10037968,10037854,10037760,10031380,10188376","613770.0,613770.0,613770.0,613770.0,3828000.0","RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-AG-18-021"
10610939,m,w,"9403217,9055118,9389516,9392920,9595396","500000.0,524000.0,500000.0,500000.0,492000.0","RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
10207300,f,w,"8033476,8032676,8033452,8033534,8033641","191999.52,191999.52,191999.52,191999.52,191999.52","RFA-OD-10-003,RFA-OD-10-003,RFA-OD-10-003,RFA-OD-10-003,RFA-OD-10-003"
9988327,m,a,"9784662,9674261,10037760,10037968,10031380","625000.0,625000.0,613770.0,613770.0,613770.0","RFA-AG-18-025,RFA-AG-18-025,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004"
8573090,m,w,"10438814,10664343,9860206,10021598,10670069","267500.0,267500.0,307500.0,307500.0,257500.0","RFA-AG-19-015,RFA-AG-19-015,RFA-AG-19-015,RFA-AG-19-015,RFA-AG-19-015"
8132958,m,a,"8920543,8627413,8717635,8717634,8729479","332500.0,337500.0,332500.0,332500.0,332500.0","RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003"
8913893,f,w,"9096087,8900971,9684774,9530611,9517764","655000.0,665000.0,625000.0,625000.0,625000.0","RFA-AT-14-003,RFA-AT-14-003,RFA-AT-14-003,RFA-AT-14-003,RFA-AT-14-003"
9811922,f,w,"9597601,9753104,10165449,9927973,10413034","875000.0,861000.0,812000.0,861000.0,749000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
9544165,f,w,"9146309,9750208,8984656,8984140,8982779","1572000.0,1476000.0,1596000.0,1596000.0,1596000.0","RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006"
9279195,m,b,"9995515,9751316,9750775,9750112,9750099","307500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
8726256,f,a,"10483219,10899814,10291360,10291327,10291316","59487.72,57263.880000000005,64491.35999999999,64491.35999999999,64491.35999999999","RFA-AG-21-022,RFA-AG-21-022,RFA-AG-21-022,RFA-AG-21-022,RFA-AG-21-022"
10494227,f,w,"10662514,10437392,10437270,10437271,10437272","3090000.0,3479999.9999999995,3479999.9999999995,3479999.9999999995,3479999.9999999995","RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
9353754,m,w,"9315705,9238302,9315702,9562063,9562059","1250000.0,1310000.0,1250000.0,1250000.0,1250000.0","RFA-HS-16-001,RFA-HS-16-001,RFA-HS-16-001,RFA-HS-16-001,RFA-HS-16-001"
9036863,f,w,"10615696,10136140,10136137,10136136,10136135","1030000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012"
8829105,m,w,"10250341,9781467,9781464,9205193,9390020","4060000.0,4305000.0,4305000.0,4375000.0,4375000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
10165939,f,w,"10388388,10150001,10611433,10611434,10611437","1070000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8706184,m,a,"8711423,9108891,9133333,8550801,8544456","997500.0,982500.0,982500.0,1012500.0,1012500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
8443130,f,w,"8586359,8442095,8443130,8443510,8443566","232750.0,236250.00000000003,236250.00000000003,236250.00000000003,236250.00000000003","RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021"
9242660,m,w,"9321973,9180266,9675119,9675118,9675113","1500000.0,1572000.0,1476000.0,1476000.0,1476000.0","RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010"
7665190,f,w,"8852388,8853184,8849086,8852457,8851180","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9706905,f,w,"8472537,8929385,8849505,8320113,8664432","675000.0,665000.0,665000.0,685000.0,665000.0","RFA-MH-11-080,RFA-MH-11-080,RFA-MH-11-080,RFA-MH-11-080,RFA-MH-11-080"
9492746,f,a,"8729741,8728432,9235314,9067317,9114689","299250.0,665000.0,625000.0,655000.0,655000.0","RFA-MH-14-182,RFA-MH-14-180,RFA-MH-14-180,RFA-MH-14-180,RFA-MH-14-180"
9111775,m,h,"7883431,7917360,8101108,8101109,8101110","216000.0,216000.0,216000.0,216000.0,216000.0","RFA-AG-07-005,RFA-AG-07-005,RFA-AG-07-005,RFA-AG-07-005,RFA-AG-07-005"
10045458,f,w,"9143829,9145617,9001684,9507751,9001539","332500.0,327500.0,332500.0,312500.0,332500.0","RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008"
9828762,m,w,"7904946,7586877,7691362,8274321,8080474","360000.0,365000.0,365000.0,342500.0,350000.0","RFA-AA-08-008,RFA-AA-08-008,RFA-AA-08-008,RFA-AA-08-007,RFA-AA-08-007"
10187890,f,w,"10263653,10263628,10488978,10488972,10488409","290000.0,290000.0,267500.0,267500.0,267500.0","RFA-EB-20-002,RFA-EB-20-002,RFA-EB-20-002,RFA-EB-20-002,RFA-EB-20-002"
8392954,m,w,"7577386,7561723,8132158,7763182,7753641","292000.0,292000.0,288000.0,288000.0,288000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
8624691,f,w,"8624691,9015436,8509686,8465082,8822291","53200.0,52400.0,54000.0,54800.00000000001,53200.0","RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005"
7960554,m,w,"8167653,8360272,7959955,7959952,7663142","288000.0,280000.0,292000.0,292000.0,292000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9962210,m,w,"9738177,9738727,9739064,9738635,9738570","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003"
9905213,m,w,"7684744,8114154,7884268,7882658,7687367","365000.0,350000.0,360000.0,360000.0,365000.0","RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004"
8103915,f,w,"9716564,9540512,10196945,10176416,9772981","307500.0,312500.0,348000.0,348000.0,369000.0","RFA-AR-18-003,RFA-AR-18-003,RFA-AR-18-002,RFA-AR-18-002,RFA-AR-18-002"
8507250,m,w,"10678933,10450733,10669062,10669061,10545300","824000.0,856000.0,824000.0,824000.0,856000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
9329432,f,w,"9772522,9769090,9771330,9536057,9536058","430500.0,430500.0,430500.0,437500.0,437500.0","RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001"
8127832,m,a,"9352457,9236973,7645837,7658891,7645044","28820000.0,28820000.0,730000.0,730000.0,730000.0","RFA-DK-15-506,RFA-DK-15-506,RFA-ES-05-007,RFA-ES-05-007,RFA-ES-05-007"
8382518,m,w,"7658836,7921151,7880319,7938434,7939044","365000.0,365000.0,365000.0,365000.0,365000.0","RFA-RM-07-003,RFA-RM-07-003,RFA-RM-07-003,RFA-RM-07-003,RFA-RM-07-003"
8465052,m,w,"9823878,9388981,9022088,9387509,9369472","492000.0,500000.0,524000.0,500000.0,500000.0","RFA-DC-14-001,RFA-DC-14-001,RFA-DC-14-001,RFA-DC-14-001,RFA-DC-14-001"
10458695,m,w,"10657377,9939870,10224095,10224094,10224093","561350.0,670350.0,632200.0,632200.0,632200.0","RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002"
10623276,f,w,"9405802,9999623,9555002,9761547,9767802","893750.0,879450.0,893750.0,879450.0,879450.0","RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021"
9381585,f,w,"8322678,8147526,7650793,7646064,7646647","959000.0,1008000.0,1022000.0,1022000.0,1022000.0","RFA-RM-08-012,RFA-RM-08-012,RFA-RM-08-012,RFA-RM-08-012,RFA-RM-08-012"
8441094,m,a,"9755293,9170768,9321092,9326881,9352732","1353000.0,1441000.0,1375000.0,1375000.0,1375000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
9486002,f,b,"10466580,10619007,10572302,10428371,10347343","164780.0,158620.0,158620.0,127330.0,127330.0","RFA-HL-22-012,RFA-HL-22-012,RFA-HL-22-012,RFA-HL-19-024,RFA-HL-19-024"
7922150,m,w,"7681055,7920965,8136512,8136499,7276530","292000.0,288000.0,274000.0,274000.0,292000.0","RFA-HL-06-108,RFA-HL-06-108,RFA-HL-06-108,RFA-HL-06-108,RFA-HL-06-108"
9743096,f,w,"10236662,10236872,10663982,10663984,10663986","580000.0,580000.0,515000.0,515000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
8516950,f,w,"10413034,9927973,10165449,9753104,9597601","749000.0,861000.0,812000.0,861000.0,875000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
8314067,f,b,"8137834,7762450,7764298,7764296,7764292","489600.0,496400.0,496400.0,496400.0,496400.0","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
8261207,f,w,"10213480,10437534,10437469,10045655,9094921","290000.0,267500.0,267500.0,307500.0,733600.0","RFA-CA-19-049,RFA-CA-19-049,RFA-CA-19-049,RFA-CA-19-053,RFA-CA-15-501"
9900762,f,w,"9953995,9670755,9685871,9685870,9685869","1845000.0,1845000.0,1845000.0,1845000.0,1845000.0","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
9565667,m,w,"8278025,7765709,8489823,8330289,8268506","548000.0,584000.0,548000.0,548000.0,548000.0","RFA-MH-09-100,RFA-MH-09-100,RFA-MH-09-100,RFA-MH-09-100,RFA-MH-09-100"
8893066,m,w,"9969417,10630258,10617214,10617216,10617218","922500.0,772500.0,772500.0,772500.0,772500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
8054192,m,w,"8145275,8055766,8291373,7680209,7689796","280000.0,288000.0,342500.0,365000.0,365000.0","RFA-DA-10-007,RFA-DA-10-007,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021"
7555189,f,w,"9121338,8539737,8716619,8668834,8734305","655000.0,675000.0,665000.0,665000.0,665000.0","RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008"
10725821,m,w,"9572713,10248332,9706812,10001973,9767750","250000.0,214000.0,246000.0,246000.0,246000.0","RFA-CA-17-012,RFA-CA-17-012,RFA-CA-17-012,RFA-CA-17-012,RFA-CA-17-012"
8037613,m,w,"9233910,9226034,9226035,9223649,9223655","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8522175,f,w,"9936102,9788377,9991815,9991817,9991818","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004"
10481868,f,b,"10740570,10740237,10740765,10585674,10694223","721000.0,721000.0,515000.0,214000.0,206000.0","RFA-DA-23-026,RFA-DA-23-026,RFA-DA-23-028,RFA-DA-22-038,RFA-DA-22-038"
8111775,m,w,"8222946,8221472,8545885,8338455,8338454","3640000.0,3640000.0,3510000.0,3562000.0000000005,3562000.0000000005","RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017"
9756283,m,h,"10388131,9672786,9788258,10150811,10147840","535000.0,625000.0,615000.0,580000.0,580000.0","RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027"
8737794,m,w,"8546293,8788686,8882189,8903768,8853219","2700000.0,2660000.0,2660000.0,2660000.0,2660000.0","RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007"
