APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_roberta_p_wi,APPVAL_RECS_roberta_p_wi,FOA_RECS_roberta_p_wi
9672435,m,w,"9927646,9918177,9922296,9922293,9922291","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
7929534,m,h,"8681335,9320746,9627879,9517666,9525273","25270000.0,23750000.0,23750000.0,23750000.0,23750000.0","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
9745244,f,w,"10463545,10136139,10157198,10157199,10157200","1070000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012"
10691324,f,w,"9206567,9539177,9544774,9778694,9770533","327500.0,312500.0,312500.0,307500.0,307500.0","RFA-AA-16-003,RFA-AA-16-003,RFA-AA-16-003,RFA-AA-16-003,RFA-AA-16-003"
9542215,m,w,"8376561,8381777,8519055,8492036,8538747","548000.0,548000.0,540000.0,540000.0,540000.0","RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002"
10203749,m,w,"7932543,7684217,7684207,7906881,7896673","292000.0,292000.0,365000.0,360000.0,360000.0","RFA-DE-08-007,RFA-DE-08-007,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006"
7770832,m,w,"9264670,9264661,9264682,9264681,9565384","458500.0,458500.0,458500.0,458500.0,437500.0","RFA-AG-16-005,RFA-AG-16-005,RFA-AG-16-005,RFA-AG-16-005,RFA-AG-17-002"
8033409,f,w,"7908735,7907895,8743406,8743404,7905963","1095000.0,1095000.0,1012500.0,1012500.0,1080000.0","RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012"
7687462,f,w,"9726744,9355737,10475485,10442792,10242707","1250000.0,1250000.0,1160000.0,1160000.0,1160000.0","RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004"
9464396,m,w,"8305152,8097331,8510693,7728192,7727511","685000.0,700000.0,675000.0,730000.0,730000.0","RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008"
9350342,m,w,"8465158,8788802,8792202,8465729,8465162","1370000.0,1330000.0,1330000.0,1370000.0,1370000.0","RFA-RM-12-002,RFA-RM-12-002,RFA-RM-12-002,RFA-RM-12-002,RFA-RM-12-002"
8748717,m,a,"8660338,8460585,8190221,8190952,8192314","332500.0,337500.0,350000.0,350000.0,350000.0","RFA-MH-11-040,RFA-MH-11-040,RFA-MH-11-040,RFA-MH-11-040,RFA-MH-11-040"
9916276,f,w,"9264670,9264661,9264682,9264681,9888902","458500.0,458500.0,458500.0,458500.0,307500.0","RFA-AG-16-005,RFA-AG-16-005,RFA-AG-16-005,RFA-AG-16-005,RFA-AG-19-029"
9321515,f,b,"9892887,9926730,10140136,10129211,9782991","430500.0,406000.0,406000.0,406000.0,430500.0","RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003"
10615675,m,w,"9113017,8990840,8605677,8605752,8606066","250000.0,262000.0,266000.0,266000.0,266000.0","RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009"
7660318,f,w,"8283753,8448066,8451885,8459979,8452056","1027500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004"
9732555,f,w,"8413975,8711423,8868954,8913107,8517895","1027500.0,997500.0,997500.0,997500.0,1027500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
8033712,m,w,"8849086,8850656,8853001,8852336,8853116","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8842991,m,w,"10353209,10693807,10693055,10693061,10693071","1872500.0,1802500.0,1802500.0,1802500.0,1802500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8036016,m,w,"8301247,8471053,8475557,8472439,8471640","411000.00000000006,405000.0,405000.0,405000.0,405000.0","RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024"
9514114,m,w,"7789337,8050090,8436322,8228170,8607541","720000.0,700000.0,675000.0,685000.0,665000.0","RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009"
7696523,m,w,"10569152,9873567,10533316,10533275,10533270","412000.0,492000.0,412000.0,412000.0,412000.0","RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046"
8382101,f,a,"10515879,10700142,10078364,10267729,10617940","802500.0,772500.0,307500.0,290000.0,267500.0","RFA-AG-22-018,RFA-AG-22-018,RFA-AR-19-013,RFA-AR-19-013,RFA-AR-19-013"
10377360,f,h,"8604915,8825531,9245732,9022512,7896848","3192000.0,3192000.0,3000000.0,3144000.0,720000.0","RFA-HL-13-013,RFA-HL-13-013,RFA-HL-13-013,RFA-HL-13-013,RFA-HL-06-002"
8791171,m,w,"9146268,9291402,8996081,8710281,8337686","393000.0,375000.0,399000.0,665000.0,685000.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-RM-10-008,RFA-RM-10-008"
10610939,m,w,"8785687,9404695,8976232,8969683,8403048","532000.0,500000.0,524000.0,524000.0,540000.0","RFA-HD-12-189,RFA-HD-12-189,RFA-HD-12-189,RFA-HD-12-189,RFA-HD-12-189"
10207300,f,w,"8514724,8453477,8113086,8112933,8113038","270000.0,270000.0,280000.0,280000.0,280000.0","RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001"
9988327,m,a,"9699998,9323220,9001630,9001462,9001756","615000.0,625000.0,665000.0,665000.0,665000.0","RFA-AG-15-018,RFA-AG-15-018,RFA-AG-15-018,RFA-AG-15-018,RFA-AG-15-018"
8573090,m,w,"9967926,9205914,9353269,9707686,9519819","615000.0,655000.0,625000.0,615000.0,625000.0","RFA-AG-16-022,RFA-AG-16-022,RFA-AG-16-022,RFA-AG-16-022,RFA-AG-16-022"
8132958,m,a,"8330955,8085746,8330957,8330954,8330951","685000.0,720000.0,685000.0,685000.0,685000.0","RFA-DK-07-012,RFA-DK-07-012,RFA-DK-07-012,RFA-DK-07-012,RFA-DK-07-012"
8913893,f,w,"8758441,8753489,8748752,9096037,9096646","299250.0,299250.0,299250.0,294750.0,294750.0","RFA-AT-14-004,RFA-AT-14-004,RFA-AT-14-004,RFA-AT-14-004,RFA-AT-14-004"
9811922,f,w,"9753104,10165449,9927973,10413034,9597601","861000.0,812000.0,861000.0,749000.0,875000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
9544165,f,w,"9534314,9749074,9146312,9146308,9146309","1500000.0,1476000.0,1572000.0,1572000.0,1572000.0","RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006"
9279195,m,b,"9478217,10085651,9989172,9994752,10000936","937500.0,869999.9999999999,922500.0,922500.0,922500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
8726256,f,a,"10621740,10114184,10434827,10460455,9973127","231750.0,261000.0,240750.0,240750.0,276750.0","RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018"
10494227,f,w,"7835624,8064661,7680453,8454473,8267005","180000.0,175000.0,182500.0,168750.0,171250.0","RFA-HL-08-017,RFA-HL-08-017,RFA-HL-08-017,RFA-HL-08-017,RFA-HL-08-017"
9353754,m,w,"10773680,10675713,10285797,10470302,9177874","515000.0,231750.0,261000.0,240750.0,3144000.0","RFA-DA-23-050,RFA-MH-20-506,RFA-MH-20-506,RFA-MH-20-506,RFA-MH-16-600"
9036863,f,w,"8324126,8133151,7979494,8469875,10398879","685000.0,700000.0,720000.0,665000.0,1070000.0","RFA-HD-09-009,RFA-HD-09-009,RFA-HD-09-009,RFA-HD-09-009,RFA-HD-21-012"
8829105,m,w,"9973053,9981585,9981589,9981590,9981591","1353000.0,1353000.0,1353000.0,1353000.0,1353000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
10165939,f,w,"9687453,9928951,9927639,9927640,9927642","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8706184,m,a,"8517895,8913107,8711423,8693975,9108891","1027500.0,997500.0,997500.0,997500.0,982500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
8443130,f,w,"8712441,9483804,8552095,8367348,8367345","997500.0,937500.0,1027500.0,1027500.0,1027500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
9242660,m,w,"8732790,8531341,8336923,9123843,8890180","675000.0,675000.0,685000.0,665000.0,665000.0","RFA-DK-10-014,RFA-DK-10-014,RFA-DK-10-014,RFA-DK-10-014,RFA-DK-10-014"
7665190,f,w,"8851786,8852418,8849086,8852388,8852457","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9706905,f,w,"9935976,9747383,9623982,9537273,9131807","276750.0,276750.0,281250.0,312500.0,327500.0","RFA-MH-18-605,RFA-MH-18-605,RFA-MH-18-605,RFA-HD-15-017,RFA-HD-15-017"
9492746,f,a,"8813609,8551682,8607976,9010966,8431983","664998.67,664998.67,664998.67,654998.6900000001,674998.65","RFA-HD-12-206,RFA-HD-12-206,RFA-HD-12-206,RFA-HD-12-206,RFA-HD-12-206"
9111775,m,h,"8688127,8896387,8689862,8689860,8689858","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
10045458,f,w,"10620321,10434464,10426470,10851086,10636910","515000.0,535000.0,535000.0,515000.0,515000.0","RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006"
9828762,m,w,"9918124,10241399,10687817,10019446,10470383","430500.0,406000.0,360500.0,430500.0,374500.0","RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006"
10187890,f,w,"7869504,7911439,10731255,10399721,10731905","292000.0,292000.0,206000.0,214000.0,206000.0","RFA-NS-07-004,RFA-NS-07-004,RFA-EY-21-001,RFA-EY-21-001,RFA-EY-21-001"
8392954,m,w,"7742991,7560039,7572866,7561713,7563284","288000.0,292000.0,292000.0,292000.0,292000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
8624691,f,w,"9449428,9328485,9440414,9440415,9449438","50000.0,50000.0,50000.0,50000.0,50000.0","RFA-DK-16-021,RFA-DK-16-021,RFA-DK-16-021,RFA-DK-16-021,RFA-DK-16-021"
7960554,m,w,"8360670,8360272,7959955,7959952,7663142","280000.0,280000.0,292000.0,292000.0,292000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9962210,m,w,"10003928,9781467,9781464,9205190,9205193","4305000.0,4305000.0,4305000.0,4375000.0,4375000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
9905213,m,w,"9478201,9690737,9476791,8867004,8867550","2812500.0,2767500.0,2812500.0,2992500.0,2992500.0","RFA-GM-15-001,RFA-GM-15-001,RFA-GM-15-001,RFA-GM-15-001,RFA-GM-15-001"
8103915,f,w,"8653228,8918417,8919080,8653370,8735074","337500.0,332500.0,332500.0,337500.0,332500.0","RFA-AR-13-010,RFA-AR-13-010,RFA-AR-13-010,RFA-AR-13-010,RFA-AR-13-010"
8507250,m,w,"8507256,8729881,8729882,8734925,8734920","1012500.0,997500.0,997500.0,997500.0,997500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
9329432,f,w,"9349357,9769534,9768904,9325030,9329447","437500.0,430500.0,430500.0,437500.0,437500.0","RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001"
8127832,m,a,"8513887,8508654,9312390,9312386,9327814","2092500.0,2092500.0,2030500.0,2030500.0,2030500.0","RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013"
8382518,m,w,"9163857,9532906,9166727,9166440,9335385","655000.0,625000.0,655000.0,655000.0,625000.0","RFA-RM-15-007,RFA-RM-15-007,RFA-RM-15-007,RFA-RM-15-007,RFA-RM-15-007"
8465052,m,w,"8495823,8431990,8494968,8432582,8754205","1350000.0,1350000.0,1350000.0,1350000.0,1330000.0","RFA-DC-12-004,RFA-DC-12-004,RFA-DC-12-004,RFA-DC-12-004,RFA-DC-12-004"
10458695,m,w,"10687248,10493382,10340783,9985200,9897091","800310.0,831390.0,901320.0,246000.0,246000.0","RFA-AG-21-027,RFA-AG-21-027,RFA-AG-21-027,RFA-MH-19-511,RFA-MH-19-511"
10623276,f,w,"9126574,9134823,8721461,8722990,8539809","786000.0,786000.0,798000.0,798000.0,810000.0","RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208"
9381585,f,w,"10086984,9853019,9667871,10549792,10330419","464000.0,492000.0,492000.0,412000.0,428000.0","RFA-ES-18-005,RFA-ES-18-005,RFA-ES-18-005,RFA-ES-18-005,RFA-ES-18-005"
8441094,m,a,"9787107,9936112,9654946,10493382,10687248","615000.0,615000.0,625000.0,831390.0,800310.0","RFA-AG-18-024,RFA-AG-18-024,RFA-AG-18-024,RFA-AG-21-027,RFA-AG-21-027"
9486002,f,b,"8722017,9319349,8874272,9534826,8724107","332500.0,327500.0,332500.0,312500.0,337500.0","RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032"
7922150,m,w,"8875728,8670764,8658454,8669798,9061770","492100.0,492100.0,492100.0,492100.0,484700.0","RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005"
9743096,f,w,"8101088,8492036,8519060,8499262,8492039","560000.0,540000.0,540000.0,540000.0,540000.0","RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002"
8516950,f,w,"7664374,7908066,7895795,10688232,10683859","2628000.0,2628000.0,2592000.0,57263.880000000005,59487.72","RFA-AG-07-003,RFA-AG-07-003,RFA-AG-07-003,RFA-AG-21-022,RFA-AG-21-022"
8314067,f,b,"8519209,8525327,8527695,8525330,8529448","459000.00000000006,459000.00000000006,459000.00000000006,459000.00000000006,459000.00000000006","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
8261207,f,w,"10650136,10228875,9921121,10322715,10076809","386250.0,461250.0,461250.0,401250.0,435000.0","RFA-CA-19-044,RFA-CA-19-044,RFA-CA-19-044,RFA-CA-19-044,RFA-CA-19-044"
9900762,f,w,"10293808,10294555,7940064,7638021,8264290","290000.0,290000.0,146000.0,146000.0,146000.0","RFA-CA-20-044,RFA-CA-20-044,RFA-CA-06-006,RFA-CA-06-006,RFA-CA-06-006"
9565667,m,w,"7849721,7693696,7841790,7841795,7841797","350000.0,365000.0,360000.0,360000.0,360000.0","RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090"
8893066,m,w,"10548867,10443139,10376175,10378462,10378463","772500.0,802500.0,802500.0,802500.0,802500.0","RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004"
8054192,m,w,"8291373,7680209,8314100,7936363,7888129","342500.0,365000.0,342500.0,360000.0,360000.0","RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021"
7555189,f,w,"8508767,8504896,8702056,8323528,8460995","675000.0,675000.0,665000.0,685000.0,685000.0","RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002"
10725821,m,w,"9490596,9492281,9678340,9645047,9640425","375000.0,375000.0,369000.0,369000.0,369000.0","RFA-CA-17-011,RFA-CA-17-011,RFA-CA-17-011,RFA-CA-17-011,RFA-CA-17-011"
8037613,m,w,"8509575,7929503,7864186,8076028,8079230","2025000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
8522175,f,w,"9607866,9608524,9606262,9928212,9607047","625000.0,250000.0,250000.0,246000.0,250000.0","RFA-RM-17-022,RFA-RM-17-028,RFA-RM-17-028,RFA-RM-17-028,RFA-RM-17-028"
10481868,f,b,"7623192,8454664,10469898,10740765,7668498","219000.0,205500.00000000003,277785.91000000003,515000.0,474500.0","RFA-DA-06-001,RFA-DA-06-001,RFA-DA-22-001,RFA-DA-23-028,RFA-RM-06-006"
8111775,m,w,"9554956,9751087,9750112,9750099,9750080","312500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
9756283,m,h,"10388131,9915838,9975082,10147840,10150811","535000.0,615000.0,615000.0,580000.0,580000.0","RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027"
8737794,m,w,"10245322,9590029,10459568,10213324,9792231","290000.0,312500.0,267500.0,307500.0,307500.0","RFA-AA-18-006,RFA-AA-18-006,RFA-AA-18-006,RFA-AA-18-006,RFA-AA-18-006"
8137136,m,w,"8869067,8365239,8262014,8262010,8262002","2660000.0,2800000.0,2800000.0,2800000.0,2800000.0","RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001"
10526301,m,a,"10005899,10240520,9789242,9626529,10479177","522750.0,493000.0,522750.0,531250.0,454750.0","RFA-CA-17-052,RFA-CA-17-052,RFA-CA-17-052,RFA-CA-17-052,RFA-CA-17-052"
9244654,m,w,"9097808,8712212,8703828,8723047,8725937","1310000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-RM-11-006,RFA-RM-11-006,RFA-RM-11-006,RFA-RM-11-006,RFA-RM-11-006"
9645310,f,b,"9193703,9332362,9490316,9491785,9544916","655000.0,625000.0,625000.0,625000.0,625000.0","RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006"
8053610,m,w,"10340783,10687248,10493382,8464497,8464401","901320.0,800310.0,831390.0,1370000.0,1370000.0","RFA-AG-21-027,RFA-AG-21-027,RFA-AG-21-027,RFA-OD-12-003,RFA-OD-12-003"
8840568,m,a,"8058787,8066756,7797453,7797452,7797451","1080000.0,1080000.0,1095000.0,1095000.0,1095000.0","RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021"
9839866,m,w,"8229227,8514610,8335406,8335408,8229848","280000.0,270000.0,274000.0,274000.0,280000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
9143829,m,h,"9574030,9769612,9937625,10131734,10144354","312500.0,307500.0,307500.0,290000.0,290000.0","RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009"
9479911,m,w,"10696751,10696373,10695612,9792247,9792255","412000.0,412000.0,412000.0,1230000.0,1230000.0","RFA-NS-23-004,RFA-NS-23-004,RFA-NS-23-004,RFA-AR-17-001,RFA-AR-17-001"
9522144,m,a,"9735220,9351169,9178002,9178187,9178473","246000.0,250000.0,262000.0,262000.0,262000.0","RFA-DK-15-014,RFA-DK-15-014,RFA-DK-15-014,RFA-DK-15-014,RFA-DK-15-014"
9533890,m,w,"7687445,7903215,7902079,7687496,7687483","292000.0,288000.0,288000.0,292000.0,292000.0","RFA-HL-05-010,RFA-HL-05-010,RFA-HL-05-010,RFA-HL-05-010,RFA-HL-05-010"
8037941,m,a,"8504988,8072431,8072524,8072522,8072521","2025000.0,2100000.0,2100000.0,2100000.0,2100000.0","RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
10631873,m,h,"9569692,9420111,9420764,9420368,9568766","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-EB-17-001,RFA-EB-17-001,RFA-EB-17-001,RFA-EB-17-001,RFA-EB-17-001"
10085601,m,w,"8257657,8338897,8379433,8380412,8379370","1050000.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
9355686,m,w,"10240000,10669061,10454197,10455675,10455676","928000.0,824000.0,856000.0,856000.0,856000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
8899539,m,w,"10350448,10570917,10350001,10573170,9113017","374500.0,360500.0,374500.0,360500.0,250000.0","RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-12-009"
7773862,m,h,"8307465,8515374,7774856,7776786,7776660","342500.0,337500.0,365000.0,365000.0,365000.0","RFA-DA-09-008,RFA-DA-09-008,RFA-DA-09-008,RFA-DA-09-008,RFA-DA-09-008"
9728689,m,w,"9903206,9663269,9312410,9312530,9312525","1230000.0,1230000.0,1250000.0,1250000.0,1250000.0","RFA-AI-16-022,RFA-AI-16-022,RFA-AI-16-022,RFA-AI-16-022,RFA-AI-16-022"
8160643,m,a,"9488455,9450486,9656934,9657668,9739274","375000.0,375000.0,369000.0,369000.0,369000.0","RFA-CA-16-002,RFA-CA-16-002,RFA-CA-16-002,RFA-CA-16-002,RFA-CA-16-002"
9118997,m,w,"10633298,10057238,10059013,10059012,10059011","721000.0,861000.0,861000.0,861000.0,861000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
8910705,m,w,"8910704,9070675,8913969,8925885,8910705","199500.0,196500.0,199500.0,199500.0,199500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
8397669,m,b,"8036071,8035958,8036067,8423405,8070154","93800.0,93800.0,93800.0,90450.0,96480.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
7819610,m,w,"10369165,10631222,10372511,10491117,10491328","580000.0,515000.0,535000.0,535000.0,535000.0","RFA-AA-21-001,RFA-AA-21-001,RFA-AA-21-001,RFA-AA-21-001,RFA-AA-21-001"
10136373,m,w,"10625281,9891830,9891595,9891596,9891597","1802500.0,2152500.0,2152500.0,2152500.0,2152500.0","RFA-AI-18-058,RFA-AI-18-058,RFA-AI-18-058,RFA-AI-18-058,RFA-AI-18-058"
9276839,m,w,"10224683,10247791,10245166,10244905,10244881","290000.0,290000.0,290000.0,290000.0,290000.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
7905553,m,w,"7666974,7591711,7569019,7681127,7837305","365000.0,365000.0,365000.0,365000.0,365000.0","RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019"
9205193,m,w,"10696751,10695612,10696373,9047798,9389008","412000.0,412000.0,412000.0,6550000.0,6250000.0","RFA-NS-23-004,RFA-NS-23-004,RFA-NS-23-004,RFA-HG-15-002,RFA-HG-15-002"
8516963,m,w,"8316181,8102994,8316179,8322625,8322627","1918000.0,1960000.0,1918000.0,1918000.0,1918000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
7910673,f,w,"9197615,8448474,9197617,8606167,9197616","3750000.0,4050000.000000001,3750000.0,3990000.0,3750000.0","RFA-AI-12-003,RFA-AI-12-003,RFA-AI-12-003,RFA-AI-12-003,RFA-AI-12-003"
9999951,m,w,"10690696,10330342,10330219,10700076,10492637","514998.97,579998.84,579998.84,514998.97,534998.93","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
8437252,f,a,"10356645,9362529,9363096,10438220,10216952","869999.9999999999,937500.0,937500.0,869999.9999999999,869999.9999999999","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
8132830,m,w,"9733172,10133940,10098062,10685338,10650388","61500.0,61500.0,57999.99999999999,51500.0,51500.0","RFA-NS-18-007,RFA-NS-18-007,RFA-NS-18-007,RFA-NS-18-007,RFA-NS-18-007"
9686546,f,w,"10250343,9205190,9205191,9390021,9390014","4060000.0,4375000.0,4375000.0,4375000.0,4375000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
8308480,m,w,"8382376,8382374,7743153,7942848,7942895","2260500.0,2260500.0,730000.0,720000.0,720000.0","RFA-RM-10-003,RFA-RM-10-003,RFA-DK-08-004,RFA-DK-08-004,RFA-DK-08-004"
9932374,m,w,"9195132,8990015,8802882,8802881,8791700","312500.0,327500.0,332500.0,332500.0,332500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
9125784,m,a,"10487531,10330342,10330219,10700076,10690696","534998.93,579998.84,579998.84,514998.97,514998.97","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
7687685,f,a,"8356904,8318839,7961225,7961224,7961223","1260000.0,1233000.0,1314000.0,1314000.0,1314000.0","RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006"
8724857,m,w,"8889730,8703825,8484471,8386861,9093855","1596000.0,1596000.0,1620000.0,1644000.0000000002,1572000.0","RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008"
8425082,m,h,"10689241,10320642,10479136,10479040,10479093","386250.0,435000.0,401250.0,401250.0,401250.0","RFA-AT-21-003,RFA-AT-21-003,RFA-AT-21-003,RFA-AT-21-003,RFA-AT-21-003"
10465271,m,h,"9564864,9525284,9762886,9743693,9393866","625000.0,625000.0,615000.0,615000.0,625000.0","RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038"
9332664,m,w,"8919188,8919190,8793020,8793023,8793022","9975000.0,9975000.0,9975000.0,9975000.0,9975000.0","RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001"
