APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-base(para)_r_w,APPVAL_RECS_bert-base(para)_r_w,FOA_RECS_bert-base(para)_r_w
9169615,m,w,"8696973,7802715,7795426,7939778,8124911","1064000.0,1168000.0,1152000.0,1152000.0,1152000.0","RFA-AG-10-003,RFA-AG-10-003,RFA-AG-10-003,RFA-AG-10-003,RFA-AG-10-003"
7650241,m,w,"8303363,7922949,8103080,8073087,8111896","342500.0,365000.0,350000.0,350000.0,350000.0","RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039"
8153358,m,w,"8309338,7693834,7691805,8137663,8113184","548000.0,584000.0,584000.0,560000.0,560000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
8717760,f,h,"8006957,8538772,8534043,8733598,8381411","2160000.0,2055000.0,2025000.0,2025000.0,2055000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
9935169,f,w,"8150381,8074721,8076110,8152161,8509531","280000.0,288000.0,720000.0,700000.0,675000.0","RFA-NR-10-007,RFA-NR-10-007,RFA-NR-10-006,RFA-NR-10-006,RFA-NR-10-006"
9353308,f,w,"8015841,8015814,8015132,8015552,8015785","720000.0,720000.0,720000.0,720000.0,720000.0","RFA-HS-10-009,RFA-HS-10-009,RFA-HS-10-009,RFA-HS-10-009,RFA-HS-10-009"
7674800,m,w,"8926440,8916722,8901173,8752056,8756251","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007"
9565583,m,w,"10385660,9760875,9228792,9227343,10110353","4066000.000000001,375000.0,393000.0,393000.0,8302500.0","RFA-DK-20-508,RFA-DK-15-030,RFA-DK-15-030,RFA-DK-15-030,RFA-DK-19-506"
7730549,m,w,"10491915,10687273,10276391,10276390,10689334","2675000.0,2575000.0,2900000.0,2900000.0,2575000.0","RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015"
7925711,m,w,"7555050,8047941,8628494,8042601,8434906","135185.78,98000.0,94500.0,98000.0,94500.0","RFA-AG-07-004,RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002"
10474473,m,w,"10515879,10700142,10474470,10700037,10309096","802500.0,772500.0,1070000.0,1030000.0,1160000.0","RFA-AG-22-018,RFA-AG-22-018,RFA-HD-21-002,RFA-HD-21-002,RFA-HD-21-002"
10000435,f,a,"8925885,9284475,8910704,9778989,10000361","199500.0,187500.0,199500.0,187500.0,184500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
8173729,m,w,"8173786,8257127,8259133,8531414,8257126","3359999.52,3196666.2100000004,3196666.2100000004,3196666.2100000004,3196666.2100000004","RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002"
8360253,m,h,"7892015,8359666,8360583,8065947,7640620","292000.0,280000.0,280000.0,280000.0,292000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9108460,f,w,"9320709,9067248,9320710,8736366,8736371","1250000.0,1310000.0,1250000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
9475557,f,w,"10658686,10596633,10442059,10703509,10576534","309000.0,309000.0,321000.0,206000.0,214000.0","RFA-AI-21-020,RFA-AI-21-020,RFA-AI-21-020,RFA-AI-21-035,RFA-AI-21-035"
7691807,f,w,"10469706,9783761,9787401,9787402,9787403","928000.0,984000.0,984000.0,984000.0,984000.0","RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033"
8821504,f,w,"9532293,8821095,9529696,8821094,9105211","600000.0,638400.0,600000.0,638400.0,628800.0","RFA-NR-14-002,RFA-NR-14-002,RFA-NR-14-002,RFA-NR-14-002,RFA-NR-14-002"
9731111,m,h,"10246615,10237178,9625516,9346005,9334591","615000.0,580000.0,615000.0,615000.0,615000.0","RFA-FD-15-001,RFA-FD-15-001,RFA-FD-15-001,RFA-FD-15-001,RFA-FD-15-001"
8495934,m,w,"8267130,8462111,8842087,8843773,8842086","411000.00000000006,405000.0,399000.0,399000.0,399000.0","RFA-AI-11-009,RFA-AI-11-009,RFA-AI-11-009,RFA-AI-11-009,RFA-AI-11-009"
9774027,m,a,"10662146,9975804,9775201,10468773,9978043","257500.0,24600.0,24600.0,21400.0,24600.0","RFA-DE-23-001,RFA-DE-18-012,RFA-DE-18-012,RFA-DE-18-012,RFA-DE-18-012"
8808770,m,w,"8990861,8990015,9529663,9195132,9198246","327500.0,327500.0,312500.0,312500.0,312500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
8109692,m,w,"9252096,9098151,9900738,9900737,9900736","625000.0,655000.0,615000.0,615000.0,615000.0","RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025"
8381744,m,w,"9267115,9118842,8962551,9145390,9293665","250000.0,262000.0,266000.0,266000.0,266000.0","RFA-AG-15-017,RFA-AG-15-017,RFA-AG-15-017,RFA-AG-15-017,RFA-AG-15-017"
8144935,m,w,"8657854,8509620,9171977,7742534,7742113","665000.0,675000.0,675000.0,730000.0,730000.0","RFA-CA-08-022,RFA-CA-08-022,RFA-CA-08-022,RFA-CA-08-022,RFA-CA-08-022"
8382405,m,w,"10277290,10692811,10700079,10700081,10277291","580000.0,515000.0,515000.0,515000.0,580000.0","RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002"
8293207,m,w,"7961400,7895120,8173863,8173862,7933566","73000.0,73000.0,72000.0,72000.0,72000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
7900934,f,w,"8049014,7681649,8129668,8129667,8129666","2160000.0,2190000.0,2160000.0,2160000.0,2160000.0","RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016"
10361546,m,w,"8144540,7846856,7646522,7865570,7868613","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007"
10462583,f,w,"9390663,9389941,9583993,10399721,10731905","875000.0,875000.0,875000.0,214000.0,206000.0","RFA-MH-17-235,RFA-MH-17-235,RFA-MH-17-235,RFA-EY-21-001,RFA-EY-21-001"
8129517,f,w,"7570013,8064304,8047996,8024505,7588853","730000.0,700000.0,700000.0,700000.0,730000.0","RFA-MH-07-010,RFA-MH-07-010,RFA-MH-07-010,RFA-MH-07-010,RFA-MH-07-010"
8461989,m,w,"9757693,9720434,7571033,10118277,10165702","307500.0,312500.0,584000.0,307500.0,290000.0","RFA-FD-18-016,RFA-FD-18-016,RFA-AT-08-001,RFA-FD-20-017,RFA-FD-20-017"
8327853,f,h,"8975120,8920538,8826956,8827590,8825868","266000.0,266000.0,266000.0,266000.0,532000.0","RFA-CA-14-009,RFA-CA-14-009,RFA-CA-14-009,RFA-CA-14-009,RFA-CA-14-008"
8874985,m,w,"10560333,10558509,10668222,10649429,10610207","489250.0,489250.0,1030000.0,1030000.0,1030000.0","RFA-ES-21-007,RFA-ES-21-007,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006"
10608071,m,a,"8318530,8447535,8515268,8445236,8259687","342500.0,337500.0,337500.0,337500.0,342500.0","RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005"
9334182,m,a,"9929918,10020393,9771457,9143744,8976919","615000.0,615000.0,553500.0,589500.0,598500.0","RFA-DK-19-501,RFA-DK-19-501,RFA-DK-14-011,RFA-DK-14-011,RFA-DK-14-011"
10200508,m,w,"10573677,10571074,10573727,10855076,10701030","428000.0,428000.0,428000.0,412000.0,412000.0","RFA-FD-22-001,RFA-FD-22-001,RFA-FD-22-001,RFA-FD-22-001,RFA-FD-22-001"
8014554,m,a,"8758050,9915838,9672786,9788258,10150811","332500.0,615000.0,625000.0,615000.0,580000.0","RFA-AG-14-012,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027"
10478211,m,w,"8127775,8309519,8309517,8309516,8131757","560000.0,560000.0,560000.0,560000.0,560000.0","RFA-AR-06-004,RFA-AR-06-004,RFA-AR-06-004,RFA-AR-06-004,RFA-AR-06-004"
10001477,f,w,"9937217,10025960,9889673,9935872,10359777","246000.0,246000.0,246000.0,246000.0,214000.0","RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019"
9774196,f,a,"9813755,9811165,9813191,9813589,9813714","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021"
9608245,m,a,"8278027,7857921,7691806,7692340,8080463","342500.0,360000.0,365000.0,365000.0,350000.0","RFA-AA-08-013,RFA-AA-08-013,RFA-AA-08-013,RFA-AA-08-013,RFA-AA-08-013"
8532978,m,w,"9275097,9551139,9356598,9356597,9273238","1310000.0,1250000.0,1250000.0,1250000.0,1310000.0","RFA-TR-16-006,RFA-TR-16-006,RFA-TR-16-006,RFA-TR-16-006,RFA-TR-16-006"
9567554,f,w,"8138172,8138267,8321903,8321540,8330276","700000.0,700000.0,685000.0,685000.0,685000.0","RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026"
9533513,m,w,"7911316,7686908,7676200,7684197,7686950","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-CA-08-005,RFA-CA-08-005,RFA-CA-08-005,RFA-CA-08-005,RFA-CA-08-005"
10159831,m,w,"9870706,10088403,10574613,10571697,10557205","369000.0,348000.0,309000.0,309000.0,309000.0","RFA-AI-18-045,RFA-AI-18-045,RFA-AI-18-045,RFA-AI-18-045,RFA-AI-18-045"
8080929,f,a,"7662434,7666099,7678381,7678012,7687399","584000.0,584000.0,584000.0,365000.0,365000.0","RFA-DA-05-006,RFA-DA-05-006,RFA-DA-05-006,RFA-DA-08-017,RFA-DA-08-017"
7676434,m,w,"9268705,9257262,9223655,9268701,9226033","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9490316,m,w,"10395577,10026894,10220011,10220008,10220007","214000.0,246000.0,232000.0,232000.0,232000.0","RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022"
7900561,m,w,"8139900,8545815,8545812,8545809,8730129","1400000.0,1350000.0,1350000.0,1350000.0,1330000.0","RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011"
8878147,m,w,"10693109,10438643,10213779,10693108,10693101","4532000.0,4708000.0,5104000.0,4532000.0,4532000.0","RFA-RM-18-005,RFA-RM-18-005,RFA-RM-18-005,RFA-RM-18-005,RFA-RM-18-005"
8067700,f,w,"8151108,8067700,8516598,8853366,8728833","560000.0,576000.0,540000.0,532000.0,532000.0","RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002"
9197986,m,w,"8075516,8143938,7846859,8075512,8075513","1050000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007"
10887661,m,w,"10441290,10216933,10231012,10231013,10231014","583150.0,632200.0,632200.0,632200.0,632200.0","RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001"
9124658,m,a,"9143744,8976919,8976525,9553831,9563976","589500.0,598500.0,598500.0,562500.0,562500.0","RFA-DK-14-011,RFA-DK-14-011,RFA-DK-14-011,RFA-DK-14-011,RFA-DK-14-011"
9421467,m,h,"10235217,10406361,10403558,10402866,10401905","869999.9999999999,802500.0,802500.0,802500.0,802500.0","RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030"
10263320,m,a,"8513990,8152547,8499174,8876689,8689016","1080000.0,1120000.0,1080000.0,1064000.0,1064000.0","RFA-ES-10-002,RFA-ES-10-002,RFA-ES-10-002,RFA-ES-10-002,RFA-ES-10-002"
8103040,f,h,"7684217,7932543,7906881,7896673,7684207","292000.0,292000.0,360000.0,360000.0,365000.0","RFA-DE-08-007,RFA-DE-08-007,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006"
8545808,m,w,"8376010,8447525,8447520,8473775,8473773","685000.0,675000.0,675000.0,675000.0,675000.0","RFA-AI-09-025,RFA-AI-09-025,RFA-AI-09-025,RFA-AI-09-025,RFA-AI-09-025"
8486383,m,w,"9935976,9747383,9623982,8604913,8733202","276750.0,276750.0,281250.0,270000.0,266000.0","RFA-MH-18-605,RFA-MH-18-605,RFA-MH-18-605,RFA-MH-13-091,RFA-MH-13-091"
9136686,m,w,"9372087,9537670,9682496,9624547,9624077","187500.0,187500.0,184500.0,184500.0,184500.0","RFA-HL-17-015,RFA-HL-17-015,RFA-HL-17-015,RFA-HL-17-015,RFA-HL-17-015"
10134102,m,b,"8462498,7936230,8311681,8061987,8318530","337500.0,360000.0,342500.0,350000.0,342500.0","RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005"
10465255,m,b,"8308568,7743179,8481596,7892952,7905073","685000.0,730000.0,675000.0,720000.0,720000.0","RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003"
7984238,m,w,"10153409,10138398,10136988,10136373,10308105","232000.0,232000.0,232000.0,232000.0,214000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
9118962,m,h,"10200014,10414925,10200016,10200018,10200023","928000.0,856000.0,928000.0,928000.0,928000.0","RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501"
8144907,f,w,"9767572,9769292,9135244,9135228,9135235","922500.0,937500.0,982500.0,982500.0,982500.0","RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021"
9568794,f,b,"9568794,9390157,9968305,9978951,9984249","312500.0,312500.0,307500.0,307500.0,307500.0","RFA-RM-16-015,RFA-RM-16-015,RFA-RM-16-015,RFA-RM-16-015,RFA-RM-16-015"
9693906,m,w,"8335408,8514609,8514610,8229227,8229848","274000.0,270000.0,270000.0,280000.0,280000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
9608244,f,w,"10712618,10711001,10711018,10711811,10712556","360500.0,360500.0,360500.0,360500.0,360500.0","RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003"
9095087,m,w,"7857001,7813882,8247145,7626351,7922385","1095000.0,1080000.0,1027500.0,1095000.0,1095000.0","RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001"
9982339,f,a,"7790635,7666974,7591711,7569019,7681127","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019"
8076289,m,w,"10263347,10488793,10491100,10491106,10491121","928000.0,856000.0,856000.0,856000.0,856000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
10671052,m,h,"9321023,9150311,9038685,9734507,9776405","1562500.0,1637500.0,1662500.0,1562500.0,1537500.0","RFA-RM-14-019,RFA-RM-14-019,RFA-RM-14-019,RFA-RM-14-019,RFA-RM-14-019"
8889474,m,w,"8842749,9308257,9322734,9308254,9301096","2394000.0,2358000.0,2358000.0,2358000.0,2358000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
8540144,f,h,"8534043,8541744,8022457,8022417,8022400","2025000.0,2055000.0,2160000.0,2160000.0,2160000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8901503,m,h,"8899195,9313296,8935888,8901503,8935892","3990000.0,3750000.0,3990000.0,3990000.0,3990000.0","RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016"
10065384,f,w,"7897686,8314113,8309338,7693834,7691805","576000.0,548000.0,548000.0,584000.0,584000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
10335261,f,w,"10339464,10335259,10335256,10335255,10335254","1872500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002"
9056488,m,w,"8659464,8659458,8909680,8885023,8909675","2394000.0,2394000.0,2394000.0,2394000.0,2394000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
7885538,f,w,"10650016,10167095,10631693,10644944,10710201","515000.0,922500.0,1070000.0,1070000.0,1030000.0","RFA-HS-22-001,RFA-DK-20-015,RFA-MD-22-006,RFA-MD-22-006,RFA-MD-22-006"
9313195,f,w,"10200680,10655369,9905213,10434817,8788760","696000.0,618000.0,738000.0,642000.0,99750.0","RFA-AT-19-002,RFA-AT-19-002,RFA-AT-19-002,RFA-AT-19-002,RFA-FD-12-003"
8379685,m,a,"9718273,9297422,9983137,9553858,10631693","169740.0,172500.0,169740.0,172500.0,1070000.0","RFA-HL-17-003,RFA-HL-17-003,RFA-HL-17-003,RFA-HL-17-003,RFA-MD-22-006"
9762903,m,w,"9977200,10621257,10412067,10445249,10455670","922500.0,772500.0,802500.0,802500.0,802500.0","RFA-ES-16-008,RFA-ES-16-008,RFA-ES-16-008,RFA-ES-16-008,RFA-ES-16-008"
9443167,m,w,"9889673,10359777,10359798,9882916,10155447","246000.0,214000.0,214000.0,246000.0,232000.0","RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019"
8278621,m,w,"10457326,10687258,10058889,10218161,9144761","642000.0,618000.0,738000.0,696000.0,982500.0","RFA-DK-19-011,RFA-DK-19-011,RFA-DK-19-011,RFA-DK-19-011,RFA-DK-14-013"
9853483,m,w,"10414016,9789171,9689205,9689747,9689645","1070000.0,1230000.0,1250000.0,1250000.0,1250000.0","RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004"
8808015,f,w,"9086290,9050643,9698901,8724033,8725328","1113500.0,1113500.0,1045500.0,1130500.0,1130500.0","RFA-CA-13-006,RFA-CA-13-006,RFA-CA-13-006,RFA-CA-13-006,RFA-CA-13-006"
8326757,m,w,"9092343,9148067,9487221,9301498,9253359","262000.0,262000.0,250000.0,250000.0,250000.0","RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002"
10413819,f,a,"10107838,9883453,10117883,10337297,10402246","57999.99999999999,61500.0,57999.99999999999,53500.0,53500.0","RFA-HL-20-001,RFA-HL-20-001,RFA-HL-20-001,RFA-HL-20-001,RFA-HL-20-001"
9540689,f,w,"9928721,9932631,9929365,9930378,9930496","369000.0,369000.0,369000.0,369000.0,369000.0","RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018"
9572401,m,w,"9120801,9081525,8472894,8472895,8475813","65500.0,65500.0,67500.0,67500.0,67500.0","RFA-AR-13-001,RFA-AR-13-001,RFA-AR-13-001,RFA-AR-13-001,RFA-AR-13-001"
9937217,m,w,"9036835,9460474,9147972,9035846,9147682","393000.0,375000.0,393000.0,393000.0,393000.0","RFA-CA-15-003,RFA-CA-15-003,RFA-CA-15-003,RFA-CA-15-003,RFA-CA-15-003"
7746212,m,h,"7679860,8508818,8509574,8459417,8459422","2190000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
7888357,m,w,"8757453,8913969,9068107,9070675,9068109","199500.0,199500.0,196500.0,196500.0,196500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
10503570,f,h,"8331006,7679493,8289098,8289724,8304597","350000.0,365000.0,350000.0,350000.0,350000.0","RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026"
8898804,m,w,"8719011,8879020,8865543,8878158,8881093","332500.0,332500.0,332500.0,332500.0,332500.0","RFA-AI-11-034,RFA-AI-11-034,RFA-AI-11-034,RFA-AI-11-034,RFA-AI-11-034"
9180130,f,w,"10461137,10014627,10129467,10247021,9790970","984400.0,1131600.0,1131600.0,1067200.0,1131600.0","RFA-HD-18-103,RFA-HD-18-103,RFA-HD-18-103,RFA-HD-18-103,RFA-HD-18-103"
9841005,f,w,"8229848,8229227,8335406,8335408,8514609","280000.0,280000.0,274000.0,274000.0,270000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
8132212,m,w,"7860456,7892135,7961832,7941329,7919757","6840000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
10338882,f,w,"8725571,8724343,8565991,8566312,8565628","266000.0,266000.0,270000.0,270000.0,270000.0","RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003"
8507252,f,w,"9109509,9747101,9742998,9742995,9742989","412650.0,387450.0,387450.0,387450.0,387450.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
8650854,f,a,"9904644,9677050,9942446,9942447,9942448","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-17-003,RFA-ES-17-003,RFA-ES-17-003,RFA-ES-17-003,RFA-ES-17-003"
8929424,m,w,"9513473,9277429,9487221,9251791,9036696","250000.0,250000.0,250000.0,250000.0,262000.0","RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002"
8726574,m,w,"9306396,9358717,9305807,9560712,9563244","884250.0,843750.0,884250.0,843750.0,843750.0","RFA-HS-16-002,RFA-HS-16-002,RFA-HS-16-002,RFA-HS-16-002,RFA-HS-16-002"
7676781,m,w,"7924227,8130866,7631218,7676774,7631260","288000.0,280000.0,292000.0,292000.0,292000.0","RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009"
7851422,m,a,"10570917,10573170,10350448,10350001,8583621","360500.0,360500.0,374500.0,374500.0,540000.0","RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-12-008"
9984183,m,w,"9986464,10460955,10452746,10452747,10456256","922500.0,802500.0,802500.0,802500.0,802500.0","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
9118593,m,w,"7986725,7896944,7674514,7689400,7686391","72000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
9749013,m,w,"7918038,8117653,7684588,8111009,7900364","1460000.0,1400000.0,1460000.0,1440000.0,1440000.0","RFA-AI-06-018,RFA-AI-06-018,RFA-AI-06-018,RFA-AI-06-018,RFA-AI-06-018"
8035283,m,w,"8189006,8332244,8336846,7673450,7613514","1050000.0,1027500.0,1027500.0,292000.0,292000.0","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-CA-07-033,RFA-CA-07-033"
8605852,m,w,"8259463,8462895,7939568,8277111,7939498","411000.00000000006,405000.0,432000.0,411000.00000000006,432000.0","RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027"
10055998,m,a,"8856678,9316738,8564334,9090182,8697158","1064000.0,1000000.0,1080000.0,1048000.0,1064000.0","RFA-NS-13-003,RFA-NS-13-003,RFA-NS-13-003,RFA-NS-13-003,RFA-NS-13-003"
10288652,f,w,"10037841,10395577,10367365,10363870,10220011","246000.0,214000.0,232000.0,232000.0,232000.0","RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022"
9135690,m,w,"8877312,8477079,8877311,8602859,8680369","665000.0,675000.0,665000.0,665000.0,665000.0","RFA-MH-11-090,RFA-MH-11-090,RFA-MH-11-090,RFA-MH-11-090,RFA-MH-11-090"
7631241,m,w,"7690795,7904811,8068669,7676777,7937816","730000.0,720000.0,280000.0,292000.0,288000.0","RFA-NS-06-008,RFA-NS-06-008,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009"
9966726,m,w,"8144570,7989059,8306288,8697003,8697004","432000.0,432000.0,411000.00000000006,399000.0,399000.0","RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026"
7729467,f,w,"8758050,10150811,9975082,10388131,10390460","332500.0,580000.0,615000.0,535000.0,535000.0","RFA-AG-14-012,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027"
9560620,m,h,"7628935,8076829,8044067,8035283,8043666","730000.0,700000.0,700000.0,700000.0,700000.0","RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006"
8375943,m,w,"9269977,9249914,9249910,9264987,9249913","150000.0,150000.0,150000.0,150000.0,150000.0","RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028"
8588688,f,b,"8892219,8585992,8892216,8889280,8918704","1596000.0,1620000.0,1596000.0,1596000.0,1596000.0","RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016"
8053808,m,w,"7848533,8079051,7673872,7917330,8136500","292000.0,350000.0,365000.0,360000.0,350000.0","RFA-NS-07-002,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001"
10673069,f,w,"9783705,9610195,10442652,10661380,9778698","492000.0,500000.0,428000.0,428000.0,492000.0","RFA-AA-18-007,RFA-AA-18-007,RFA-AA-18-007,RFA-AA-18-007,RFA-AA-18-007"
8215485,m,w,"10465187,10117747,10267723,10684730,7676633","428000.0,492000.0,464000.0,412000.0,730000.0","RFA-RM-20-006,RFA-RM-20-006,RFA-RM-20-006,RFA-RM-20-006,RFA-HL-08-012"
9447219,m,a,"8417074,8898895,8550819,8550821,8550826","342500.0,332500.0,337500.0,337500.0,337500.0","RFA-HL-12-033,RFA-HL-12-033,RFA-HL-12-033,RFA-HL-12-033,RFA-HL-12-033"
