APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_albert_r_wi,APPVAL_RECS_albert_r_wi,FOA_RECS_albert_r_wi
9248089,m,a,"9353278,9248089,9349629,9695908,9421907","500000.0,524000.0,524000.0,430500.0,437500.0","RFA-AG-16-012,RFA-AG-16-012,RFA-AG-16-012,RFA-AG-17-002,RFA-AG-17-002"
8554439,m,w,"8248242,8725347,7618059,7575295,7790073","1370000.0,1350000.0,1460000.0,1460000.0,1460000.0","RFA-ES-07-008,RFA-ES-07-008,RFA-ES-07-008,RFA-ES-07-008,RFA-ES-07-008"
9450003,f,h,"8473018,8729008,8925140,8900335,8472725","270000.0,266000.0,266000.0,266000.0,270000.0","RFA-LM-12-001,RFA-LM-12-001,RFA-LM-12-001,RFA-LM-12-001,RFA-LM-12-001"
10574590,f,w,"10266123,10700147,10092367,10683504,10677987","579998.84,514998.97,614998.77,534998.93,534998.93","RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017"
9096009,f,w,"9832401,10406325,9949706,9993519,10170349","615000.0,535000.0,615000.0,615000.0,580000.0","RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031"
8889978,m,w,"7778496,7617886,7882468,7837737,7821436","730000.0,730000.0,720000.0,720000.0,720000.0","RFA-DE-07-006,RFA-DE-07-006,RFA-DE-07-006,RFA-DE-07-006,RFA-DE-07-006"
10437177,f,w,"10167095,9655247,9674241,9356806,9519158","922500.0,1845000.0,1845000.0,1875000.0,1875000.0","RFA-DK-20-015,RFA-MD-15-014,RFA-MD-15-014,RFA-MD-15-014,RFA-MD-15-014"
9321970,f,w,"10459080,10457740,9114634,8919932,8383180","274540.60000000003,274540.60000000003,424440.0,430920.0,443880.00000000006","RFA-HD-22-010,RFA-HD-22-010,RFA-HD-12-187,RFA-HD-12-187,RFA-HD-12-187"
7835170,m,w,"8534278,8907806,8690139,9105405,8890191","607500.0,598500.0,598500.0,589500.0,598500.0","RFA-HL-12-021,RFA-HL-12-021,RFA-HL-12-021,RFA-HL-12-021,RFA-HL-12-021"
8659435,m,w,"8231801,8477192,8477038,8477191,8478104","210000.0,202500.0,202500.0,202500.0,202500.0","RFA-ES-10-009,RFA-ES-10-009,RFA-ES-10-009,RFA-ES-10-009,RFA-ES-10-009"
10847318,f,w,"9724339,9115532,8951636,9517695,9518519","492000.0,524000.0,532000.0,500000.0,500000.0","RFA-AI-14-012,RFA-AI-14-012,RFA-AI-14-012,RFA-AI-14-012,RFA-AI-14-012"
8866050,m,w,"10434817,10200680,10655369,9905213,10227922","642000.0,696000.0,618000.0,738000.0,522000.0","RFA-AT-19-002,RFA-AT-19-002,RFA-AT-19-002,RFA-AT-19-002,RFA-AT-16-001"
7943969,m,w,"8705846,8843779,9263887,9038249,8526357","199500.0,199500.0,187500.0,196500.0,202500.0","RFA-AI-13-007,RFA-AI-13-007,RFA-AI-13-007,RFA-AI-13-007,RFA-AI-08-053"
8525413,m,w,"9739290,9742998,9537265,9515571,9515005","387450.0,387450.0,393750.0,393750.0,393750.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
7813882,f,w,"8247145,7626351,7922385,7857001,8060640","1027500.0,1095000.0,1095000.0,1095000.0,1050000.0","RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001"
8311712,f,a,"10686015,10682415,10675502,10675509,10677587","824000.0,824000.0,824000.0,824000.0,824000.0","RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016"
8733597,m,w,"7935616,7847346,7682324,7686060,7684003","175200.0,175200.0,175200.0,175200.0,175200.0","RFA-CA-06-013,RFA-CA-06-013,RFA-CA-06-013,RFA-CA-06-013,RFA-CA-06-013"
8168203,f,w,"7940935,7875425,7875387,7940949,8046919","10800000.0,10950000.0,10950000.0,10800000.0,1440000.0","RFA-RR-09-009,RFA-RR-09-009,RFA-RR-09-009,RFA-RR-09-009,RFA-OD-10-005"
9831424,f,w,"9890656,8492001,8867972,8850770,8910645","922500.0,472500.00000000006,465500.0,465500.0,465500.0","RFA-AG-19-025,RFA-AG-11-003,RFA-AG-11-003,RFA-AG-11-003,RFA-AG-11-003"
8790053,m,a,"7940837,8131604,7737332,7737637,7737750","216000.0,210000.0,219000.0,219000.0,219000.0","RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007"
9895829,m,w,"10470432,9975112,10483185,9812105,9306895","754000.0,799500.0,695500.0,799500.0,625000.0","RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-027,RFA-HG-13-013"
8827243,f,w,"10316230,10064608,9444681,9444587,9614247","321000.0,348000.0,375000.0,375000.0,369000.0","RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079"
10486083,f,a,"9564824,10247626,9405712,9407343,9407949","312500.0,290000.0,312500.0,312500.0,312500.0","RFA-AA-17-015,RFA-AA-17-015,RFA-AA-17-015,RFA-AA-17-015,RFA-AA-17-015"
10580155,m,a,"10156594,10483174,10683326,10471577,10784019","1230000.0,1070000.0,1030000.0,1160000.0,256470.0","RFA-AT-20-004,RFA-AT-20-004,RFA-AT-20-004,RFA-AT-20-004,RFA-NS-22-025"
9261449,m,w,"10037760,10037854,10037968,10031380,8712256","613770.0,613770.0,613770.0,613770.0,299250.0","RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-AG-14-002"
9512925,m,w,"9356598,9275097,9273238,9551139,9356597","1250000.0,1310000.0,1310000.0,1250000.0,1250000.0","RFA-TR-16-006,RFA-TR-16-006,RFA-TR-16-006,RFA-TR-16-006,RFA-TR-16-006"
8491995,f,w,"10629324,10620321,10426470,10434342,10434464","515000.0,515000.0,535000.0,535000.0,535000.0","RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006"
9404183,m,w,"8267057,8539036,8443436,8454534,8516110","342500.0,337500.0,337500.0,337500.0,337500.0","RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009"
10000017,m,w,"9705957,9770847,10639265,10477230,10463722","312500.0,307500.0,267500.0,535000.0,535000.0","RFA-FD-18-017,RFA-FD-18-017,RFA-FD-22-020,RFA-AR-21-003,RFA-AR-21-003"
8184707,m,w,"8459587,8377003,8377005,8375745,8378252","2025000.0,2055000.0,2055000.0,2055000.0,2055000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
10016261,m,w,"9784798,9186887,9352819,9354442,9353768","307500.0,327500.0,312500.0,312500.0,312500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
8098439,f,w,"9933610,10164866,10649426,10393600,8033534","369000.0,348000.0,309000.0,321000.0,191999.52","RFA-OD-19-011,RFA-OD-19-011,RFA-OD-19-011,RFA-OD-19-011,RFA-OD-10-003"
9332149,m,b,"9229518,9024447,9226028,9507759,9420513","625000.0,655000.0,625000.0,625000.0,625000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
10222400,m,w,"8336887,8462876,8231178,8231623,8711772","342500.0,342500.0,350000.0,350000.0,337500.0","RFA-RM-10-005,RFA-RM-10-005,RFA-RM-10-005,RFA-RM-10-005,RFA-RM-10-005"
9089998,m,w,"10565872,10349839,9247816,9450465,9459844","515000.0,535000.0,437500.0,437500.0,437500.0","RFA-AI-20-055,RFA-AI-20-055,RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005"
10548862,m,h,"10576216,10582232,10582228,10576214,10576213","772500.0,772500.0,772500.0,772500.0,772500.0","RFA-DK-21-026,RFA-DK-21-026,RFA-DK-21-026,RFA-DK-21-026,RFA-DK-21-026"
8539569,m,b,"10254271,10254269,10020962,10018015,9938134","580000.0,580000.0,615000.0,615000.0,615000.0","RFA-HS-19-003,RFA-HS-19-003,RFA-HS-19-003,RFA-HS-19-003,RFA-HS-19-003"
8257642,m,w,"7658150,7649268,7882331,7882327,9245839","438000.0,438000.0,432000.0,432000.0,196500.0","RFA-DA-06-008,RFA-DA-06-008,RFA-DA-06-008,RFA-DA-06-008,RFA-DA-16-009"
8793649,m,w,"9526425,9749013,9383154,9383155,9115988","1500000.0,1476000.0,1572000.0,1572000.0,1572000.0","RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047"
7813084,f,h,"8660785,8624691,8509686,8465082,8822291","172900.0,53200.0,54000.0,54800.00000000001,53200.0","RFA-RM-13-002,RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005"
8650888,m,w,"9455720,9980397,9024533,9440573,9655324","468750.0,461250.0,491250.0,468750.0,461250.0","RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013"
9253418,m,w,"8831966,8934113,8935787,8934125,8932684","332500.0,332500.0,332500.0,332500.0,332500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
8754647,f,w,"10612456,10598580,10619631,10444448,10435287","515000.0,515000.0,515000.0,535000.0,535000.0","RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004"
9464510,m,w,"8996081,9291402,9146268,8725571,8724343","399000.0,375000.0,393000.0,266000.0,266000.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-AG-13-003,RFA-AG-13-003"
9320026,f,w,"10733396,10733193,10732948,10732949,10732950","834300.0,834300.0,834300.0,834300.0,834300.0","RFA-CA-22-012,RFA-CA-22-012,RFA-CA-22-012,RFA-CA-22-012,RFA-CA-22-012"
9238635,m,w,"9526805,8788687,9516052,9517603,9332307","2500000.0,2660000.0,2500000.0,2500000.0,2500000.0","RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007"
9918017,f,w,"9121570,9280947,9702656,9318339,9280946","1310000.0,1250000.0,1230000.0,1250000.0,1250000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
10560558,m,w,"7936516,7901642,7629810,7651392,10711001","1460000.0,1440000.0,1460000.0,1460000.0,360500.0","RFA-AA-06-007,RFA-AA-06-007,RFA-AA-06-007,RFA-AA-06-007,RFA-AA-22-003"
10641977,f,w,"7929510,7930512,8131604,8126446,8125128","216000.0,216000.0,210000.0,210000.0,210000.0","RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007"
8318916,f,w,"7882459,8305426,7906881,7896673,8118030","360000.0,342500.0,360000.0,360000.0,350000.0","RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006"
7917472,m,w,"7796669,8664185,7869255,7917330,8044806","360000.0,350000.0,360000.0,360000.0,350000.0","RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001"
10002378,m,w,"8450379,8539640,8539639,8541871,8554372","274000.0,270000.0,270000.0,270000.0,270000.0","RFA-HD-12-211,RFA-HD-12-211,RFA-HD-12-211,RFA-HD-12-211,RFA-HD-12-211"
9690770,m,w,"8336846,8332244,8189006,8501030,8464111","1027500.0,1027500.0,1050000.0,1350000.0,1350000.0","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-RM-10-010,RFA-RM-10-010"
10683088,f,w,"10054488,10234201,10557164,10366763,10685659","430500.0,406000.0,360500.0,374500.0,515000.0","RFA-HL-20-027,RFA-HL-20-027,RFA-HL-20-027,RFA-HL-20-027,RFA-TR-22-013"
10411967,m,w,"10310739,10700075,10485231,10310901,10491885","290000.0,257500.0,267500.0,290000.0,267500.0","RFA-DK-20-003,RFA-DK-20-003,RFA-DK-20-003,RFA-DK-20-003,RFA-DK-20-003"
9246407,m,w,"9737104,9927978,9738842,9738622,9738587","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
8626379,f,a,"8435054,10382307,10382306,10129367,10129365","411000.00000000006,1070000.0,1070000.0,1160000.0,1160000.0","RFA-DK-11-031,RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020"
7922146,f,w,"8525420,8340090,8340858,8551670,8340889","270000.0,274000.0,274000.0,270000.0,274000.0","RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204"
9543500,m,w,"7881422,7879920,7646502,7816331,7884302","972000.0,972000.0,985500.0,985500.0,972000.0","RFA-HL-06-007,RFA-HL-06-007,RFA-HL-06-007,RFA-HL-06-007,RFA-HL-06-007"
8874593,m,w,"8246704,9743642,9548717,8685107,8486388","1439200.0,270600.0,275000.0,332500.0,337500.0","RFA-OH-11-002,RFA-HD-17-001,RFA-HD-17-001,RFA-AI-10-014,RFA-AI-10-014"
9444853,m,w,"10372955,10436179,9852303,9888974,10130485","374500.0,374500.0,430500.0,430500.0,406000.0","RFA-DE-18-004,RFA-DE-18-004,RFA-DE-18-004,RFA-DE-18-004,RFA-DE-18-004"
7898767,f,w,"10470179,10479994,10472643,10086915,10087167","642000.0,642000.0,642000.0,738000.0,738000.0","RFA-CA-20-006,RFA-CA-20-006,RFA-CA-20-006,RFA-CA-20-006,RFA-CA-20-006"
8528650,m,w,"7617842,7618793,7620407,7619517,7618790","219000.0,219000.0,219000.0,219000.0,219000.0","RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050"
9115299,m,w,"10477046,9841250,10020988,10693324,10251172","535000.0,615000.0,615000.0,515000.0,580000.0","RFA-CA-18-027,RFA-CA-18-027,RFA-CA-18-027,RFA-CA-18-027,RFA-CA-18-027"
9970230,m,w,"10847801,10732857,10320983,10271147,9906733","1030000.0,1030000.0,1070000.0,1160000.0,1230000.0","RFA-OD-20-023,RFA-OD-20-023,RFA-OD-20-023,RFA-OD-20-023,RFA-FD-19-014"
8877632,m,w,"10321656,10282846,10104344,10594566,10590751","214000.0,232000.0,232000.0,206000.0,206000.0","RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351"
10141185,m,a,"9433510,9420513,8705776,9003024,9024447","625000.0,625000.0,665000.0,655000.0,655000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
9747383,f,w,"8644947,8456143,8330544,8720831,8848144","299250.0,303750.0,308250.0,66500.0,66500.0","RFA-MH-12-061,RFA-MH-12-061,RFA-MH-12-061,RFA-MH-14-200,RFA-MH-14-200"
7820987,f,w,"9625322,10596201,9854887,9853733,9851345","369000.0,309000.0,369000.0,369000.0,369000.0","RFA-AI-17-036,RFA-AI-17-036,RFA-AI-17-036,RFA-AI-17-036,RFA-AI-17-036"
7883775,m,a,"9517421,9257890,9257611,9257606,9259333","2187500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
9544126,m,w,"10487531,10330342,10330219,10700076,10690696","534998.93,579998.84,579998.84,514998.97,514998.97","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
9771475,m,b,"10058601,10259766,10670766,10671497,10672416","861000.0,812000.0,721000.0,721000.0,721000.0","RFA-ES-19-004,RFA-ES-19-004,RFA-ES-19-004,RFA-ES-19-004,RFA-ES-19-004"
8538307,m,w,"9352804,9546642,9626785,9788366,9791163","1000000.0,1000000.0,2812500.0,2767500.0,2767500.0","RFA-CA-15-021,RFA-CA-15-021,RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034"
8381862,m,w,"8665912,8339398,8366200,8341156,8334773","199500.0,205500.00000000003,205500.00000000003,205500.00000000003,205500.00000000003","RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003"
8536763,f,w,"8692726,8687764,8332504,8333525,8333680","332500.0,332500.0,342500.0,342500.0,342500.0","RFA-TW-11-003,RFA-TW-11-003,RFA-TW-11-003,RFA-TW-11-003,RFA-TW-11-003"
8376984,m,w,"8901173,8916722,8926440,8754322,8752056","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007"
9901556,m,w,"9812105,10470432,9975112,10483185,8624982","799500.0,754000.0,799500.0,695500.0,1350000.0","RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-027,RFA-HG-10-019"
8488586,m,w,"9571254,9472109,9568054,9472656,10188433","500000.0,500000.0,500000.0,500000.0,580000.0","RFA-TR-17-007,RFA-TR-17-007,RFA-TR-17-007,RFA-TR-17-007,RFA-AR-19-001"
8875602,f,w,"9545765,9335836,9050182,9052492,9050196","625000.0,625000.0,665000.0,665000.0,665000.0","RFA-DK-14-020,RFA-DK-14-020,RFA-DK-14-020,RFA-DK-14-020,RFA-DK-14-020"
7940985,m,w,"7937889,7842847,7843426,7845977,7845213","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170"
9313297,m,w,"9040717,9309032,9145258,9143587,9145097","997500.0,937500.0,982500.0,982500.0,982500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
10316187,m,w,"9961909,9961963,10618178,10130495,10130496","1230000.0,1230000.0,1030000.0,1160000.0,1160000.0","RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020"
10151017,f,w,"9266822,9403941,9129353,9129349,9127657","437500.0,437500.0,458500.0,458500.0,458500.0","RFA-MD-15-010,RFA-MD-15-010,RFA-MD-15-010,RFA-MD-15-010,RFA-MD-15-010"
8862490,m,w,"7839492,7664511,7666892,7666932,7667260","584000.0,584000.0,584000.0,584000.0,584000.0","RFA-HL-07-010,RFA-HL-07-010,RFA-HL-07-010,RFA-HL-07-010,RFA-HL-07-010"
10261731,m,w,"10465255,10471285,10019696,10019714,10252840","535000.0,535000.0,615000.0,615000.0,580000.0","RFA-MH-18-600,RFA-MH-18-600,RFA-MH-18-600,RFA-MH-18-600,RFA-MH-18-600"
10688372,m,w,"9883629,10124296,9454331,9665685,9276322","307500.0,290000.0,312500.0,307500.0,312500.0","RFA-CA-16-007,RFA-CA-16-007,RFA-CA-16-007,RFA-CA-16-007,RFA-CA-16-007"
10112670,f,w,"10724522,7759425,7912856,7886480,7892935","515000.0,584000.0,576000.0,576000.0,576000.0","RFA-OD-22-013,RFA-MH-09-120,RFA-MH-09-120,RFA-MH-09-120,RFA-MH-09-120"
7686631,f,w,"8331437,8331559,8473841,8843406,8484810","685000.0,685000.0,675000.0,665000.0,675000.0","RFA-DA-11-008,RFA-DA-11-008,RFA-DA-11-008,RFA-DA-11-008,RFA-DA-11-008"
10457901,f,a,"8607541,7789337,8050090,8436322,8228170","665000.0,720000.0,700000.0,675000.0,685000.0","RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009"
10354269,m,w,"9247945,9256476,9247947,9554671,9256472","187500.0,187500.0,187500.0,187500.0,187500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
10227212,m,b,"8507790,8733078,8507253,8505509,8509727","1012500.0,997500.0,1012500.0,1012500.0,1012500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
9689448,m,h,"9694533,9689448,9536297,9536438,9689449","250000.0,246000.0,250000.0,250000.0,246000.0","RFA-ES-17-004,RFA-ES-17-004,RFA-ES-17-004,RFA-ES-17-004,RFA-ES-17-004"
9763609,m,w,"7920517,7590543,8242841,7920520,8477026","1131500.0,1131500.0,1061750.0,1131500.0,1046250.0","RFA-DK-07-504,RFA-DK-07-504,RFA-DK-07-504,RFA-DK-07-504,RFA-DK-07-504"
10507440,m,h,"9431234,9851956,10338074,10327641,9675066","1875000.0,307500.0,267500.0,267500.0,307500.0","RFA-HL-12-025,RFA-HL-19-011,RFA-HL-19-011,RFA-HL-19-011,RFA-HL-19-011"
7896673,f,w,"7684217,7932543,7684207,8305426,7556643","292000.0,292000.0,365000.0,342500.0,365000.0","RFA-DE-08-007,RFA-DE-08-007,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006"
9071085,m,w,"9322876,9910432,9322877,9321975,9321970","1500000.0,1476000.0,1500000.0,1500000.0,1500000.0","RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010"
10271568,m,w,"10694022,10263369,10130130,10478056,10468294","1030000.0,1160000.0,1230000.0,1070000.0,1872500.0","RFA-RM-20-007,RFA-RM-20-007,RFA-RM-20-007,RFA-RM-20-007,RFA-RM-20-008"
9319315,m,w,"8116503,8103206,7979735,7977301,8248277","280000.0,280000.0,288000.0,288000.0,342500.0","RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-010"
9706040,m,w,"8994259,8499148,8725043,8649026,9123517","982500.0,1012500.0,997500.0,997500.0,982500.0","RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014"
8655405,m,h,"8423727,8824769,8233407,8225371,8233411","94500.0,93100.0,95900.0,95900.0,95900.0","RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001"
9145733,m,h,"8787447,8432653,9132492,8601687,8602768","4655000.0,4725000.0,4655000.0,4655000.0,4655000.0","RFA-AI-12-002,RFA-AI-12-002,RFA-AI-12-002,RFA-AI-12-002,RFA-AI-12-002"
9137717,f,a,"8414034,8693975,8711423,9108891,9133333","1027500.0,997500.0,997500.0,982500.0,982500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
8659979,m,w,"10747205,7799851,7799854,7600623,7595239","123600.0,200160.0,200160.0,202940.0,202940.0","RFA-HD-23-027,RFA-TW-05-002,RFA-TW-05-002,RFA-TW-05-002,RFA-TW-05-002"
7886830,m,w,"7912931,7929530,8311059,8519045,8052528","360000.0,360000.0,342500.0,337500.0,365000.0","RFA-AI-08-011,RFA-AI-08-011,RFA-AI-08-011,RFA-AI-08-011,RFA-AI-08-011"
9095181,m,w,"10145316,9738982,9739064,9738635,9738570","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003"
10146541,m,w,"9267902,9648676,9065494,9484143,9484144","2187500.0,2187500.0,2292500.0,2187500.0,2187500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
8214671,m,w,"10690530,10673150,10664031,10535173,10534922","206000.0,206000.0,206000.0,214000.0,214000.0","RFA-AI-21-041,RFA-AI-21-041,RFA-AI-21-041,RFA-AI-21-041,RFA-AI-21-041"
8508962,m,w,"10468361,10427219,9968924,9968942,9969005","986000.0,909500.0,1045500.0,1045500.0,1045500.0","RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028"
9465465,f,w,"9962092,10355531,9955598,9948263,10578704","922500.0,802500.0,922500.0,922500.0,772500.0","RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007"
8102468,f,w,"7640704,8044806,7582243,7673872,7912418","365000.0,350000.0,365000.0,365000.0,365000.0","RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001"
10155571,m,w,"10003353,10224695,9555002,9767802,9761547","879450.0,829400.0,893750.0,879450.0,879450.0","RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021"
8385805,m,w,"9674383,9116592,9462040,9459829,9683777","184500.0,196500.0,187500.0,187500.0,184500.0","RFA-AI-15-019,RFA-AI-15-019,RFA-AI-15-019,RFA-AI-15-019,RFA-AI-15-019"
10064086,m,w,"7690953,7691391,8318751,8127674,8137471","365000.0,365000.0,342500.0,350000.0,360000.0","RFA-AA-08-010,RFA-AA-08-010,RFA-AA-08-009,RFA-AA-08-009,RFA-AA-08-009"
7885515,f,a,"9309075,8725241,8242111,9104210,8540461","1562500.0,1662500.0,1750000.0,1637500.0,1687500.0","RFA-NS-11-010,RFA-NS-11-010,RFA-NS-11-010,RFA-NS-11-010,RFA-NS-11-010"
7632166,m,w,"7851429,8102123,8109317,8109314,8109313","1204500.0,1188000.0,1188000.0,1188000.0,1188000.0","RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012"
9536681,m,w,"8874104,8885651,8882257,8766909,8768731","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
8892951,m,w,"10515879,10700142,8305426,7685462,7882459","802500.0,772500.0,342500.0,365000.0,360000.0","RFA-AG-22-018,RFA-AG-22-018,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006"
10798725,f,w,"10610426,10709516,10471530,10473182,10666482","515000.0,515000.0,535000.0,535000.0,515000.0","RFA-MD-21-004,RFA-MD-21-004,RFA-MD-21-004,RFA-MD-21-004,RFA-MD-21-004"
10459101,f,w,"9547716,9405262,9406035,9406043,9406037","625000.0,625000.0,625000.0,625000.0,625000.0","RFA-HD-17-007,RFA-HD-17-007,RFA-HD-17-007,RFA-HD-17-007,RFA-HD-17-007"
9548124,m,w,"10085968,10661668,10661701,10661707,10661712","984000.0,824000.0,824000.0,824000.0,824000.0","RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016"
9264491,m,w,"8099792,8274727,8293353,8288778,8305758","350000.0,342500.0,342500.0,342500.0,342500.0","RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039"
7939498,m,w,"10577798,10171121,10171117,10169875,10169874","1545000.0,1605000.0,1605000.0,1605000.0,1605000.0","RFA-AI-20-001,RFA-AI-20-001,RFA-AI-20-001,RFA-AI-20-001,RFA-AI-20-001"
10441614,f,h,"10134104,10605170,10599992,10599993,10599995","1160000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-15-056,RFA-AI-15-056,RFA-AI-15-056,RFA-AI-15-056,RFA-AI-15-056"
8811024,f,w,"10709604,10599566,10599558,10599559,10599560","6437500.0,6687500.0,6687500.0,6687500.0,6687500.0","RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021"
9759461,m,a,"9546642,9352804,10631927,10439370,9544872","1000000.0,1000000.0,772500.0,802500.0,843750.0","RFA-CA-15-021,RFA-CA-15-021,RFA-CA-21-023,RFA-CA-21-023,RFA-CA-15-023"
