APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-s_p_wi,APPVAL_RECS_bert-s_p_wi,FOA_RECS_bert-s_p_wi
9565667,m,w,"7841797,7693713,7872857,7841795,7849721","360000.0,365000.0,360000.0,360000.0,350000.0","RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090"
8893066,m,w,"9399646,9191224,8969780,8970590,8972391","937500.0,982500.0,982500.0,982500.0,982500.0","RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012"
8054192,m,w,"7689796,8518278,7936363,7888129,7879271","365000.0,337500.0,360000.0,360000.0,360000.0","RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021"
7555189,f,w,"9967910,9712832,9990636,10188342,10188345","307500.0,307500.0,307500.0,290000.0,290000.0","RFA-AA-17-016,RFA-AA-17-016,RFA-AA-17-016,RFA-AA-17-016,RFA-AA-17-016"
10725821,m,w,"9140063,9312659,9201319,9248273,9329290","262000.0,250000.0,250000.0,250000.0,250000.0","RFA-CA-14-003,RFA-CA-14-003,RFA-CA-14-003,RFA-CA-14-003,RFA-CA-14-003"
8037613,m,w,"9823754,9986687,9824342,9824335,9823598","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
8522175,f,w,"9915873,9282728,9915869,9473019,9689537","369000.0,375000.0,369000.0,375000.0,369000.0","RFA-DA-16-007,RFA-DA-16-007,RFA-DA-16-007,RFA-DA-16-007,RFA-DA-16-007"
10481868,f,b,"10740237,10740570,10469898,10650016,10684535","721000.0,721000.0,277785.91000000003,515000.0,231750.0","RFA-DA-23-026,RFA-DA-23-026,RFA-DA-22-001,RFA-HS-22-001,RFA-DA-23-010"
8111775,m,w,"9042917,8930044,9119516,9135441,9102748","327500.0,332500.0,327500.0,327500.0,327500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
9756283,m,h,"8758050,10374361,10491974,10701771,10514064","332500.0,869999.9999999999,802500.0,515000.0,535000.0","RFA-AG-14-012,RFA-AG-21-033,RFA-AG-21-033,RFA-AG-22-019,RFA-AG-22-019"
8737794,m,w,"8427520,8991280,8884375,8867961,8788687","2740000.0,2620000.0,2660000.0,2660000.0,2660000.0","RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007"
8137136,m,w,"7903594,7632300,7929011,7842604,7886681","73000.0,73000.0,72000.0,72000.0,72000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
10526301,m,a,"10691912,10020382,10479117,10479119,10479127","1236000.0,1476000.0,1284000.0,1284000.0,1284000.0","RFA-CA-19-006,RFA-CA-19-006,RFA-CA-19-006,RFA-CA-19-006,RFA-CA-19-006"
9244654,m,w,"9789281,9789299,9837229,9837381,9617513","369000.0,369000.0,369000.0,369000.0,375000.0","RFA-EB-17-003,RFA-EB-17-003,RFA-EB-17-003,RFA-EB-17-003,RFA-EB-17-003"
9645310,f,b,"9505865,9193853,9544916,9490316,9491785","625000.0,655000.0,625000.0,625000.0,625000.0","RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006"
8053610,m,w,"9514746,9266788,9267082,8848722,8848724","1250000.0,1250000.0,1250000.0,1330000.0,1330000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
8840568,m,a,"8854069,8390233,8510630,8486415,8486420","199500.0,205500.00000000003,202500.0,202500.0,202500.0","RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012"
9839866,m,w,"8897374,8711467,8897372,8626815,8624922","332500.0,332500.0,332500.0,337500.0,337500.0","RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004"
9143829,m,h,"10197364,10581539,10195946,10194855,10192033","290000.0,257500.0,290000.0,290000.0,290000.0","RFA-AG-21-010,RFA-AG-21-010,RFA-AG-21-010,RFA-AG-21-010,RFA-AG-21-010"
9479911,m,w,"9553490,9762586,9970185,9393206,9464168","375000.0,369000.0,369000.0,375000.0,312500.0","RFA-AR-17-003,RFA-AR-17-003,RFA-AR-17-003,RFA-AR-17-003,RFA-AR-17-004"
9522144,m,a,"9944639,9177967,9522144,9352233,9944529","492000.0,524000.0,500000.0,500000.0,615000.0","RFA-DK-15-016,RFA-DK-15-016,RFA-DK-15-016,RFA-DK-15-016,RFA-DK-15-015"
9533890,m,w,"7630571,7595042,7617099,7626014,7576119","365000.0,365000.0,365000.0,365000.0,365000.0","RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012"
8037941,m,a,"8377474,8308386,8513157,8504805,8666844","2055000.0,2055000.0,2025000.0,2025000.0,2025000.0","RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
10631873,m,h,"9754248,9353885,9753356,9763650,9520429","861000.0,875000.0,861000.0,861000.0,875000.0","RFA-MH-16-750,RFA-MH-16-750,RFA-MH-16-750,RFA-MH-16-750,RFA-MH-16-750"
10085601,m,w,"8311721,9146011,9146013,9146012,8033404","1027500.0,997500.0,997500.0,997500.0,1080000.0","RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012"
9355686,m,w,"8883219,8257638,8729882,8246586,8246591","997500.0,1050000.0,997500.0,1050000.0,1050000.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
8899539,m,w,"10646273,10015282,10646279,10176491,10430120","721000.0,861000.0,721000.0,812000.0,749000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
7773862,m,h,"7849074,7849076,7851185,8075097,8073440","360000.0,360000.0,360000.0,350000.0,350000.0","RFA-DA-08-014,RFA-DA-08-014,RFA-DA-08-014,RFA-DA-08-014,RFA-DA-08-014"
9728689,m,w,"9747678,10438220,9522096,9502903,9543960","922500.0,869999.9999999999,937500.0,937500.0,937500.0","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
8160643,m,a,"7618247,7673450,7613514,7694362,7692257","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033"
9118997,m,w,"9535996,8965581,9750733,9750768,9750770","875000.0,931000.0,861000.0,861000.0,861000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8910705,m,w,"9284475,8756564,8910704,9778989,10000361","187500.0,199500.0,199500.0,187500.0,184500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
8397669,m,b,"8036061,8240619,8208003,8207997,9122852","93800.0,93800.0,91790.0,91790.0,89110.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
7819610,m,w,"7904946,7691362,7586877,7919407,8137471","360000.0,365000.0,365000.0,360000.0,360000.0","RFA-AA-08-008,RFA-AA-08-008,RFA-AA-08-008,RFA-AA-08-009,RFA-AA-08-009"
10136373,m,w,"10156146,10153409,10138398,10136988,10136373","232000.0,232000.0,232000.0,232000.0,232000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
9276839,m,w,"9824335,9821890,9931155,9935964,9936155","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
7905553,m,w,"7960758,7960449,7960754,7960757,7960759","730000.0,730000.0,730000.0,730000.0,730000.0","RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001"
9205193,m,w,"9989540,10274653,10504965,10281394,10280877","369000.0,580000.0,535000.0,580000.0,580000.0","RFA-FD-19-029,RFA-FD-21-001,RFA-FD-21-001,RFA-FD-21-001,RFA-FD-21-001"
8516963,m,w,"8102994,8316179,7756236,7755519,8322625","1960000.0,1918000.0,2044000.0,2044000.0,1918000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
7910673,f,w,"10093023,9859385,9429306,9629698,9435122","580000.0,615000.0,625000.0,615000.0,625000.0","RFA-DK-16-014,RFA-DK-16-014,RFA-DK-16-014,RFA-DK-16-014,RFA-DK-16-014"
9999951,m,w,"7790611,7918510,7908083,7618024,7603122","360000.0,365000.0,365000.0,365000.0,292000.0","RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-033"
8437252,f,a,"8486379,8105084,7992673,7992670,8706767","1620000.0,1680000.0,1728000.0,1728000.0,1596000.0","RFA-AI-09-030,RFA-AI-09-030,RFA-AI-09-030,RFA-AI-09-030,RFA-AI-09-030"
8132830,m,w,"7918019,8132840,8132842,8132843,8132844","2190000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003"
9686546,f,w,"9750579,9267086,9267083,9267082,9267084","1230000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
8308480,m,w,"8062972,7913445,7877780,7849597,7849604","1584000.0,1606000.0,1584000.0,1584000.0,1584000.0","RFA-HG-07-014,RFA-HG-07-014,RFA-HG-07-014,RFA-HG-07-014,RFA-HG-07-014"
9932374,m,w,"7912856,7886480,7892935,7759069,7759706","576000.0,576000.0,576000.0,584000.0,584000.0","RFA-MH-09-120,RFA-MH-09-120,RFA-MH-09-120,RFA-MH-09-120,RFA-MH-09-120"
9125784,m,a,"7666180,7937570,7878872,7618247,7683921","1460000.0,1460000.0,1440000.0,292000.0,292000.0","RFA-CA-07-039,RFA-CA-07-039,RFA-CA-07-039,RFA-CA-07-033,RFA-CA-07-033"
7687685,f,a,"8146185,7932230,7932316,7688650,7688602","350000.0,360000.0,360000.0,365000.0,365000.0","RFA-DK-06-504,RFA-DK-06-504,RFA-DK-06-504,RFA-DK-06-504,RFA-DK-06-504"
8724857,m,w,"9093855,8484471,8703825,8386861,8889730","1572000.0,1620000.0,1596000.0,1644000.0000000002,1596000.0","RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008"
8425082,m,h,"10093134,9851000,9468430,9692798,9625166","580000.0,615000.0,625000.0,615000.0,615000.0","RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300"
10465271,m,h,"9393866,9394525,9525284,9564864,9762886","625000.0,625000.0,625000.0,625000.0,615000.0","RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038"
9332664,m,w,"8231598,8601916,8797292,8901716,8231100","6987000.000000001,6783000.0,6783000.0,6783000.0,6987000.000000001","RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006"
9250815,m,w,"10744578,10743669,10744678,9129908,9250815","1030000.0,1030000.0,1030000.0,262000.0,250000.0","RFA-MH-22-190,RFA-MH-22-190,RFA-MH-22-190,RFA-MH-16-205,RFA-MH-16-205"
8458494,m,w,"9751098,9207388,9706892,9353214,9353197","2373900.0,2528300.0,2373900.0,2412500.0,2412500.0","RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035"
9605038,m,w,"9548200,9733436,9333357,9733443,9733435","281250.0,281250.0,281250.0,281250.0,281250.0","RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012"
9067247,m,w,"10712149,10712150,10712151,10712152,10712153","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AR-23-001,RFA-AR-23-001,RFA-AR-23-001,RFA-AR-23-001,RFA-AR-23-001"
8462049,f,w,"8915530,8459795,8458352,8461383,8462079","199500.0,205500.00000000003,205500.00000000003,205500.00000000003,205500.00000000003","RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008"
7677676,m,h,"8321540,8330276,8138267,8138172,8138112","685000.0,685000.0,700000.0,700000.0,700000.0","RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026"
8662246,f,w,"10828982,10830011,8988167,8988800,10829621","515000.0,515000.0,199500.0,199500.0,515000.0","RFA-HS-23-010,RFA-HS-23-010,RFA-HD-15-006,RFA-HD-15-006,RFA-HS-23-011"
7878744,m,w,"8423705,8230298,8521480,8424255,8527616","6885000.0,7140000.0,6885000.0,6885000.0,6885000.0","RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006"
7856109,m,w,"7860468,8096655,7860471,7860470,7860469","1095000.0,1050000.0,1095000.0,1095000.0,1095000.0","RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013"
7905771,m,w,"7901583,7684097,7905789,7835730,7905771","180000.0,182500.0,180000.0,180000.0,180000.0","RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001"
8508802,m,w,"10349839,10565872,7933862,7864328,8080322","535000.0,515000.0,432000.0,432000.0,420000.0","RFA-AI-20-055,RFA-AI-20-055,RFA-AI-06-022,RFA-AI-06-022,RFA-AI-06-022"
9728367,m,w,"9114794,8118475,8616876,8425082,8068841","465500.0,490000.0,472500.00000000006,472500.00000000006,490000.0","RFA-MH-15-400,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070"
9370388,m,w,"8122854,8125905,9831419,10015200,10455404","910000.0,910000.0,307500.0,307500.0,309000.0","RFA-AR-11-004,RFA-AR-11-004,RFA-AR-19-007,RFA-AR-19-007,RFA-AR-19-006"
10063779,m,b,"10044536,10263347,10263344,10263343,10263342","984000.0,928000.0,928000.0,928000.0,928000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
9533675,f,b,"8353779,8882535,8693647,9103179,8539071","685000.0,665000.0,665000.0,655000.0,675000.0","RFA-HL-12-016,RFA-HL-12-016,RFA-HL-12-016,RFA-HL-12-016,RFA-HL-12-016"
9547566,m,w,"8472506,7725738,8305150,8305152,8309360","675000.0,730000.0,685000.0,685000.0,685000.0","RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008"
9291486,m,w,"8736366,9320710,8846543,8846545,8846546","1330000.0,1250000.0,1330000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8681331,m,w,"9477116,9350661,10305688,10136373,10136988","250000.0,250000.0,214000.0,232000.0,232000.0","RFA-MH-17-100,RFA-MH-17-100,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
8535754,m,h,"8436125,8232539,8232944,8232537,8232540","2332125.0,2366675.0,2366675.0,2366675.0,2366675.0","RFA-HS-11-001,RFA-HS-11-001,RFA-HS-11-001,RFA-HS-11-001,RFA-HS-11-001"
9741496,f,h,"8688806,8335396,8499063,8337396,8334556","997500.0,1027500.0,1012500.0,1027500.0,1027500.0","RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005"
8724343,m,w,"7944142,8705695,8842345,7944114,7944139","1440000.0,1350000.0,1330000.0,1440000.0,1440000.0","RFA-RM-08-023,RFA-RM-08-023,RFA-RM-08-023,RFA-RM-08-023,RFA-RM-08-023"
8469386,m,w,"7897216,7927824,7487362,10013122,9824342","292000.0,292000.0,292000.0,246000.0,246000.0","RFA-AI-07-008,RFA-AI-07-008,RFA-AI-07-008,RFA-AI-18-025,RFA-AI-18-025"
8533634,f,w,"7801844,8508284,7938880,7938930,8139121","1460000.0,1350000.0,1440000.0,1440000.0,1440000.0","RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013"
8137222,m,h,"7807169,7851516,8258305,8258307,8258306","1080000.0,1080000.0,1027500.0,1027500.0,1027500.0","RFA-MH-08-021,RFA-MH-08-021,RFA-MH-08-021,RFA-MH-08-021,RFA-MH-08-021"
9542219,f,h,"9991750,9743083,9743080,9729526,9729524","615000.0,615000.0,615000.0,615000.0,615000.0","RFA-AR-16-004,RFA-AR-16-004,RFA-AR-16-004,RFA-AR-16-004,RFA-AR-16-004"
9931063,m,h,"8850887,8829877,9468254,9253029,9055741","266000.0,266000.0,250000.0,250000.0,262000.0","RFA-HD-14-023,RFA-HD-14-023,RFA-HD-14-023,RFA-HD-14-023,RFA-HD-14-023"
9869416,f,b,"10589466,10629183,10057199,10722943,9869416","428000.0,412000.0,492000.0,772500.0,369000.0","RFA-DA-22-043,RFA-DA-20-014,RFA-DA-20-014,RFA-DA-23-041,RFA-AT-19-006"
9343464,m,w,"9320921,9320896,9322406,9325331,9325329","875000.0,875000.0,875000.0,875000.0,875000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8173669,f,w,"9070162,8066114,8173916,8066120,8173915","6650000.0,7200000.0,7200000.0,7200000.0,7200000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
10493217,f,a,"7681430,8322733,8520392,8463613,7896340","730000.0,685000.0,675000.0,675000.0,730000.0","RFA-LM-08-001,RFA-LM-08-001,RFA-LM-08-001,RFA-LM-08-001,RFA-LM-08-001"
8395388,m,w,"8689872,8537083,8534676,8534644,8534651","532000.0,540000.0,540000.0,540000.0,540000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8381765,f,w,"8094477,8197901,7779444,7996646,7939926","700000.0,685000.0,720000.0,700000.0,720000.0","RFA-HD-07-008,RFA-HD-07-008,RFA-HD-07-008,RFA-HD-07-008,RFA-HD-07-008"
7824652,f,w,"10459225,10016246,9849075,10573727,10701030","515000.0,580000.0,615000.0,428000.0,412000.0","RFA-FD-19-001,RFA-FD-19-001,RFA-FD-19-001,RFA-FD-22-001,RFA-FD-22-001"
7626008,m,w,"8281251,8644874,9041010,8451833,8877436","479500.00000000006,465500.0,458500.0,472500.00000000006,465500.0","RFA-HL-12-007,RFA-HL-12-007,RFA-HL-12-007,RFA-HL-12-007,RFA-HL-12-007"
9900304,f,w,"10408897,10023176,9893665,9892321,9890338","1160000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-DA-19-035,RFA-DA-19-035,RFA-DA-19-035,RFA-DA-19-035,RFA-DA-19-035"
7800263,m,w,"9341310,9353841,9197494,9514218,9354506","250000.0,250000.0,262000.0,625000.0,625000.0","RFA-HD-16-037,RFA-HD-16-037,RFA-HD-16-037,RFA-HD-16-036,RFA-HD-16-036"
10672245,f,h,"9066101,8717552,9068723,8851475,9056601","262000.0,266000.0,262000.0,266000.0,262000.0","RFA-AG-12-004,RFA-AG-12-004,RFA-AG-12-004,RFA-AG-12-004,RFA-AG-12-004"
7809634,m,w,"8469752,8775130,8668765,8665891,8580932","337500.0,332500.0,332500.0,332500.0,332500.0","RFA-DE-10-001,RFA-DE-10-001,RFA-DE-10-001,RFA-DE-10-001,RFA-DE-10-001"
8533563,f,a,"8724417,8382297,8379214,8381162,8381160","1995000.0,2055000.0,2055000.0,2055000.0,2055000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
9306216,f,w,"9067246,9067244,8736372,8735212,8736371","1310000.0,1310000.0,1330000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8572250,m,w,"10264815,10044924,10261477,10261478,10261479","928000.0,984000.0,928000.0,928000.0,928000.0","RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020"
7860706,m,w,"9303201,9720712,9097780,9103209,9098789","437500.0,430500.0,458500.0,458500.0,458500.0","RFA-MD-15-001,RFA-MD-15-001,RFA-MD-15-001,RFA-MD-15-001,RFA-MD-15-001"
8757385,f,a,"7646647,8327891,8306346,8313990,8322678","1022000.0,980000.0,959000.0,959000.0,959000.0","RFA-RM-08-012,RFA-RM-08-012,RFA-RM-08-012,RFA-RM-08-012,RFA-RM-08-012"
9122292,f,w,"8896379,9111762,8534675,8535592,8534639","532000.0,524000.0,540000.0,540000.0,540000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8534198,m,w,"10263369,10694022,10130130,10478056,7903427","1160000.0,1030000.0,1230000.0,1070000.0,1781200.0","RFA-RM-20-007,RFA-RM-20-007,RFA-RM-20-007,RFA-RM-20-007,RFA-GM-07-002"
8132461,m,w,"9787307,10173608,9654290,9654633,9654389","4059000.0,3828000.0,4125000.0,4125000.0,4125000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
9690526,m,a,"8136396,8531796,7932785,8131645,8131646","432000.0,405000.0,432000.0,432000.0,432000.0","RFA-AG-09-008,RFA-AG-09-008,RFA-AG-09-008,RFA-AG-09-008,RFA-AG-09-008"
7852689,m,w,"8930044,9135441,8934113,8934125,8932684","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
7762460,f,b,"10703789,10703733,10223110,10149919,10103766","515000.0,515000.0,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-AI-22-034,RFA-AI-22-034,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
9444338,m,w,"10343347,10347760,10348223,10557171,10569619","802500.0,802500.0,802500.0,772500.0,772500.0","RFA-AI-20-064,RFA-AI-20-064,RFA-AI-20-064,RFA-AI-20-064,RFA-AI-20-064"
9154523,f,w,"8662418,8725629,8884574,8810663,8465040","540000.0,532000.0,532000.0,532000.0,548000.0","RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002"
8141164,m,h,"8141178,8141177,7908734,7670295,7905960","1080000.0,1080000.0,1095000.0,1095000.0,1095000.0","RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012"
8695281,m,w,"8850806,8474396,9188040,8608996,8642136","997500.0,1012500.0,937500.0,997500.0,997500.0","RFA-AI-12-017,RFA-AI-12-017,RFA-AI-12-017,RFA-AI-12-017,RFA-AI-12-017"
9745509,m,w,"7637345,7675264,7657355,7670271,7633323","730000.0,730000.0,730000.0,730000.0,730000.0","RFA-AG-06-011,RFA-AG-06-011,RFA-AG-06-011,RFA-AG-06-011,RFA-AG-06-011"
9022512,f,h,"7920773,8474832,7922468,8670010,8625821","153000.0,143437.5,153000.0,141312.5,141312.5","RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013"
7686391,m,w,"8365150,8173911,8173917,8173916,8066120","7000000.0,7200000.0,7200000.0,7200000.0,7200000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
8874376,f,h,"10626077,10669023,10407867,10407865,10407863","1030000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
8367393,f,w,"9899532,9900560,10018175,10019836,10019013","276750.0,276750.0,276750.0,276750.0,276750.0","RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-029"
10021452,m,w,"9479323,10194625,9569735,9775279,9774346","937500.0,869999.9999999999,937500.0,922500.0,1476000.0","RFA-NS-17-022,RFA-NS-17-022,RFA-NS-17-022,RFA-NS-17-022,RFA-NS-17-021"
7571124,f,w,"10533736,10533749,10154929,10154928,10154927","1030000.0,1030000.0,1160000.0,1160000.0,1160000.0","RFA-HD-21-013,RFA-HD-21-013,RFA-HD-21-013,RFA-HD-21-013,RFA-HD-21-013"
9145725,f,a,"9126574,8721461,8722990,9134823,8539809","786000.0,798000.0,798000.0,786000.0,810000.0","RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208"
10558689,m,w,"10017222,9831503,10219251,9831424,10219955","246000.0,246000.0,232000.0,615000.0,580000.0","RFA-AG-19-023,RFA-AG-19-023,RFA-AG-19-023,RFA-AG-19-022,RFA-AG-19-022"
9693083,m,w,"10818740,10817423,10180770,10141077,9783891","772500.0,772500.0,553500.0,522000.0,553500.0","RFA-MD-23-008,RFA-MD-23-008,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002"
8885020,m,w,"8842994,9033911,9039601,9041617,9045625","199500.0,196500.0,196500.0,196500.0,196500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
7797766,m,w,"8622106,9084553,9469492,9469505,8619331","1064000.0,1048000.0,1000000.0,1000000.0,1064000.0","RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002"
10218046,f,h,"10218051,10062404,10062401,10062400,10062399","1102000.0,1168500.0,1168500.0,1168500.0,1168500.0","RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001"
7928810,m,w,"7739537,8688286,8094448,8096559,8114182","365000.0,332500.0,350000.0,350000.0,350000.0","RFA-HD-08-004,RFA-HD-08-004,RFA-HD-08-004,RFA-HD-08-004,RFA-HD-08-004"
8366089,f,w,"10783500,10038138,10225588,10204148,10687068","1030000.0,615000.0,580000.0,580000.0,515000.0","RFA-OD-23-005,RFA-TR-19-014,RFA-TR-19-014,RFA-TR-19-014,RFA-TR-19-014"
9985221,f,a,"8909880,8233901,8233840,8545171,8529517","607500.0,630000.0,630000.0,607500.0,607500.0","RFA-DK-10-011,RFA-DK-10-011,RFA-DK-10-011,RFA-DK-10-011,RFA-DK-10-011"
8081728,f,w,"10433954,9940402,10674797,10194345,9336763","267500.0,307500.0,257500.0,290000.0,150000.0","RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-003,RFA-AG-14-005"
8887115,f,w,"7672519,7882337,7917750,7881419,7646432","1095000.0,1080000.0,1095000.0,1080000.0,1095000.0","RFA-NS-06-007,RFA-NS-06-007,RFA-NS-06-007,RFA-NS-06-007,RFA-NS-06-007"
8136684,m,w,"7935237,8381396,8379279,8135616,8135617","1898000.0,1781000.0000000002,1781000.0000000002,1872000.0,1872000.0","RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002"
