APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-xxxxx_p_w,APPVAL_RECS_bert-xxxxx_p_w,FOA_RECS_bert-xxxxx_p_w
10343839,m,w,"8758050,10372447,10670680,10491848,9527152","332500.0,290000.0,257500.0,267500.0,468750.0","RFA-AG-14-012,RFA-FD-21-018,RFA-FD-21-018,RFA-FD-21-018,RFA-ES-14-006"
9385963,m,w,"10404992,10173608,9654633,9654389,9654628","3531000.0,3828000.0,4125000.0,4125000.0,4125000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
8656315,m,a,"8758050,10491848,10670680,10372447,9640405","332500.0,267500.0,257500.0,290000.0,922500.0","RFA-AG-14-012,RFA-FD-21-018,RFA-FD-21-018,RFA-FD-21-018,RFA-AI-16-081"
8718939,f,w,"9291402,9146268,8996081,9034456,8546118","375000.0,393000.0,399000.0,458500.0,472500.00000000006","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-NR-13-001,RFA-NR-13-001"
10215201,m,w,"9576962,10170222,10380759,10394946,9918856","937500.0,869999.9999999999,802500.0,802500.0,922500.0","RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017"
8597683,m,w,"9934086,9932295,10450686,9963133,10450087","4059000.0,4059000.0,3531000.0,4059000.0,3531000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
10645172,f,w,"10457740,10459080,10064481,10435518,10453756","274540.60000000003,274540.60000000003,615000.0,535000.0,535000.0","RFA-HD-22-010,RFA-HD-22-010,RFA-DK-19-014,RFA-DK-19-014,RFA-DK-19-014"
8448229,m,w,"8279727,9063986,9063984,9040179,9063988","1507000.0000000002,1441000.0,1441000.0,1441000.0,1441000.0","RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001"
10393005,m,w,"10618316,10426961,9236973,9352457,9173599","535600.0,556400.0,28820000.0,28820000.0,589500.0","RFA-HL-22-007,RFA-HL-22-007,RFA-DK-15-506,RFA-DK-15-506,RFA-DK-15-017"
8734390,m,w,"8758050,10372447,10670680,10491848,9930311","332500.0,290000.0,257500.0,267500.0,307500.0","RFA-AG-14-012,RFA-FD-21-018,RFA-FD-21-018,RFA-FD-21-018,RFA-ES-19-001"
8774929,f,w,"10739361,10701116,10709664,10630618,10701083","1030000.0,535000.0,515000.0,133750.0,128750.0","RFA-AT-23-003,RFA-NR-22-002,RFA-NR-22-002,RFA-LM-22-001,RFA-LM-22-001"
8471054,m,w,"9542499,9012757,9245830,9001896,9040868","1875000.0,1965000.0,1965000.0,1965000.0,1965000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
7943860,m,w,"9090775,9313927,9089463,9509503,9477768","589500.0,562500.0,589500.0,562500.0,562500.0","RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001"
10686920,f,h,"10689928,10528845,10701846,10599641,10665204","515000.0,535000.0,309000.0,321000.0,206000.0","RFA-DA-22-009,RFA-DA-22-009,RFA-FD-22-016,RFA-FD-22-016,RFA-AG-23-011"
8378288,m,w,"10436554,10437135,10617370,10624351,10094515","535000.0,535000.0,515000.0,515000.0,615000.0","RFA-AG-22-020,RFA-AG-22-020,RFA-AG-22-020,RFA-AG-22-020,RFA-AG-20-033"
10595344,m,w,"10448106,10642813,10710052,10588717,10578468","428000.0,412000.0,515000.0,535000.0,515000.0","RFA-TR-21-002,RFA-TR-21-002,RFA-HG-21-041,RFA-HG-21-041,RFA-HG-21-041"
9970279,m,w,"10491848,10372447,10670680,9930311,10330584","267500.0,290000.0,257500.0,307500.0,267500.0","RFA-FD-21-018,RFA-FD-21-018,RFA-FD-21-018,RFA-ES-19-001,RFA-ES-19-001"
8364939,m,w,"9346576,9277052,9767656,9761971,9979742","312500.0,327500.0,922500.0,922500.0,922500.0","RFA-FD-16-012,RFA-FD-16-012,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081"
8378013,f,w,"9156542,9926797,9346002,9691088,9546463","163750.0,153750.0,156250.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
10459314,f,w,"9118438,8897163,8724969,9113735,8898568","665000.0,399000.0,399000.0,399000.0,399000.0","RFA-FD-15-041,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
9150629,m,w,"9691088,9346002,9156542,9926797,9546463","153750.0,156250.0,163750.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
10360921,f,w,"8634875,8858501,8843348,8653935,9087140","270000.0,332500.0,332500.0,332500.0,327500.0","RFA-MH-13-140,RFA-AI-11-033,RFA-AI-11-033,RFA-AI-11-033,RFA-AI-11-033"
9850249,f,w,"9791149,9963133,9654389,9654633,9654290","4059000.0,4059000.0,4125000.0,4125000.0,4125000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
8056651,m,w,"9918856,9576741,10144931,9952311,9926819","922500.0,937500.0,869999.9999999999,922500.0,922500.0","RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017"
7672297,m,w,"9130634,8519139,8339363,8698651,8258577","458500.0,472500.00000000006,479500.00000000006,465500.0,490000.0","RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007"
7858205,m,h,"10729771,10340783,10493382,10687248,10727757","206000.0,901320.0,831390.0,800310.0,515000.0","RFA-AG-23-023,RFA-AG-21-027,RFA-AG-21-027,RFA-AG-21-027,RFA-AG-23-024"
9523407,m,w,"9173599,9951035,9517023,9697814,9316605","589500.0,553500.0,562500.0,553500.0,562500.0","RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017"
9497758,m,a,"9146268,9291402,8996081,8666913,8449564","393000.0,375000.0,399000.0,1012500.0,1012500.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-AI-11-004,RFA-AI-11-004"
9321528,m,w,"9156542,9926797,9546463,9346002,9691088","163750.0,153750.0,156250.0,156250.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
8735867,m,w,"10786889,9913677,10224202,10686835,9999520","257500.0,307500.0,290000.0,257500.0,307500.0","RFA-FD-23-016,RFA-FD-19-010,RFA-FD-19-010,RFA-FD-19-010,RFA-FD-19-010"
10676787,m,w,"9654628,9787108,10188376,9654290,9654633","4125000.0,4059000.0,3828000.0,4125000.0,4125000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
8711442,m,w,"8897372,8711466,8711465,8897374,8897373","332500.0,332500.0,332500.0,332500.0,332500.0","RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004"
8173895,m,w,"8537085,8020799,8290541,8150476,8150462","479500.00000000006,504000.0,479500.00000000006,490000.0,490000.0","RFA-RM-09-020,RFA-RM-09-020,RFA-RM-09-020,RFA-RM-09-020,RFA-RM-09-020"
8260384,m,w,"9936066,9962481,10178079,10208941,10435711","430500.0,430500.0,406000.0,406000.0,406000.0","RFA-HL-18-022,RFA-HL-18-022,RFA-HL-18-022,RFA-HL-18-022,RFA-HL-18-022"
9691125,f,w,"9627971,9116449,9648028,9624757,9624358","1230000.0,1310000.0,1230000.0,1230000.0,1230000.0","RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003"
8527645,m,w,"9926797,9156542,9346002,9691088,9546463","153750.0,163750.0,156250.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9569595,m,w,"8934089,9145187,9787466,8786631,9569595","5320000.0,5000000.0,4920000.0,5320000.0,5000000.0","RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006"
7789568,m,w,"9291402,9146268,8996081,8044250,8045016","375000.0,393000.0,399000.0,1440000.0,1440000.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-AE-10-001,RFA-AE-10-001"
10724152,m,w,"8919250,8883055,9124604,8881515,9124602","266000.0,266000.0,262000.0,266000.0,262000.0","RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082"
8510633,m,w,"9710735,10469997,9990549,10223914,9770854","312500.0,267500.0,307500.0,290000.0,307500.0","RFA-FD-18-012,RFA-FD-18-012,RFA-FD-18-012,RFA-FD-18-012,RFA-FD-18-012"
9198798,m,w,"9812311,9494700,9706654,9319816,9177874","3000000.0,3000000.0,2952000.0,3000000.0,3144000.0","RFA-MH-16-600,RFA-MH-16-600,RFA-MH-16-600,RFA-MH-16-600,RFA-MH-16-600"
9057934,f,h,"9057934,8851500,8867993,9471780,9433593","294750.0,299250.0,299250.0,281250.0,281250.0","RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002"
8301496,m,w,"9156542,9926797,9546463,9691088,9346002","163750.0,153750.0,156250.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
8441158,f,h,"10417361,10932496,10681249,9951915,10110060","812000.0,721000.0,721000.0,861000.0,861000.0","RFA-FD-19-013,RFA-FD-19-013,RFA-FD-19-013,RFA-FD-19-013,RFA-FD-19-013"
8840235,f,a,"8605752,8606033,8606066,8990838,8990840","266000.0,266000.0,266000.0,262000.0,262000.0","RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009"
10599995,f,w,"8768731,8768636,8766909,8882257,8885651","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
7960757,m,w,"9031759,9275470,9697804,8897762,9691088","655000.0,625000.0,615000.0,665000.0,153750.0","RFA-DC-15-001,RFA-DC-15-001,RFA-DC-15-001,RFA-DC-15-001,RFA-AG-16-010"
8912699,m,w,"9156542,9926797,9546463,9691088,9346002","163750.0,153750.0,156250.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9067904,m,w,"8825402,9024426,9024431,9012756,9024430","1995000.0,1965000.0,1965000.0,1965000.0,1965000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9726443,m,w,"9146268,9291402,8996081,8550129,8411660","393000.0,375000.0,399000.0,540000.0,548000.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-HL-12-035,RFA-HL-12-035"
8606518,m,h,"8758050,9654633,9787307,9932295,9934086","332500.0,4125000.0,4059000.0,4059000.0,4059000.0","RFA-AG-14-012,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
9848611,m,w,"10710052,10588717,10578468,10578526,10578579","515000.0,535000.0,515000.0,515000.0,515000.0","RFA-HG-21-041,RFA-HG-21-041,RFA-HG-21-041,RFA-HG-21-041,RFA-HG-21-041"
7932234,m,w,"8919250,8883055,9124602,8925805,8881515","266000.0,266000.0,262000.0,266000.0,266000.0","RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082"
8832733,m,w,"9926797,9156542,9346002,9691088,9546463","153750.0,163750.0,156250.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
8507791,m,w,"8711845,9269130,8709733,8712256,8712022","299250.0,281250.0,299250.0,299250.0,299250.0","RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002"
9737805,m,w,"8851500,8867993,9471780,9433593,8709733","299250.0,299250.0,281250.0,281250.0,299250.0","RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002"
7858006,m,w,"8996081,9291402,9146268,8258576,8258932","399000.0,375000.0,393000.0,420000.0,420000.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-NR-11-003,RFA-NR-11-003"
9304418,f,w,"9050296,9771460,9147580,9147579,9336296","665000.0,615000.0,655000.0,655000.0,625000.0","RFA-DK-14-019,RFA-DK-14-019,RFA-DK-14-019,RFA-DK-14-019,RFA-DK-14-019"
8381763,m,w,"9546463,9691088,9346002,9156542,9926797","156250.0,153750.0,156250.0,163750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
8441494,f,w,"8720663,8580477,8851498,8853239,9282395","266000.0,270000.0,266000.0,266000.0,250000.0","RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007"
9145097,m,w,"9156542,9926797,9346002,9691088,9546463","163750.0,153750.0,156250.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9546668,m,w,"9898206,9706091,9389133,9390544,9390596","276750.0,276750.0,281250.0,281250.0,281250.0","RFA-AG-17-030,RFA-AG-17-030,RFA-AG-17-030,RFA-AG-17-030,RFA-AG-17-030"
9985131,m,w,"9963133,10404992,10450087,10450686,9654290","4059000.0,3531000.0,3531000.0,3531000.0,4125000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
8060627,m,w,"8883055,8881515,9124602,9124604,8925805","266000.0,266000.0,262000.0,262000.0,266000.0","RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082"
7797253,m,w,"10528845,10689928,9934108,9385453,10579385","535000.0,515000.0,430500.0,437500.0,374500.0","RFA-DA-22-009,RFA-DA-22-009,RFA-AI-16-053,RFA-AI-16-053,RFA-AI-16-053"
7891390,m,a,"10493146,10269613,10269132,10908792,10704086","535000.0,580000.0,580000.0,515000.0,515000.0","RFA-CA-20-037,RFA-CA-20-037,RFA-CA-20-037,RFA-CA-20-037,RFA-CA-20-037"
9305529,m,w,"9335971,9313927,9509503,9477768,9089463","562500.0,562500.0,562500.0,562500.0,589500.0","RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001"
8181979,m,w,"9376394,9529618,10685740,10878027,10519152","250000.0,250000.0,257500.0,257500.0,347750.0","RFA-DE-17-005,RFA-DE-17-005,RFA-DK-22-509,RFA-DK-22-509,RFA-DK-21-001"
9303517,m,w,"10147840,9672786,10150811,9975082,9915838","580000.0,625000.0,580000.0,615000.0,615000.0","RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027"
9308687,m,h,"10213065,10091112,10469396,9932839,10003228","1160000.0,1230000.0,321000.0,369000.0,369000.0","RFA-FD-20-004,RFA-FD-20-004,RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021"
10486031,m,a,"8885651,8766909,8874104,8768636,8768731","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
10435463,m,w,"9951035,9173599,9316605,9697814,9517023","553500.0,589500.0,562500.0,553500.0,562500.0","RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017"
8496713,f,h,"9648028,9535978,9417950,9116449,9117104","1230000.0,1250000.0,1250000.0,1310000.0,1310000.0","RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003"
8321219,m,w,"10599641,10701846,9770854,9710735,10469997","321000.0,309000.0,307500.0,312500.0,267500.0","RFA-FD-22-016,RFA-FD-22-016,RFA-FD-18-012,RFA-FD-18-012,RFA-FD-18-012"
8875062,m,a,"10645964,10645746,10645719,10645467,9699998","515000.0,515000.0,515000.0,515000.0,615000.0","RFA-AG-23-009,RFA-AG-23-009,RFA-AG-23-009,RFA-AG-23-009,RFA-AG-15-018"
10441633,f,h,"10320983,10732857,10271147,10847801,9135690","1070000.0,1030000.0,1160000.0,1030000.0,665000.0","RFA-OD-20-023,RFA-OD-20-023,RFA-OD-20-023,RFA-OD-20-023,RFA-DK-14-023"
10136016,m,a,"8883055,9124602,8919250,8925805,9124604","266000.0,262000.0,266000.0,266000.0,262000.0","RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082"
8860220,f,w,"10689928,10528845,9090775,9089463,9313927","515000.0,535000.0,589500.0,589500.0,562500.0","RFA-DA-22-009,RFA-DA-22-009,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001"
9593829,f,w,"8996081,9291402,9146268,8770165,8898805","399000.0,375000.0,393000.0,266000.0,266000.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-ES-13-011,RFA-ES-13-011"
8259483,m,w,"9136224,8992504,8790053,8992157,8920373","262000.0,266000.0,266000.0,266000.0,266000.0","RFA-HL-14-029,RFA-HL-14-029,RFA-HL-14-029,RFA-HL-14-029,RFA-HL-14-029"
8251931,m,w,"8515520,8883692,8367956,8367980,8366859","101250.0,99750.0,102750.0,102750.0,102750.0","RFA-HL-12-030,RFA-HL-12-030,RFA-HL-12-030,RFA-HL-12-030,RFA-HL-12-030"
9687712,f,w,"8689156,8411660,8876775,8550129,9015265","532000.0,548000.0,532000.0,540000.0,170300.0","RFA-HL-12-035,RFA-HL-12-035,RFA-HL-12-035,RFA-HL-12-035,RFA-HL-12-009"
9402325,m,w,"10645964,10645746,10645719,10645467,9654633","515000.0,515000.0,515000.0,515000.0,4125000.0","RFA-AG-23-009,RFA-AG-23-009,RFA-AG-23-009,RFA-AG-23-009,RFA-AG-18-021"
8132250,m,w,"10491848,10670680,10372447,9930703,10186749","267500.0,257500.0,290000.0,307500.0,290000.0","RFA-FD-21-018,RFA-FD-21-018,RFA-FD-21-018,RFA-ES-19-001,RFA-ES-19-001"
7983097,m,a,"10208941,9576667,10435711,9576864,10178079","406000.0,437500.0,406000.0,437500.0,406000.0","RFA-HL-18-022,RFA-HL-18-022,RFA-HL-18-022,RFA-HL-18-022,RFA-HL-18-022"
8733607,m,w,"10419022,10492007,10142033,9547966,9905322","580000.0,535000.0,215250.0,218750.0,215250.0","RFA-AG-21-035,RFA-AG-21-035,RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008"
9393659,f,h,"10012949,9791007,9788696,9788702,9788701","1845000.0,1845000.0,1875000.0,1875000.0,1875000.0","RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023"
10674718,m,w,"9146268,9291402,8996081,10205959,10173608","393000.0,375000.0,399000.0,3828000.0,3828000.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-AG-18-021,RFA-AG-18-021"
8444625,f,h,"9317412,8675631,9024436,9067907,9024433","1875000.0,1995000.0,1965000.0,1965000.0,1965000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9753835,m,w,"8235263,9135580,8603252,8701328,8609587","1027500.0,997500.0,997500.0,997500.0,997500.0","RFA-HG-10-018,RFA-HG-10-018,RFA-HG-10-018,RFA-HG-10-018,RFA-HG-10-018"
10465217,m,w,"9926797,9546463,9691088,9346002,9156542","153750.0,156250.0,153750.0,156250.0,163750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
8452197,m,a,"8712022,9242535,8867993,9471780,9433593","299250.0,281250.0,299250.0,281250.0,281250.0","RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002"
10225536,m,a,"8833707,9926819,10155392,9576962,10380759","1330000.0,922500.0,869999.9999999999,937500.0,802500.0","RFA-DK-13-027,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017"
9882694,m,w,"10419022,10492007,9926797,9546463,9691088","580000.0,535000.0,153750.0,156250.0,153750.0","RFA-AG-21-035,RFA-AG-21-035,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9119739,m,w,"9257270,9226031,8675629,8675534,8665109","1875000.0,1875000.0,1995000.0,1995000.0,1995000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8830367,m,w,"9926797,9546463,9691088,9346002,9156542","153750.0,156250.0,153750.0,156250.0,163750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
7828742,m,w,"9517023,9697814,9951035,9173599,9316605","562500.0,553500.0,553500.0,589500.0,562500.0","RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017"
7708096,m,w,"8882257,8885651,8874104,8766909,8768636","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
10060353,m,w,"7922872,8083495,8082436,8048626,7586542","1460000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-AI-07-040,RFA-AI-07-040,RFA-AI-07-040,RFA-AI-07-040,RFA-AI-07-040"
9472296,m,a,"9348640,9546671,9336296,9147608,9335720","625000.0,625000.0,625000.0,655000.0,625000.0","RFA-DK-14-019,RFA-DK-14-019,RFA-DK-14-019,RFA-DK-14-019,RFA-DK-14-019"
10466939,f,w,"8996081,9291402,9146268,10645964,10645746","399000.0,375000.0,393000.0,515000.0,515000.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-AG-23-009,RFA-AG-23-009"
8829832,m,w,"8876775,8411660,8550129,8689156,8833707","532000.0,548000.0,540000.0,532000.0,1330000.0","RFA-HL-12-035,RFA-HL-12-035,RFA-HL-12-035,RFA-HL-12-035,RFA-DK-13-027"
9593516,m,w,"8867993,9057934,8851500,8709733,8711845","299250.0,294750.0,299250.0,299250.0,299250.0","RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002"
10134353,m,w,"10623257,9372637,9377290,9368929,9377378","772500.0,937500.0,937500.0,937500.0,937500.0","RFA-ES-16-008,RFA-ES-16-008,RFA-ES-16-008,RFA-ES-16-008,RFA-ES-16-008"
8827241,m,w,"8794412,9213339,8617223,9000120,8509163","997500.0,937500.0,997500.0,982500.0,1012500.0","RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007"
8377494,m,w,"9346002,9546463,9156542,9926797,9691088","156250.0,156250.0,163750.0,153750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
10436229,f,w,"10375507,9915896,9915899,9915900,9919478","80250.0,92250.0,92250.0,92250.0,92250.0","RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004"
9104230,m,w,"10681283,10500864,9691088,9926797,9156542","143170.0,148730.0,153750.0,153750.0,163750.0","RFA-AG-22-009,RFA-AG-22-009,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9520365,f,w,"9654633,10173608,10404992,10432056,10450686","4125000.0,3828000.0,3531000.0,3531000.0,3531000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
8959582,m,a,"8833707,9955301,10178077,9454132,9736785","1330000.0,615000.0,580000.0,625000.0,615000.0","RFA-DK-13-027,RFA-HL-17-020,RFA-HL-17-020,RFA-HL-17-020,RFA-HL-17-020"
7609082,f,b,"8698651,8258577,8339363,8519139,9130634","465500.0,490000.0,479500.00000000006,472500.00000000006,458500.0","RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007"
8900971,m,w,"8634875,8339880,8735667,8255223,8257480","270000.0,411000.00000000006,399000.0,420000.0,420000.0","RFA-MH-13-140,RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008"
9534499,m,w,"9546463,9691088,9346002,9156542,9926797","156250.0,153750.0,156250.0,163750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
10573188,f,w,"9352561,8843631,8926915,9990549,9710735","655000.0,665000.0,665000.0,307500.0,312500.0","RFA-FD-14-007,RFA-FD-14-007,RFA-FD-14-007,RFA-FD-18-012,RFA-FD-18-012"
8173836,m,w,"10701922,10533583,8914013,8688799,8730206","360500.0,374500.0,332500.0,332500.0,332500.0","RFA-HG-21-033,RFA-HG-21-033,RFA-GM-13-009,RFA-GM-13-009,RFA-GM-13-009"
8490528,m,w,"9546463,9691088,9346002,9156542,9926797","156250.0,153750.0,156250.0,163750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
8712343,m,w,"8833707,8369767,8367889,10388131,9788258","1330000.0,274000.0,274000.0,535000.0,615000.0","RFA-DK-13-027,RFA-AG-12-008,RFA-AG-12-008,RFA-AG-18-027,RFA-AG-18-027"
8136397,m,w,"9546463,9691088,9346002,9156542,9926797","156250.0,153750.0,156250.0,163750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9720633,m,w,"9546463,9691088,9346002,9156542,9926797","156250.0,153750.0,156250.0,163750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9991349,f,w,"9137602,9315063,8966053,8965551,8965575","589500.0,562500.0,598500.0,598500.0,598500.0","RFA-AG-15-015,RFA-AG-15-015,RFA-AG-15-015,RFA-AG-15-015,RFA-AG-15-015"
8381714,m,w,"9529618,9376394,10021661,10173765,10189583","250000.0,250000.0,290000.0,290000.0,290000.0","RFA-DE-17-005,RFA-DE-17-005,RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002"
9613367,f,w,"9205998,9340202,9547441,9692798,10152382","655000.0,625000.0,625000.0,615000.0,535000.0","RFA-EY-15-002,RFA-EY-15-002,RFA-EY-15-002,RFA-MH-17-300,RFA-MH-17-300"
8130630,m,w,"10491848,10670680,10372447,10701846,10599641","267500.0,257500.0,290000.0,309000.0,321000.0","RFA-FD-21-018,RFA-FD-21-018,RFA-FD-21-018,RFA-FD-22-016,RFA-FD-22-016"
9269859,m,w,"9926797,9156542,9346002,9691088,9546463","153750.0,163750.0,156250.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
8838126,m,w,"9308980,9965924,9152359,9518902,9730476","625000.0,615000.0,655000.0,625000.0,615000.0","RFA-ES-15-012,RFA-ES-15-012,RFA-ES-15-012,RFA-ES-15-012,RFA-ES-15-012"
