APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-xxxxx_o_w,APPVAL_RECS_bert-xxxxx_o_w,FOA_RECS_bert-xxxxx_o_w
9761577,f,w,"8324499,8238398,8514724,8536361,8453477","274000.0,274000.0,270000.0,270000.0,270000.0","RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001"
8125707,m,a,"8549924,8414058,8413560,8414142,8414065","270000.0,274000.0,274000.0,274000.0,274000.0","RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014"
9318444,f,w,"9532566,9324131,9765064,9765063,9765062","625000.0,625000.0,615000.0,615000.0,615000.0","RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003"
10363505,m,w,"10463658,9988411,10407081,10019368,10245264","444050.0,510450.0,444050.0,510450.0,481400.0","RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022"
9103500,f,w,"9774024,9997666,9589484,10237905,7777536","369000.0,369000.0,375000.0,348000.0,1752000.0","RFA-RM-17-012,RFA-RM-17-012,RFA-RM-17-012,RFA-RM-17-012,RFA-RM-06-007"
10518783,f,a,"8725571,8724343,8565991,8566312,8565628","266000.0,266000.0,270000.0,270000.0,270000.0","RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003"
9319420,m,w,"9452944,9648120,9922256,9319420,10529887","312500.0,307500.0,307500.0,312500.0,342400.0","RFA-DA-17-007,RFA-DA-17-007,RFA-DA-17-007,RFA-DA-17-007,RFA-DA-22-020"
9350739,m,w,"9627574,9627377,10441646,9627727,9627418","2000000.0,2000000.0,1856000.0,2000000.0,2000000.0","RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035"
8451501,m,w,"7930611,7930610,8131018,7868750,7694268","1752000.0,1752000.0,1680000.0,1752000.0,1752000.0","RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007"
8120464,m,w,"10432084,10645126,10424563,10264139,10264030","267500.0,257500.0,267500.0,290000.0,290000.0","RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044"
9724454,f,h,"9724442,9323416,9723109,9723104,9723103","922500.0,937500.0,922500.0,922500.0,922500.0","RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010"
8857732,m,a,"8990999,9605293,8845788,9394029,9394022","225320.0,211560.0,228760.0,215000.0,215000.0","RFA-HD-14-022,RFA-HD-14-022,RFA-HD-14-022,RFA-HD-14-022,RFA-HD-14-022"
10661520,m,a,"7646454,7649465,8112110,8084914,8097389","365000.0,365000.0,360000.0,360000.0,350000.0","RFA-AI-07-038,RFA-AI-07-038,RFA-AI-07-038,RFA-AI-07-038,RFA-AI-07-038"
8175551,m,w,"7937879,7625194,7961319,7961320,7961321","6840000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9350180,m,w,"8545225,7616961,8379002,8330246,8545224","1687500.0,1825000.0,1712500.0000000002,1712500.0000000002,1687500.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
8270345,f,w,"9951140,9955330,9187751,9187752,9188304","430500.0,430500.0,458500.0,458500.0,458500.0","RFA-NR-16-002,RFA-NR-16-002,RFA-NR-16-002,RFA-NR-16-002,RFA-NR-16-002"
9789695,m,w,"8257921,8477225,8122064,8651506,8076110","1370000.0,1350000.0,1400000.0,1330000.0,720000.0","RFA-HD-10-019,RFA-HD-10-019,RFA-HD-10-019,RFA-HD-10-019,RFA-NR-10-006"
10223230,m,w,"9546642,9352804,9355142,9999317,9210303","1000000.0,1000000.0,843750.0,830250.0,884250.0","RFA-CA-15-021,RFA-CA-15-021,RFA-CA-15-023,RFA-CA-15-023,RFA-CA-15-023"
8449981,m,w,"8727232,9054146,8850887,8829877,9468254","266000.0,262000.0,266000.0,266000.0,250000.0","RFA-HD-14-023,RFA-HD-14-023,RFA-HD-14-023,RFA-HD-14-023,RFA-HD-14-023"
10230438,m,w,"10515787,10515795,10038138,10038233,10038289","535000.0,535000.0,615000.0,615000.0,615000.0","RFA-TR-19-014,RFA-TR-19-014,RFA-TR-19-014,RFA-TR-19-014,RFA-TR-19-014"
8211908,m,a,"8544016,8211907,8381555,8481564,8481568","5822500.0,5950000.0,5822500.0,5652500.0,5652500.0","RFA-HD-10-001,RFA-HD-10-001,RFA-HD-10-001,RFA-HD-10-001,RFA-HD-10-001"
9149256,m,b,"8012012,8519424,8383591,8383590,8383589","1008000.0,945000.0,980000.0,980000.0,980000.0","RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004"
8520153,f,w,"9264670,9264682,9264681,9264661,9421907","458500.0,458500.0,458500.0,458500.0,437500.0","RFA-AG-16-005,RFA-AG-16-005,RFA-AG-16-005,RFA-AG-16-005,RFA-AG-17-002"
10213689,m,w,"8883478,8995282,9505854,9301512,9116620","665000.0,665000.0,625000.0,625000.0,655000.0","RFA-DA-14-011,RFA-DA-14-011,RFA-DA-14-011,RFA-DA-14-011,RFA-DA-14-011"
7945363,m,w,"7847869,7777166,8698872,8078929,7777011","576000.0,584000.0,560000.0,560000.0,584000.0","RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001"
8705519,m,w,"8433149,8433150,8433122,8432962,8433134","685000.0,675000.0,685000.0,685000.0,675000.0","RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004"
8137657,f,h,"8378016,8090644,8068502,8068504,8068507","171250.0,180000.0,180000.0,180000.0,180000.0","RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503"
10701034,f,w,"10390425,10197364,10390333,10392421,10393048","267500.0,290000.0,267500.0,267500.0,267500.0","RFA-AG-21-010,RFA-AG-21-010,RFA-AG-21-010,RFA-AG-21-010,RFA-AG-21-010"
10897684,m,w,"10670680,10491848,10372447,8138172,8138267","257500.0,267500.0,290000.0,700000.0,700000.0","RFA-FD-21-018,RFA-FD-21-018,RFA-FD-21-018,RFA-HL-11-026,RFA-HL-11-026"
7870727,m,w,"9252374,9668995,9450465,9459844,9870863","437500.0,430500.0,437500.0,437500.0,430500.0","RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005"
9469747,f,h,"9113665,9093669,9321144,9276134,9295911","327500.0,327500.0,312500.0,312500.0,312500.0","RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214"
10771712,f,w,"10771412,10772424,10771865,10771712,10693635","154500.0,154500.0,154500.0,154500.0,154500.0","RFA-OH-22-005,RFA-OH-22-005,RFA-OH-22-005,RFA-OH-22-005,RFA-OH-22-005"
8286975,m,w,"8339892,8255223,8257480,8339880,8339365","411000.00000000006,420000.0,420000.0,411000.00000000006,411000.00000000006","RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008"
9473808,f,b,"8722021,8534277,8757713,8911359,8914664","299250.0,303750.0,299250.0,299250.0,299250.0","RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023"
9039985,m,w,"9469562,9480098,9322658,9322678,9322093","62500.0,62500.0,62500.0,62500.0,250000.0","RFA-HD-17-014,RFA-HD-17-014,RFA-HD-17-014,RFA-HD-17-014,RFA-HD-17-015"
8307865,m,w,"8331559,8843406,8228758,8484810,8473841","685000.0,665000.0,700000.0,675000.0,675000.0","RFA-DA-11-008,RFA-DA-11-008,RFA-DA-11-008,RFA-DA-11-008,RFA-DA-11-008"
8906714,f,w,"9111774,8906717,8374285,8395492,8395437","524000.0,532000.0,548000.0,548000.0,548000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8463472,f,w,"10220008,10024540,10220011,10220007,10220006","232000.0,246000.0,232000.0,232000.0,232000.0","RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022"
8070000,f,w,"8511627,8911303,8726383,8726388,9116819","54000.0,53200.0,53200.0,53200.0,52400.0","RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014"
10438645,m,w,"10747205,10749786,10749787,10749788,10749843","123600.0,515000.0,515000.0,515000.0,515000.0","RFA-HD-23-027,RFA-HG-22-026,RFA-HG-22-026,RFA-HG-22-026,RFA-HG-22-026"
9353717,m,w,"9320707,8846546,8846543,9320706,9320704","1250000.0,1330000.0,1330000.0,1250000.0,1250000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8130345,m,w,"10759735,10760002,10759550,10021470,10245239","284038.98,284038.98,284038.98,615000.0,580000.0","RFA-NS-23-006,RFA-NS-23-006,RFA-NS-23-006,RFA-RM-19-001,RFA-RM-19-001"
10056027,f,w,"9947835,10207335,10169184,10169185,10169186","1414500.0,1334000.0,1334000.0,1334000.0,1334000.0","RFA-AA-18-001,RFA-AA-18-001,RFA-AA-18-001,RFA-AA-18-001,RFA-AA-18-001"
9442783,f,w,"10608981,9969405,9969429,9969426,9969417","772500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
8076685,m,w,"9918850,9577408,9575666,9727895,10138971","922500.0,937500.0,937500.0,922500.0,869999.9999999999","RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014"
9695908,f,w,"10195469,10574590,10380776,10380873,10380875","348000.0,309000.0,321000.0,321000.0,321000.0","RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002"
10488646,f,w,"8680060,8472300,8858686,8862197,8472259","465500.0,479500.00000000006,465500.0,465500.0,479500.00000000006","RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010"
9102881,f,a,"10565872,10349839,10576491,10359831,10821572","515000.0,535000.0,515000.0,321000.0,309000.0","RFA-AI-20-055,RFA-AI-20-055,RFA-AI-21-070,RFA-AI-20-003,RFA-AI-20-003"
8124939,f,w,"10001415,10460455,9978676,9997778,10434827","276750.0,240750.0,276750.0,276750.0,240750.0","RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018"
10704542,m,a,"7772423,7918029,7917485,8083148,7777218","292000.0,288000.0,288000.0,288000.0,292000.0","RFA-DA-09-009,RFA-DA-09-009,RFA-DA-09-009,RFA-DA-09-009,RFA-DA-09-009"
8906908,f,w,"9982144,8240780,8337379,8240639,8240260","799500.0,280000.0,274000.0,280000.0,280000.0","RFA-HG-19-012,RFA-HG-11-004,RFA-HG-11-004,RFA-HG-11-004,RFA-HG-11-004"
8914418,f,w,"8914430,8539740,9129524,9129525,9129625","199500.0,202500.0,196500.0,196500.0,196500.0","RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008"
10155572,m,w,"9999623,9551397,9555002,9767802,9761547","879450.0,893750.0,893750.0,879450.0,879450.0","RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021"
8568050,m,w,"7777536,7691720,10693360,10518318,8364916","1752000.0,1752000.0,1133000.0,1177000.0,1050000.0","RFA-RM-06-007,RFA-RM-06-007,RFA-HG-21-029,RFA-HG-21-029,RFA-RR-09-005"
9903334,f,w,"8791686,8826120,8791901,8605677,8606033","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009"
9914842,f,w,"7991894,8128700,9321973,9180130,9463361","576000.0,560000.0,1500000.0,1572000.0,1500000.0","RFA-HD-09-008,RFA-HD-09-008,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010"
7885092,m,w,"8725993,8222946,8221472,8545885,8338455","3458000.0,3640000.0,3640000.0,3510000.0,3562000.0000000005","RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017"
9483327,m,w,"7914305,7885092,7672466,7667937,7667955","720000.0,730000.0,730000.0,730000.0,730000.0","RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005"
8911814,m,w,"10458400,10647834,10458160,10458161,10458162","1070000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-HD-22-004,RFA-HD-22-004,RFA-HD-22-004,RFA-HD-22-004,RFA-HD-22-004"
8738580,m,b,"10831698,10831792,10831321,9340121,9552763","515000.0,515000.0,515000.0,4375000.0,4375000.0","RFA-HS-23-002,RFA-HS-23-002,RFA-HS-23-002,RFA-HS-14-011,RFA-HS-14-011"
7800254,m,w,"8862197,8858686,8472259,8675008,8472300","465500.0,465500.0,479500.00000000006,465500.0,479500.00000000006","RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010"
9484498,f,a,"7828165,7828168,8214975,7822888,7822887","1387000.0,1387000.0,1301500.0,1387000.0,1387000.0","RFA-MD-06-002,RFA-MD-06-002,RFA-MD-06-002,RFA-MD-06-002,RFA-MD-06-002"
9767523,f,w,"10304372,10486087,10492535,10492531,10492530","1160000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-AA-20-009,RFA-AA-20-009,RFA-AA-20-009,RFA-AA-20-009,RFA-AA-20-009"
10616381,f,w,"9325316,9543234,9117807,9131679,9767589","1250000.0,1250000.0,1330000.0,1310000.0,1230000.0","RFA-FD-15-039,RFA-FD-15-039,RFA-FD-15-039,RFA-FD-15-039,RFA-FD-15-039"
8880139,m,a,"7908145,7880349,7665031,7662466,7668684","219000.0,219000.0,219000.0,219000.0,219000.0","RFA-HL-07-007,RFA-HL-07-007,RFA-HL-07-007,RFA-HL-07-007,RFA-HL-07-007"
