APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-base(para)_p_wi,APPVAL_RECS_bert-base(para)_p_wi,FOA_RECS_bert-base(para)_p_wi
9762903,m,w,"10377742,10378934,10379613,10379210,8991052","274540.60000000003,274540.60000000003,274540.60000000003,274540.60000000003,622250.0","RFA-ES-21-002,RFA-ES-21-002,RFA-ES-21-002,RFA-ES-21-003,RFA-ES-13-014"
9443167,m,w,"8113184,8314113,8309338,7693834,7691805","560000.0,548000.0,548000.0,584000.0,584000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
8278621,m,w,"8710152,8892159,8300226,8300205,8481538","299250.0,299250.0,308250.0,308250.0,303750.0","RFA-DK-10-501,RFA-DK-10-501,RFA-DK-10-501,RFA-DK-10-501,RFA-DK-10-501"
9853483,m,w,"10439178,10321005,9656879,9193359,10714530","580000.0,535000.0,250000.0,250000.0,1545000.0","RFA-OD-20-022,RFA-OD-20-022,RFA-HD-16-023,RFA-HD-16-023,RFA-OD-22-014"
8808015,f,w,"10692845,10694936,10505615,10505678,10505679","741600.0,741600.0,770400.0,770400.0,770400.0","RFA-CA-21-038,RFA-CA-21-038,RFA-CA-21-038,RFA-CA-21-038,RFA-CA-21-038"
8326757,m,w,"7897686,7901149,8113184,8137663,7691805","576000.0,576000.0,560000.0,560000.0,584000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
10413819,f,a,"9692771,9693063,9522256,9524865,9524967","7330800.0,7330800.0,7450000.0,7450000.0,7450000.0","RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014"
9540689,f,w,"9479790,9554640,9478462,9478418,9478417","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010"
9572401,m,w,"10662508,10662512,10494232,10494230,10494227","3090000.0,3090000.0,3210000.0,3210000.0,3210000.0","RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
9937217,m,w,"9329290,9325469,9133890,9052745,9134108","250000.0,250000.0,262000.0,262000.0,262000.0","RFA-CA-14-003,RFA-CA-14-003,RFA-CA-14-003,RFA-CA-14-003,RFA-CA-14-003"
7746212,m,h,"8096713,8378256,8375806,7746169,7746170","2160000.0,2055000.0,2055000.0,2190000.0,2190000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
7888357,m,w,"8324839,7882147,8109314,8109317,8109318","1155000.0,1204500.0,1188000.0,1188000.0,1188000.0","RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012"
10503570,f,h,"8063372,8331006,8290939,8330511,8330512","360000.0,350000.0,350000.0,350000.0,350000.0","RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026"
8898804,m,w,"8769410,8899551,8768673,8770165,8768943","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-ES-13-011,RFA-ES-13-011,RFA-ES-13-011,RFA-ES-13-011,RFA-ES-13-011"
9180130,f,w,"8255249,8195442,8443447,8509323,7652417","1092000.0,1092000.0,1068600.0,1068600.0,1138800.0","RFA-HG-07-015,RFA-HG-07-015,RFA-HG-07-015,RFA-HG-07-015,RFA-HG-07-015"
9841005,f,w,"8840228,10000526,9921557,9921559,9921560","199500.0,184500.0,184500.0,184500.0,184500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8132212,m,w,"8666114,8092708,8365223,8365224,8365225","6412500.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
10338882,f,w,"9320966,9154487,9152898,9153169,9344529","250000.0,262000.0,262000.0,262000.0,250000.0","RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013"
8507252,f,w,"10227806,10063806,10063794,10063783,10063760","365400.0,387450.0,387450.0,387450.0,387450.0","RFA-HD-20-013,RFA-HD-20-013,RFA-HD-20-013,RFA-HD-20-013,RFA-HD-20-013"
8650854,f,a,"10450248,9730475,9097289,9960555,9517894","696000.0,738000.0,786000.0,738000.0,750000.0","RFA-ES-15-002,RFA-ES-15-002,RFA-ES-15-002,RFA-ES-15-002,RFA-ES-15-002"
8929424,m,w,"9335075,8904623,8152489,9335110,8547029","2992500.0,2992500.0,3150000.0,2947500.0,3037500.0","RFA-CA-10-016,RFA-CA-10-016,RFA-CA-10-016,RFA-CA-10-016,RFA-CA-10-016"
8726574,m,w,"10145749,10645011,9965073,10410360,8150381","579998.84,514998.97,614998.77,534998.93,280000.0","RFA-HD-20-005,RFA-HD-20-005,RFA-HD-20-005,RFA-HD-20-005,RFA-NR-10-007"
7676781,m,w,"8068676,7676769,8069143,8071042,7676780","280000.0,292000.0,280000.0,280000.0,292000.0","RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009"
7851422,m,a,"7645044,7650131,7681687,7645837,7650125","730000.0,730000.0,730000.0,730000.0,730000.0","RFA-ES-05-007,RFA-ES-05-007,RFA-ES-05-007,RFA-ES-05-007,RFA-ES-05-007"
9984183,m,w,"9148193,9778524,8995457,8995465,9146932","1310000.0,1230000.0,1330000.0,1330000.0,1310000.0","RFA-DK-14-010,RFA-DK-14-010,RFA-DK-14-010,RFA-DK-14-010,RFA-DK-14-010"
9118593,m,w,"7893697,7961469,7900118,7900119,7900120","72000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
9749013,m,w,"8111009,8078843,7886737,7936907,7928080","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-AI-06-018,RFA-AI-06-018,RFA-AI-06-018,RFA-AI-06-018,RFA-AI-06-018"
8035283,m,w,"9277432,9094237,8325038,8338848,8326059","250000.0,262000.0,274000.0,274000.0,274000.0","RFA-CA-15-004,RFA-CA-15-004,RFA-CA-10-001,RFA-CA-10-001,RFA-CA-10-001"
8605852,m,w,"8264595,8277111,8664780,7938568,7939568","420000.0,411000.00000000006,399000.0,432000.0,432000.0","RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027"
10055998,m,a,"9390391,9390168,7996282,7848683,8697158","625000.0,625000.0,288000.0,292000.0,1064000.0","RFA-DA-17-009,RFA-DA-17-009,RFA-EY-07-001,RFA-EY-07-001,RFA-NS-13-003"
10288652,f,w,"10026894,10034716,10367365,10363870,10220011","246000.0,246000.0,232000.0,232000.0,232000.0","RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022"
9135690,m,w,"9260968,9135690,9266776,9476609,10075306","665000.0,665000.0,655000.0,624998.75,579998.84","RFA-DK-14-023,RFA-DK-14-023,RFA-DK-14-023,RFA-HL-18-004,RFA-HL-18-004"
7631241,m,w,"8071042,8130869,8068665,8069145,8130582","280000.0,280000.0,280000.0,280000.0,280000.0","RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009"
9966726,m,w,"8304914,8122386,8136058,8305556,8322023","342500.0,350000.0,342500.0,342500.0,342500.0","RFA-HD-08-004,RFA-HD-08-004,RFA-HD-08-004,RFA-HD-08-004,RFA-HD-08-004"
7729467,f,w,"10491974,10374361,10145316,9732844,9738384","802500.0,869999.9999999999,123000.0,123000.0,123000.0","RFA-AG-21-033,RFA-AG-21-033,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003"
9560620,m,h,"7897686,8314113,8309338,7693834,7691805","576000.0,548000.0,548000.0,584000.0,584000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
8375943,m,w,"9522096,9950980,9502903,9543960,9747678","937500.0,922500.0,937500.0,937500.0,922500.0","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
8588688,f,b,"8588677,9114145,9342998,8589069,8588615","1620000.0,1572000.0,1500000.0,1620000.0,1620000.0","RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016"
8053808,m,w,"8380039,7938906,7690724,7917476,7917475","1370000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002"
10673069,f,w,"8295406,8288985,8295044,8484469,8551302","1370000.0,1370000.0,1370000.0,1350000.0,1350000.0","RFA-NS-11-011,RFA-NS-11-011,RFA-NS-11-011,RFA-NS-11-011,RFA-NS-11-011"
8215485,m,w,"8842683,8265266,8509003,7834466,8105340","41895000.0,43155000.0,42525000.0,45990000.0,44100000.0","RFA-HL-09-005,RFA-HL-09-005,RFA-HL-09-005,RFA-HL-09-005,RFA-HL-09-005"
9447219,m,a,"9692933,10227917,10162328,10162327,10162325","7330800.0,6913599.999999999,6913599.999999999,6913599.999999999,6913599.999999999","RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014"
10480045,m,w,"10091395,10335121,9880395,10584503,9654293","522000.0,481500.0,553500.0,463500.0,553500.0","RFA-AI-17-034,RFA-AI-17-034,RFA-AI-17-034,RFA-AI-17-034,RFA-AI-17-034"
10610660,f,w,"10095572,10094515,10093953,9860144,10636787","615000.0,615000.0,615000.0,307500.0,257500.0","RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-19-016,RFA-AG-19-016"
8541730,f,w,"8381172,8539338,8540838,8536745,8717775","2055000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8660639,m,w,"8306245,7642516,7880088,8068297,8076304","342500.0,365000.0,360000.0,350000.0,350000.0","RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039"
9035341,m,w,"9571015,9751962,9751385,9406614,9405683","312500.0,307500.0,307500.0,312500.0,312500.0","RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009"
7932579,m,w,"10157200,10615691,10615696,10615700,10615702","1160000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012"
9321532,m,w,"8766909,8885651,8874104,8768731,8882257","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
8606723,m,w,"7691362,7904946,7586877,8099721,8137945","365000.0,360000.0,365000.0,350000.0,350000.0","RFA-AA-08-008,RFA-AA-08-008,RFA-AA-08-008,RFA-AA-07-011,RFA-AA-07-011"
9592148,m,w,"8878311,8371836,8703731,9096672,8503616","2660000.0,2740000.0,2660000.0,2620000.0,2700000.0","RFA-HD-12-209,RFA-HD-12-209,RFA-HD-12-209,RFA-HD-12-209,RFA-HD-12-209"
9315142,m,w,"9514116,9315149,9315150,9133342,9514140","332500.0,332500.0,332500.0,348460.0,332500.0","RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011"
8339352,m,w,"10727192,10728925,10644738,10713291,9624547","77250.0,77250.0,77250.0,77250.0,184500.0","RFA-HL-23-018,RFA-HL-23-018,RFA-HL-23-018,RFA-HL-23-018,RFA-HL-17-015"
9676277,f,h,"8378069,8885021,8659405,8842751,8889477","2466000.0,2394000.0,2394000.0,2394000.0,2394000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
7942900,m,w,"8718965,8528446,8868873,8542112,8324535","442890.0,449550.00000000006,442890.0,456210.00000000006,456210.00000000006","RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004"
10084689,m,b,"8936662,9336277,9135289,9122346,9122347","997500.0,937500.0,982500.0,982500.0,982500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
10474683,f,w,"10223255,9820428,10676110,10186872,10459308","580000.0,615000.0,515000.0,615000.0,535000.0","RFA-DA-19-005,RFA-DA-19-005,RFA-DA-19-005,RFA-DA-19-005,RFA-DA-19-005"
8528632,m,w,"7960514,7960573,7960582,7960580,7960579","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007"
9671890,f,w,"8229848,8229227,8514610,8514609,8335408","280000.0,280000.0,270000.0,270000.0,274000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
10157320,f,w,"9975573,9975609,9524950,9526215,8710808","307500.0,307500.0,281250.0,281250.0,299250.0","RFA-AR-20-003,RFA-AR-20-003,RFA-AR-18-005,RFA-AR-18-005,RFA-AR-14-005"
10421400,m,w,"10188345,9756258,9967910,9976414,9990636","290000.0,307500.0,307500.0,307500.0,307500.0","RFA-AA-17-016,RFA-AA-17-016,RFA-AA-17-016,RFA-AA-17-016,RFA-AA-17-016"
9781758,m,w,"9145766,9323560,9565173,9319794,8997390","327500.0,312500.0,312500.0,312500.0,332500.0","RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024"
10223360,m,w,"9609947,9608514,9419500,9735444,9564973","375000.0,375000.0,375000.0,369000.0,375000.0","RFA-MH-18-500,RFA-MH-18-500,RFA-MH-17-260,RFA-MH-17-260,RFA-MH-17-260"
8912021,m,a,"10559603,8381337,8381943,8382478,8382476","309000.0,1712500.0000000002,1712500.0000000002,1712500.0000000002,1712500.0000000002","RFA-TR-21-008,RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001"
8176811,m,w,"10556717,10556507,10555414,10555415,10555416","267500.0,267500.0,267500.0,267500.0,267500.0","RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002"
8975957,f,w,"8736363,9320708,9320710,9320709,9320707","1330000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8133714,f,a,"10349839,10565872,10206685,10821572,10359831","535000.0,515000.0,348000.0,309000.0,321000.0","RFA-AI-20-055,RFA-AI-20-055,RFA-AI-20-003,RFA-AI-20-003,RFA-AI-20-003"
9567935,m,w,"10223596,10597079,10401899,9567509,9194209","290000.0,257500.0,267500.0,250000.0,262000.0","RFA-CA-20-031,RFA-CA-20-031,RFA-CA-20-031,RFA-CA-15-007,RFA-CA-15-007"
8681329,m,w,"8892604,9433601,9673609,9223662,9022397","1330000.0,1250000.0,1230000.0,1250000.0,1310000.0","RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055"
8463264,m,w,"7782591,7779493,7935205,7943002,7943004","219000.0,219000.0,216000.0,216000.0,216000.0","RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003"
7938198,f,w,"9838632,9986918,9832524,9838515,10216372","399750.0,399750.0,399750.0,399750.0,377000.0","RFA-NS-18-033,RFA-NS-18-033,RFA-NS-18-033,RFA-NS-18-033,RFA-NS-18-033"
10005457,m,w,"10615708,10463548,10615692,10615691,10613364","1030000.0,1070000.0,1030000.0,1030000.0,1030000.0","RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012"
9893782,m,w,"8044779,8049059,7657602,7657851,7656093","350000.0,350000.0,365000.0,365000.0,365000.0","RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005"
9171453,f,w,"9738842,9914197,9739126,9738881,9738622","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
9256997,m,w,"8659384,8263161,8908685,8659414,8659412","2394000.0,2466000.0,2394000.0,2394000.0,2394000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8144929,m,w,"7587766,8287682,7880027,7860521,7851178","365000.0,342500.0,360000.0,360000.0,360000.0","RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016"
9332084,f,w,"10598724,10598312,10598873,10597790,10599385","214000.0,214000.0,214000.0,214000.0,214000.0","RFA-DE-22-011,RFA-DE-22-011,RFA-DE-22-011,RFA-DE-22-011,RFA-DE-22-011"
9069397,m,w,"9050243,9045128,9050369,8135615,8318751","299250.0,299250.0,299250.0,350000.0,342500.0","RFA-AA-15-008,RFA-AA-15-008,RFA-AA-15-008,RFA-AA-08-009,RFA-AA-08-009"
10672795,m,w,"10588532,10588656,10583247,10583246,10583245","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029"
9295038,f,w,"10592343,10166552,10166554,10166555,10167032","1030000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006"
8715423,m,w,"7942950,7742333,7742703,8141572,8141867","720000.0,730000.0,730000.0,720000.0,720000.0","RFA-DK-08-003,RFA-DK-08-003,RFA-DK-08-003,RFA-DK-08-003,RFA-DK-08-003"
8566012,f,w,"9604761,10064608,10316230,10308053,10297846","369000.0,348000.0,321000.0,321000.0,321000.0","RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079"
7832720,f,h,"10416078,10112643,10113786,10677768,10247365","240750.0,276750.0,276750.0,231750.0,261000.0","RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401"
10306992,m,w,"9323404,9518899,9520294,9786270,9527150","1562500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002"
8929411,f,a,"10271164,9902085,10271987,10271986,9902788","174000.0,184500.0,174000.0,174000.0,184500.0","RFA-CA-20-021,RFA-CA-19-027,RFA-CA-20-025,RFA-CA-20-025,RFA-CA-19-025"
9306751,m,w,"8705846,9038249,9263887,8843779,8890101","199500.0,196500.0,187500.0,199500.0,199500.0","RFA-AI-13-007,RFA-AI-13-007,RFA-AI-13-007,RFA-AI-13-007,RFA-AI-11-018"
10134213,m,w,"10361516,9950456,10576343,10126805,9634846","802500.0,922500.0,772500.0,869999.9999999999,615000.0","RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-14-001"
10465033,m,w,"7797656,7649476,7684579,7632259,7614367","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-CA-07-036,RFA-CA-07-036,RFA-CA-07-036,RFA-CA-07-036,RFA-CA-07-036"
8440456,f,w,"9912695,9733642,9896747,9902303,9902304","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
8168336,m,w,"7784452,8360039,8360444,8360442,8360440","288000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9999578,m,w,"9972970,9146709,9921573,9531467,9053720","1160000.0,1250000.0,1230000.0,1250000.0,1330000.0","RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006"
10061656,m,w,"9449797,9457753,9459190,9450090,9568843","250000.0,250000.0,250000.0,250000.0,250000.0","RFA-NS-17-015,RFA-NS-17-015,RFA-NS-17-015,RFA-NS-17-015,RFA-NS-17-015"
10220988,f,w,"9675825,10459380,9982216,10227955,9768957","312500.0,267500.0,307500.0,290000.0,307500.0","RFA-RM-18-017,RFA-RM-18-017,RFA-RM-18-017,RFA-RM-18-017,RFA-RM-18-017"
10673823,f,w,"8914664,8722021,8911359,8904715,8871783","299250.0,299250.0,299250.0,299250.0,299250.0","RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023"
10016269,m,w,"10708941,10581922,8251834,8251698,8251498","206000.0,214000.0,70000.0,70000.0,70000.0","RFA-DK-21-018,RFA-DK-21-018,RFA-DK-11-007,RFA-DK-11-007,RFA-DK-11-007"
8688934,m,w,"10501614,10683379,7846408,7941894,7941929","909500.0,875500.0,438000.0,432000.0,432000.0","RFA-CA-21-021,RFA-CA-21-021,RFA-NR-09-005,RFA-NR-09-005,RFA-NR-09-005"
8377682,m,w,"8960218,9741041,9091419,9099754,9089966","399000.0,369000.0,393000.0,393000.0,393000.0","RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015"
9492681,f,w,"9523144,8889727,9492681,8848098,9513619","937500.0,997500.0,937500.0,997500.0,937500.0","RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026"
9649397,f,w,"9127765,9649397,9283496,9319960,9335144","262000.0,250000.0,250000.0,250000.0,250000.0","RFA-CA-15-013,RFA-CA-15-013,RFA-CA-15-013,RFA-CA-15-013,RFA-CA-15-013"
8535671,m,h,"8379206,8717775,8539320,8539318,8547224","2055000.0,2025000.0,2055000.0,2055000.0,2055000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8500377,m,w,"7886194,7843094,8135057,8306671,7989100","730000.0,730000.0,280000.0,274000.0,432000.0","RFA-GM-06-001,RFA-GM-06-001,RFA-RR-10-004,RFA-RR-10-004,RFA-AI-09-026"
10426256,m,w,"8380878,8711447,8380875,8382616,8379974","959000.0,931000.0,959000.0,959000.0,959000.0","RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004"
9100131,m,w,"8542748,8461780,8462049,8461393,8461449","202500.0,205500.00000000003,205500.00000000003,205500.00000000003,205500.00000000003","RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008"
8376996,m,w,"9322434,9528372,9107760,9315357,9126398","150000.0,150000.0,157200.0,157200.0,157200.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
8702175,f,w,"10341323,10079772,10363049,10405579,10079368","292471.96,310121.13,292471.96,269780.17000000004,310121.13","RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005"
10609541,m,h,"8127672,8314139,7845609,7919325,7919250","350000.0,342500.0,360000.0,360000.0,360000.0","RFA-AA-08-007,RFA-AA-08-007,RFA-AA-08-007,RFA-AA-08-007,RFA-AA-08-007"
9567476,m,w,"9998035,10007884,10171877,10226048,9797631","1230000.0,1230000.0,1160000.0,1160000.0,1230000.0","RFA-RM-18-020,RFA-RM-18-020,RFA-RM-18-020,RFA-RM-18-020,RFA-RM-18-020"
9143778,m,h,"9609947,9608514,9419500,9993927,9959467","375000.0,375000.0,375000.0,369000.0,369000.0","RFA-MH-18-500,RFA-MH-18-500,RFA-MH-17-260,RFA-MH-17-260,RFA-MH-17-260"
9332415,m,h,"9559085,9562676,9561969,9553055,9561534","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-RM-17-006,RFA-RM-17-006,RFA-RM-17-006,RFA-RM-17-006,RFA-RM-17-006"
9918898,m,w,"9766298,9977183,10197919,10197920,9766296","369000.0,369000.0,348000.0,348000.0,369000.0","RFA-RM-17-014,RFA-RM-17-014,RFA-RM-17-014,RFA-RM-17-014,RFA-RM-17-014"
10056417,m,a,"8977242,8977970,9198860,9277332,8977735","2358000.0,2358000.0,2250000.0,2250000.0,2358000.0","RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001"
7905568,m,w,"7692302,7692303,7935572,7911689,7911680","365000.0,365000.0,365000.0,360000.0,360000.0","RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015"
10238874,m,w,"8725692,8334576,8333397,8333398,8529568","266000.0,274000.0,274000.0,274000.0,270000.0","RFA-GM-11-007,RFA-GM-11-007,RFA-GM-11-007,RFA-GM-11-007,RFA-GM-11-007"
8519139,f,h,"10180770,9654469,9783891,10141077,9901363","553500.0,562500.0,553500.0,522000.0,553500.0","RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002"
9654673,m,w,"9166293,9170639,9772155,9493481,9492783","655000.0,655000.0,625000.0,625000.0,625000.0","RFA-ES-15-018,RFA-ES-15-018,RFA-ES-15-018,RFA-ES-15-018,RFA-ES-15-018"
8867050,m,w,"9737153,9914197,9897520,9899185,9902303","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
10683044,f,w,"10702214,10696706,10702222,10702117,10702050","721000.0,721000.0,721000.0,721000.0,721000.0","RFA-RM-22-018,RFA-RM-22-018,RFA-RM-22-018,RFA-RM-22-018,RFA-RM-22-018"
8914480,m,w,"8518212,8341988,8342965,8339608,8341989","67500.0,68500.0,68500.0,68500.0,68500.0","RFA-AG-12-002,RFA-AG-12-002,RFA-AG-12-002,RFA-AG-12-002,RFA-AG-12-002"
8539607,m,w,"8925837,9302305,8744508,8744338,8743806","665000.0,625000.0,665000.0,665000.0,665000.0","RFA-HS-14-004,RFA-HS-14-004,RFA-HS-14-004,RFA-HS-14-004,RFA-HS-14-004"
10095390,f,w,"8566312,8565991,8724343,8725571,8565628","270000.0,270000.0,266000.0,266000.0,270000.0","RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003"
7959774,f,a,"9785714,9921513,9890032,10026444,10026443","615000.0,615000.0,615000.0,492000.0,492000.0","RFA-TR-16-019,RFA-TR-16-019,RFA-TR-16-019,RFA-RM-17-025,RFA-RM-17-025"
7625223,f,w,"8665546,8365195,8364999,8068885,8365212","6412500.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9348608,m,w,"9567105,9557463,9355590,9353307,9149195","1250000.0,1250000.0,1250000.0,1250000.0,1310000.0","RFA-HS-15-001,RFA-HS-15-001,RFA-HS-15-001,RFA-HS-15-001,RFA-HS-15-001"
9749189,m,w,"9353841,9341310,9197494,10002332,9197095","250000.0,250000.0,262000.0,615000.0,655000.0","RFA-HD-16-037,RFA-HD-16-037,RFA-HD-16-037,RFA-HD-16-036,RFA-HD-16-036"
