APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-base(para)_o_wi,APPVAL_RECS_bert-base(para)_o_wi,FOA_RECS_bert-base(para)_o_wi
9150629,m,w,"8932727,9133162,8846193,8846275,8846356","931000.0,917000.0,931000.0,931000.0,931000.0","RFA-HD-14-016,RFA-HD-14-016,RFA-HD-14-016,RFA-HD-14-016,RFA-HD-14-016"
10360921,f,w,"9697816,9481714,9098205,9277472,9567637","492000.0,500000.0,524000.0,500000.0,500000.0","RFA-ES-15-001,RFA-ES-15-001,RFA-ES-15-001,RFA-ES-15-001,RFA-ES-15-001"
9850249,f,w,"8143938,8075516,7629001,8144540,8143936","1080000.0,1050000.0,1095000.0,1080000.0,1080000.0","RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007"
8056651,m,w,"7898797,7668026,7849855,7846585,7918558","432000.0,438000.0,438000.0,438000.0,438000.0","RFA-AI-05-019,RFA-AI-05-019,RFA-AI-05-019,RFA-AI-05-019,RFA-AI-05-019"
7672297,m,w,"8687737,8564059,8697133,8686945,8687738","498750.0,506250.00000000006,498750.0,498750.0,498750.0","RFA-MD-13-001,RFA-MD-13-001,RFA-MD-13-001,RFA-MD-13-001,RFA-MD-13-001"
7858205,m,h,"8081104,8074975,7888283,8075543,8075541","1330000.0,1368000.0,1368000.0,1368000.0,1368000.0","RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003"
9523407,m,w,"9353716,9352746,9353721,9701893,9352745","875000.0,875000.0,875000.0,861000.0,875000.0","RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023"
9497758,m,a,"9114017,8517509,9110894,9110210,9105696","707400.0,729000.0,707400.0,707400.0,707400.0","RFA-AI-11-001,RFA-AI-11-001,RFA-AI-11-001,RFA-AI-11-001,RFA-AI-11-001"
9321528,m,w,"10724224,10723635,10723637,10723638,10723639","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038"
8735867,m,w,"8545714,8537857,8134460,8144365,8138014","4320000.0,4320000.0,4480000.0,4480000.0,4480000.0","RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012"
10676787,m,w,"9718541,9718540,10642790,10124290,10124292","615000.0,615000.0,515000.0,580000.0,580000.0","RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002"
8711442,m,w,"8965765,9320894,9320548,9320541,9534647","931000.0,875000.0,875000.0,875000.0,875000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8173895,m,w,"8173848,8365175,8365215,8365214,8365213","72000.0,70000.0,70000.0,70000.0,70000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
8260384,m,w,"8375332,7686493,7668885,7687211,7687208","616500.0,657000.0,657000.0,657000.0,657000.0","RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010"
9691125,f,w,"8078070,7686493,7686497,7668889,7687207","648000.0,657000.0,657000.0,657000.0,657000.0","RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010"
8527645,m,w,"8379649,8531111,8531809,8531808,8531110","411000.00000000006,405000.0,405000.0,405000.0,405000.0","RFA-AG-09-008,RFA-AG-09-008,RFA-AG-09-008,RFA-AG-09-008,RFA-AG-09-008"
9569595,m,w,"8786631,9145187,9787466,9569595,8934089","5320000.0,5000000.0,4920000.0,5000000.0,5320000.0","RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006"
7789568,m,w,"8704215,8501983,8475794,8471322,8501776","66500.0,67500.0,67500.0,67500.0,67500.0","RFA-AR-13-001,RFA-AR-13-001,RFA-AR-13-001,RFA-AR-13-001,RFA-AR-13-001"
10724152,m,w,"10251062,10047717,10003373,10003377,10003379","348000.0,369000.0,369000.0,369000.0,369000.0","RFA-HG-18-006,RFA-HG-18-006,RFA-HG-18-006,RFA-HG-18-006,RFA-HG-18-006"
8510633,m,w,"8531211,8565077,8016436,8016439,8016440","1012500.0,1012500.0,1080000.0,1080000.0,1080000.0","RFA-DK-09-006,RFA-DK-09-006,RFA-DK-09-006,RFA-DK-09-006,RFA-DK-09-006"
9198798,m,w,"9773220,9993852,9685248,9685256,9696402","276750.0,276750.0,276750.0,276750.0,276750.0","RFA-MH-17-612,RFA-MH-17-612,RFA-MH-17-612,RFA-MH-17-612,RFA-MH-17-612"
9057934,f,h,"9282384,9001684,9145624,9276547,9697743","312500.0,332500.0,327500.0,312500.0,307500.0","RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008"
8301496,m,w,"10213782,9720634,9720631,10213781,10213779","5104000.0,5412000.0,5412000.0,5104000.0,5104000.0","RFA-RM-18-005,RFA-RM-18-005,RFA-RM-18-005,RFA-RM-18-005,RFA-RM-18-005"
8441158,f,h,"8549863,8441156,8549882,8549854,8549880","67500.0,68500.0,67500.0,67500.0,67500.0","RFA-TW-12-001,RFA-TW-12-001,RFA-TW-12-001,RFA-TW-12-001,RFA-TW-12-001"
8840235,f,a,"10687992,10354268,10353539,10353538,10353537","1802500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
10599995,f,w,"9707463,9707462,9707004,9707377,9707379","492000.0,492000.0,492000.0,492000.0,492000.0","RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044"
7960757,m,w,"8268769,7961395,8133864,8133875,8133799","685000.0,73000.0,70000.0,70000.0,70000.0","RFA-RR-11-004,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
8912699,m,w,"8572653,8572675,8725853,8510531,8572679","1096000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-AG-10-009,RFA-AG-10-009,RFA-AG-10-009,RFA-AG-10-009,RFA-AG-10-009"
9067904,m,w,"8897071,9269978,9249914,9269979,9249910","159600.0,150000.0,150000.0,150000.0,150000.0","RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028"
9726443,m,w,"9726443,9261922,9772561,9772567,9772571","1250000.0,1310000.0,1230000.0,1230000.0,1230000.0","RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004"
8606518,m,h,"7931241,7682983,7643794,8190952,8460585","292000.0,292000.0,292000.0,350000.0,337500.0","RFA-MH-08-060,RFA-MH-08-060,RFA-MH-08-060,RFA-MH-11-040,RFA-MH-11-040"
9848611,m,w,"7846856,8075514,8143936,8143938,7872789","1095000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007"
7932234,m,w,"7931892,7930609,7930611,7693824,7694311","1728000.0,1752000.0,1752000.0,1752000.0,1752000.0","RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007"
8832733,m,w,"9269862,9904633,9923662,9923658,9922313","1250000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001"
8507791,m,w,"8382150,8311721,8382159,8308479,8501597","1027500.0,1027500.0,1027500.0,1027500.0,1012500.0","RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012"
9737805,m,w,"10621613,9580260,9737783,10163762,9925783","437750.0,437500.0,430500.0,406000.0,430500.0","RFA-AG-23-006,RFA-AG-18-008,RFA-AG-18-008,RFA-AG-18-008,RFA-AG-18-008"
7858006,m,w,"7945331,7939907,8151189,8126385,7731776","2275200.0,2275200.0,2212000.0,2212000.0,2306800.0","RFA-HG-08-004,RFA-HG-08-004,RFA-HG-08-004,RFA-HG-08-004,RFA-HG-08-004"
9304418,f,w,"9912834,9682496,9482112,9482564,9539666","184500.0,184500.0,187500.0,187500.0,187500.0","RFA-HL-17-015,RFA-HL-17-015,RFA-HL-17-015,RFA-HL-17-015,RFA-HL-17-015"
8381763,m,w,"9983640,9785838,9347018,9185890,9316562","922500.0,937500.0,982500.0,982500.0,937500.0","RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015"
8441494,f,w,"9003043,9338048,9133720,8770459,8792969","982500.0,937500.0,997500.0,997500.0,997500.0","RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023"
9145097,m,w,"9531120,9528658,9514198,9528656,9532269","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
9546668,m,w,"8722549,8151077,8151073,8540684,8278614","5652500.0,5950000.0,5950000.0,5822500.0,5822500.0","RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007"
9985131,m,w,"10570917,10573170,10350001,10350448,10559817","360500.0,360500.0,374500.0,374500.0,214000.0","RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-19-011"
8060627,m,w,"9748503,9701960,9748511,9748510,9748509","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020"
7797253,m,w,"7798349,7796948,7792637,7939893,7939890","365000.0,365000.0,365000.0,360000.0,360000.0","RFA-AA-09-004,RFA-AA-09-004,RFA-AA-09-004,RFA-AA-09-004,RFA-AA-09-004"
7891390,m,a,"8332504,8332442,8865583,8692726,8687764","342500.0,342500.0,332500.0,332500.0,332500.0","RFA-TW-11-003,RFA-TW-11-003,RFA-TW-11-003,RFA-TW-11-003,RFA-TW-11-003"
9305529,m,w,"9744876,9535582,10202325,10233681,9305529","375000.0,375000.0,369000.0,369000.0,393000.0","RFA-RM-16-003,RFA-RM-16-003,RFA-RM-16-003,RFA-RM-16-003,RFA-RM-16-003"
8181979,m,w,"8911966,8912104,8789099,8785585,8722360","99750.0,99750.0,99750.0,99750.0,99750.0","RFA-FD-12-003,RFA-FD-12-003,RFA-FD-12-003,RFA-FD-12-003,RFA-FD-12-003"
9303517,m,w,"8925796,8875441,9636460,9454195,9454112","1330000.0,1330000.0,492000.0,500000.0,500000.0","RFA-FD-14-021,RFA-FD-14-021,RFA-AI-16-078,RFA-AI-16-078,RFA-AI-16-078"
9308687,m,h,"9544701,9987322,9759653,9340007,9293815","1000000.0,984000.0,984000.0,1000000.0,1048000.0","RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019"
10486031,m,a,"9770533,9997766,10003116,10003119,9206567","307500.0,307500.0,307500.0,307500.0,327500.0","RFA-AA-16-003,RFA-AA-16-003,RFA-AA-16-003,RFA-AA-16-003,RFA-AA-16-003"
10435463,m,w,"9989611,9774042,9566202,10435463,9961383","614998.77,614998.77,624998.75,534998.93,614998.77","RFA-DK-16-005,RFA-DK-16-005,RFA-DK-16-005,RFA-DK-16-005,RFA-DK-16-005"
8496713,f,h,"8306671,8135057,8661328,8843059,8308332","274000.0,280000.0,332500.0,332500.0,342500.0","RFA-RR-10-004,RFA-RR-10-004,RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005"
8321219,m,w,"8681405,7999145,8082595,8514550,8486038","332500.0,360000.0,350000.0,337500.0,342500.0","RFA-DA-10-005,RFA-DA-10-005,RFA-DA-10-005,RFA-DA-10-005,RFA-DA-10-005"
8875062,m,a,"8325693,8124996,8327541,7941904,7938082","342500.0,350000.0,342500.0,360000.0,360000.0","RFA-MH-09-130,RFA-MH-09-130,RFA-MH-09-130,RFA-MH-09-130,RFA-MH-09-130"
10441633,f,h,"10310696,10534684,10310689,10310690,10310695","1284000.0,1236000.0,1284000.0,1284000.0,1284000.0","RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003"
10136016,m,a,"9259575,9676277,9255142,9260645,9255141","2187500.0,2152500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8860220,f,w,"8174189,9069922,8174250,8165393,9066166","161000.0,150650.0,161000.0,161000.0,150650.0","RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013"
9593829,f,w,"9593829,9917845,9967125,10149406,10163269","375000.0,369000.0,369000.0,348000.0,348000.0","RFA-MH-18-400,RFA-MH-18-400,RFA-MH-18-400,RFA-MH-18-400,RFA-MH-18-400"
8259483,m,w,"8305658,8051576,8117700,8123253,8462512","685000.0,700000.0,700000.0,700000.0,675000.0","RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010"
8251931,m,w,"8638042,8081515,8081465,8081510,8081493","266000.0,280000.0,280000.0,280000.0,280000.0","RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008"
9687712,f,w,"8262917,9056491,8461586,8461588,8461590","2466000.0,2358000.0,2430000.0,2430000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
9402325,m,w,"10489834,10284847,10282960,10282961,10282962","1070000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-NS-21-001,RFA-NS-21-001,RFA-NS-21-001,RFA-NS-21-001,RFA-NS-21-001"
8132250,m,w,"7994452,7994441,7637076,7650576,7895048","180000.0,180000.0,292000.0,292000.0,288000.0","RFA-RM-07-001,RFA-RM-07-001,RFA-RR-08-005,RFA-RR-08-005,RFA-RR-08-005"
7983097,m,a,"8722462,8545552,8545101,8545102,8545725","4256000.0,4320000.0,4320000.0,4320000.0,4320000.0","RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012"
8733607,m,w,"10660384,10661413,10661206,10661205,10661203","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015"
9393659,f,h,"9097497,9302624,9097491,9097494,9097488","2358000.0,2250000.0,2358000.0,2358000.0,2358000.0","RFA-AA-12-002,RFA-AA-12-002,RFA-AA-12-002,RFA-AA-12-002,RFA-AA-12-002"
10674718,m,w,"10426161,10435589,10435027,10435632,10400127","535000.0,535000.0,535000.0,535000.0,535000.0","RFA-MH-20-525,RFA-MH-20-525,RFA-MH-20-525,RFA-MH-20-525,RFA-MH-20-525"
8444625,f,h,"10576343,9950456,10361516,10126805,8462544","772500.0,922500.0,802500.0,869999.9999999999,405000.0","RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-08-002"
9753835,m,w,"9476194,9706092,8848595,8847072,9480665","1250000.0,1230000.0,1330000.0,1330000.0,1250000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
10465217,m,w,"9869211,10021628,10020382,10020384,10020993","1476000.0,1476000.0,1476000.0,1476000.0,1476000.0","RFA-CA-19-006,RFA-CA-19-006,RFA-CA-19-006,RFA-CA-19-006,RFA-CA-19-006"
8452197,m,a,"8540852,8537218,8173388,8179657,8179703","337500.0,337500.0,350000.0,350000.0,350000.0","RFA-GM-11-003,RFA-GM-11-003,RFA-GM-11-003,RFA-GM-11-003,RFA-GM-11-003"
10225536,m,a,"10250566,9449587,10251377,10242457,10242454","406000.0,437500.0,406000.0,430500.0,430500.0","RFA-CA-17-015,RFA-CA-17-015,RFA-CA-17-015,RFA-CA-17-015,RFA-CA-17-015"
9882694,m,w,"10609541,10397507,10397504,10549791,10549796","1184500.0,1230500.0,1230500.0,1184500.0,1184500.0","RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001"
9119739,m,w,"8075920,8716429,8501257,8475542,8452141","1440000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
8830367,m,w,"8831660,8464115,8490592,9552339,8279595","1463000.0,1485000.0,1485000.0,1375000.0,1507000.0000000002","RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001"
7828742,m,w,"7943891,7945363,7834848,7817908,7818654","1440000.0,1440000.0,1460000.0,1460000.0,1460000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
7708096,m,w,"9207754,9096696,9069739,9104103,8432035","375000.0,393000.0,393000.0,393000.0,405000.0","RFA-AT-11-001,RFA-AT-11-001,RFA-AT-11-001,RFA-AT-11-001,RFA-AT-11-001"
10060353,m,w,"10640200,10425319,10843430,10220028,10220029","721000.0,749000.0,721000.0,812000.0,812000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
9472296,m,a,"9513857,9516699,9967084,9809069,9811094","405625.0,405625.0,307500.0,307500.0,307500.0","RFA-HL-17-029,RFA-HL-17-029,RFA-HL-18-030,RFA-HL-18-030,RFA-HL-18-030"
10466939,f,w,"10005928,9630122,9627384,9787401,9783763","984000.0,1000000.0,1000000.0,984000.0,984000.0","RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033"
8829832,m,w,"9675288,9260374,9259331,9260652,9259334","2152500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
9593516,m,w,"9313946,9693325,9308005,9293384,9318599","500000.0,492000.0,500000.0,500000.0,500000.0","RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004"
10134353,m,w,"10400887,10388252,10388250,9928959,9928956","1070000.0,1030000.0,1030000.0,1230000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8827241,m,w,"9264981,9249913,9057430,9045564,9045563","150000.0,150000.0,157200.0,157200.0,157200.0","RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028"
8377494,m,w,"8381660,8534883,8381699,8381700,8326552","3192100.0000000005,3145500.0,3192100.0000000005,3192100.0000000005,3192100.0000000005","RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002"
10436229,f,w,"9068078,9068081,8685240,8685242,8638923","982500.0,982500.0,997500.0,997500.0,997500.0","RFA-DK-11-004,RFA-DK-11-004,RFA-DK-11-004,RFA-DK-11-004,RFA-DK-11-004"
9104230,m,w,"8526587,8338437,9104230,9111071,9091658","270000.0,274000.0,262000.0,262000.0,262000.0","RFA-NS-11-008,RFA-NS-11-008,RFA-NS-11-008,RFA-NS-11-008,RFA-NS-11-008"
9520365,f,w,"10445064,10445062,10684431,10684449,10684468","321000.0,321000.0,321000.0,321000.0,321000.0","RFA-DK-19-009,RFA-DK-19-009,RFA-DK-19-009,RFA-DK-19-009,RFA-DK-19-009"
8959582,m,a,"8073012,7629758,8073000,7877782,7822886","280000.0,292000.0,280000.0,288000.0,288000.0","RFA-AG-07-001,RFA-AG-07-001,RFA-AG-07-001,RFA-AG-07-001,RFA-AG-07-001"
7609082,f,b,"9116602,9262857,8706933,8662805,8517790","262000.0,250000.0,399000.0,399000.0,405000.0","RFA-AI-15-021,RFA-AI-15-021,RFA-HD-12-197,RFA-HD-12-197,RFA-HD-12-197"
8900971,m,w,"9096087,8900971,9684774,9530611,9517764","655000.0,665000.0,625000.0,625000.0,625000.0","RFA-AT-14-003,RFA-AT-14-003,RFA-AT-14-003,RFA-AT-14-003,RFA-AT-14-003"
9534499,m,w,"8878594,9521858,9537394,9519756,9533956","1064000.0,1000000.0,1000000.0,1000000.0,1000000.0","RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003"
10573188,f,w,"9259337,10146386,9520080,9537570,9554906","2187500.0,2030000.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8173836,m,w,"8365001,8365066,7919757,7755961,7961841","6650000.0,6650000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
8490528,m,w,"8259132,7961514,8364998,7793776,7878899","3196666.2100000004,3406666.18,3266666.2,3406666.18,3406666.18","RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002"
8712343,m,w,"8492009,9087856,9130492,8317544,8292196","1485000.0,1463000.0,1463000.0,1507000.0000000002,1507000.0000000002","RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041"
8136397,m,w,"9301415,9354251,9087113,9338949,9101924","62500.0,62500.0,65500.0,65500.0,65500.0","RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
9720633,m,w,"9720634,10693101,9720633,9720631,10213782","5412000.0,4532000.0,5412000.0,5412000.0,5104000.0","RFA-RM-18-005,RFA-RM-18-005,RFA-RM-18-005,RFA-RM-18-005,RFA-RM-18-005"
9991349,f,w,"10533028,10533026,10533141,10533142,10533143","417300.0,417300.0,417300.0,417300.0,417300.0","RFA-HD-22-005,RFA-HD-22-005,RFA-HD-22-005,RFA-HD-22-005,RFA-HD-22-005"
8381714,m,w,"9982474,9527049,9785838,9983640,9347018","922500.0,937500.0,937500.0,922500.0,982500.0","RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015"
9613367,f,w,"8743230,9319279,9324325,9272943,9272774","665000.0,625000.0,625000.0,625000.0,625000.0","RFA-RM-12-015,RFA-RM-12-015,RFA-RM-12-015,RFA-RM-12-015,RFA-RM-12-015"
8130630,m,w,"8328070,7568532,8078987,8141325,8098158","532000.0,584000.0,560000.0,560000.0,560000.0","RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001"
9269859,m,w,"9902438,10146856,9270928,9269858,9271016","1230000.0,1160000.0,1250000.0,1250000.0,1250000.0","RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001"
8838126,m,w,"9520119,10136008,10136013,10136015,10136016","2187500.0,2030000.0,2030000.0,2030000.0,2030000.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8737041,m,w,"8522230,8340090,8536362,8551670,8340045","270000.0,274000.0,270000.0,270000.0,274000.0","RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204"
8846134,m,w,"8576062,9061808,8723289,8723292,8723286","1120500.0,1087300.0,1103900.0,1103900.0,1103900.0","RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014"
7798983,f,b,"9226049,9225185,9225189,9225190,9228362","8875000.0,8875000.0,8875000.0,8875000.0,8875000.0","RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501"
10595345,m,w,"9921174,10700924,9921110,9921107,9921106","1230000.0,1030000.0,1230000.0,1230000.0,1230000.0","RFA-DK-18-029,RFA-DK-18-029,RFA-DK-18-029,RFA-DK-18-029,RFA-DK-18-029"
8450808,f,w,"8662608,8441008,8069894,8441013,8441012","1330000.0,1400000.0,1400000.0,1400000.0,1400000.0","RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002"
7876945,m,w,"8837911,8510087,8494787,8498720,8510088","99750.0,101250.0,101250.0,101250.0,101250.0","RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005"
9098600,f,w,"9948556,9307516,9476919,9474096,9765552","1476000.0,1500000.0,1500000.0,1500000.0,1500000.0","RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003,RFA-AI-16-003"
8360383,f,w,"7630532,8360683,8168036,8168037,8168038","292000.0,280000.0,288000.0,288000.0,288000.0","RFA-RR-06-002,RFA-RR-06-002,RFA-RR-06-002,RFA-RR-06-002,RFA-RR-06-002"
10263332,m,w,"9122274,8958574,9118828,9122273,9132665","98250.0,99750.0,98250.0,98250.0,98250.0","RFA-AG-15-007,RFA-AG-15-007,RFA-AG-15-007,RFA-AG-15-007,RFA-AG-15-007"
9998682,m,w,"10232592,10475065,10667517,10667515,10667514","580000.0,535000.0,515000.0,515000.0,515000.0","RFA-AR-21-004,RFA-AR-21-004,RFA-AR-21-004,RFA-AR-21-004,RFA-AR-21-004"
8381548,m,w,"8379330,8726324,8710068,8735867,8722462","4384000.0,4256000.0,4256000.0,4256000.0,4256000.0","RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012"
8077438,m,h,"9926740,9572427,9484829,9571047,9571056","1168500.0,1187500.0,1187500.0,1187500.0,1187500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
9477578,m,h,"10385660,10110353,9479134,9270014,9268727","4066000.000000001,8302500.0,250000.0,250000.0,250000.0","RFA-DK-20-508,RFA-DK-19-506,RFA-DK-13-010,RFA-DK-13-010,RFA-DK-13-010"
10668163,m,w,"9059094,9854050,9059098,8909962,8912743","917000.0,861000.0,917000.0,931000.0,931000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
9353214,f,w,"9193994,9335327,9337097,9368956,9347270","262000.0,250000.0,250000.0,250000.0,250000.0","RFA-CA-15-007,RFA-CA-15-007,RFA-CA-15-007,RFA-CA-15-007,RFA-CA-15-007"
10646511,m,w,"9322570,9306169,9313303,9334908,9334910","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
8664964,m,w,"8092544,8364988,7878905,7878910,7878959","3266666.2,3266666.2,3406666.18,3406666.18,3406666.18","RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002"
7754913,f,w,"8377062,8662839,8468754,7758622,7754922","411000.00000000006,405000.0,405000.0,438000.0,438000.0","RFA-NR-09-001,RFA-NR-09-001,RFA-NR-09-001,RFA-NR-09-001,RFA-NR-09-001"
