APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-xx_r_w,APPVAL_RECS_bert-xx_r_w,FOA_RECS_bert-xx_r_w
9143829,m,h,"9143829,9001684,9145624,9276547,9282384","332500.0,332500.0,327500.0,312500.0,312500.0","RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008"
9479911,m,w,"9968452,9788516,10696474,10696473,9593147","1353000.0,1353000.0,1177000.0,1177000.0,1375000.0","RFA-RM-17-019,RFA-RM-17-019,RFA-RM-17-019,RFA-RM-17-019,RFA-RM-17-019"
9522144,m,a,"9944639,9522144,9352233,9177967,10899817","492000.0,500000.0,500000.0,524000.0,309000.0","RFA-DK-15-016,RFA-DK-15-016,RFA-DK-15-016,RFA-DK-15-016,RFA-DK-20-013"
9533890,m,w,"9114642,8951512,9533890,9747330,9324029","352390.0,357770.0,336250.0,330870.0,336250.0","RFA-HL-15-012,RFA-HL-15-012,RFA-HL-15-012,RFA-HL-15-012,RFA-HL-15-012"
8037941,m,a,"8036448,8688953,8504993,8504992,8504991","2100000.0,1995000.0,2025000.0,2025000.0,2025000.0","RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
10631873,m,h,"9037143,9148203,9149335,9150677,9302530","399000.0,393000.0,393000.0,393000.0,375000.0","RFA-MH-15-200,RFA-MH-15-200,RFA-MH-15-200,RFA-MH-15-200,RFA-MH-15-200"
10085601,m,w,"8707502,8379753,8382152,8382159,8308479","997500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012"
9355686,m,w,"8918308,8916416,8733076,8733072,8733078","997500.0,997500.0,997500.0,997500.0,997500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
8899539,m,w,"7838126,8391026,7932180,7935432,7840740","1022000.0,959000.0,1008000.0,1008000.0,1022000.0","RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005"
7773862,m,h,"7776786,8311065,8515375,8466944,8410118","365000.0,342500.0,337500.0,337500.0,337500.0","RFA-DA-09-008,RFA-DA-09-008,RFA-DA-09-008,RFA-DA-09-008,RFA-DA-09-008"
9728689,m,w,"9747678,9543960,9363096,9357870,9362529","922500.0,937500.0,937500.0,937500.0,937500.0","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
8160643,m,a,"10487583,10023935,10241423,10200808,10189583","267500.0,307500.0,290000.0,290000.0,290000.0","RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002"
9118997,m,w,"8680949,8308529,8519436,8520308,8520029","945000.0,959000.0,945000.0,945000.0,945000.0","RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004"
8910705,m,w,"8758156,9274328,8925885,8910705,8910704","199500.0,187500.0,199500.0,199500.0,199500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
8397669,m,b,"8780661,8780659,8036074,8423800,8436275","89110.0,89110.0,93800.0,90450.0,90450.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
7819610,m,w,"10019446,10470383,10687817,10241399,9918124","430500.0,374500.0,360500.0,406000.0,430500.0","RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006"
10136373,m,w,"9420513,8895833,9291409,9229518,9081471","625000.0,665000.0,625000.0,625000.0,655000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
9276839,m,w,"8333457,8541971,7847598,7847463,7902219","5822500.0,5822500.0,6120000.0,6120000.0,6120000.0","RFA-RM-08-001,RFA-RM-08-001,RFA-RM-08-001,RFA-RM-08-001,RFA-RM-08-001"
7905553,m,w,"9246760,9832193,9394797,9646359,9246899","62500.0,61500.0,62500.0,61500.0,62500.0","RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011"
9205193,m,w,"9968483,9593281,9781792,9781791,9781789","861000.0,875000.0,861000.0,861000.0,861000.0","RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017"
8516963,m,w,"7900897,7755519,8316181,8316179,8322625","2016000.0,2044000.0,1918000.0,1918000.0,1918000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
7910673,f,w,"9040131,8794566,8458527,8321738,8321784","851500.0,864500.0,877500.0,890500.0000000001,890500.0000000001","RFA-DA-12-009,RFA-DA-12-009,RFA-DA-12-009,RFA-DA-12-009,RFA-DA-12-009"
9999951,m,w,"8928464,9329382,8810815,8851374,8851273","399000.0,375000.0,399000.0,399000.0,399000.0","RFA-CA-14-004,RFA-CA-14-004,RFA-CA-14-004,RFA-CA-14-004,RFA-CA-14-004"
8437252,f,a,"9547758,9736616,9380823,9380806,9380901","250000.0,246000.0,250000.0,250000.0,250000.0","RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050"
8132830,m,w,"8138067,7925709,7925707,7925706,7925705","2160000.0,2190000.0,2190000.0,2190000.0,2190000.0","RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003"
9686546,f,w,"9514738,9750569,9514730,9514733,9514729","1250000.0,1230000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
8308480,m,w,"8677231,8231072,8462876,8463320,8463321","337500.0,350000.0,342500.0,342500.0,342500.0","RFA-RM-10-005,RFA-RM-10-005,RFA-RM-10-005,RFA-RM-10-005,RFA-RM-10-005"
9932374,m,w,"7885547,8104215,8103268,7647336,7647114","360000.0,350000.0,350000.0,365000.0,365000.0","RFA-ES-07-002,RFA-ES-07-002,RFA-ES-07-002,RFA-ES-07-002,RFA-ES-07-002"
9125784,m,a,"7790611,7918510,7908083,7618024,7694151","360000.0,365000.0,365000.0,365000.0,730000.0","RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-034,RFA-CA-08-006"
7687685,f,a,"8330276,8321540,8321903,8138267,8138172","685000.0,685000.0,685000.0,700000.0,700000.0","RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026"
8724857,m,w,"7779486,8036079,8815431,8825205,8033582","100800.0,98000.0,93100.0,93100.0,100800.0","RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001"
8425082,m,h,"7905170,7713847,8068841,8067079,8067154","504000.0,511000.0,490000.0,490000.0,490000.0","RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070"
10465271,m,h,"10458119,9609262,10423663,9975693,9748426","535000.0,625000.0,580000.0,615000.0,615000.0","RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013"
9332664,m,w,"8994246,9000076,9000606,8998905,9000605","6681000.0,6681000.0,6681000.0,6681000.0,6681000.0","RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006"
9250815,m,w,"8238410,8286344,7848311,7945382,7666008","700000.0,685000.0,720000.0,720000.0,730000.0","RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013"
8458494,m,w,"10599566,10599564,10709605,10709606,10709608","6687500.0,6687500.0,6437500.0,6437500.0,6437500.0","RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021"
9605038,m,w,"9605289,8971177,9194450,8972392,9330969","922500.0,982500.0,982500.0,982500.0,982500.0","RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012"
9067247,m,w,"10459581,10459584,10288585,10288582,10684021","1070000.0,1070000.0,1160000.0,1160000.0,1030000.0","RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008"
8462049,f,w,"9129524,8540364,9129472,8914419,9129525","196500.0,202500.0,196500.0,199500.0,196500.0","RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008"
7677676,m,h,"8531870,8712114,8731065,8725045,8725049","1350000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002"
8662246,f,w,"9952320,9607901,9607786,9970196,10176416","369000.0,375000.0,375000.0,369000.0,348000.0","RFA-AR-18-002,RFA-AR-18-002,RFA-AR-18-002,RFA-AR-18-002,RFA-AR-18-002"
7878744,m,w,"9265633,9265281,9339517,9340059,9339461","262000.0,262000.0,250000.0,250000.0,250000.0","RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009"
7856109,m,w,"7898680,8096650,8096653,8096654,8283030","1080000.0,1080000.0,1080000.0,1080000.0,1050000.0","RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013"
7905771,m,w,"9333732,9108766,9340828,9328182,9108553","1310000.0,1310000.0,1310000.0,1310000.0,1330000.0","RFA-TW-11-001,RFA-TW-11-001,RFA-TW-11-001,RFA-TW-11-001,RFA-TW-11-001"
8508802,m,w,"10655239,10655674,7913042,8076285,8098086","515000.0,515000.0,432000.0,420000.0,420000.0","RFA-AI-22-020,RFA-AI-22-020,RFA-AI-06-022,RFA-AI-06-022,RFA-AI-06-022"
9728367,m,w,"10321656,10282846,10104344,10590751,10594566","214000.0,232000.0,232000.0,206000.0,206000.0","RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351"
9370388,m,w,"10091972,10016996,10017023,10017026,10017028","1160000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001"
10063779,m,b,"10706318,10290166,10263343,10263342,10263341","824000.0,928000.0,928000.0,928000.0,928000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
9533675,f,b,"8904715,8748760,8911359,8914664,8871783","299250.0,299250.0,299250.0,299250.0,299250.0","RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023"
9547566,m,w,"10642544,10505802,10013299,9780619,9555072","515000.0,535000.0,307500.0,307500.0,312500.0","RFA-NS-21-029,RFA-NS-21-029,RFA-TW-16-001,RFA-TW-16-001,RFA-TW-16-001"
9291486,m,w,"10684010,10459581,10288585,10288582,10459584","1030000.0,1070000.0,1160000.0,1160000.0,1070000.0","RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008"
8681331,m,w,"10534922,10690530,10673150,10664031,10535173","214000.0,206000.0,206000.0,206000.0,214000.0","RFA-AI-21-041,RFA-AI-21-041,RFA-AI-21-041,RFA-AI-21-041,RFA-AI-21-041"
8535754,m,h,"9402296,9524848,8371836,8703731,9096672","1750000.0,1750000.0,2740000.0,2660000.0,2620000.0","RFA-HD-17-023,RFA-HD-17-023,RFA-HD-12-209,RFA-HD-12-209,RFA-HD-12-209"
9741496,f,h,"8489149,8334501,8334556,8724998,8838014","1012500.0,1027500.0,1027500.0,997500.0,997500.0","RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005"
8724343,m,w,"8727778,8727190,8726033,8726688,8727211","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-HS-14-001,RFA-HS-14-001,RFA-HS-14-001,RFA-HS-14-001,RFA-HS-14-001"
8469386,m,w,"7927824,7897216,7487362,9736620,9380810","292000.0,292000.0,292000.0,246000.0,250000.0","RFA-AI-07-008,RFA-AI-07-008,RFA-AI-07-008,RFA-AI-16-050,RFA-AI-16-050"
8533634,f,w,"10708152,10749018,10606115,10605763,9115446","515000.0,515000.0,535000.0,535000.0,294750.0","RFA-NR-22-001,RFA-NR-22-001,RFA-NR-22-001,RFA-NR-22-001,RFA-MD-15-009"
8137222,m,h,"10169583,9293384,9293386,9318593,9308004","492000.0,500000.0,500000.0,500000.0,500000.0","RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004"
9542219,f,h,"9376270,9376249,7884906,8468651,8452192","281250.0,281250.0,584000.0,540000.0,540000.0","RFA-AR-17-005,RFA-AR-17-005,RFA-AR-08-003,RFA-AR-08-003,RFA-AR-08-003"
9931063,m,h,"8909903,9473658,9689266,9253031,9058578","266000.0,250000.0,246000.0,250000.0,262000.0","RFA-HD-14-034,RFA-HD-14-034,RFA-HD-14-034,RFA-HD-14-034,RFA-HD-14-034"
9869416,f,b,"10170284,9936433,9882365,9869524,10474683","580000.0,615000.0,615000.0,369000.0,348000.0","RFA-AT-18-001,RFA-AT-18-001,RFA-AT-18-001,RFA-AT-19-006,RFA-AT-19-006"
9343464,m,w,"8015682,8130826,8520036,8383591,8383590","1008000.0,980000.0,945000.0,980000.0,980000.0","RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004"
8173669,f,w,"8175542,8082011,7663301,7961408,7961409","72000.0,72000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
10493217,f,a,"9832193,10316999,9394797,9646359,9246899","61500.0,53500.0,62500.0,61500.0,62500.0","RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011"
8395388,m,w,"10584259,10583849,10583235,10583024,10582012","412000.0,412000.0,412000.0,412000.0,412000.0","RFA-AG-23-004,RFA-AG-23-004,RFA-AG-23-004,RFA-AG-23-004,RFA-AG-23-004"
8381765,f,w,"7572620,7572172,7572097,7572150,7574747","219000.0,219000.0,219000.0,219000.0,219000.0","RFA-HD-07-021,RFA-HD-07-021,RFA-HD-07-021,RFA-HD-07-021,RFA-HD-07-021"
7824652,f,w,"7780278,7877780,7658901,7905620,8112748","1086240.0,1584000.0,1606000.0,1606000.0,1540000.0","RFA-HG-06-008,RFA-HG-07-014,RFA-HG-07-014,RFA-HG-07-014,RFA-HG-07-014"
7626008,m,w,"9890656,9506629,9143829,9001539,9507751","922500.0,312500.0,332500.0,332500.0,312500.0","RFA-AG-19-025,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008"
9900304,f,w,"8232764,8207421,8206167,8205256,8207436","68500.0,68500.0,68500.0,68500.0,68500.0","RFA-HD-12-105,RFA-HD-12-105,RFA-HD-12-105,RFA-HD-12-105,RFA-HD-12-105"
7800263,m,w,"9514218,9492743,9537659,9747948,9729825","625000.0,625000.0,625000.0,615000.0,615000.0","RFA-HD-16-036,RFA-HD-16-036,RFA-HD-16-036,RFA-HD-16-036,RFA-HD-16-036"
10672245,f,h,"10491908,10689332,10491910,10491915,10491917","2675000.0,2575000.0,2675000.0,2675000.0,2675000.0","RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015"
7809634,m,w,"8056812,7932516,7750586,7848275,7809632","350000.0,365000.0,360000.0,360000.0,360000.0","RFA-DE-08-003,RFA-DE-08-003,RFA-DE-08-003,RFA-DE-08-003,RFA-DE-08-003"
8533563,f,a,"10661203,10661350,10661440,10661439,10661438","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015"
9306216,f,w,"8846545,9067249,9320706,9320704,9320707","1330000.0,1310000.0,1250000.0,1250000.0,1250000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8572250,m,w,"8316187,8572249,8572594,8572684,8510530","1096000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-AG-10-009,RFA-AG-10-009,RFA-AG-10-009,RFA-AG-10-009,RFA-AG-10-009"
7860706,m,w,"8788787,8575111,8449590,8449601,8451330","332500.0,342500.0,337500.0,337500.0,337500.0","RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001"
8757385,f,a,"8605657,9195127,8605628,8802882,8802881","332500.0,312500.0,332500.0,332500.0,332500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
9122292,f,w,"8906711,8534651,8534655,8534645,8534639","532000.0,540000.0,540000.0,540000.0,540000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8534198,m,w,"8240719,8521778,8337801,8337855,8544486","700000.0,685000.0,685000.0,685000.0,675000.0","RFA-HG-11-003,RFA-HG-11-003,RFA-HG-11-003,RFA-HG-11-003,RFA-HG-11-003"
8132461,m,w,"10153610,9528438,9904310,9926785,9926786","290000.0,312500.0,307500.0,307500.0,307500.0","RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009"
9690526,m,a,"9692477,9922845,9202052,9566451,9353283","615000.0,615000.0,655000.0,625000.0,625000.0","RFA-AG-16-009,RFA-AG-16-009,RFA-AG-16-009,RFA-AG-16-009,RFA-AG-16-009"
7852689,m,w,"10200307,10368712,8115914,7845758,7845961","297632.8,274540.60000000003,350000.0,360000.0,360000.0","RFA-HG-20-016,RFA-HG-20-016,RFA-RM-09-005,RFA-RM-09-005,RFA-RM-09-005"
7762460,f,b,"8381158,7764299,7762463,7762442,7762448","465800.00000000006,496400.0,496400.0,496400.0,496400.0","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
9444338,m,w,"10263265,10200508,10473543,10132968,9900717","464000.0,464000.0,428000.0,580000.0,615000.0","RFA-FD-20-032,RFA-FD-20-032,RFA-FD-20-032,RFA-AI-16-002,RFA-AI-16-002"
9154523,f,w,"8609019,8662418,8884574,8465040,8230652","532000.0,540000.0,532000.0,548000.0,548000.0","RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002"
8141164,m,h,"8501584,8379753,8382152,8382159,8308479","1012500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012"
8695281,m,w,"10348204,9852954,10536594,10534661,10451560","802500.0,922500.0,772500.0,772500.0,772500.0","RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026"
9745509,m,w,"7555050,10434464,10426470,10434552,10434599","135185.78,535000.0,535000.0,535000.0,535000.0","RFA-AG-07-004,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006"
9022512,f,h,"10618316,10426961,8604915,9022512,9245732","535600.0,556400.0,3192000.0,3144000.0,3000000.0","RFA-HL-22-007,RFA-HL-22-007,RFA-HL-13-013,RFA-HL-13-013,RFA-HL-13-013"
7686391,m,w,"7961342,8365226,8092791,8098149,8133831","6935000.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
8874376,f,h,"10683215,10693151,10690626,10690625,10690623","412000.0,412000.0,412000.0,412000.0,412000.0","RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002"
8367393,f,w,"9577581,9773226,10224900,9981830,10251172","625000.0,615000.0,580000.0,615000.0,580000.0","RFA-OD-17-004,RFA-OD-17-004,RFA-OD-17-004,RFA-OD-17-004,RFA-CA-18-027"
10021452,m,w,"10238932,10238930,10049129,10652506,10261408","1160000.0,1160000.0,1230000.0,1030000.0,1160000.0","RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031"
7571124,f,w,"7686354,8173560,7916578,8318839,7961226","1314000.0,1296000.0,1296000.0,1233000.0,1314000.0","RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006"
9145725,f,a,"9145097,9528656,9528653,9532259,9528658","982500.0,937500.0,937500.0,937500.0,937500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
10558689,m,w,"7838126,7840740,7932180,7935432,8391026","1022000.0,1022000.0,1008000.0,1008000.0,959000.0","RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005"
9693083,m,w,"9899756,9765391,10367988,10397977,9892887","430500.0,430500.0,374500.0,374500.0,430500.0","RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003"
8885020,m,w,"8130864,7910453,8144872,8115053,7899875","720000.0,730000.0,720000.0,720000.0,720000.0","RFA-NS-08-003,RFA-NS-08-003,RFA-NS-08-003,RFA-NS-08-003,RFA-NS-08-003"
7797766,m,w,"9252261,8619365,9259979,9252263,9259985","1000000.0,1064000.0,1000000.0,1000000.0,1000000.0","RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002"
10218046,f,h,"9281737,9702661,9702829,9702828,9702825","1250000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
7928810,m,w,"10228691,9486073,9485464,9486473,9767656","869999.9999999999,937500.0,937500.0,937500.0,922500.0","RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081"
8366089,f,w,"10687068,10225588,10204148,10651873,10515787","515000.0,580000.0,580000.0,515000.0,535000.0","RFA-TR-19-014,RFA-TR-19-014,RFA-TR-19-014,RFA-TR-19-014,RFA-TR-19-014"
9985221,f,a,"10670199,10451808,10296363,7800090,8312656","515000.0,535000.0,580000.0,109500.0,102750.0","RFA-DK-20-011,RFA-DK-20-011,RFA-DK-20-011,RFA-DK-08-015,RFA-DK-08-015"
8081728,f,w,"8744425,9107778,8895517,8895663,8911206","159600.0,157200.0,159600.0,159600.0,159600.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
8887115,f,w,"10245162,9564947,9928049,9985131,9995496","348000.0,375000.0,369000.0,369000.0,369000.0","RFA-ES-16-007,RFA-ES-16-007,RFA-ES-16-007,RFA-ES-16-007,RFA-ES-16-007"
8136684,m,w,"8909962,8912810,9059098,9059094,9059096","931000.0,931000.0,917000.0,917000.0,917000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
8568549,m,w,"8358310,8355743,8642878,8352193,8355227","411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006","RFA-RM-11-005,RFA-RM-11-005,RFA-RM-11-005,RFA-RM-11-005,RFA-RM-11-005"
7586366,m,w,"7864123,8043666,8044067,8074528,8076829","720000.0,700000.0,700000.0,700000.0,700000.0","RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006"
10460117,f,w,"8460350,8460323,8458449,8459070,8459125","411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
10018960,m,a,"9545521,9114138,9114676,9114143,9146685","1562500.0,1637500.0,1637500.0,1637500.0,1637500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
8469004,m,w,"10636807,10438910,10071598,10213963,10221177","360500.0,374500.0,430500.0,430500.0,430500.0","RFA-NR-20-001,RFA-NR-20-001,RFA-NR-20-001,RFA-NR-20-001,RFA-NR-20-001"
10615091,f,b,"10588236,9729405,9923558,9923555,9923553","1545000.0,1845000.0,1845000.0,1845000.0,1845000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
9502004,f,w,"8721990,8544786,8532799,8532801,8532803","997500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
10319430,f,w,"7992853,8123379,8386593,8264973,10672463","576000.0,576000.0,540000.0,548000.0,515000.0","RFA-DK-09-012,RFA-DK-09-012,RFA-DK-09-012,RFA-DK-09-012,RFA-HL-21-014"
10703463,m,w,"10570855,10570228,10552045,10375045,10375033","515000.0,515000.0,515000.0,535000.0,535000.0","RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160"
10224633,m,w,"7640922,7930256,7937512,7894551,8146745","438000.0,438000.0,438000.0,432000.0,432000.0","RFA-DK-05-012,RFA-DK-05-012,RFA-DK-05-012,RFA-DK-05-012,RFA-DK-05-012"
10475234,f,w,"10250324,10475234,10251858,9604172,9604173","1392000.0,1284000.0,1392000.0,1500000.0,1500000.0","RFA-HD-18-012,RFA-HD-18-012,RFA-HD-18-012,RFA-HD-18-012,RFA-HD-18-012"
10129467,m,w,"10461137,10014627,10129467,10247021,9790970","984400.0,1131600.0,1131600.0,1067200.0,1131600.0","RFA-HD-18-103,RFA-HD-18-103,RFA-HD-18-103,RFA-HD-18-103,RFA-HD-18-103"
10017232,f,a,"10689736,10226227,10017230,10707768,10700198","1545000.0,1739999.9999999998,1845000.0,1605000.0,1605000.0","RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018"
9123353,f,b,"8703891,9511592,8703980,8703237,9102131","665000.0,625000.0,665000.0,665000.0,655000.0","RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007"
7658743,m,w,"8380062,8695414,8710255,8693628,8698431","2055000.0,1995000.0,1995000.0,1995000.0,1995000.0","RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007"
8712334,f,w,"8325213,9750887,8453238,8442257,8442253","1918000.0,1750000.0,1890000.0,1890000.0,1890000.0","RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013"
10200808,m,w,"10831226,10669218,10023935,10405655,10670059","206000.0,257500.0,307500.0,267500.0,257500.0","RFA-EB-23-001,RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002"
8749196,f,w,"9442800,9657766,9183876,8620435,8618274","1250000.0,1230000.0,1250000.0,303750.0,303750.0","RFA-ES-15-016,RFA-ES-15-016,RFA-ES-15-016,RFA-ES-13-003,RFA-ES-13-003"
