APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_biobert_r_wi,APPVAL_RECS_biobert_r_wi,FOA_RECS_biobert_r_wi
7942063,m,w,"10019446,10470383,9918124,10241399,10687817","430500.0,374500.0,430500.0,406000.0,360500.0","RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006"
9774474,f,a,"9170649,9360099,9534092,9542285,9540880","327500.0,312500.0,312500.0,312500.0,312500.0","RFA-EB-15-006,RFA-EB-15-006,RFA-EB-15-006,RFA-EB-15-006,RFA-EB-15-006"
9450430,f,w,"9889816,9484498,9484405,9484908,9484907","1168500.0,1187500.0,1187500.0,1187500.0,1187500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
9509407,m,w,"8068435,7878517,7989838,8216662,8099486","504000.0,504000.0,504000.0,490000.0,490000.0","RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010"
10606568,m,w,"9814449,10176493,10176491,10646279,10646273","861000.0,812000.0,812000.0,721000.0,721000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
10140354,m,a,"7682323,8321258,8112469,8112468,7929527","1022000.0,980000.0,1008000.0,1008000.0,1008000.0","RFA-ES-05-006,RFA-ES-05-006,RFA-ES-05-006,RFA-ES-05-006,RFA-ES-05-006"
7766367,m,w,"10541697,10754742,10754809,10755029,10755053","62060.0,59740.0,59740.0,59740.0,59740.0","RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012"
8099009,f,w,"9102131,8919422,8703237,8703891,9098766","655000.0,665000.0,665000.0,665000.0,655000.0","RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007"
8502615,m,w,"7755519,8316181,8322625,8322627,7756325","2044000.0,1918000.0,1918000.0,1918000.0,2044000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
8063752,m,w,"10174223,9353202,9206968,9207385,9207244","2373900.0,2412500.0,2528300.0,2528300.0,2528300.0","RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035"
8464111,m,w,"10363049,10079898,10359139,10079368,10079772","292471.96,310121.13,269780.17000000004,310121.13,310121.13","RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005"
8013407,f,w,"9654946,9787107,9936112,10093706,10265509","625000.0,615000.0,615000.0,307500.0,290000.0","RFA-AG-18-024,RFA-AG-18-024,RFA-AG-18-024,RFA-AG-20-038,RFA-AG-20-038"
9116934,f,w,"9321169,9723151,9709320,9707838,9707828","312500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003"
7855009,m,w,"7919490,8312582,8121533,8522253,8513248","216000.0,205500.00000000003,210000.0,202500.0,202500.0","RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053"
7626257,m,w,"7885513,8102079,7625925,7648045,7625124","720000.0,700000.0,730000.0,730000.0,730000.0","RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001"
9787544,f,w,"10708941,10581922,10167095,10436490,10676235","206000.0,214000.0,922500.0,3479999.9999999995,3090000.0","RFA-DK-21-018,RFA-DK-21-018,RFA-DK-20-015,RFA-MD-21-007,RFA-MD-21-007"
8624903,m,a,"10330342,10330219,10700076,10690696,10492637","579998.84,579998.84,514998.97,514998.97,534998.93","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
8257680,m,w,"8141159,8141178,7908734,7670295,7905960","1050000.0,1080000.0,1095000.0,1095000.0,1095000.0","RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012"
10087180,m,w,"10424563,10432084,10264030,10263310,10665678","267500.0,267500.0,290000.0,290000.0,257500.0","RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044"
7786621,f,a,"8529423,8132932,8133386,8452391,8529422","675000.0,700000.0,700000.0,700000.0,675000.0","RFA-AG-10-004,RFA-AG-10-004,RFA-AG-10-004,RFA-AG-10-004,RFA-AG-10-004"
10169872,f,w,"8843773,8465825,8842087,8842086,8870280","399000.0,405000.0,399000.0,399000.0,399000.0","RFA-AI-11-009,RFA-AI-11-009,RFA-AI-11-009,RFA-AI-11-009,RFA-AI-11-009"
8664193,m,w,"10777339,10777089,10777065,10776871,10776793","206000.0,206000.0,206000.0,206000.0,206000.0","RFA-RM-23-003,RFA-RM-23-003,RFA-RM-23-003,RFA-RM-23-003,RFA-RM-23-003"
7664558,f,w,"9566867,9977188,9441559,9440897,9439431","250000.0,246000.0,250000.0,250000.0,250000.0","RFA-DK-16-025,RFA-DK-16-025,RFA-DK-16-025,RFA-DK-16-025,RFA-DK-16-025"
10440265,m,w,"9983646,9998903,10242818,10242748,10225309","246000.0,246000.0,232000.0,232000.0,232000.0","RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002"
8889709,m,w,"10552436,9706063,9962510,9968457,9973240","257500.0,196800.0,196800.0,196800.0,196800.0","RFA-NS-22-015,RFA-NS-16-016,RFA-NS-16-016,RFA-NS-16-016,RFA-NS-16-016"
8133995,m,w,"9659552,9660083,9784896,9782980,10441650","500000.0,500000.0,492000.0,492000.0,464000.0","RFA-RM-17-025,RFA-RM-17-025,RFA-RM-17-025,RFA-RM-17-025,RFA-RM-17-025"
8959735,m,w,"9089977,9741041,8960218,8960275,8959902","393000.0,369000.0,399000.0,399000.0,399000.0","RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015"
10001483,m,w,"9037282,9147636,9147638,9148241,9313725","266000.0,262000.0,262000.0,262000.0,250000.0","RFA-MH-15-215,RFA-MH-15-215,RFA-MH-15-215,RFA-MH-15-215,RFA-MH-15-215"
10690423,m,w,"8831682,9926977,10000521,10000436,10000435","199500.0,184500.0,184500.0,184500.0,184500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
10694878,f,w,"10493217,10304092,10295518,10295517,10295516","1230500.0,1334000.0,1334000.0,1334000.0,1334000.0","RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003"
9750114,m,w,"7843094,7886194,10128864,10308509,10308532","730000.0,730000.0,232000.0,214000.0,214000.0","RFA-GM-06-001,RFA-GM-06-001,RFA-AI-19-065,RFA-AI-19-065,RFA-AI-19-065"
7784258,f,w,"8858018,8858240,8858282,8854932,10054276","228760.0,228760.0,228760.0,228760.0,211560.0","RFA-HD-14-022,RFA-HD-14-022,RFA-HD-14-022,RFA-HD-14-022,RFA-HD-14-022"
9142698,m,w,"9908092,10198942,10172921,10172922,10172923","922500.0,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
8907088,m,w,"7910620,7690929,7895839,8307828,8321526","360000.0,365000.0,360000.0,342500.0,342500.0","RFA-HL-08-002,RFA-HL-08-002,RFA-HL-08-002,RFA-HL-08-002,RFA-HL-08-002"
9998678,m,w,"9355658,9544731,9548114,9548126,9548125","1000000.0,1000000.0,1000000.0,1000000.0,1000000.0","RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013"
8955334,m,w,"8729572,8916197,8640456,8640411,8640255","332500.0,332500.0,337500.0,337500.0,337500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
9854093,f,w,"8867959,9087097,9067187,8693886,8534003","665000.0,655000.0,655000.0,665000.0,675000.0","RFA-AA-12-006,RFA-AA-12-006,RFA-AA-12-006,RFA-AA-12-006,RFA-AA-12-006"
10005516,m,w,"7912258,7627999,7849039,7862568,7897916","365000.0,365000.0,360000.0,360000.0,360000.0","RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004"
9765062,m,w,"8103046,8524198,8524207,8376534,8376531","560000.0,548000.0,548000.0,548000.0,548000.0","RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002"
8994766,f,a,"9060558,9569652,9781721,9581898,9385374","4389000.0,312500.0,307500.0,312500.0,312500.0","RFA-ES-15-011,RFA-ES-16-004,RFA-ES-16-004,RFA-ES-16-004,RFA-ES-16-004"
9752986,f,w,"10526105,10705788,10704593,10704599,10704609","1605000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048"
8205975,f,w,"8399096,7535436,8204446,8196814,8196819","337500.0,365000.0,342500.0,342500.0,342500.0","RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005"
9349640,m,a,"8333982,8725259,8725255,8231620,8231104","685000.0,675000.0,675000.0,700000.0,700000.0","RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004"
10371038,m,w,"9707646,9707463,9707462,9707461,9707379","492000.0,492000.0,492000.0,492000.0,492000.0","RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044"
8015695,f,w,"9694533,9536297,9689449,9689448,9536438","250000.0,250000.0,246000.0,246000.0,250000.0","RFA-ES-17-004,RFA-ES-17-004,RFA-ES-17-004,RFA-ES-17-004,RFA-ES-17-004"
10025571,m,w,"7627999,7658184,7657333,7617881,7912258","365000.0,365000.0,365000.0,365000.0,365000.0","RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004"
9272873,m,w,"8522251,8137832,8527681,8523752,7919132","2025000.0,2100000.0,2025000.0,2025000.0,2190000.0","RFA-AI-08-015,RFA-AI-08-015,RFA-AI-08-015,RFA-AI-08-015,RFA-AI-08-015"
7895699,m,w,"10677598,10429878,9100633,9105329,8880119","283250.0,294250.0,2292500.0,2292500.0,2327500.0","RFA-HL-22-002,RFA-HL-22-002,RFA-AI-13-006,RFA-AI-13-006,RFA-AI-13-006"
7920509,m,w,"7622684,7907725,7600669,7599697,8060658","1168000.0,1152000.0,1168000.0,1168000.0,1120000.0","RFA-MH-07-041,RFA-MH-07-041,RFA-MH-07-040,RFA-MH-07-040,RFA-MH-07-040"
9902829,m,w,"8492010,7783755,8078987,8141454,8112676","540000.0,548000.0,560000.0,560000.0,560000.0","RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001"
9889814,f,w,"10361235,10082303,9812531,9812018,9811666","53500.0,57999.99999999999,61500.0,61500.0,61500.0","RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007"
8235263,m,w,"9973203,10438803,10214461,9810824,10479037","307500.0,267500.0,290000.0,307500.0,588500.0","RFA-RM-18-024,RFA-RM-18-024,RFA-RM-18-024,RFA-RM-18-024,RFA-HG-20-047"
10168518,m,w,"8325222,8018400,7874703,7862400,8097981","1050000.0,1080000.0,1080000.0,1080000.0,1050000.0","RFA-DK-06-011,RFA-DK-06-011,RFA-DK-06-011,RFA-DK-06-011,RFA-DK-06-011"
8032676,f,w,"10581282,10686688,10688445,10580415,9976825","214000.0,206000.0,206000.0,214000.0,246000.0","RFA-TR-22-011,RFA-TR-22-011,RFA-TR-22-011,RFA-TR-22-011,RFA-NS-18-042"
7941766,m,b,"10452612,9881355,10540399,10038351,9986032","240750.0,276750.0,231750.0,276750.0,276750.0","RFA-MH-18-706,RFA-MH-18-706,RFA-MH-18-706,RFA-MH-18-706,RFA-MH-18-706"
7622953,f,w,"10321882,10529294,10530660,10318909,10318560","85600.0,82400.0,82400.0,85600.0,85600.0","RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007"
8963948,m,w,"9540890,9534625,10002844,9534618,9534648","875000.0,875000.0,861000.0,875000.0,875000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8379430,m,h,"10599333,10432507,10602532,10423437,8257921","103000.0,107000.0,103000.0,107000.0,1370000.0","RFA-RM-21-011,RFA-RM-21-011,RFA-RM-21-011,RFA-RM-21-011,RFA-HD-10-019"
8287483,m,w,"10557164,10054488,10366763,10234201,10369394","360500.0,430500.0,374500.0,406000.0,374500.0","RFA-HL-20-027,RFA-HL-20-027,RFA-HL-20-027,RFA-HL-20-027,RFA-HL-20-023"
9279023,f,w,"9525242,9526956,8920870,8920700,9525259","62500.0,62500.0,66500.0,66500.0,62500.0","RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
8132756,m,w,"9952381,9626981,9321281,9330873,9335929","307500.0,312500.0,312500.0,312500.0,312500.0","RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003"
8874833,m,w,"8075920,8716429,8501257,8475542,8452141","1440000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
8131755,m,w,"9660083,10219212,10026443,10026444,10215448","500000.0,464000.0,492000.0,492000.0,464000.0","RFA-RM-17-025,RFA-RM-17-025,RFA-RM-17-025,RFA-RM-17-025,RFA-RM-17-025"
9136242,f,w,"9315721,9306785,9120792,8974679,8974664","250000.0,250000.0,262000.0,266000.0,266000.0","RFA-AI-14-057,RFA-AI-14-057,RFA-AI-14-057,RFA-AI-14-057,RFA-AI-14-057"
10492727,f,w,"10413034,9927973,10165449,9753104,9597601","749000.0,861000.0,812000.0,861000.0,875000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
7656760,m,b,"8908033,8743231,9136225,8576339,10749076","465500.0,465500.0,458500.0,472500.00000000006,257500.0","RFA-RM-12-007,RFA-RM-12-007,RFA-RM-12-007,RFA-RM-12-007,RFA-RM-22-023"
7925612,f,w,"10493227,10295513,10482341,10479185,10479182","1230500.0,1334000.0,1230500.0,1230500.0,1230500.0","RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003"
7798639,m,w,"8633618,8639309,9195617,9271818,9174040","332500.0,332500.0,312500.0,312500.0,312500.0","RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002"
9784662,m,w,"10016163,9896487,9826629,9824222,9823404","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-MH-19-511,RFA-MH-19-511,RFA-MH-19-511,RFA-MH-19-511,RFA-MH-19-511"
8525498,m,w,"10480924,10474459,10297562,10297205,10294338","588500.0,588500.0,638000.0,638000.0,638000.0","RFA-HG-20-047,RFA-HG-20-047,RFA-HG-20-047,RFA-HG-20-047,RFA-HG-20-047"
7691731,m,w,"10829621,10830011,10828982,7893756,7886780","515000.0,515000.0,515000.0,432000.0,432000.0","RFA-HS-23-011,RFA-HS-23-010,RFA-HS-23-010,RFA-HS-08-004,RFA-HS-08-004"
9142858,f,a,"10783500,9985132,9736060,9733661,9732842","1030000.0,307500.0,307500.0,307500.0,307500.0","RFA-OD-23-005,RFA-GM-18-002,RFA-GM-18-002,RFA-GM-18-002,RFA-GM-18-002"
9524992,f,w,"8125905,8122854,9376270,9376249,8468643","910000.0,910000.0,281250.0,281250.0,540000.0","RFA-AR-11-004,RFA-AR-11-004,RFA-AR-17-005,RFA-AR-17-005,RFA-AR-08-003"
9969524,m,w,"10237988,10220988,10222714,10222716,10223355","290000.0,290000.0,290000.0,290000.0,290000.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
9967457,m,a,"9040335,9750479,9763652,9769538,9769540","997500.0,937500.0,922500.0,922500.0,922500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
7813726,m,a,"8326060,8099575,8144663,7934327,7879718","337500.0,350000.0,350000.0,360000.0,360000.0","RFA-HL-10-003,RFA-HL-10-003,RFA-HL-10-003,RFA-HL-10-003,RFA-HL-10-003"
9532407,f,w,"9770752,10207459,9770758,9770759,9773880","2767500.0,2610000.0,2767500.0,2767500.0,2767500.0","RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
7903332,f,w,"7938085,7943091,7844258,7842833,7841368","648000.0,648000.0,657000.0,657000.0,657000.0","RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173"
8147751,m,w,"8876120,8875343,8876086,8104024,8104025","266000.0,266000.0,266000.0,108000.0,108000.0","RFA-MD-14-003,RFA-MD-14-003,RFA-MD-14-003,RFA-MD-08-002,RFA-MD-08-002"
8048337,m,w,"8876120,8875343,8876086,8104024,8104025","266000.0,266000.0,266000.0,108000.0,108000.0","RFA-MD-14-003,RFA-MD-14-003,RFA-MD-14-003,RFA-MD-08-002,RFA-MD-08-002"
8712128,m,h,"9898052,9897929,9897908,10375976,10375975","492000.0,492000.0,492000.0,464000.0,464000.0","RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028"
7945336,m,w,"10254784,10379324,10255074,10254958,10254471","232000.0,214000.0,232000.0,232000.0,232000.0","RFA-HD-21-029,RFA-HD-21-029,RFA-HD-21-029,RFA-HD-21-029,RFA-HD-21-029"
10632067,m,w,"9040282,9309031,9040450,9040447,9040337","997500.0,937500.0,997500.0,997500.0,997500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
8036065,f,w,"8232163,7805137,8452590,7804336,8213538","91790.0,96480.0,90450.0,96480.0,91790.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
8208878,f,h,"8024538,8010176,7995968,7993586,8018663","280000.0,280000.0,280000.0,280000.0,280000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
8377545,f,w,"8642670,8642669,9036866,9036862,9039470","99750.0,99750.0,98250.0,98250.0,98250.0","RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005"
9069538,m,w,"10137260,10198942,10172921,10172922,10172923","869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
7943076,m,w,"10438517,10013428,9649268,9785189,9785709","802500.0,922500.0,922500.0,922500.0,922500.0","RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017"
8263981,f,w,"7741852,8092588,7893077,8712117,8010289","365000.0,350000.0,360000.0,665000.0,720000.0","RFA-MH-08-010,RFA-MH-08-010,RFA-MH-08-010,RFA-DA-10-001,RFA-DA-10-001"
9930180,m,w,"9746805,9415526,10202325,10233681,9481458","375000.0,375000.0,369000.0,369000.0,375000.0","RFA-RM-16-003,RFA-RM-16-003,RFA-RM-16-003,RFA-RM-16-003,RFA-RM-16-003"
9320714,f,w,"8857215,8514191,8682893,8906908,9526799","232750.0,236250.00000000003,232750.0,997500.0,937500.0","RFA-HG-12-012,RFA-HG-12-012,RFA-HG-12-012,RFA-HG-12-005,RFA-HG-12-005"
7945340,f,w,"7945340,7844613,7844428,7844115,7843368","911999.52,924666.18,924666.18,924666.18,924666.18","RFA-MH-09-171,RFA-MH-09-171,RFA-MH-09-171,RFA-MH-09-171,RFA-MH-09-171"
7922587,m,w,"8709760,8716635,8858488,8858489,8580344","472500.00000000006,465500.0,465500.0,465500.0,472500.00000000006","RFA-AG-13-010,RFA-AG-13-010,RFA-AG-13-010,RFA-AG-13-010,RFA-AG-13-010"
10001432,m,w,"8109692,8433308,8634012,8814164,8243502","420000.0,405000.0,399000.0,399000.0,411000.00000000006","RFA-AI-10-010,RFA-AI-10-010,RFA-AI-10-010,RFA-AI-10-010,RFA-AI-10-010"
8550002,m,w,"8550000,8723055,8726854,8726855,8449901","1350000.0,1330000.0,1330000.0,1330000.0,1370000.0","RFA-HS-12-004,RFA-HS-12-004,RFA-HS-12-004,RFA-HS-12-004,RFA-HS-12-004"
8356905,m,w,"10725869,10724896,10725821,10724796,10726020","103000.0,103000.0,103000.0,103000.0,103000.0","RFA-TR-22-030,RFA-TR-22-030,RFA-TR-22-030,RFA-TR-22-030,RFA-TR-22-030"
10260459,f,w,"7960770,7960445,7959671,7959670,7959669","730000.0,730000.0,730000.0,730000.0,730000.0","RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001"
8452142,f,b,"8724832,9648673,9544814,9655141,9494497","2327500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
10354695,m,w,"8927930,8650443,8649939,8650449,8881880","199500.0,199500.0,199500.0,199500.0,199500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8874374,m,w,"9443480,10075914,10071172,10071176,10071179","1250000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020"
9478357,f,w,"9111483,9613852,9276139,9281069,9264019","655000.0,615000.0,625000.0,625000.0,625000.0","RFA-MH-16-350,RFA-MH-16-350,RFA-MH-16-350,RFA-MH-16-350,RFA-MH-16-350"
8499174,m,a,"7900507,7924597,8536992,7849341,7939058","360000.0,360000.0,360000.0,365000.0,365000.0","RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004"
9245898,m,w,"9623311,10341087,9397506,9395865,9607558","399750.0,347750.0,406250.0,406250.0,399750.0","RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013"
8544784,f,w,"10713312,10713310,10714532,10714531,10714530","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014"
8007042,m,w,"10200680,10434817,9905213,10655369,8727446","696000.0,642000.0,738000.0,618000.0,1330000.0","RFA-AT-19-002,RFA-AT-19-002,RFA-AT-19-002,RFA-AT-19-002,RFA-OD-09-001"
9393657,f,w,"8467664,8378919,8378930,8467655,8467663","2430000.0,2466000.0,2466000.0,2430000.0,2430000.0","RFA-AA-10-003,RFA-AA-10-003,RFA-AA-10-003,RFA-AA-10-003,RFA-AA-10-003"
8326059,f,w,"7994441,7994452,8234110,8240877,8250263","180000.0,180000.0,808300.0000000001,808300.0000000001,808300.0000000001","RFA-RM-07-001,RFA-RM-07-001,RFA-CA-08-503,RFA-CA-08-503,RFA-CA-08-503"
9186392,m,h,"10025960,9882916,10155447,10127601,10119264","246000.0,246000.0,232000.0,232000.0,232000.0","RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019"
8070372,m,a,"8046660,7872823,7872830,7802165,7840785","365000.0,360000.0,360000.0,360000.0,365000.0","RFA-DE-06-005,RFA-DE-06-005,RFA-DE-06-005,RFA-DE-06-005,RFA-DE-06-005"
8470149,f,w,"8531045,8650814,8810661,8703654,9110917","1350000.0,1330000.0,1330000.0,1330000.0,1310000.0","RFA-DA-13-004,RFA-DA-13-004,RFA-DA-13-004,RFA-DA-12-010,RFA-DA-12-010"
9322727,f,w,"8828203,8378072,8539904,8377306,8377307","2394000.0,2466000.0,2466000.0,2466000.0,2466000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
9970377,f,w,"7882327,7882331,7649268,7658150,7618790","432000.0,432000.0,438000.0,438000.0,219000.0","RFA-DA-06-008,RFA-DA-06-008,RFA-DA-06-008,RFA-DA-06-008,RFA-MH-08-050"
9965898,m,w,"8721907,7741763,8717596,8136378,7928787","332500.0,365000.0,332500.0,360000.0,360000.0","RFA-CA-08-024,RFA-CA-08-024,RFA-CA-08-024,RFA-CA-08-024,RFA-CA-08-024"
8738826,m,w,"7692869,7637904,7797656,7905822,7847547","1095000.0,1095000.0,360000.0,360000.0,360000.0","RFA-CA-07-041,RFA-CA-07-008,RFA-CA-07-036,RFA-CA-07-036,RFA-CA-07-036"
10809408,m,w,"8379300,8382495,8022417,8022457,8022216","2055000.0,2055000.0,2160000.0,2160000.0,2160000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
9547568,m,w,"8134766,8134473,8106255,8106254,7922066","1050000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003"
10045674,m,a,"9703815,9279022,9279020,9689883,9689894","984000.0,1000000.0,1000000.0,984000.0,984000.0","RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003"
8133865,m,w,"7692225,7690402,7664567,10828665,10829180","4920200.0,4920200.0,937320.0,206000.0,206000.0","RFA-RM-05-016,RFA-RM-05-016,RFA-RM-05-015,RFA-DE-23-014,RFA-DE-23-014"
7959559,f,w,"8572871,9291538,8572113,8564839,8570427","405000.0,405000.0,405000.0,405000.0,405000.0","RFA-RM-12-016,RFA-RM-12-016,RFA-RM-12-016,RFA-RM-12-016,RFA-RM-12-016"
10260832,f,w,"10253524,10381693,10381550,10381551,10381552","395560.0,364870.0,364870.0,364870.0,364870.0","RFA-LM-20-001,RFA-LM-20-001,RFA-LM-20-001,RFA-LM-20-001,RFA-LM-20-001"
10019094,m,w,"9383154,9526425,9321874,9321872,9749010","1572000.0,1500000.0,1500000.0,1500000.0,1476000.0","RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047"
7943991,m,w,"7692230,7684281,7657486,7677500,10496255","511000.0,511000.0,511000.0,511000.0,214000.0","RFA-HG-07-029,RFA-HG-07-029,RFA-HG-07-029,RFA-HG-07-029,RFA-HG-21-002"
10207406,m,w,"10643463,10559714,10559718,10172439,10172438","103000.0,515000.0,515000.0,580000.0,580000.0","RFA-RM-22-006,RFA-OD-20-002,RFA-OD-20-002,RFA-OD-20-002,RFA-OD-20-002"
9081627,m,h,"8975581,9605108,8552185,8554419,9828042","6855666.23,6436999.59,6960332.890000001,6960332.890000001,6436999.59","RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008"
