APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_biomedbert_o_w,APPVAL_RECS_biomedbert_o_w,FOA_RECS_biomedbert_o_w
9056488,m,w,"8838122,9301103,9303533,9322735,9303531","2394000.0,2358000.0,2358000.0,2358000.0,2358000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
7885538,f,w,"7629713,7648045,8101923,8098672,8101894","730000.0,730000.0,700000.0,700000.0,700000.0","RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001"
9313195,f,w,"9135191,9736640,9517759,9512695,9517761","1637500.0,1537500.0,1562500.0,1562500.0,1562500.0","RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001"
8379685,m,a,"10800560,10800504,10800507,10800500,10800561","257500.0,257500.0,257500.0,257500.0,257500.0","RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001"
9762903,m,w,"10641509,10260560,10461056,9831186,10310571","772500.0,464000.0,412000.0,492000.0,464000.0","RFA-ES-22-002,RFA-ES-18-007,RFA-ES-18-007,RFA-ES-18-007,RFA-ES-18-007"
9443167,m,w,"9702249,9998903,9794266,9706567,9795162","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002"
8278621,m,w,"8278614,8151074,8540684,8602557,8278621","5822500.0,5950000.0,5822500.0,5822500.0,5822500.0","RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007"
9853483,m,w,"10696054,10198761,9853483,9853484,9853485","1030000.0,1160000.0,1230000.0,1230000.0,1230000.0","RFA-OD-19-013,RFA-OD-19-013,RFA-OD-19-013,RFA-OD-19-013,RFA-OD-19-013"
8808015,f,w,"9745538,9995435,9977981,9979771,9987570","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-CA-16-014,RFA-CA-16-014,RFA-CA-16-014,RFA-CA-16-014,RFA-CA-16-014"
8326757,m,w,"9982474,9983640,9347018,9185890,9316562","922500.0,922500.0,982500.0,982500.0,937500.0","RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015"
10413819,f,a,"10337297,10621867,10117883,10116708,10107838","53500.0,51500.0,57999.99999999999,57999.99999999999,57999.99999999999","RFA-HL-20-001,RFA-HL-20-001,RFA-HL-20-001,RFA-HL-20-001,RFA-HL-20-001"
9540689,f,w,"10678895,10600706,10469396,9932839,10690447","360500.0,374500.0,321000.0,369000.0,309000.0","RFA-FD-22-009,RFA-FD-22-009,RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021"
9572401,m,w,"9194911,9570631,9194484,9194482,9194559","1310000.0,1250000.0,1310000.0,1310000.0,1310000.0","RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001"
9937217,m,w,"10359777,10359798,9882916,9889673,9935872","214000.0,214000.0,246000.0,246000.0,246000.0","RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019"
7746212,m,h,"9655153,9462035,9443502,9542497,9631927","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
7888357,m,w,"10453434,10176494,9814483,9814482,9814481","1605000.0,1739999.9999999998,1845000.0,1845000.0,1845000.0","RFA-ES-18-012,RFA-ES-18-012,RFA-ES-18-012,RFA-ES-18-012,RFA-ES-18-012"
10503570,f,h,"10482336,10485212,10280877,10280201,10274653","535000.0,515000.0,580000.0,580000.0,580000.0","RFA-FD-21-001,RFA-FD-21-001,RFA-FD-21-001,RFA-FD-21-001,RFA-FD-21-001"
8898804,m,w,"8599113,8728858,8904013,8728236,8598612","270000.0,266000.0,266000.0,266000.0,270000.0","RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007"
9180130,f,w,"10157203,10136137,10136140,10157199,10157200","1160000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012"
9841005,f,w,"8461587,9043089,8833287,8840246,8833286","2430000.0,2358000.0,2394000.0,2394000.0,2394000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8132212,m,w,"8365246,8365257,8365240,8262013,8365247","2800000.0,2800000.0,2800000.0,2800000.0,2800000.0","RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001"
10338882,f,w,"10727587,10727993,10727597,10722669,10723510","103000.0,103000.0,103000.0,103000.0,103000.0","RFA-AG-23-031,RFA-AG-23-031,RFA-AG-23-031,RFA-AG-23-031,RFA-AG-23-031"
8507252,f,w,"8536344,7798357,7797774,7798364,7795475","594000.0,642400.0,642400.0,642400.0,642400.0","RFA-HD-08-014,RFA-HD-08-014,RFA-HD-08-014,RFA-HD-08-014,RFA-HD-08-014"
8650854,f,a,"8279584,9040171,9040182,9081596,9040176","1507000.0000000002,1441000.0,1441000.0,1441000.0,1441000.0","RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001"
8929424,m,w,"9135266,9011511,8998935,9197958,8929411","393000.0,393000.0,393000.0,375000.0,399000.0","RFA-CA-14-004,RFA-CA-14-004,RFA-CA-14-004,RFA-CA-14-004,RFA-CA-14-004"
8726574,m,w,"8726574,8725922,8727875,8726014,8726713","239400.0,239400.0,239400.0,239400.0,239400.0","RFA-HS-14-002,RFA-HS-14-002,RFA-HS-14-002,RFA-HS-14-002,RFA-HS-14-002"
7676781,m,w,"7904811,7690795,7810610,8130866,8130581","720000.0,730000.0,288000.0,280000.0,280000.0","RFA-NS-06-008,RFA-NS-06-008,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009"
7851422,m,a,"8391026,7840740,7838126,7935432,7932180","959000.0,1022000.0,1022000.0,1008000.0,1008000.0","RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005"
9984183,m,w,"10203937,10452747,10460956,10460955,10460934","869999.9999999999,802500.0,802500.0,802500.0,802500.0","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
9118593,m,w,"7907602,7961482,7961480,7961479,7961478","72000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
9749013,m,w,"9321871,9383154,9115988,9115989,9115987","1500000.0,1572000.0,1572000.0,1572000.0,1572000.0","RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047"
8035283,m,w,"7585966,7816784,7895738,7692133,8053915","365000.0,360000.0,360000.0,365000.0,350000.0","RFA-CA-08-008,RFA-CA-08-008,RFA-CA-08-008,RFA-CA-08-008,RFA-CA-08-008"
8605852,m,w,"8453240,8822808,8822815,8822819,8637926","1890000.0,1862000.0,1862000.0,1862000.0,1862000.0","RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013"
10055998,m,a,"9135441,8832139,8934114,9123591,9090085","327500.0,332500.0,332500.0,327500.0,327500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
10288652,f,w,"10704075,10804979,10497247,10220011,10395577","206000.0,206000.0,214000.0,232000.0,214000.0","RFA-OD-21-003,RFA-OD-21-003,RFA-OD-21-003,RFA-OD-19-022,RFA-OD-19-022"
9135690,m,w,"9995018,9874247,10456915,10238128,9674154","615000.0,615000.0,535000.0,580000.0,615000.0","RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038"
7631241,m,w,"7631236,8068665,8130582,8069143,8071042","292000.0,280000.0,280000.0,280000.0,280000.0","RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009"
9966726,m,w,"10447898,10599976,10405044,10256750,10630286","695500.0,669500.0,695500.0,754000.0,669500.0","RFA-DE-22-001,RFA-DE-22-001,RFA-DE-20-002,RFA-DE-20-002,RFA-DE-20-002"
7729467,f,w,"8758050,8369767,8367889,10404609,9789168","332500.0,274000.0,274000.0,374500.0,430500.0","RFA-AG-14-012,RFA-AG-12-008,RFA-AG-12-008,RFA-AG-18-026,RFA-AG-18-026"
9560620,m,h,"8797560,9142377,9136236,9142090,9136242","332500.0,327500.0,327500.0,327500.0,327500.0","RFA-RM-13-009,RFA-RM-13-009,RFA-RM-13-009,RFA-RM-13-009,RFA-RM-13-009"
8375943,m,w,"7701550,8501257,7894647,8114212,8114213","1460000.0,1350000.0,1440000.0,1440000.0,1440000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
8588688,f,b,"8892216,9318572,8588627,8588686,8588615","1596000.0,1500000.0,1620000.0,1620000.0,1620000.0","RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016"
8053808,m,w,"10712150,10712153,10712152,10712151,10712149","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AR-23-001,RFA-AR-23-001,RFA-AR-23-001,RFA-AR-23-001,RFA-AR-23-001"
10673069,f,w,"10534241,9600087,9156199,9161392,9153423","772500.0,922500.0,937500.0,937500.0,937500.0","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
8215485,m,w,"7933931,7934560,7941817,7936897,7938814","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
9447219,m,a,"7757961,7928911,8323133,8309144,8309052","511000.0,504000.0,479500.00000000006,479500.00000000006,479500.00000000006","RFA-HL-09-010,RFA-HL-09-010,RFA-HL-09-010,RFA-HL-09-010,RFA-HL-09-010"
10480045,m,w,"10619595,10440946,10610447,10576534,10444669","206000.0,214000.0,206000.0,214000.0,214000.0","RFA-AI-21-035,RFA-AI-21-035,RFA-AI-21-035,RFA-AI-21-035,RFA-AI-21-035"
10610660,f,w,"10549216,10706583,10266151,10144033,10144034","1070000.0,1030000.0,11020000.0,11685000.0,11685000.0","RFA-AG-22-030,RFA-AG-22-030,RFA-NS-20-013,RFA-NS-20-013,RFA-NS-20-013"
8541730,f,w,"10660385,10661409,10660383,10660384,10661202","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015"
8660639,m,w,"9870748,10088401,9870561,9870706,9870169","369000.0,348000.0,369000.0,369000.0,369000.0","RFA-AI-18-045,RFA-AI-18-045,RFA-AI-18-045,RFA-AI-18-045,RFA-AI-18-045"
9035341,m,w,"8605841,8997970,8992899,8992896,8997968","1330000.0,1310000.0,1310000.0,1310000.0,1310000.0","RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006"
7932579,m,w,"10613357,10136139,10615702,10615706,10615708","1030000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012"
9321532,m,w,"10460074,10666565,10602742,10602744,10602745","1070000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-21-013,RFA-AI-21-013,RFA-AI-21-013,RFA-AI-21-013,RFA-AI-21-013"
8606723,m,w,"7845599,8071037,7629804,7690953,7691391","360000.0,350000.0,365000.0,365000.0,365000.0","RFA-AA-07-007,RFA-AA-07-007,RFA-AA-07-007,RFA-AA-08-010,RFA-AA-08-010"
9592148,m,w,"9524848,9402296,9217660,9827576,9833527","1750000.0,1750000.0,500000.0,492000.0,492000.0","RFA-HD-17-023,RFA-HD-17-023,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
9315142,m,w,"10015473,10640935,9827782,10200778,10200025","984000.0,824000.0,984000.0,928000.0,928000.0","RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501"
8339352,m,w,"7691775,7902043,8102956,8109213,8119711","730000.0,720000.0,700000.0,700000.0,700000.0","RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006"
9676277,f,h,"8659396,8463185,8463197,8461583,8463198","2394000.0,2430000.0,2430000.0,2430000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
7942900,m,w,"8722105,8048219,8046829,8047311,8046856","1350000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-10-005,RFA-OD-10-005,RFA-OD-10-005,RFA-OD-10-005,RFA-OD-10-005"
10084689,m,b,"9553366,8936666,8936665,8936662,8936661","937500.0,997500.0,997500.0,997500.0,997500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
10474683,f,w,"9869524,9869416,9867903,9867305,10479208","369000.0,369000.0,369000.0,369000.0,348000.0","RFA-AT-19-006,RFA-AT-19-006,RFA-AT-19-006,RFA-AT-19-006,RFA-AT-19-006"
8528632,m,w,"8364928,8364957,8364941,8141171,8364916","1050000.0,1050000.0,1050000.0,1050000.0,1050000.0","RFA-RR-09-005,RFA-RR-09-005,RFA-RR-09-005,RFA-RR-09-005,RFA-RR-09-005"
9671890,f,w,"9942437,9257603,9259337,9257878,9258540","2152500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
10157320,f,w,"9970185,9393206,9762586,9553490,9566860","369000.0,375000.0,369000.0,375000.0,312500.0","RFA-AR-17-003,RFA-AR-17-003,RFA-AR-17-003,RFA-AR-17-003,RFA-AR-17-004"
10421400,m,w,"10526836,10526835,10526553,10526827,10526830","1287500.0,1287500.0,1287500.0,1287500.0,1287500.0","RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006"
9781758,m,w,"9336338,9491880,9163919,9169748,9682299","62500.0,62500.0,65500.0,65500.0,61500.0","RFA-HL-16-020,RFA-HL-16-020,RFA-HL-16-020,RFA-HL-16-020,RFA-HL-16-020"
10223360,m,w,"10224138,9977129,10213650,10213593,10201781","812000.0,861000.0,812000.0,812000.0,812000.0","RFA-RM-17-005,RFA-RM-17-005,RFA-RM-17-005,RFA-RM-17-005,RFA-RM-17-005"
8912021,m,a,"10023209,10847318,10707043,10707046,10707049","1230000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
8176811,m,w,"7919409,8081053,7728065,7727658,7896256","3456000.0,3360000.0,3504000.0,3504000.0,3504000.0","RFA-GM-09-011,RFA-GM-09-011,RFA-GM-09-011,RFA-GM-09-011,RFA-GM-09-011"
8975957,f,w,"8736371,8846546,8846543,9320706,9320707","1330000.0,1330000.0,1330000.0,1250000.0,1250000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8133714,f,a,"7487362,7897216,7927824,7695607,7663546","292000.0,292000.0,292000.0,1460000.0,1460000.0","RFA-AI-07-008,RFA-AI-07-008,RFA-AI-07-008,RFA-AI-08-014,RFA-AI-08-014"
9567935,m,w,"8914169,8784175,9119535,8530163,8391950","1223600.0,1223600.0,1205200.0,1242000.0,1260400.0","RFA-RM-11-008,RFA-RM-11-008,RFA-RM-11-008,RFA-RM-11-008,RFA-RM-11-008"
8681329,m,w,"9055319,8526362,8382277,8033871,8379247","1330000.0,1350000.0,1370000.0,1440000.0,1370000.0","RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022"
8463264,m,w,"8298472,7688226,7689618,8401224,8089394","342500.0,365000.0,365000.0,350000.0,350000.0","RFA-MH-09-030,RFA-MH-09-030,RFA-MH-09-030,RFA-MH-09-030,RFA-MH-09-030"
7938198,f,w,"8447834,8037445,8032920,8037313,8071012","616500.0,648000.0,648000.0,648000.0,720000.0","RFA-OD-10-008,RFA-OD-10-008,RFA-OD-10-008,RFA-OD-10-008,RFA-OD-10-012"
10005457,m,w,"9916786,9322876,9322877,9321975,9321970","1476000.0,1500000.0,1500000.0,1500000.0,1500000.0","RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010"
9893782,m,w,"7626484,7928826,7680023,7664978,7651178","438000.0,432000.0,438000.0,438000.0,438000.0","RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041"
9171453,f,w,"8235750,8469381,8073104,8455306,8469376","1027500.0,1012500.0,1050000.0,1050000.0,1012500.0","RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001"
9256997,m,w,"8828184,8289723,8723401,8723398,8723402","2394000.0,2466000.0,2430000.0,2430000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8144929,m,w,"8724464,8705483,8104786,8106787,8145646","665000.0,665000.0,720000.0,720000.0,700000.0","RFA-DA-10-013,RFA-DA-10-013,RFA-DA-10-013,RFA-DA-10-013,RFA-DA-10-013"
9332084,f,w,"9120802,8704216,8735068,8915865,8707383","65500.0,66500.0,66500.0,66500.0,66500.0","RFA-AR-13-001,RFA-AR-13-001,RFA-AR-13-001,RFA-AR-13-001,RFA-AR-13-001"
9069397,m,w,"8537116,8081703,7849783,8145823,8081697","2430000.0,2592000.0,2592000.0,2592000.0,2592000.0","RFA-AA-08-005,RFA-AA-08-005,RFA-AA-08-005,RFA-AA-08-005,RFA-AA-08-005"
10672795,m,w,"8564919,8306300,8685247,8685246,7991535","1027500.0,1027500.0,997500.0,997500.0,1080000.0","RFA-DK-09-009,RFA-DK-09-009,RFA-DK-09-009,RFA-DK-09-009,RFA-DK-09-009"
9295038,f,w,"9917966,10134353,10617824,10617828,10617829","1230000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8715423,m,w,"9146423,9000998,9784616,9784617,9784619","327500.0,332500.0,307500.0,307500.0,307500.0","RFA-RM-14-004,RFA-RM-14-004,RFA-RM-14-004,RFA-RM-14-004,RFA-RM-14-004"
8566012,f,w,"9097808,8412515,8411811,8412385,8412364","1310000.0,1370000.0,1370000.0,1370000.0,1370000.0","RFA-RM-11-006,RFA-RM-11-006,RFA-RM-11-006,RFA-RM-11-006,RFA-RM-11-006"
7832720,f,h,"8231093,8235304,8236738,8325515,8325528","280000.0,280000.0,280000.0,274000.0,274000.0","RFA-ES-11-004,RFA-ES-11-004,RFA-ES-11-004,RFA-ES-11-004,RFA-ES-11-004"
10306992,m,w,"9145192,9537514,9526494,9518899,9518895","1637500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002"
8929411,f,a,"10413485,10697348,10357225,10495070,10497417","214000.0,206000.0,214000.0,214000.0,214000.0","RFA-CA-21-005,RFA-CA-21-005,RFA-CA-21-005,RFA-CA-21-005,RFA-CA-21-005"
9306751,m,w,"8526362,8514495,8043231,8043237,8043239","1350000.0,1350000.0,1440000.0,1440000.0,1440000.0","RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022"
10134213,m,w,"8811401,9001896,9024433,9040874,9001895","1995000.0,1965000.0,1965000.0,1965000.0,1965000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
10465033,m,w,"9537491,9362107,9565525,9537490,9767101","937500.0,937500.0,937500.0,937500.0,922500.0","RFA-CA-16-014,RFA-CA-16-014,RFA-CA-16-014,RFA-CA-16-014,RFA-CA-16-014"
8440456,f,w,"8876514,8293771,8295030,8295031,8295032","1130500.0,1190000.0,1190000.0,1190000.0,1190000.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
8168336,m,w,"8364937,8132643,8364940,8364939,8364938","1050000.0,1080000.0,1050000.0,1050000.0,1050000.0","RFA-RR-09-005,RFA-RR-09-005,RFA-RR-09-005,RFA-RR-09-005,RFA-RR-09-005"
9999578,m,w,"9534092,9357586,9170669,9170649,9170593","312500.0,312500.0,327500.0,327500.0,327500.0","RFA-EB-15-006,RFA-EB-15-006,RFA-EB-15-006,RFA-EB-15-006,RFA-EB-15-006"
10061656,m,w,"10300050,10300049,10531270,10530701,10530700","802500.0,802500.0,772500.0,772500.0,772500.0","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
10220988,f,w,"8341600,8351789,8549277,8551820,8543766","685000.0,685000.0,675000.0,675000.0,675000.0","RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004"
10673823,f,w,"9542904,8934178,8911243,8927079,8936530","1562500.0,1662500.0,1662500.0,1662500.0,1662500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
10016269,m,w,"10290456,10289785,10285670,10285669,10285667","464000.0,464000.0,464000.0,464000.0,464000.0","RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002"
8688934,m,w,"9377855,9379211,9379210,10505679,10694929","187500.0,187500.0,187500.0,770400.0,741600.0","RFA-CA-16-012,RFA-CA-16-012,RFA-CA-16-012,RFA-CA-21-038,RFA-CA-21-038"
8377682,m,w,"7644651,7900052,7644637,7644644,7644609","438000.0,432000.0,438000.0,438000.0,438000.0","RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001"
9492681,f,w,"8728687,9513619,8901254,9492681,8727251","997500.0,937500.0,997500.0,937500.0,997500.0","RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026"
9649397,f,w,"9649397,9127765,9283496,9319960,9335144","250000.0,262000.0,250000.0,250000.0,250000.0","RFA-CA-15-013,RFA-CA-15-013,RFA-CA-15-013,RFA-CA-15-013,RFA-CA-15-013"
8535671,m,h,"8544803,8137349,8540141,8536755,8138545","2025000.0,2100000.0,2025000.0,2025000.0,2100000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8500377,m,w,"8382504,8502698,8149856,8146184,8149802","2055000.0,2025000.0,2100000.0,2100000.0,2100000.0","RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007"
10426256,m,w,"9536015,9751875,9752551,9752552,9752553","875000.0,861000.0,861000.0,861000.0,861000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
9100131,m,w,"9550776,9345322,9345337,9345328,9099246","472500.0,472500.0,472500.0,472500.0,502740.0","RFA-FD-15-019,RFA-FD-15-019,RFA-FD-15-019,RFA-FD-15-019,RFA-FD-15-019"
8376996,m,w,"8130895,7942429,8136393,8143761,8136392","756000.0,766500.0,756000.0,756000.0,756000.0","RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005"
8702175,f,w,"9688015,9070564,9070679,9070574,9069853","1500000.0,1572000.0,1572000.0,1572000.0,1572000.0","RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001"
10609541,m,h,"7674885,7547849,7674886,7674888,7547590","511000.0,511000.0,511000.0,511000.0,511000.0","RFA-AA-08-003,RFA-AA-08-003,RFA-AA-08-003,RFA-AA-08-003,RFA-AA-08-003"
9567476,m,w,"10634627,10182610,10414949,9797669,9998035","128750.0,145000.0,133750.0,1230000.0,1230000.0","RFA-HL-21-009,RFA-HL-21-009,RFA-HL-21-009,RFA-RM-18-020,RFA-RM-18-020"
9143778,m,h,"8720574,8416032,8687770,8416170,8415991","332500.0,342500.0,342500.0,342500.0,342500.0","RFA-RM-11-007,RFA-RM-11-007,RFA-RM-11-007,RFA-RM-11-007,RFA-RM-11-007"
9332415,m,h,"9982339,9706882,9706871,9706043,9706042","307500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003"
9918898,m,w,"9174082,9272874,9267974,9274292,9267971","1637500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004"
10056417,m,a,"9617178,9698237,9617185,9617186,9619024","2214000.0,2214000.0,2214000.0,2214000.0,2214000.0","RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001"
7905568,m,w,"8381484,8119032,8130769,8119034,7715174","2740000.0,2880000.0,2800000.0,2800000.0,2920000.0","RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009"
10238874,m,w,"10757561,10758089,10757557,10757559,10757560","1339000.0,1339000.0,1339000.0,1339000.0,1339000.0","RFA-HD-23-022,RFA-HD-23-022,RFA-HD-23-022,RFA-HD-23-022,RFA-HD-23-022"
8519139,f,h,"8990810,8787447,9198167,9205484,8432558","4585000.0,4655000.0,4375000.0,4375000.0,4725000.0","RFA-AI-12-002,RFA-AI-12-002,RFA-AI-12-002,RFA-AI-12-002,RFA-AI-12-002"
9654673,m,w,"8051576,8518223,8462512,8318267,8391271","700000.0,675000.0,675000.0,675000.0,675000.0","RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010"
8867050,m,w,"10684333,10654946,10669873,10671993,10691570","1030000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025"
10683044,f,w,"9988351,9730343,9632850,9316653,9344658","861000.0,861000.0,861000.0,875000.0,875000.0","RFA-RM-13-006,RFA-RM-13-006,RFA-RM-13-006,RFA-RM-13-006,RFA-RM-13-006"
8914480,m,w,"8901875,8691628,8673895,8673924,8673896","232750.0,232750.0,236250.00000000003,236250.00000000003,236250.00000000003","RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002"
8539607,m,w,"7911709,7911705,7911712,7911711,7911710","1898000.0,1898000.0,1898000.0,1898000.0,1898000.0","RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002"
