APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_spanbert_o_w,APPVAL_RECS_spanbert_o_w,FOA_RECS_spanbert_o_w
8153252,f,w,"7924085,8130686,7924081,7924082,7924083","108000.0,108000.0,109500.0,109500.0,109500.0","RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001"
8734219,m,w,"10288585,10459581,10288582,10684021,10684010","1160000.0,1070000.0,1160000.0,1030000.0,1030000.0","RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008"
10047717,m,a,"10676761,10437327,10582330,9733552,9732346","412000.0,428000.0,721000.0,492000.0,492000.0","RFA-HG-21-007,RFA-HG-21-007,RFA-HG-21-006,RFA-HG-18-002,RFA-HG-18-002"
10251041,m,w,"9446433,9446223,10242643,10242645,10242647","1000000.0,1000000.0,928000.0,928000.0,928000.0","RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003"
7688379,m,w,"10582233,10582227,10582232,10582231,10582230","772500.0,772500.0,772500.0,772500.0,772500.0","RFA-DK-21-026,RFA-DK-21-026,RFA-DK-21-026,RFA-DK-21-026,RFA-DK-21-026"
9385589,m,w,"9981802,10684204,10249236,9385369,9751383","7336950.0,6143950.0,6919399.999999999,7456250.0,7336950.0","RFA-HL-17-019,RFA-HL-17-019,RFA-HL-17-019,RFA-HL-17-019,RFA-HL-17-019"
9985690,m,a,"10560381,10560160,10562291,10562847,10836739","60681.84,60681.84,60681.84,60681.84,58413.36","RFA-AG-22-026,RFA-AG-22-026,RFA-AG-22-026,RFA-AG-22-026,RFA-AG-22-026"
7555185,f,w,"8795641,9459285,9538562,9497749,9538565","2394000.0,2250000.0,2250000.0,2250000.0,2250000.0","RFA-AA-13-001,RFA-AA-13-001,RFA-AA-13-001,RFA-AA-13-001,RFA-AA-13-001"
8914425,f,w,"9336162,9100305,9336163,9102722,9098341","187500.0,199500.0,187500.0,199500.0,199500.0","RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023"
9551704,m,w,"9849377,9849919,9849375,9849376,9849378","1014750.0,1014750.0,1014750.0,1014750.0,1014750.0","RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026"
7928192,m,b,"8698461,8564859,8827190,8829699,8795598","498750.0,506250.00000000006,498750.0,498750.0,498750.0","RFA-MD-13-001,RFA-MD-13-001,RFA-MD-13-001,RFA-MD-13-001,RFA-MD-13-001"
8318180,f,w,"8758050,10645467,10645719,10645746,10645964","332500.0,515000.0,515000.0,515000.0,515000.0","RFA-AG-14-012,RFA-AG-23-009,RFA-AG-23-009,RFA-AG-23-009,RFA-AG-23-009"
8282750,m,w,"8262208,8462767,8262598,8262503,8262248","205500.00000000003,202500.0,205500.00000000003,205500.00000000003,205500.00000000003","RFA-HL-12-004,RFA-HL-12-004,RFA-HL-12-004,RFA-HL-12-004,RFA-HL-12-004"
9606201,f,w,"10105779,10105438,10107447,10104088,10107085","184500.0,184500.0,184500.0,174000.0,174000.0","RFA-DA-20-025,RFA-DA-20-025,RFA-DA-20-025,RFA-DA-20-025,RFA-DA-20-025"
9127842,f,h,"8918765,9334340,9334341,9335478,9120959","931000.0,875000.0,875000.0,875000.0,917000.0","RFA-TW-13-001,RFA-TW-13-001,RFA-TW-13-001,RFA-TW-13-001,RFA-TW-13-001"
8667503,f,w,"8842845,8889737,8640456,8640411,8640255","332500.0,332500.0,337500.0,337500.0,337500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
9349363,m,w,"10498020,10709532,10708013,10707321,10645898","535000.0,515000.0,515000.0,515000.0,515000.0","RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001"
9118285,m,w,"9121566,9281744,9318339,9280946,9270439","1310000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
8710085,m,w,"7983570,8545555,8545105,8545552,8545714","4608000.0,4320000.0,4320000.0,4320000.0,4320000.0","RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012"
9534486,m,w,"10435513,10216150,10216932,10216933,10216934","583150.0,632200.0,632200.0,632200.0,632200.0","RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001"
8701537,m,w,"9904668,9922935,9979433,9977589,9977583","2152500.0,2152500.0,2152500.0,2152500.0,2152500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
9617156,f,w,"10740364,10630593,10631646,10707213,9431063","515000.0,535000.0,515000.0,515000.0,125000.0","RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-MD-15-006"
10630258,m,w,"9135331,9391670,9557017,9394000,9557006","982500.0,937500.0,937500.0,937500.0,937500.0","RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023"
9254535,m,w,"10369127,10563166,10552680,10552062,10369379","428000.0,412000.0,412000.0,412000.0,428000.0","RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015"
9868106,f,w,"9562073,9354480,9354433,9354452,9344615","312500.0,312500.0,312500.0,312500.0,312500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
8379011,m,w,"7701548,8485533,8501259,8501256,8501263","1460000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
9323394,m,w,"9723112,9517854,9518823,9517857,9542304","922500.0,937500.0,937500.0,937500.0,937500.0","RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010"
7743488,f,h,"8606643,7994824,7996022,7993520,8015262","270000.0,280000.0,280000.0,280000.0,280000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
10687986,m,w,"9257600,9553744,9544226,9520080,9537570","2187500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8427229,m,a,"7940443,7908682,7816701,7660795,7586435","292000.0,288000.0,288000.0,292000.0,292000.0","RFA-CA-08-007,RFA-CA-08-007,RFA-CA-08-007,RFA-CA-08-007,RFA-CA-08-007"
9275974,m,a,"10499403,10657791,10631209,10631216,10631221","160500.0,154500.0,154500.0,154500.0,154500.0","RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015"
10491830,f,w,"9834654,10230524,10228888,10228887,10228885","1968000.0,1968000.0,1968000.0,1968000.0,1968000.0","RFA-CA-19-016,RFA-CA-19-016,RFA-CA-19-016,RFA-CA-19-016,RFA-CA-19-016"
8365071,m,w,"8365133,8365138,8365149,8365150,8365151","7000000.0,7000000.0,7000000.0,7000000.0,7000000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
9130740,m,w,"8150381,8074721,8294891,8509531,8152161","280000.0,288000.0,685000.0,675000.0,700000.0","RFA-NR-10-007,RFA-NR-10-007,RFA-NR-10-006,RFA-NR-10-006,RFA-NR-10-006"
8473986,f,h,"8655192,8101318,8365151,8101299,8365135","6650000.0,7000000.0,7000000.0,7000000.0,7000000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
9135229,m,w,"9135243,9109477,9334602,9108662,9109095","982500.0,997500.0,937500.0,997500.0,997500.0","RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021"
9568053,f,w,"8559171,8563646,8558580,8564159,9325081","675000.0,675000.0,675000.0,675000.0,625000.0","RFA-RM-12-015,RFA-RM-12-015,RFA-RM-12-015,RFA-RM-12-015,RFA-RM-12-015"
8509583,m,a,"10427336,10163049,9969005,10427219,10403593","909500.0,986000.0,1045500.0,909500.0,909500.0","RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028"
10707432,m,w,"9260367,9735922,9671921,9671920,9671919","2187500.0,2187500.0,2152500.0,2152500.0,2152500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8099556,m,w,"7882460,8106276,8100523,8100531,8101810","4320000.0,4200000.0,4200000.0,4200000.0,4200000.0","RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008"
10704022,m,w,"9247947,9308319,8831672,8840228,8831664","187500.0,196500.0,199500.0,199500.0,199500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8214977,m,w,"9271226,8707119,9928481,9928483,9928492","334798.75,356225.87,329441.97,329441.97,329441.97","RFA-HL-14-014,RFA-HL-14-014,RFA-HL-14-014,RFA-HL-14-014,RFA-HL-14-014"
8264323,f,w,"10845414,10617097,10546510,10552032,10447381","360500.0,360500.0,412000.0,412000.0,428000.0","RFA-OD-22-005,RFA-OD-22-005,RFA-OD-21-009,RFA-OD-21-009,RFA-OD-21-009"
7706423,m,b,"7706939,7696684,7923929,7924138,7898591","292000.0,292000.0,288000.0,288000.0,288000.0","RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020"
9333653,m,w,"8099721,7919244,7652440,7682310,7926024","350000.0,360000.0,365000.0,365000.0,365000.0","RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011"
8375872,m,w,"7675907,8375148,8376716,8375726,8376730","438000.0,411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
9593521,m,w,"9566910,10005500,10005497,10005499,10005507","375000.0,369000.0,369000.0,369000.0,369000.0","RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011"
10006536,f,a,"10478335,9567544,9567541,9567549,9567550","339880.0,366250.0,366250.0,366250.0,366250.0","RFA-DK-16-029,RFA-DK-16-029,RFA-DK-16-029,RFA-DK-16-029,RFA-DK-16-029"
9972758,f,h,"10809411,10800562,10800499,10800504,10800506","257500.0,257500.0,257500.0,257500.0,257500.0","RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001"
10358484,m,w,"9134654,9338179,8769965,8769213,8768956","262000.0,250000.0,266000.0,266000.0,266000.0","RFA-OD-13-009,RFA-OD-13-009,RFA-OD-13-009,RFA-OD-13-009,RFA-OD-13-009"
7960485,m,w,"7959808,8360272,7959955,7959952,7663142","292000.0,280000.0,292000.0,292000.0,292000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9534195,m,w,"8932786,8932794,9529696,9298415,9315628","638400.0,638400.0,600000.0,600000.0,600000.0","RFA-NR-14-002,RFA-NR-14-002,RFA-NR-14-002,RFA-NR-14-002,RFA-NR-14-002"
7751226,m,w,"7994843,7743091,7763159,7769914,7743071","280000.0,288000.0,288000.0,288000.0,288000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
9938868,f,w,"9938871,9938870,10445250,10445251,10445252","670350.0,670350.0,583150.0,583150.0,583150.0","RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002"
7933566,m,w,"8655568,8066098,8173910,8173909,8173908","6650000.0,7200000.0,7200000.0,7200000.0,7200000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
9127055,f,w,"9348405,9697667,9041305,9345586,9345585","875000.0,861000.0,931000.0,875000.0,875000.0","RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009"
10407755,m,w,"10407837,10626040,10622622,10622624,10622628","1070000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
10176458,m,w,"9709925,10609002,9883400,9883401,9883402","922500.0,772500.0,922500.0,922500.0,922500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
9340801,m,w,"10708040,10707371,10704741,10695095,10487962","721000.0,721000.0,721000.0,721000.0,749000.0","RFA-RM-21-015,RFA-RM-21-015,RFA-RM-21-015,RFA-RM-21-015,RFA-RM-21-015"
9114663,m,w,"10017040,9804073,9804274,9804273,9804272","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
8461738,f,w,"8730495,8459817,8461029,8459795,8461470","199500.0,205500.00000000003,205500.00000000003,205500.00000000003,205500.00000000003","RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008"
8381872,m,w,"8471033,8525277,8525271,8525283,8572267","1080000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-AG-10-003,RFA-AG-10-003,RFA-AG-10-003,RFA-AG-10-003,RFA-AG-10-003"
9677056,m,w,"10383763,10602517,10602523,10602530,10602540","1070000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
9811759,m,a,"10560381,10560160,10562291,10562847,10836739","60681.84,60681.84,60681.84,60681.84,58413.36","RFA-AG-22-026,RFA-AG-22-026,RFA-AG-22-026,RFA-AG-22-026,RFA-AG-22-026"
10707213,m,a,"10474873,10701728,10473958,10473182,10471530","535000.0,515000.0,535000.0,535000.0,535000.0","RFA-MD-21-004,RFA-MD-21-004,RFA-MD-21-004,RFA-MD-21-004,RFA-MD-21-004"
7808785,f,w,"7903327,8049013,7669358,7931796,7933194","2190000.0,2160000.0,2190000.0,2190000.0,2190000.0","RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016"
10599563,m,a,"8254323,8063775,8062879,8063296,8063764","1864722.07,1905555.4,1905555.4,1905555.4,1905555.4","RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015"
7922467,m,b,"8464199,8268998,8073065,8118485,8123107","1620000.0,1644000.0000000002,1680000.0,1680000.0,1680000.0","RFA-HL-08-015,RFA-HL-08-015,RFA-HL-08-015,RFA-HL-08-015,RFA-HL-08-015"
9477697,m,w,"9533631,10229453,10231192,10234007,10234085","312500.0,290000.0,290000.0,290000.0,290000.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
10227216,m,w,"8338897,8381878,8734265,8733077,8729885","1027500.0,1027500.0,997500.0,997500.0,997500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
8053328,m,w,"9667308,10150302,9874247,9787503,9674154","625000.0,615000.0,615000.0,615000.0,615000.0","RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038"
9924371,m,w,"8727688,9125890,8914696,8786611,9183070","1995000.0,1965000.0,1995000.0,1995000.0,1995000.0","RFA-NS-12-007,RFA-NS-12-007,RFA-NS-12-007,RFA-NS-12-007,RFA-NS-12-007"
9989088,m,h,"8733443,9069658,8613952,9137619,9125663","532000.0,524000.0,540000.0,524000.0,524000.0","RFA-FD-13-001,RFA-FD-13-001,RFA-FD-13-001,RFA-FD-13-001,RFA-FD-13-001"
9029356,f,w,"10449997,10197769,10057011,10056759,9925035","240750.0,261000.0,276750.0,276750.0,276750.0","RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100"
8926944,m,w,"9788439,9787508,10200800,9671166,10011801","246000.0,246000.0,232000.0,250000.0,246000.0","RFA-DK-17-017,RFA-DK-17-017,RFA-DK-17-017,RFA-DK-17-017,RFA-DK-17-017"
9898367,m,w,"10407843,10668997,10407839,10407838,10407837","1070000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
10259800,f,w,"9087711,9532575,9532566,9542216,9546511","655000.0,625000.0,625000.0,625000.0,625000.0","RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003"
9537655,m,w,"9381245,10229453,10231192,10234007,10234085","312500.0,290000.0,290000.0,290000.0,290000.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
8459542,m,w,"9724454,9324984,9723111,9723109,9723104","922500.0,937500.0,922500.0,922500.0,922500.0","RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010"
8066096,m,w,"8101299,8284451,8490529,8473980,8291601","7000000.0,6850000.000000001,6750000.0,6750000.0,7000000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
7960528,f,w,"7960393,8168387,8167776,8167777,8167778","292000.0,288000.0,288000.0,288000.0,288000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
8173803,m,w,"8173757,8065521,8173667,8173668,7890639","3359999.52,3266666.2,3359999.52,3359999.52,3359999.52","RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002"
9333130,f,a,"8723140,8478074,8659008,8473219,8726653","332500.0,337500.0,337500.0,337500.0,337500.0","RFA-RM-09-016,RFA-RM-09-016,RFA-RM-09-016,RFA-RM-09-016,RFA-RM-09-016"
9263299,f,w,"9305807,9306396,9785386,9358717,9358721","884250.0,884250.0,830250.0,843750.0,843750.0","RFA-HS-16-002,RFA-HS-16-002,RFA-HS-16-002,RFA-HS-16-002,RFA-HS-16-002"
10726180,f,w,"9978676,9811864,9973127,10361518,10400919","276750.0,276750.0,276750.0,240750.0,240750.0","RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018"
8131676,m,w,"8380125,8378290,8378546,8300064,8378296","2123500.0,2123500.0,2123500.0,2123500.0,2123500.0","RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013"
8622105,f,w,"10382449,9918177,9922296,9922293,9922291","1070000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8720937,m,w,"8627734,8627293,8627453,8626530,9316603","337500.0,337500.0,337500.0,337500.0,437500.0","RFA-DK-12-025,RFA-DK-12-025,RFA-DK-12-025,RFA-DK-12-025,RFA-DK-14-004"
8464381,m,w,"8445254,8611811,8788563,8704238,8676957","253125.00000000003,249375.0,249375.0,249375.0,249375.0","RFA-RR-10-002,RFA-RR-10-002,RFA-RR-10-002,RFA-RR-10-002,RFA-RR-10-002"
8173535,m,w,"8209213,8173531,8213479,8914822,8917439","1370000.0,1440000.0,1370000.0,1330000.0,1330000.0","RFA-RR-09-003,RFA-RR-09-003,RFA-RR-09-003,RFA-RR-09-003,RFA-RR-09-003"
10244938,m,w,"10244945,10003021,10003019,9273214,9274686","522000.0,553500.0,553500.0,562500.0,562500.0","RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022"
8743499,f,w,"10231013,9939982,9941493,9941252,9941251","632200.0,670350.0,670350.0,670350.0,670350.0","RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001"
8138826,m,w,"8120588,8700428,8305553,8304912,8538651","9975000.0,9476250.0,9761250.0,9761250.0,9761250.0","RFA-HD-09-006,RFA-HD-09-006,RFA-HD-09-006,RFA-HD-09-006,RFA-HD-09-006"
7906681,f,w,"8130686,7906667,7924081,7924082,7924083","108000.0,109500.0,109500.0,109500.0,109500.0","RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001"
10447235,m,w,"10694859,10479039,10320714,10320642,10320527","386250.0,401250.0,435000.0,435000.0,435000.0","RFA-AT-21-003,RFA-AT-21-003,RFA-AT-21-003,RFA-AT-21-003,RFA-AT-21-003"
10260603,f,w,"9761519,9759920,9124872,9124876,9346858","430500.0,430500.0,458500.0,458500.0,458500.0","RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004"
10693095,f,w,"10137948,9255142,9257878,9259337,9506100","2030000.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8707379,f,a,"10627292,10627291,10627290,10627289,10627288","1236000.0,1236000.0,1236000.0,1236000.0,1236000.0","RFA-NS-22-019,RFA-NS-22-019,RFA-NS-22-019,RFA-NS-22-019,RFA-NS-22-019"
8994395,f,w,"9687894,10600025,10617824,10617828,10617829","1230000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
10406334,m,w,"9693061,10406905,9930455,9930448,9930147","7330800.0,6377200.0,7330800.0,7330800.0,7330800.0","RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014"
7880088,m,w,"7890855,7859818,7870089,7901249,7890856","1460000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-AI-07-013,RFA-AI-07-013,RFA-AI-07-013,RFA-AI-07-013,RFA-AI-07-013"
8721367,m,w,"7901149,8314113,8309338,7693834,7691805","576000.0,548000.0,548000.0,584000.0,584000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
8929335,f,w,"9925089,10134373,10197959,9732751,9985132","307500.0,290000.0,290000.0,307500.0,307500.0","RFA-GM-18-002,RFA-GM-18-002,RFA-GM-18-002,RFA-GM-18-002,RFA-GM-18-002"
8819821,m,w,"10356627,10356731,10540799,10364969,10364966","85600.0,85600.0,82400.0,85600.0,85600.0","RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056"
8128239,m,w,"10633318,9882698,10613980,10613984,10633301","1184500.0,1414500.0,1184500.0,1184500.0,1184500.0","RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004"
9139905,f,b,"10307430,10540307,10534776,10533771,10533765","535000.0,515000.0,515000.0,515000.0,515000.0","RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001"
7858532,m,w,"10809408,10809407,10809410,10809411,10800565","257500.0,257500.0,257500.0,257500.0,257500.0","RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001"
9052706,m,h,"9543322,10223139,10246903,10246901,10246900","1250000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028"
8158771,m,w,"8915478,8380065,8479321,8479319,8475561","532000.0,548000.0,540000.0,540000.0,540000.0","RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011"
7847273,m,w,"8131134,7673467,7901639,7901638,7901640","172800.0,175200.0,175200.0,175200.0,172800.0","RFA-CA-06-012,RFA-CA-06-012,RFA-CA-06-012,RFA-CA-06-012,RFA-CA-06-012"
8132732,m,w,"8102120,8173928,8473942,8473962,8173916","7000000.0,7200000.0,6750000.0,6750000.0,7200000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
9458748,f,w,"7761262,7599190,8115467,8118649,8105727","288000.0,292000.0,288000.0,288000.0,288000.0","RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006"
8715432,m,w,"8788721,8629791,9210654,8600322,8606247","5320000.0,5320000.0,5000000.0,5320000.0,5320000.0","RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010"
9146434,m,w,"8704406,8547565,8819875,8432745,8432959","266000.0,270000.0,270000.0,274000.0,274000.0","RFA-CA-12-002,RFA-CA-12-002,RFA-CA-12-002,RFA-CA-12-002,RFA-CA-12-002"
10282962,m,w,"10012957,9563631,9286813,9292165,9286810","1845000.0,1875000.0,1965000.0,1965000.0,1965000.0","RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023"
10590751,f,w,"10590751,10282846,10426540,10426754,10427427","206000.0,232000.0,214000.0,214000.0,214000.0","RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351"
9738982,f,w,"10434342,10434464,10434552,10434599,10619006","535000.0,535000.0,535000.0,535000.0,515000.0","RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006"
8990280,f,w,"9318339,9281747,9280947,9280944,9270436","1250000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
9275976,f,w,"7659633,8096654,8096655,7856109,7922268","1095000.0,1080000.0,1050000.0,1095000.0,1095000.0","RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013"
10698009,f,w,"7683056,7915866,7610959,7568255,7599190","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006"
9323180,m,w,"10202791,9332149,9733123,9733120,9733119","1230000.0,1250000.0,1230000.0,1230000.0,1230000.0","RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028"
10223225,f,w,"10223230,10223229,9985263,9985265,9985266","928000.0,928000.0,984000.0,984000.0,984000.0","RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003"
8743303,f,a,"9129767,8894088,8639766,8640299,8640456","327500.0,332500.0,337500.0,337500.0,337500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
9519714,m,w,"8672571,8468475,8469380,8469376,8460019","997500.0,1027500.0,1012500.0,1012500.0,1012500.0","RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001"
