APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_spanbert_r_wi,APPVAL_RECS_spanbert_r_wi,FOA_RECS_spanbert_r_wi
8368675,f,w,"8976074,8786398,8786407,8785030,8785041","196500.0,199500.0,199500.0,199500.0,199500.0","RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020"
8619190,f,w,"10653695,10198224,10646393,10445081,10450792","772500.0,869999.9999999999,772500.0,802500.0,802500.0","RFA-ES-20-009,RFA-ES-20-009,RFA-ES-20-009,RFA-ES-20-009,RFA-ES-20-009"
7683854,m,w,"7906017,7907880,7907930,7907929,7905968","1095000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030"
9390979,f,w,"9315618,9194546,9785636,9328180,9185059","1250000.0,1310000.0,123000.0,125000.0,131000.0","RFA-HD-16-007,RFA-HD-16-007,RFA-NS-16-003,RFA-NS-16-003,RFA-NS-16-003"
8090478,f,h,"9298510,9734976,9689883,9279020,9298513","1000000.0,984000.0,984000.0,1000000.0,1000000.0","RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003"
7790849,m,w,"8473939,8364985,8250052,8250054,8319724","3149999.5500000003,3266666.2,3266666.2,3266666.2,3266666.2","RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002"
9515571,f,w,"9109463,9313136,9751091,9747101,9745313","412650.0,393750.0,387450.0,387450.0,387450.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
9259942,f,w,"10601041,10690489,10656219,10673762,10673797","154500.0,154500.0,154500.0,154500.0,154500.0","RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002"
8511843,f,w,"10592780,10709636,9625339,10536567,10537743","802500.0,772500.0,468750.0,1070000.0,1070000.0","RFA-TR-22-012,RFA-TR-22-012,RFA-CA-17-043,RFA-NS-22-002,RFA-NS-22-002"
8539894,m,w,"10053515,10414816,10051363,10645187,10675681","615000.0,535000.0,615000.0,515000.0,515000.0","RFA-DK-19-007,RFA-DK-19-007,RFA-DK-19-007,RFA-DK-19-007,RFA-DK-19-007"
10149922,f,b,"8920357,8381152,8382468,8379411,8380428","452200.0,465800.00000000006,465800.00000000006,465800.00000000006,465800.00000000006","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
8249397,f,w,"9078918,9076998,10352218,9077357,9077282","262000.0,262000.0,214000.0,262000.0,262000.0","RFA-HD-16-020,RFA-HD-16-020,RFA-HD-16-020,RFA-HD-16-020,RFA-HD-16-020"
9189717,m,w,"10626077,10626064,10408486,10622622,10622624","1030000.0,1030000.0,1070000.0,1030000.0,1030000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
10381666,f,w,"10597005,10047112,10592259,10586045,10578692","515000.0,615000.0,515000.0,515000.0,515000.0","RFA-OD-19-027,RFA-OD-19-027,RFA-OD-19-027,RFA-OD-19-027,RFA-OD-19-027"
10453564,m,w,"10217780,10217380,10216441,10216469,10216549","116000.0,116000.0,116000.0,116000.0,116000.0","RFA-RM-20-019,RFA-RM-20-019,RFA-RM-20-019,RFA-RM-20-019,RFA-RM-20-019"
7827995,f,w,"7961322,8112444,8365169,8365170,8365171","6935000.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
7942063,m,w,"7924910,7881980,7694378,7919509,8127697","1095000.0,730000.0,730000.0,720000.0,700000.0","RFA-AA-06-006,RFA-AA-07-010,RFA-AA-07-010,RFA-AA-07-010,RFA-AA-07-010"
9774474,f,a,"10515459,10399721,10598626,10615485,10616930","214000.0,214000.0,206000.0,206000.0,206000.0","RFA-EY-21-001,RFA-EY-21-001,RFA-EY-21-001,RFA-EY-21-001,RFA-EY-21-001"
9450430,f,w,"10153465,10164621,10167769,10167770,10207418","1102000.0,1102000.0,1102000.0,1102000.0,1102000.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
9509407,m,w,"8100577,8216662,7989838,7900055,7886881","504000.0,490000.0,504000.0,504000.0,504000.0","RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010"
10606568,m,w,"8991919,9378106,9182895,8991052,8814559","622250.0,593750.0,593750.0,622250.0,631750.0","RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014"
10140354,m,a,"9841407,9552386,9441650,9418046,9695977","584250.0,593750.0,593750.0,593750.0,584250.0","RFA-ES-15-003,RFA-ES-15-003,RFA-ES-15-003,RFA-ES-15-003,RFA-ES-15-003"
7766367,m,w,"10012212,10361105,10008042,10009608,10189014","369000.0,348000.0,369000.0,369000.0,348000.0","RFA-MH-20-120,RFA-MH-20-120,RFA-MH-20-120,RFA-MH-20-120,RFA-MH-20-120"
8099009,f,w,"7746264,8259476,8474594,8459419,8508068","2190000.0,2055000.0,2025000.0,2025000.0,2025000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
8502615,m,w,"8102994,7755519,7900940,7900938,7903201","1960000.0,2044000.0,2016000.0,2016000.0,2016000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
8063752,m,w,"8662805,8706933,8849773,9381292,8390950","399000.0,399000.0,399000.0,399000.0,411000.00000000006","RFA-HD-12-197,RFA-HD-12-197,RFA-HD-12-197,RFA-HD-12-197,RFA-HD-12-197"
8464111,m,w,"9020156,9019006,9149273,9020144,9301840","299250.0,299250.0,294750.0,294750.0,294750.0","RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006"
8013407,f,w,"10681283,10500864,8529434,8368503,8534016","143170.0,148730.0,270000.0,274000.0,270000.0","RFA-AG-22-009,RFA-AG-22-009,RFA-AG-12-004,RFA-AG-12-004,RFA-AG-12-004"
9116934,f,w,"10085651,9277148,9276345,9277153,9276839","869999.9999999999,937500.0,937500.0,937500.0,937500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
7855009,m,w,"9055318,8381801,8514502,8526366,8514501","1330000.0,1370000.0,1350000.0,1350000.0,1350000.0","RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022"
7626257,m,w,"7837700,8301148,7627311,7631463,7631458","216000.0,216000.0,219000.0,219000.0,219000.0","RFA-TW-06-002,RFA-TW-06-002,RFA-TW-06-002,RFA-TW-06-002,RFA-TW-06-002"
9787544,f,w,"10212773,10424447,10601101,9734121,9969453","1160000.0,1070000.0,1030000.0,492000.0,492000.0","RFA-HG-20-001,RFA-HG-20-001,RFA-HG-20-001,RFA-RM-16-017,RFA-RM-16-017"
8624903,m,a,"7632118,7846929,7677468,7684191,7617659","255500.0,255500.0,1095000.0,292000.0,292000.0","RFA-CA-07-022,RFA-CA-07-022,RFA-CA-07-044,RFA-CA-07-037,RFA-CA-07-037"
8257680,m,w,"10240003,10678894,10454194,10454197,10455675","928000.0,824000.0,856000.0,856000.0,856000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
10087180,m,w,"7683013,7678962,7668382,7685277,7674704","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-AG-08-001,RFA-AG-08-001,RFA-AG-08-001,RFA-AG-08-001,RFA-AG-08-001"
7786621,f,a,"9264661,9264681,9264670,9264682,8580280","458500.0,458500.0,458500.0,458500.0,270000.0","RFA-AG-16-005,RFA-AG-16-005,RFA-AG-16-005,RFA-AG-16-005,RFA-AG-13-007"
10169872,f,w,"10326787,10228691,10326785,9486073,9485464","802500.0,869999.9999999999,802500.0,937500.0,937500.0","RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081"
8664193,m,w,"8912810,8909962,9059094,9059096,9292318","931000.0,931000.0,917000.0,917000.0,875000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
7664558,f,w,"9979637,9979638,9979642,9979643,10206102","799500.0,799500.0,799500.0,799500.0,754000.0","RFA-DK-17-505,RFA-DK-17-505,RFA-DK-17-505,RFA-DK-17-505,RFA-DK-17-505"
10440265,m,w,"8332244,8336846,8189006,7673450,7618247","1027500.0,1027500.0,1050000.0,292000.0,292000.0","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-CA-07-033,RFA-CA-07-033"
8889709,m,w,"8889711,8889709,8889710,8270456,8270455","1106028.0,1106028.0,1106028.0,1139292.0,1139292.0","RFA-HL-11-011,RFA-HL-11-011,RFA-HL-11-011,RFA-HL-11-011,RFA-HL-11-011"
8133995,m,w,"10653249,10506950,10653244,10506984,10506983","3605000.0,3745000.0,3605000.0,3745000.0,3745000.0","RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030"
8959735,m,w,"10703733,10703789,10330127,9728686,9728687","515000.0,515000.0,1739999.9999999998,1845000.0,1845000.0","RFA-AI-22-034,RFA-AI-22-034,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
10001483,m,w,"7906058,7906765,7907542,7907544,7686229","216000.0,216000.0,216000.0,216000.0,219000.0","RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010"
10690423,m,w,"10698016,10688023,10351931,10351932,10351933","1802500.0,1802500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
10694878,f,w,"8472329,8806614,8554931,8473040,8800580","274000.0,266000.0,266000.0,274000.0,266000.0","RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010"
9750114,m,w,"7915505,7696682,7914248,8533716,7696442","288000.0,292000.0,360000.0,342500.0,365000.0","RFA-RM-08-027,RFA-RM-08-027,RFA-RM-08-026,RFA-RM-08-026,RFA-RM-08-026"
7784258,f,w,"8928912,8599782,7797818,8010139,8391751","4681600.0,4681600.0,5068800.0,4928000.0,4752000.0","RFA-HD-08-027,RFA-HD-08-027,RFA-HD-08-027,RFA-HD-08-027,RFA-HD-08-027"
9142698,m,w,"9271202,9690127,9696858,9696857,9696856","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002"
8907088,m,w,"8811863,9015264,8802889,8805847,8286508","172900.0,170300.0,172900.0,172900.0,178100.0","RFA-HL-12-009,RFA-HL-12-009,RFA-HL-12-009,RFA-HL-12-009,RFA-HL-12-009"
9998678,m,w,"10450732,10238635,10450731,10451569,10678896","856000.0,928000.0,856000.0,856000.0,824000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
8955334,m,w,"9112980,8639766,8640456,8640411,8640255","327500.0,337500.0,337500.0,337500.0,337500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
9854093,f,w,"9134026,9142988,9142995,9094531,9134023","982500.0,982500.0,982500.0,982500.0,982500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
10005516,m,w,"8686403,9084601,8882499,8882496,9635044","2394000.0,2358000.0,2394000.0,2394000.0,2250000.0","RFA-RM-13-004,RFA-RM-13-004,RFA-RM-13-004,RFA-RM-13-004,RFA-RM-13-004"
9765062,m,w,"9705957,9770847,8376556,7678116,7678125","312500.0,307500.0,548000.0,584000.0,584000.0","RFA-FD-18-017,RFA-FD-18-017,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002"
8994766,f,a,"9814449,9814451,10176491,10646279,10430120","861000.0,861000.0,812000.0,721000.0,749000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
9752986,f,w,"9901487,9692269,9736295,9736277,9694196","1845000.0,1845000.0,1845000.0,1845000.0,1845000.0","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
8205975,f,w,"10043873,8862197,9087039,8858686,8675008","246000.0,465500.0,458500.0,465500.0,465500.0","RFA-DA-20-001,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010"
9349640,m,a,"8332244,8336846,8189006,7925851,7925211","1027500.0,1027500.0,1050000.0,1440000.0,1440000.0","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-OD-09-008,RFA-OD-09-008"
10371038,m,w,"9707377,9707379,9707647,9707646,9707463","492000.0,492000.0,492000.0,492000.0,492000.0","RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044"
8015695,f,w,"9340044,9339899,9339893,9339963,9118611","250000.0,250000.0,250000.0,250000.0,262000.0","RFA-ES-16-006,RFA-ES-16-006,RFA-ES-16-006,RFA-ES-16-006,RFA-ES-15-008"
10025571,m,w,"9353471,9324749,9342653,9335254,9338322","1562500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
9272873,m,w,"10667181,9810621,10664097,9810634,9805901","309000.0,615000.0,535000.0,615000.0,615000.0","RFA-RM-22-014,RFA-RM-18-023,RFA-RM-18-023,RFA-RM-18-023,RFA-RM-18-023"
7895699,m,w,"8130719,9087856,9304463,8523178,8492009","1540000.0,1463000.0,1441000.0,1485000.0,1485000.0","RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041"
7920509,m,w,"8051050,7618793,8051049,8051047,7618790","216000.0,219000.0,216000.0,216000.0,219000.0","RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050"
9902829,m,w,"10222437,10688388,10688390,10688391,10688392","1845000.0,1605000.0,1605000.0,1605000.0,1605000.0","RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038"
9889814,f,w,"8795111,8575111,8281153,8734505,8451330","332500.0,342500.0,342500.0,337500.0,337500.0","RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001"
8235263,m,w,"8064562,7691828,7692191,7691831,7893043","360000.0,365000.0,365000.0,365000.0,360000.0","RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040"
10168518,m,w,"8730639,8539607,8370707,8731206,8730636","997500.0,1012500.0,1027500.0,997500.0,997500.0","RFA-DK-11-009,RFA-DK-11-009,RFA-DK-11-009,RFA-DK-11-009,RFA-DK-11-009"
8032676,f,w,"10477061,9888896,9941708,10450294,9860426","1545000.0,1845000.0,1845000.0,1739999.9999999998,184500.0","RFA-NS-19-010,RFA-NS-19-010,RFA-NS-19-010,RFA-NS-19-010,RFA-NS-19-025"
7941766,m,b,"8789627,9137719,8922059,10256746,10447770","299250.0,281250.0,299250.0,8893333.719999999,8203333.69","RFA-MH-14-212,RFA-MH-14-212,RFA-MH-14-212,RFA-MH-20-340,RFA-MH-20-340"
7622953,f,w,"8795892,9119098,9324348,9536881,8927055","266000.0,262000.0,250000.0,250000.0,266000.0","RFA-HL-14-027,RFA-HL-14-027,RFA-HL-14-027,RFA-HL-14-027,RFA-HL-14-027"
8963948,m,w,"10437041,10058949,10058951,10058994,10058995","749000.0,861000.0,861000.0,861000.0,861000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
8379430,m,h,"9356575,9229113,9736726,9749938,9753019","625000.0,655000.0,615000.0,615000.0,615000.0","RFA-HD-16-014,RFA-HD-16-014,RFA-HD-16-014,RFA-HD-16-014,RFA-HD-16-014"
8287483,m,w,"10683293,10219354,10514944,9959042,10369212","558260.0,628720.0,579940.0,666660.0,267500.0","RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-024"
9279023,f,w,"9085191,8922193,8920849,8929100,9091396","65500.0,66500.0,66500.0,66500.0,65500.0","RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
8132756,m,w,"9734114,9705992,9689555,9690087,9690122","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002"
8874833,m,w,"10400905,10614996,10216086,10215763,10214949","802500.0,772500.0,869999.9999999999,869999.9999999999,869999.9999999999","RFA-AI-20-028,RFA-AI-20-028,RFA-AI-20-028,RFA-AI-20-028,RFA-AI-20-028"
8131755,m,w,"7660406,7675361,7694283,8217278,7694292","1022000.0,1022000.0,730000.0,685000.0,730000.0","RFA-EB-07-001,RFA-EB-07-001,RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009"
9136242,f,w,"8329146,8486383,8644944,9828646,9186941","685000.0,675000.0,665000.0,22755000.0,23125000.0","RFA-MH-12-060,RFA-MH-12-060,RFA-MH-12-060,RFA-AI-12-011,RFA-AI-12-011"
10492727,f,w,"9927973,10413034,9753104,9597601,10165449","861000.0,749000.0,861000.0,875000.0,812000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
7656760,m,b,"10712946,10749076,10713248,10666686,10490976","257500.0,257500.0,257500.0,2317500.0,2407500.0","RFA-RM-22-023,RFA-RM-22-023,RFA-RM-22-023,RFA-RM-20-018,RFA-RM-20-018"
7925612,f,w,"10687210,10692743,10692748,10692750,10694878","1184500.0,1184500.0,1184500.0,1184500.0,1184500.0","RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003"
7798639,m,w,"8639309,9482675,8639683,8639190,9387324","332500.0,312500.0,332500.0,332500.0,312500.0","RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002"
9784662,m,w,"10037854,10037760,10037968,10031380,8097322","613770.0,613770.0,613770.0,613770.0,1080000.0","RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-AG-05-010"
8525498,m,w,"7935037,7935141,8144822,8144812,8509199","432000.0,432000.0,420000.0,420000.0,411000.00000000006","RFA-RM-09-006,RFA-RM-09-006,RFA-RM-09-006,RFA-RM-09-006,RFA-RM-09-006"
7691731,m,w,"8885363,9057971,9267945,9266709,9267107","6650000.0,6550000.0,6250000.0,6250000.0,6250000.0","RFA-HS-14-008,RFA-HS-14-008,RFA-HS-14-008,RFA-HS-14-008,RFA-HS-14-008"
9142858,f,a,"7683038,7672271,7673736,7617895,8311059","365000.0,365000.0,365000.0,365000.0,342500.0","RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-08-011"
9524992,f,w,"8516141,8415401,8516137,8516138,8516140","337500.0,342500.0,337500.0,337500.0,337500.0","RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001"
9969524,m,w,"8693975,8517895,8711423,9133333,8550801","997500.0,1027500.0,997500.0,982500.0,1012500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
9967457,m,a,"9040273,9532256,9040715,9527859,9532260","997500.0,937500.0,997500.0,937500.0,937500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
7813726,m,a,"8259735,8262679,8073313,8073307,8073301","411000.00000000006,411000.00000000006,420000.0,420000.0,420000.0","RFA-HL-11-015,RFA-HL-11-015,RFA-HL-11-015,RFA-HL-11-015,RFA-HL-11-015"
9532407,f,w,"9034456,8822145,9248811,8546118,8643294","458500.0,465500.0,437500.0,472500.00000000006,465500.0","RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001"
7903332,f,w,"9861937,10023938,10024067,9859231,10020440","246000.0,246000.0,246000.0,246000.0,615000.0","RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-120"
8147751,m,w,"10633534,10638169,10639682,10639980,10878229","535000.0,535000.0,535000.0,535000.0,515000.0","RFA-FD-22-005,RFA-FD-22-005,RFA-FD-22-005,RFA-FD-22-005,RFA-FD-22-005"
8048337,m,w,"10633534,10638169,10639682,10639980,10878229","535000.0,535000.0,535000.0,535000.0,515000.0","RFA-FD-22-005,RFA-FD-22-005,RFA-FD-22-005,RFA-FD-22-005,RFA-FD-22-005"
8712128,m,h,"8917091,8544390,8893004,8923145,8928480","332500.0,337500.0,332500.0,332500.0,332500.0","RFA-AR-12-007,RFA-AR-12-007,RFA-AR-12-007,RFA-AR-12-007,RFA-AR-12-007"
7945336,m,w,"8257921,8477225,8122064,8651506,10379421","1370000.0,1350000.0,1400000.0,1330000.0,214000.0","RFA-HD-10-019,RFA-HD-10-019,RFA-HD-10-019,RFA-HD-10-019,RFA-HD-21-029"
10632067,m,w,"9555002,9999623,9767802,9761547,9405802","893750.0,879450.0,879450.0,879450.0,893750.0","RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021"
8036065,f,w,"8787766,8869023,8423800,8436275,8423405","89110.0,89110.0,90450.0,90450.0,90450.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
8208878,f,h,"8605707,8605655,8811400,8831590,8829880","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-DA-14-001,RFA-DA-14-001,RFA-DA-14-001,RFA-DA-14-001,RFA-DA-14-001"
8377545,f,w,"8062128,7868024,8127153,7873004,8065990","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005"
9069538,m,w,"9957163,9275658,9277159,9276953,9275080","922500.0,937500.0,937500.0,937500.0,937500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
7943076,m,w,"10656213,10440015,9352751,10836132,9599806","154500.0,160500.0,625000.0,515000.0,655000.0","RFA-TR-21-015,RFA-TR-21-015,RFA-FD-15-001,RFA-FD-15-001,RFA-FD-15-001"
8263981,f,w,"8133979,8010372,8471415,8010577,8278033","280000.0,288000.0,685000.0,720000.0,685000.0","RFA-DA-10-002,RFA-DA-10-002,RFA-DA-10-001,RFA-DA-10-001,RFA-DA-10-001"
9930180,m,w,"9513867,9630862,10237485,10246110,10065184","312500.0,307500.0,307500.0,307500.0,307500.0","RFA-RM-17-010,RFA-RM-17-010,RFA-RM-17-010,RFA-RM-17-010,RFA-RM-17-010"
9320714,f,w,"10473735,10631108,10296340,10518318,10693360","749000.0,721000.0,812000.0,1177000.0,1133000.0","RFA-HG-20-043,RFA-HG-20-043,RFA-HG-20-043,RFA-HG-21-029,RFA-HG-21-029"
7945340,f,w,"9859231,10024067,10023938,9861937,10475146","246000.0,246000.0,246000.0,246000.0,535000.0","RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-120"
7922587,m,w,"9356354,9357402,9204120,9203123,9200118","218750.0,218750.0,229250.0,229250.0,229250.0","RFA-AG-16-020,RFA-AG-16-020,RFA-AG-16-020,RFA-AG-16-020,RFA-AG-16-020"
10001432,m,w,"9546473,9323656,9548160,9895622,9919537","375000.0,375000.0,375000.0,369000.0,369000.0","RFA-AI-16-001,RFA-AI-16-001,RFA-AI-16-001,RFA-AI-16-001,RFA-AI-16-001"
8550002,m,w,"7687982,8292913,8286749,8287462,8287459","730000.0,685000.0,685000.0,685000.0,685000.0","RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001"
8356905,m,w,"9547137,10001342,9547136,9772127,9770557","500000.0,492000.0,500000.0,492000.0,492000.0","RFA-FD-16-043,RFA-FD-16-043,RFA-FD-16-043,RFA-FD-16-043,RFA-FD-16-043"
10260459,f,w,"8325962,8145689,8015869,8015729,8323371","1027500.0,1050000.0,1080000.0,1080000.0,1027500.0","RFA-EB-09-002,RFA-EB-09-002,RFA-EB-09-002,RFA-EB-09-002,RFA-EB-09-002"
8452142,f,b,"9494382,10153661,10153663,10153664,10153665","150000.0,139200.0,139200.0,139200.0,139200.0","RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007"
10354695,m,w,"8335408,8229227,8229848,8335406,8514610","274000.0,280000.0,280000.0,274000.0,270000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
8874374,m,w,"8435054,8382563,8215133,8215127,8215129","411000.00000000006,274000.0,280000.0,280000.0,280000.0","RFA-DK-11-031,RFA-DK-10-009,RFA-DK-10-009,RFA-DK-10-009,RFA-DK-10-009"
9478357,f,w,"9951109,9693824,9705923,9705925,9705926","615000.0,615000.0,615000.0,615000.0,615000.0","RFA-MH-16-350,RFA-MH-16-350,RFA-MH-16-350,RFA-MH-16-350,RFA-MH-16-350"
8499174,m,a,"9265633,9265281,9264346,9264744,9337320","262000.0,262000.0,262000.0,262000.0,250000.0","RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009"
9245898,m,w,"10245139,10221776,10665013,10625462,10033596","464000.0,464000.0,412000.0,412000.0,492000.0","RFA-HL-20-016,RFA-HL-20-016,RFA-HL-20-016,RFA-HL-20-016,RFA-HL-20-016"
8544784,f,w,"10713758,10712608,10712610,10712611,10712613","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014"
8007042,m,w,"8926038,8926197,9117803,8713327,8711698","299250.0,299250.0,294750.0,299250.0,299250.0","RFA-AT-15-003,RFA-AT-15-003,RFA-AT-16-003,RFA-AT-14-001,RFA-AT-14-001"
9393657,f,w,"9324404,9333604,9329760,9000607,9000608","6681000.0,6681000.0,6681000.0,6681000.0,6681000.0","RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006"
8326059,f,w,"10656213,10440015,9472656,9472109,9571254","154500.0,160500.0,500000.0,500000.0,500000.0","RFA-TR-21-015,RFA-TR-21-015,RFA-TR-17-007,RFA-TR-17-007,RFA-TR-17-007"
9186392,m,h,"8314113,7897686,8113184,8137663,7691805","548000.0,576000.0,560000.0,560000.0,584000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
