APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_distilbert_r_wi,APPVAL_RECS_distilbert_r_wi,FOA_RECS_distilbert_r_wi
8686946,m,w,"10404761,10617368,10404342,10405213,10405725","802500.0,772500.0,802500.0,802500.0,802500.0","RFA-LM-21-001,RFA-LM-21-001,RFA-LM-21-001,RFA-LM-21-001,RFA-LM-21-001"
8723293,m,w,"8576073,8846660,8723293,8723288,8723289","1120500.0,1103900.0,1103900.0,1103900.0,1103900.0","RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014"
7847547,m,h,"8716704,8471943,8669786,8857123,7623951","266000.0,270000.0,266000.0,266000.0,292000.0","RFA-CA-12-004,RFA-CA-12-004,RFA-CA-12-004,RFA-CA-12-004,RFA-CA-07-033"
9336274,m,w,"10084558,10259885,10223902,10238156,10238158","984000.0,928000.0,928000.0,928000.0,928000.0","RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001"
9706095,m,w,"10250342,9782697,9390020,9205193,9205190","4060000.0,4305000.0,4375000.0,4375000.0,4375000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
9476269,m,w,"7658706,8138246,7931242,7673312,7663289","328500.0,324000.0,328500.0,328500.0,328500.0","RFA-GM-07-003,RFA-GM-07-003,RFA-GM-07-003,RFA-GM-07-003,RFA-GM-07-003"
10005238,m,w,"8449962,7680624,8246456,7933396,7885796","2970000.0,3212000.0,3014000.0000000005,3212000.0,3212000.0","RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026"
8722523,m,a,"8065420,7858133,7858213,8080352,7858215","1008000.0,1022000.0,1022000.0,1008000.0,1022000.0","RFA-DA-08-010,RFA-DA-08-010,RFA-DA-08-010,RFA-DA-08-010,RFA-DA-08-010"
10415883,f,a,"9928017,9746863,10248463,10396863,9744380","369000.0,369000.0,348000.0,348000.0,369000.0","RFA-OD-18-002,RFA-OD-18-002,RFA-OD-18-002,RFA-OD-18-002,RFA-OD-18-002"
8153252,f,w,"7683856,8138246,7658706,7664456,7663788","328500.0,324000.0,328500.0,328500.0,328500.0","RFA-GM-07-003,RFA-GM-07-003,RFA-GM-07-003,RFA-GM-07-003,RFA-GM-07-003"
8734219,m,w,"7848533,8079051,7673872,7796669,7869255","292000.0,350000.0,365000.0,360000.0,360000.0","RFA-NS-07-002,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001"
10047717,m,a,"10496255,10644378,10499289,10498483,8534883","214000.0,206000.0,214000.0,214000.0,3145500.0","RFA-HG-21-002,RFA-HG-21-002,RFA-HG-21-002,RFA-HG-21-002,RFA-RM-09-002"
10251041,m,w,"10242647,9985259,9446434,9446065,9446227","928000.0,984000.0,1000000.0,1000000.0,1000000.0","RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003"
7688379,m,w,"10700141,10491885,10700072,10485231,10700075","257500.0,267500.0,257500.0,267500.0,257500.0","RFA-DK-20-003,RFA-DK-20-003,RFA-DK-20-003,RFA-DK-20-003,RFA-DK-20-003"
9385589,m,w,"8860232,8174348,8174172,8165332,8174304","152950.0,161000.0,161000.0,161000.0,161000.0","RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013"
9985690,m,a,"10336750,10513696,10338882,10327256,10697398","261000.0,240750.0,261000.0,261000.0,231750.0","RFA-AG-21-021,RFA-AG-21-021,RFA-AG-21-021,RFA-AG-21-021,RFA-AG-21-021"
7555185,f,w,"9265281,9339461,9339517,9340059,9265633","262000.0,250000.0,250000.0,250000.0,262000.0","RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009"
8914425,f,w,"8461756,8539740,9129520,9129484,9129488","205500.00000000003,202500.0,196500.0,196500.0,196500.0","RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008"
9551704,m,w,"9788112,9792282,9788119,9788115,9788114","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-NS-18-002,RFA-NS-18-002,RFA-NS-18-002,RFA-NS-18-002,RFA-NS-18-002"
7928192,m,b,"10631693,10710201,10644944,10878229,10639980","1070000.0,1030000.0,1070000.0,515000.0,535000.0","RFA-MD-22-006,RFA-MD-22-006,RFA-MD-22-006,RFA-FD-22-005,RFA-FD-22-005"
8318180,f,w,"9781467,9390021,9562020,9562023,9548539","4305000.0,4375000.0,4375000.0,4375000.0,4375000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
8282750,m,w,"8319434,8526221,8146918,8065704,8146167","685000.0,675000.0,700000.0,720000.0,5739998.6","RFA-HL-10-018,RFA-HL-10-018,RFA-HL-10-018,RFA-HL-10-018,RFA-HL-10-008"
9606201,f,w,"10676110,10186872,9820428,10223255,10459308","515000.0,615000.0,615000.0,580000.0,535000.0","RFA-DA-19-005,RFA-DA-19-005,RFA-DA-19-005,RFA-DA-19-005,RFA-DA-19-005"
9127842,f,h,"8605797,9195127,8605628,8605657,8603715","332500.0,312500.0,332500.0,332500.0,332500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
8667503,f,w,"9569732,9457753,9568053,9449797,9568046","250000.0,250000.0,250000.0,250000.0,250000.0","RFA-NS-17-015,RFA-NS-17-015,RFA-NS-17-015,RFA-NS-17-015,RFA-NS-17-015"
9349363,m,w,"7693834,7691805,8314113,8309338,7897686","584000.0,584000.0,548000.0,548000.0,576000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
9118285,m,w,"9962419,9761855,9581898,9569652,9781721","307500.0,307500.0,312500.0,312500.0,307500.0","RFA-ES-16-004,RFA-ES-16-004,RFA-ES-16-004,RFA-ES-16-004,RFA-ES-16-004"
8710085,m,w,"9143052,8988935,9537416,9334069,9768412","1125290.0,1142470.0,1073750.0,1073750.0,246000.0","RFA-CA-14-503,RFA-CA-14-503,RFA-CA-14-503,RFA-CA-14-503,RFA-CA-16-003"
9534486,m,w,"9525275,9352758,9230158,9724302,9229869","875000.0,875000.0,917000.0,861000.0,917000.0","RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023"
8701537,m,w,"10000521,9530878,9250140,9247945,9256470","184500.0,187500.0,187500.0,187500.0,187500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
9617156,f,w,"7921467,7928268,7921007,7914148,7741625","288000.0,288000.0,288000.0,288000.0,292000.0","RFA-CA-08-023,RFA-CA-08-023,RFA-CA-08-023,RFA-CA-08-023,RFA-CA-08-023"
10630258,m,w,"10664097,9810901,9810621,9805901,10248386","535000.0,615000.0,615000.0,615000.0,580000.0","RFA-RM-18-023,RFA-RM-18-023,RFA-RM-18-023,RFA-RM-18-023,RFA-RM-18-023"
9254535,m,w,"7918510,7618024,7908083,7790611,8005977","365000.0,365000.0,365000.0,360000.0,292000.0","RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-034,RFA-CA-07-033"
9868106,f,w,"9784800,9547391,9564867,9563258,9868112","307500.0,312500.0,312500.0,312500.0,312500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
8379011,m,w,"9057440,8268288,8535603,8715948,8537599","982500.0,1027500.0,1012500.0,1012500.0,1027500.0","RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014"
9323394,m,w,"9972908,9972904,9972934,9972933,9972931","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010"
7743488,f,h,"9647412,9325954,10071116,9452014,9525280","492000.0,500000.0,492000.0,500000.0,23750000.0","RFA-AI-16-025,RFA-AI-16-025,RFA-AI-16-025,RFA-AI-16-025,RFA-AI-11-002"
10687986,m,w,"8382058,8900546,8909673,8900542,8889482","2466000.0,2394000.0,2394000.0,2394000.0,2394000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
8427229,m,a,"8857123,8716704,8669786,8471943,8737539","266000.0,266000.0,266000.0,270000.0,266000.0","RFA-CA-12-004,RFA-CA-12-004,RFA-CA-12-004,RFA-CA-12-004,RFA-CA-13-003"
9275974,m,a,"8211908,8381562,8786578,8481564,8381557","5950000.0,5822500.0,5652500.0,5652500.0,5822500.0","RFA-HD-10-001,RFA-HD-10-001,RFA-HD-10-001,RFA-HD-10-001,RFA-HD-10-001"
10491830,f,w,"8755651,8566846,8566847,8538316,8548261","2992500.0,3037500.0,3037500.0,3037500.0,3037500.0","RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009"
8365071,m,w,"8098148,7625209,7961375,7625236,7625194","6650000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9130740,m,w,"8339365,8339892,8735667,8255223,8257480","411000.00000000006,411000.00000000006,399000.0,420000.0,420000.0","RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008"
8473986,f,h,"8129165,7961380,7961325,7961326,7625150","6840000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9135229,m,w,"10469396,10003228,10690447,10244938,9932839","321000.0,369000.0,309000.0,348000.0,369000.0","RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021"
9568053,f,w,"7915369,8118885,7666833,8077978,8075491","360000.0,350000.0,365000.0,350000.0,350000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
8509583,m,a,"8277010,8814164,8261683,8471631,8110402","411000.00000000006,399000.0,411000.00000000006,405000.0,420000.0","RFA-AI-10-010,RFA-AI-10-010,RFA-AI-10-010,RFA-AI-10-010,RFA-AI-10-010"
10707432,m,w,"9461548,9039600,9033908,9033905,9039601","187500.0,196500.0,196500.0,196500.0,196500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8099556,m,w,"7619625,7575124,7581080,7618822,7618823","255500.0,255500.0,255500.0,255500.0,255500.0","RFA-DE-07-005,RFA-DE-07-005,RFA-DE-07-005,RFA-DE-07-005,RFA-DE-07-005"
10704022,m,w,"10413850,9812381,10194494,10626760,10006880","749000.0,861000.0,812000.0,721000.0,861000.0","RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010"
8214977,m,w,"9910430,10357581,10583452,10118194,9755136","492000.0,428000.0,412000.0,464000.0,492000.0","RFA-HL-19-009,RFA-HL-19-009,RFA-HL-19-009,RFA-HL-19-009,RFA-HL-19-009"
8264323,f,w,"9926730,9892887,10367988,9899756,10129211","406000.0,430500.0,374500.0,430500.0,406000.0","RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003"
7706423,m,b,"7939498,8070467,8074490,8264595,8083295","432000.0,420000.0,420000.0,420000.0,432000.0","RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027"
9333653,m,w,"7926024,7869229,7919244,8099721,7652440","365000.0,360000.0,360000.0,350000.0,365000.0","RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011"
8375872,m,w,"9931155,9821890,9935964,9936155,9939445","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
9593521,m,w,"7666833,7640810,7667939,7875635,7885773","365000.0,365000.0,365000.0,365000.0,365000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
10006536,f,a,"10200800,10011801,9787508,9788439,9671166","232000.0,246000.0,246000.0,246000.0,250000.0","RFA-DK-17-017,RFA-DK-17-017,RFA-DK-17-017,RFA-DK-17-017,RFA-DK-17-017"
9972758,f,h,"10658908,10437179,10437177,10437096,10437095","3090000.0,3479999.9999999995,3479999.9999999995,3479999.9999999995,3479999.9999999995","RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
10358484,m,w,"7918936,7676166,7688117,7661364,7676186","3456000.0,3504000.0,3504000.0,3504000.0,3504000.0","RFA-GM-07-005,RFA-GM-07-005,RFA-GM-08-005,RFA-GM-08-005,RFA-GM-08-005"
7960485,m,w,"8167640,8360494,8359703,8359702,8359701","288000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9534195,m,w,"8137203,7900561,7900563,7922647,7922648","1008000.0,1022000.0,1022000.0,1022000.0,1022000.0","RFA-NR-08-001,RFA-NR-08-001,RFA-NR-08-001,RFA-NR-08-001,RFA-NR-08-001"
7751226,m,w,"10071116,9325954,9647412,9452014,9828646","492000.0,500000.0,492000.0,500000.0,22755000.0","RFA-AI-16-025,RFA-AI-16-025,RFA-AI-16-025,RFA-AI-16-025,RFA-AI-12-011"
9938868,f,w,"8829117,9052094,9053395,9067185,9053406","1330000.0,1310000.0,1310000.0,1310000.0,1310000.0","RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019"
7933566,m,w,"8173673,7901271,8092785,8092708,8134340","6840000.0,6935000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9127055,f,w,"10196900,10231012,9941791,9941790,9941789","632200.0,632200.0,670350.0,670350.0,670350.0","RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001"
10407755,m,w,"9105740,9105743,9267974,9274292,9267971","1637500.0,1637500.0,1562500.0,1562500.0,1562500.0","RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004"
10176458,m,w,"10630258,9888919,9889237,9889236,9889235","772500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
9340801,m,w,"8126344,7644619,8333457,8545299,8550177","5950000.0,6205000.0,5822500.0,5822500.0,5822500.0","RFA-RM-08-001,RFA-RM-08-001,RFA-RM-08-001,RFA-RM-08-001,RFA-RM-08-001"
9114663,m,w,"10318909,10318078,10529294,10530660,10542732","85600.0,85600.0,82400.0,82400.0,82400.0","RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007"
8461738,f,w,"9546415,9137626,9546412,9100305,9103992","187500.0,196500.0,187500.0,199500.0,199500.0","RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023"
8381872,m,w,"9162046,9162209,9161996,9161987,9162248","98250.0,98250.0,98250.0,98250.0,98250.0","RFA-AG-16-015,RFA-AG-16-015,RFA-AG-16-015,RFA-AG-16-015,RFA-AG-16-015"
9677056,m,w,"10646273,10176491,9814451,9814449,10430118","721000.0,812000.0,861000.0,861000.0,749000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
9811759,m,a,"10336750,10513696,10338882,10327256,10697398","261000.0,240750.0,261000.0,261000.0,231750.0","RFA-AG-21-021,RFA-AG-21-021,RFA-AG-21-021,RFA-AG-21-021,RFA-AG-21-021"
10707213,m,a,"10606115,10749018,10708152,10605763,9670396","535000.0,515000.0,515000.0,535000.0,984000.0","RFA-NR-22-001,RFA-NR-22-001,RFA-NR-22-001,RFA-NR-22-001,RFA-AI-17-028"
7808785,f,w,"9214259,9402658,9432560,9513626,9729064","281250.0,281250.0,281250.0,281250.0,276750.0","RFA-MH-17-205,RFA-MH-17-205,RFA-MH-17-200,RFA-MH-17-200,RFA-MH-17-200"
10599563,m,a,"9207389,9706900,9706898,9706896,9706895","2528300.0,2373900.0,2373900.0,2373900.0,2373900.0","RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035"
7922467,m,b,"7677927,7677938,10083222,9673950,9675066","1752000.0,1752000.0,290000.0,307500.0,307500.0","RFA-HL-05-012,RFA-HL-05-012,RFA-HL-19-011,RFA-HL-19-011,RFA-HL-19-011"
9477697,m,w,"8523444,8118229,8118220,8118225,8330383","274000.0,280000.0,280000.0,280000.0,280000.0","RFA-RM-09-009,RFA-RM-09-009,RFA-RM-09-009,RFA-RM-09-009,RFA-RM-09-009"
10227216,m,w,"8246586,8507789,8509729,8507255,8507254","1050000.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
8053328,m,w,"9260968,9266776,9135690,9859385,10093023","665000.0,655000.0,665000.0,615000.0,580000.0","RFA-DK-14-023,RFA-DK-14-023,RFA-DK-14-023,RFA-DK-16-014,RFA-DK-16-014"
9924371,m,w,"9125889,9199602,8476121,8476120,8452897","1965000.0,1875000.0,2055000.0,2055000.0,2055000.0","RFA-NS-12-007,RFA-NS-12-007,RFA-NS-12-007,RFA-NS-12-007,RFA-NS-12-007"
9989088,m,h,"10487527,10305362,10306303,10306302,10306301","321000.0,348000.0,348000.0,348000.0,348000.0","RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047"
9029356,f,w,"9882011,9876499,10020321,9982460,10020323","922500.0,430500.0,615000.0,615000.0,615000.0","RFA-HL-19-029,RFA-HL-19-028,RFA-AT-18-002,RFA-AT-18-002,RFA-AT-18-002"
8926944,m,w,"10112706,10261547,10263320,10264945,9877227","184500.0,174000.0,174000.0,174000.0,184500.0","RFA-DK-17-018,RFA-DK-17-018,RFA-DK-17-018,RFA-DK-17-018,RFA-DK-17-018"
9898367,m,w,"10407865,10408486,10622624,10622628,10622630","1070000.0,1070000.0,1030000.0,1030000.0,1030000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
10259800,f,w,"9810503,10407081,10463658,9988411,10019368","510450.0,444050.0,444050.0,510450.0,510450.0","RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022"
9537655,m,w,"8351400,9117594,9091391,9127152,8703138","685000.0,655000.0,655000.0,655000.0,665000.0","RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004"
8459542,m,w,"8380259,7886888,8380256,8380254,7664605","685000.0,730000.0,685000.0,685000.0,730000.0","RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001"
8066096,m,w,"7674824,8173825,8081411,8132732,8054546","73000.0,72000.0,72000.0,72000.0,72000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
7960528,f,w,"8168334,7959808,7959648,7959647,7959646","288000.0,292000.0,292000.0,292000.0,292000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
8173803,m,w,"8173765,8081301,8847866,8847493,8916920","3359999.52,3359999.52,3103332.89,3103332.89,3103332.89","RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002"
9333130,f,a,"8549277,8850369,8346461,8352029,8341600","675000.0,665000.0,685000.0,685000.0,685000.0","RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004"
9263299,f,w,"10067555,9618230,9614301,9609522,9608760","493000.0,522750.0,522750.0,522750.0,522750.0","RFA-HD-18-011,RFA-HD-18-011,RFA-HD-18-011,RFA-HD-18-011,RFA-HD-18-011"
10726180,f,w,"8529444,8518213,8518215,8370230,8367812","67500.0,67500.0,67500.0,68500.0,68500.0","RFA-AG-12-006,RFA-AG-12-006,RFA-AG-12-006,RFA-AG-12-006,RFA-AG-12-006"
8131676,m,w,"8131671,8085747,8085749,7888359,8101281","1368000.0,1368000.0,1368000.0,1368000.0,1368000.0","RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027"
8622105,f,w,"10006880,10626760,10194494,9812381,10413850","861000.0,721000.0,812000.0,861000.0,749000.0","RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010"
8720937,m,w,"7644994,7669343,7628465,7660380,7672236","438000.0,438000.0,438000.0,438000.0,438000.0","RFA-AG-06-003,RFA-AG-06-003,RFA-AG-06-003,RFA-AG-06-003,RFA-AG-06-003"
8464381,m,w,"8451329,8278285,8272075,8651958,8651959","1350000.0,1370000.0,1370000.0,1330000.0,1330000.0","RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003"
8173535,m,w,"10129530,9246760,9516960,9832193,10316999","61500.0,62500.0,62500.0,61500.0,53500.0","RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011"
10244938,m,w,"9519556,9769389,10003019,10003021,10244945","562500.0,562500.0,553500.0,553500.0,522000.0","RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022"
8743499,f,w,"9107780,9528369,9335095,9526377,9547207","157200.0,150000.0,157200.0,150000.0,150000.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
8138826,m,w,"8554419,9185920,9186491,10175633,10174309","6960332.890000001,6541666.25,6541666.25,6070666.279999999,6070666.279999999","RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008"
7906681,f,w,"8544456,8913107,8693975,8711423,9108891","1012500.0,997500.0,997500.0,997500.0,982500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
10447235,m,w,"9830685,10530627,10545713,10534678,10534252","922500.0,772500.0,772500.0,772500.0,772500.0","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
10260603,f,w,"10053968,10455017,10670366,10670333,10413278","553500.0,481500.0,463500.0,463500.0,522000.0","RFA-DK-19-015,RFA-DK-19-015,RFA-DK-19-015,RFA-DK-19-015,RFA-DK-19-015"
10693095,f,w,"10353154,10353209,10353539,10353538,10353537","1872500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8707379,f,a,"10704362,10704365,10704274,10704275,10704276","515000.0,515000.0,515000.0,515000.0,515000.0","RFA-AR-23-002,RFA-AR-23-002,RFA-AR-23-002,RFA-AR-23-002,RFA-AR-23-002"
8994395,f,w,"10134353,9686376,10134350,10134349,10806557","1160000.0,1230000.0,1160000.0,1160000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
10406334,m,w,"9522261,9949776,9949781,9949782,9949783","7450000.0,7330800.0,7330800.0,7330800.0,7330800.0","RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014"
7880088,m,w,"7661576,8099792,7922949,7642516,7661536","365000.0,350000.0,365000.0,365000.0,365000.0","RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039"
8721367,m,w,"9927601,10152525,9591641,9788281,10369638","307500.0,290000.0,312500.0,307500.0,267500.0","RFA-CA-17-031,RFA-CA-17-031,RFA-CA-17-031,RFA-CA-17-031,RFA-CA-17-031"
8929335,f,w,"9559429,9340302,9133937,8828966,8828898","312500.0,312500.0,327500.0,332500.0,332500.0","RFA-RM-13-019,RFA-RM-13-019,RFA-RM-13-019,RFA-RM-13-019,RFA-RM-13-019"
8819821,m,w,"10533270,10533339,10306390,10306393,10306410","412000.0,412000.0,428000.0,428000.0,428000.0","RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046"
8128239,m,w,"8231616,8601916,9324404,9324514,9000076","7140000.0,6783000.0,6681000.0,6681000.0,6681000.0","RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006"
9139905,f,b,"10552007,10159288,10294955,10320948,10394335","257500.0,290000.0,267500.0,267500.0,267500.0","RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009"
7858532,m,w,"8079236,9107513,8929298,8795756,9259739","99750.0,98250.0,99750.0,99750.0,93750.0","RFA-MD-10-001,RFA-MD-10-001,RFA-MD-10-001,RFA-MD-10-001,RFA-MD-10-001"
9052706,m,h,"9433510,8895833,8706563,8688737,8820238","625000.0,665000.0,665000.0,665000.0,665000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
8158771,m,w,"8725470,8479319,8380605,8380609,8381420","532000.0,540000.0,548000.0,548000.0,548000.0","RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011"
7847273,m,w,"10459715,10274206,10458355,10458886,10463711","214000.0,232000.0,214000.0,214000.0,214000.0","RFA-CA-20-028,RFA-CA-20-028,RFA-CA-20-028,RFA-CA-20-028,RFA-CA-20-028"
8132732,m,w,"8068885,8365224,8112445,8097508,8092791","6650000.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9458748,f,w,"9020144,9301840,9149273,9130927,9221318","294750.0,294750.0,294750.0,294750.0,281250.0","RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006"
8715432,m,w,"8600314,8489342,8115042,8204835,8109404","532000.0,540000.0,560000.0,560000.0,560000.0","RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060"
9146434,m,w,"8314113,8309338,7901149,8113184,8137663","548000.0,548000.0,576000.0,560000.0,560000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
10282962,m,w,"8459770,8459827,8601748,8601749,8782643","675000.0,675000.0,665000.0,665000.0,665000.0","RFA-NS-13-001,RFA-NS-13-001,RFA-NS-13-001,RFA-NS-13-001,RFA-NS-13-001"
